ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAPL,796173.9392786009,400137.92397655005,1,2,1596449.787231701,3,54.333333,5.558021,5.422481,5.625791,3,1,1,796173.9392786009,9.892507164226933e-11,796173.9392786009,400137.92397654994,1,2,1177745.0,1335345.5,452596.62143379974,227777.99852212323,0,0,396036.0153020508,LONG,796173.9392786009,200068.96198827503,0.0,0.0,1.9897487630421664,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,3966403593800.0,0.0,0.0,,,,,0.0,0.0,0.568465,0.569249,0.0,0.0,0.002007294317005771,0.0005044089872775645,0.2597681696796113,0.2690561024734489,0.1477,0.0,1.7,0.0,0.15,0.6,0.0,0.085,0.0,1.7,0.1556,0.15,0.6,0.0,0.245,0.26055555555555554,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,2843677.0,3266323.0,1177745.0,2670691.0,35770779.0,0.0
ALGN,0.0,9.979983150566652e-29,0,1,9.979983150566652e-29,1,77.0,5.690476,,5.690476,1,0,0,0.0,0.0,0.0,9.979983150566652e-29,0,1,0.0,872152.0,0.0,5.559923192105655e-29,0,0,-9.979983150566652e-29,SHORT,0.0,9.979983150566652e-29,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12716732349.0,0.0,6.9e-05,560966.0,516529.0,0.0,1.688486028858012,0.0,0.0,0.0,0.557107,0.0,0.0,0.0,7.847914760391606e-35,0.11891519657847857,0.5114994530821066,0.5892,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4485104886063194,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,872152.0,0.0,0.0
AMD,75.24177501776758,0.0,1,0,150.48355003553516,1,52.0,2.120944,2.120944,,1,0,0,0.0,0.0,75.24177501776758,0.0,1,0,551117.5,0.0,34.19741527251019,0.0,0,0,75.24177501776758,LONG,75.24177501776758,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,549627799284.0,1e-06,0.0,,,,,0.0,0.0,0.4545,0.0,0.0,0.0,1.3689586865108536e-06,0.0,0.21159232518678592,0.10157345636971343,0.4137,0.0,1.1022,0.0,0.0,0.6,0.0,0.4157,0.0,0.0,0.0,0.0,0.6,0.0,0.17022419200000002,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,2833226.0,17519066.0,1102235.0,0.0,741415.0,0.0
AMZN,500477.95737111074,111366.9136323195,15,6,723211.7846357498,21,36.428571,25.482143,22.564281,32.776798,21,1,2,24013.37863438681,41277.177316647016,48740.14469388042,24724.82140493115,15,6,16712341.0,3999178.0,255286.74710964182,54412.302310788975,0,0,389111.04373879125,LONG,33365.19715807405,18561.15227205325,0.902613,0.777988,4.493955529947167,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0667,0,0.0,2829550066045.0,6e-06,1e-06,,,,,0.0,0.0,0.510086,0.488586,0.0,0.0,0.00011791697046983237,6.55975396752639e-05,0.488093508696631,0.44088695076063045,0.5309,0.0,1.7,1.4,0.15,0.6,0.5,0.5468,0.0,1.7,0.7778,0.3,0.6,0.4843,0.4555100293049481,0.3862054920634921,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1239829.0,2935425.0,16712341.0,7998356.0,0.0,0.0
APLD,0.0,1.6268747924891326e-05,0,3,1.6268747924891326e-05,3,58.0,3.173182,,3.173182,3,0,0,0.0,0.0,0.0,6.928678226297611e-06,0,3,0.0,1890198.0,0.0,6.251668568867124e-06,0,0,-1.6268747924891326e-05,SHORT,0.0,5.422915974963775e-06,0.0,0.574111,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9340377382.0,0.0,0.000202,,,,,0.0,0.0,0.0,0.384275,0.0,0.0,0.0,5.805885301181052e-12,0.08772408647488031,0.34653563146485444,0.2772,0.0,0.0,0.0,0.0,0.6,0.0,0.5156,0.0,1.7,0.3111,0.0,0.6,0.3387,0.06,0.5849761825396825,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1890198.0,0.0,0.0
AR,0.0005775931898243608,7.722018748358571e-29,1,1,0.0011551863796487216,2,56.5,14751.567865,29500.0,3.135731,2,0,0,0.0,0.0,0.0005775931898243608,7.722018748358571e-29,1,1,324500.0,523800.0,1.8742025122455526e-05,1.973186527994023e-29,0,0,0.0005775931898243608,LONG,0.0005775931898243608,7.722018748358571e-29,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,12086702360.0,2.7e-05,4.3e-05,1114720.0,1518238.0,0.2911044926080092,0.3450051968136748,0.0,0.0,0.032448,0.255527,0.0,0.0,4.778749179229071e-10,6.388854890572958e-35,0.3291601397072049,0.35445149195275466,0.9916,0.0,1.7,0.0,0.0,0.6,0.0,1.2445,0.0,1.7,0.0,0.0,0.6,0.0,0.32723303791218766,0.37760020180814297,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,649000.0,523800.0,0.0,0.0
ARM,0.0008775992395544476,0.0020784519902391687,1,1,0.005912102459587233,2,70.5,2.27412,1.643478,2.904762,2,0,1,0.0,0.0020784519902391687,0.0008775992395544476,0.0020784519902391687,1,1,281293.0,1033907.5,0.00010864698901015,0.0015494563430880886,0,0,-0.001200852750684721,SHORT,0.0008775992395544476,0.0020784519902391687,0.0,0.0,0.42223695503953484,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,213088255817.0,1e-06,5e-06,,,,,0.0,0.0,0.1238,0.745486,0.0,0.0,4.118477746179166e-11,9.753949049280976e-11,0.1934965026327341,0.28358062075951346,0.5574,0.0,0.7776,0.0,0.0,0.6,0.0,0.4506,0.0,1.6352,0.0,0.15,0.6,0.0,0.137756504,0.25501035522592114,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,562586.0,2067815.0,0.0,2470102.0
AXSM,0.0,1.4158559007547066e-15,0,1,2.8317118015094132e-15,1,32.0,3.472222,,3.472222,1,0,0,0.0,0.0,0.0,1.4158559007547066e-15,0,1,0.0,940000.0,0.0,2.695338265375523e-16,0,0,-1.4158559007547066e-15,SHORT,0.0,1.4158559007547066e-15,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9409647512.0,0.0,0.0001,4320612.0,338093.0,0.0,2.7803000949442906,0.0,0.0,0.0,0.190368,0.0,0.0,0.0,1.504685376310945e-21,0.1448329064783503,0.5008671553839041,0.8483,0.0,0.0,0.0,0.0,0.6,0.0,2.7087,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1880000.0,0.0,0.0
BLK,0.0,672.5444215568915,0,1,1345.088843113783,1,80.0,5.518519,,5.518519,1,0,0,0.0,0.0,0.0,672.5444215568915,0,1,0.0,378460.0,0.0,331.2837172479653,0,0,-672.5444215568915,SHORT,0.0,672.5444215568915,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,161666761688.0,0.0,2e-06,,,,,0.0,0.0,0.0,0.492583,0.0,0.0,0.0,4.160066141825938e-05,0.08109835436935273,0.29397973240687203,0.211,0.0,0.0,0.0,0.0,0.6,0.0,0.6398,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.23418205378098517,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,756920.0,800400.0,986040.0
BWA,407903.9470155336,0.0,1,0,407903.9470155336,1,49.0,833.333333,833.333333,,1,0,0,0.0,0.0,407903.9470155336,0.0,1,0,710500.0,0.0,70578.75706237843,0.0,0,0,407903.9470155336,LONG,407903.9470155336,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11224113713.0,6.3e-05,0.0,2127064.0,6899.0,0.33402850125807215,0.0,6e-06,0.0,0.173028,0.0,0.0,0.0,0.3634175111243668,0.0,0.6409727976006583,0.205,2.815,1.2947,1.7,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.5626396916841876,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,710500.0,0.0,0.0,0.0
