ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
AAOI,74960.15479298205,17.544259818086005,2,2,74995.24331261823,4,72.25,10.952153,21.253247,0.65106,4,0,0,0.0,0.0,74922.08255464243,8.777652318803886,2,2,1347.7030283972545,382420.0,111196.5,74942.61053316397,LONG,37480.077396491026,8.772129909043002,0.000508,0.499685,99.0,1.0,1132984711.0491943,0.000338,9.8e-05,0.48575142598481835,0.2309458619047619
AAPL,2998927.434851553,897611.5164531593,20,11,4124908.215222838,31,74.935484,1.409464,1.994168,0.346366,31,1,1,148213.0585956433,34476.55227067515,255034.68633757276,143433.3181550467,20,11,1.4208453309815505,4145368.5,1344661.5,2101315.9183983933,LONG,149946.37174257764,81601.0469502872,0.914958,0.840206,3.341008197735226,1.0,10289169805.312805,0.000403,0.000131,0.5931990703210002,0.41873856915577823
ABNB,0.0,0.15411728678660305,0,2,0.15411728678660305,2,30.0,0.747075,,0.747075,2,0,0,0.0,0.0,0.0,0.11049498728309802,0,2,0.3947898504367516,0.0,269180.0,-0.15411728678660305,SHORT,0.0,0.07705864339330153,0.0,0.283046,0.0,1.0,589374104.1928864,0.0,0.000457,0.06710756018559257,0.18740382843232023
ABT,0.08963483675122846,0.0018159707669280903,1,1,0.09145080751815655,2,61.5,0.460943,0.88724,0.034646,2,0,0,0.0,0.0,0.08963483675122846,0.0018159707669280903,1,1,49.35918484131516,149930.0,56533.0,0.08781886598430037,LONG,0.08963483675122846,0.0018159707669280903,0.0,0.0,49.35918484131516,1.0,1322249031.7211914,0.000113,4.3e-05,0.20809554939253255,0.18
ADMA,0.10590067595771628,0.0,1,0,0.10590067595771628,1,30.0,0.871142,0.871142,,1,0,0,0.0,0.0,0.10590067595771628,0.0,1,0,0.0,119000.0,0.0,0.10590067595771628,LONG,0.10590067595771628,0.0,0.0,0.0,99.0,1.0,60593575.108680725,0.001964,0.0,0.2524410652625259,0.05
AEIS,0.0,0.0369756048729644,0,1,0.0369756048729644,1,30.0,1.525,,1.525,1,0,0,0.0,0.0,0.0,0.0369756048729644,0,1,0.0,0.0,54730.0,-0.0369756048729644,SHORT,0.0,0.0369756048729644,0.0,0.0,0.0,1.0,204930342.87963867,0.0,0.000267,0.05,0.15835896504335362
AFRM,2.5762272840770226,0.33690393027158233,5,5,5.586718130549244,10,59.4,2.428299,0.7609,4.095698,10,2,1,0.18357314635315686,0.13112650283768154,2.3426075310079373,0.13112650283768154,5,5,43.548073720721334,997785.0,575035.0,2.2393233538054402,LONG,0.5152454568154046,0.06738078605431647,0.090683,0.61079,7.646771238317982,1.0,283453994.63529587,0.00352,0.002029,0.49752850769231205,0.6148843346574902
AMAT,76.09774410565407,34.30061109377126,5,6,144.17068296362473,11,68.181818,2.453307,4.820982,0.480244,11,0,1,0.0,30.847047733096765,61.05994036088676,30.847047733096765,5,6,105.44783466818457,463597.0,640207.5,41.79713301188281,LONG,15.219548821130815,5.7167685156285435,0.197612,0.100685,2.2185535965414,1.0,2544657699.3008423,0.000182,0.000252,0.41682798839247165,0.302853287077514
AMD,500132.37738279527,1054338.5219417908,6,5,1902895.124707237,11,56.727273,1.783229,0.167784,3.721763,11,2,1,127104.85864122801,89260.08142886944,221591.7139511438,679772.7545923778,6,5,2.312324520501349,785180.0,1665152.0,-554206.1445589955,SHORT,83355.39623046588,210867.70438835816,0.556934,0.355261,0.4743565439131391,1.0,7064811701.903,0.000111,0.000236,0.3930486536887864,0.5743137108825391
AMZN,384846.50541626295,293278.5736650847,6,3,1021586.9273540487,9,84.0,0.088237,0.101016,0.062679,9,0,0,0.0,0.0,236049.2689548478,252149.62409335753,6,3,5289.415746655831,1115834.0,647790.0,91567.93175117823,LONG,64141.084236043826,97759.52455502824,0.38664,0.140239,1.3122216894567484,1.0,9517712235.109863,0.000117,6.8e-05,0.3771932627049359,0.330432881457848
APP,0.9674011787035264,34.1845655753943,6,6,36.467897728751275,12,75.75,4.772865,1.487879,8.057851,12,1,1,0.4304769067419211,0.059152039584107634,0.4548334297603852,20.80108822329153,6,6,95.60626246746537,310372.5,712127.0,-33.21716439669078,SHORT,0.16123352978392105,5.69742759589905,0.52984,0.391506,0.028299355642531603,1.0,2377414998.4710693,0.000131,0.0003,0.3602656545769413,0.48349392661485024
ASML,1.6804408858383255,0.11988272633776804,1,2,1.914179953334628,3,69.333333,0.355765,0.486486,0.290405,3,0,1,0.0,0.1138563411585344,1.6804408858383255,0.1138563411585344,1,2,316.63319077756745,133250.0,329160.0,1.5605581595005575,LONG,1.6804408858383255,0.05994136316888402,0.0,0.050269,14.017372954162761,1.0,2110484777.5,6.3e-05,0.000156,0.18,0.22488895135606043
B,137688.31694326812,50468.24938632657,5,2,269682.9795253923,7,64.0,2.412902,0.27802,7.750106,7,1,1,81520.13907730987,50468.20347209171,81520.13907730987,50468.20347209171,5,2,2008510.8957439263,336294.0,163684.0,87220.06755694155,LONG,27537.663388653622,25234.124693163285,0.407937,1e-06,2.7282166236693794,1.0,547081104.609375,0.000615,0.000299,0.4355411444790329,0.4749656862250138
BA,73463.24915132472,34606.40190690173,9,5,216016.85493075746,14,66.0,2.204092,3.126081,0.544513,14,3,2,17.94341410783729,17149.187707005836,44986.36937310593,17387.060418094527,9,5,5746.763694912398,2629556.0,529489.0,38856.84724442299,LONG,8162.58323903608,6921.280381380346,0.387634,0.497577,2.1228225155841347,1.0,1441062626.3378906,0.001825,0.000367,0.6894303273016955,0.36808264630354054
BABA,238910.0054759441,100680.84279532263,3,1,339590.8482712668,4,47.75,1.896926,1.162899,4.09901,4,2,0,84915.80486730265,0.0,153994.20060864146,100680.84279532263,3,1,2.999147729941947,438385.0,137655.0,138229.1626806215,LONG,79636.66849198137,100680.84279532263,0.35543,0.0,2.372944036251584,1.0,1487850751.0116577,0.000295,9.3e-05,0.4547374231624707,0.4520524311408275
BIDU,9.370230322449956,9.672138215527148,3,3,37.600413017876186,6,100.166667,0.924881,1.571772,0.277989,6,0,0,0.0,0.0,8.931082911187167,9.324786717341203,3,3,75.00767972269263,226544.5,185269.0,-0.30190789307719257,SHORT,3.1234101074833185,3.2240460718423827,0.046866,0.035913,0.968785816915589,0.7,278330509.60372925,0.000814,0.000666,0.366838647079067,0.28889648731273376
BMNR,13.871698980345895,0.0,1,0,13.871698980345895,1,90.0,0.42315,0.42315,,1,0,0,0.0,0.0,13.871698980345895,0.0,1,0,0.0,55272.0,0.0,13.871698980345895,LONG,13.871698980345895,0.0,0.0,0.0,99.0,1.0,978183227.7477646,5.7e-05,0.0,0.05,0.05
BOIL,0.7495724756346893,0.0,1,0,0.7495724756346893,1,36.0,13.304348,13.304348,,1,0,0,0.0,0.0,0.7495724756346893,0.0,1,0,0.0,97470.0,0.0,0.7495724756346893,LONG,0.7495724756346893,0.0,0.0,0.0,99.0,1.0,270206848.82089615,0.000361,0.0,0.2644615302802394,0.05
BRKB,0.0,56590.03994253091,0,5,113180.07988506182,5,71.8,6.154272,,6.154272,5,0,3,0.0,56558.989905226874,0.0,56216.17996435724,0,5,4234.793673533258,0.0,1729886.0,-56590.03994253091,SHORT,0.0,11318.007988506182,0.0,0.006606,0.0,1.0,,0.0,0.0,0.18,0.4540502789155499
CAH,0.0,19.802905704643674,0,1,39.60581140928735,1,35.0,41.916667,,41.916667,1,0,1,0.0,19.802905704643674,0.0,19.802905704643674,0,1,0.0,0.0,80480.0,-19.802905704643674,SHORT,0.0,19.802905704643674,0.0,0.0,0.0,1.0,388092393.0692291,0.0,0.000207,0.05,0.24557910829745827
CBRE,0.0,34597.52793121445,0,1,69195.0558624289,1,53.0,317.0,,317.0,1,0,1,0.0,34597.52793121445,0.0,34597.52793121445,0,1,0.0,0.0,45356.0,-34597.52793121445,SHORT,0.0,34597.52793121445,0.0,0.0,0.0,1.0,325276169.5373535,0.0,0.000139,0.05,0.3049044259004449
CF,0.5094933234231139,25212.659079566507,1,2,50426.337145779864,3,55.666667,0.344017,0.704545,0.163753,3,0,0,0.0,0.0,0.5094933234231139,25212.39564835951,1,2,0.0,55440.0,71739.5,-25212.149586243086,SHORT,0.5094933234231139,12606.329539783253,0.0,1e-05,2.020783773005643e-05,1.0,825173717.580986,6.7e-05,8.7e-05,0.0622727,0.10093374894461145
CNR,1.9741097532397267,191849.278352744,1,1,383700.5308152413,2,89.0,1.839432,0.75188,2.926984,2,0,0,0.0,0.0,1.9741097532397267,191849.278352744,1,1,194365.36194393312,200985.0,221740.0,-191847.30424299077,SHORT,1.9741097532397267,191849.278352744,0.0,0.0,1.0289899290681857e-05,1.0,123787242.23503113,0.001624,0.001791,0.36139089124089224,0.6473422462384325
COIN,129693.56196454549,58256.48171603313,1,1,187950.04368057862,2,70.0,0.050257,0.082843,0.017671,2,0,1,0.0,58256.48171603313,129693.56196454549,58256.48171603313,1,1,2.22625119375947,147460.0,90505.0,71437.08024851236,LONG,129693.56196454549,58256.48171603313,0.0,0.0,2.22625119375947,1.0,2593589750.0,5.7e-05,3.5e-05,0.2788572802561571,0.2588127657040287
COMP,0.5944085665830958,0.0,1,0,1.1888171331661916,1,57.0,1041.25,1041.25,,1,0,0,0.0,0.0,0.5944085665830958,0.0,1,0,0.0,47437.5,0.0,0.5944085665830958,LONG,0.5944085665830958,0.0,0.0,0.0,99.0,1.0,136707788.36441517,0.000347,0.0,0.26208097221939897,0.05
