ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AA,3745.845007682519,19.792198558846685,2,2,3798.854667310738,4,63.25,0.444858,0.834962,0.054754,4,0,0,0.0,0.0,3732.4197451719933,10.572407244066964,2,2,94.9684861693329,103083.0,104005.0,3726.052809123672,LONG,1872.9225038412594,9.896099279423343,0.003584,0.46583,99.0,1.0,18576956234.0,6e-06,6e-06,0.0010081966497899105,5.327083271753238e-06,0.23111211307897828,0.23714510736469255
ABVX,206.1063266724478,196422.18062414977,2,4,393051.0502027239,6,54.0,0.468996,0.231161,0.587914,6,1,3,205.5236989205889,166650.1534747384,205.5236989205889,65439.22320242817,2,4,1900.654838293095,80565.0,212950.0,-196216.07429747732,SHORT,103.0531633362239,49105.54515603744,0.002827,0.666844,0.0010493027112188948,1.0,9618354378.0,8e-06,2.2e-05,0.00010714219843254761,0.051053998663592844,0.23035434448543418,0.3891696388645973
ACMR,0.00014574377426743114,0.0001828546287060591,1,3,0.0005114530316795493,4,36.0,0.740043,0.120273,0.946634,4,1,0,0.00014574377426743114,0.0,0.00014574377426743114,0.0001815544373679136,1,3,195.68375594974117,51870.0,123032.5,-3.711085443862795e-05,SHORT,0.00014574377426743114,6.09515429020197e-05,0.0,0.007111,0.7970472243375142,1.0,2907199948.0,1.8e-05,4.2e-05,5.013200910645832e-10,2.0965720965959407e-10,0.24942506767675093,0.3581383424226826
ACN,205.90336794884908,1.3486961194483434e-08,11,4,205.9033679623361,15,56.8,0.911852,1.195088,0.132953,15,2,1,3.757804033051835e-14,3.047772256830756e-15,204.77267876753703,9.931407195840809e-09,11,4,1142202084525397.0,2181783.5,457810.0,205.90336793536213,LONG,18.718487995349918,3.3717402986208586e-09,0.005491,0.263629,99.0,1.0,129037555760.0,1.7e-05,4e-06,1.4506232611972963e-06,2.6129914494754053e-16,0.42051605870148656,0.2548986014596583
ALB,35789.033506358304,1988.4662309434239,2,4,39727.679948727025,6,56.666667,2.740778,2.17699,3.022672,6,1,1,8803.761406297403,8.940022527700203,26985.2721000609,1941.240188897595,2,4,706.3253262513716,486498.0,267130.0,33800.56727541488,LONG,17894.516753179152,497.11655773585596,0.24599,0.02375,17.998310934039985,1.0,25410217576.0,1.9e-05,1.1e-05,0.0070422524717303325,0.0001956364821548728,0.37765401938633214,0.41704702861686005
ALK,0.0,289.82997948213875,0,2,579.6599589642775,2,30.0,0.595918,,0.595918,2,0,0,0.0,0.0,0.0,210.58216979427857,0,2,2.6572617038087962,0.0,97722.5,-289.82997948213875,SHORT,0.0,144.91498974106938,0.0,0.273429,0.0,1.0,4717495668.0,0.0,2.1e-05,0.0,0.00030718626987633594,0.16514800716504785,0.262736201910914
AMGN,2541.8528410654853,1.2343882921494692e-06,1,4,5083.705683365359,5,68.6,3.909723,5.8,3.437154,5,0,3,0.0,3.976806657401035e-07,2541.8528410654853,8.367076264093658e-07,1,4,2.8522700182623688e+25,49155.0,1865212.5,2541.852839831097,LONG,2541.8528410654853,3.085970730373673e-07,0.0,0.322168,99.0,1.0,188344854968.0,0.0,1e-05,0.00013495738131510674,1.6384682931200766e-14,0.33,0.4546045946115649
APG,0.0,2.879081105869702e-06,0,3,5.758162211739404e-06,3,104.0,0.080187,,0.080187,3,0,0,0.0,0.0,0.0,1.452882215904103e-06,0,3,2529282854917780.0,0.0,285600.0,-2.879081105869702e-06,SHORT,0.0,9.596937019565675e-07,0.0,0.495366,0.0,0.7,19152335702.0,0.0,1.5e-05,0.0,5.01084419617995e-13,0.15857142857142859,0.2609800643895575
APLD,110552.83134709793,155.05578818589083,3,1,157716.1547678663,4,56.5,6.583651,8.557223,0.662935,4,0,0,0.0,0.0,63699.619502701345,155.05578818589083,3,1,32.45124126977001,181537.0,30352.5,110397.77555891205,LONG,36850.943782365975,155.05578818589083,0.423808,0.0,99.0,1.0,8598805429.0,2.1e-05,4e-06,0.04285588746790793,0.00018032247556498449,0.45975706553277285,0.2004869157453726
APO,4248.120158375904,29065.201308433818,22,6,62889.2986370776,28,61.571429,2.624379,1.835012,5.255601,28,4,3,490.2187202184997,28765.793818823924,1021.6650518869296,16310.752033554698,22,6,673.6327563246823,2302219.5,682934.5,-24817.081150057915,SHORT,193.09637083526835,4844.200218072303,0.759502,0.438822,0.14615829126025118,1.0,69858060904.0,3.3e-05,1e-05,2.764124402202121e-05,0.0006934346810354893,0.577921515846329,0.4896036898496602
APP,3271.0152610443533,67760.68377912682,4,6,76199.00509617139,10,61.0,0.406337,0.80603,0.139874,10,1,3,135.71989272034745,2496.4557987653984,1441.705393423278,63292.88955680511,4,6,43.03246950307346,245103.0,601475.0,-64489.668518082464,SHORT,817.7538152610883,11293.447296521137,0.559248,0.065935,0.048273055680880916,1.0,143122256300.0,2e-06,4e-06,5.713673305617725e-05,0.0007890769464148768,0.2872704473481399,0.29487748241203926
ARKK,170252.82689287316,2387.829504027705,2,4,172640.65639690086,6,52.0,0.777475,0.500381,0.916022,6,0,1,0.0,214.25100327278895,123389.19339510852,1167.8741696860207,2,4,140.51391574517086,237470.0,511003.0,167864.99738884546,LONG,85126.41344643658,596.9573760069262,0.275259,0.510906,71.30024426186912,1.0,5723514000.0,4.1e-05,8.9e-05,0.14873103035379415,0.0010429910296487896,0.3780288656479416,0.5161111439387104
ASPI,2.0497948276486797e-20,0.0,1,0,2.0497948276486797e-20,1,112.0,24.32,24.32,,1,0,0,0.0,0.0,2.0497948276486797e-20,0.0,1,0,0.0,296464.0,0.0,2.0497948276486797e-20,LONG,2.0497948276486797e-20,0.0,0.0,0.0,99.0,0.7,643366614.0,0.000461,0.0,3.1860447574431954e-25,0.0,0.4285714285714286,0.02857142857142857
ASTS,0.0,310024.269495397,0,2,403191.2375367301,2,62.0,0.188245,,0.188245,2,0,0,0.0,0.0,0.0,216857.30145406388,0,2,1.1638100177192419,0.0,350305.0,-310024.269495397,SHORT,0.0,155012.1347476985,0.0,0.300515,0.0,1.0,26612412327.0,0.0,1.3e-05,0.0,0.05824805840334464,0.10043176743450048,0.18850633136807368
