ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
ANET,546887.9270028233,1041.5603374276777,1,2,1094817.4143430744,3,76.333333,45.984782,43.862573,47.045886,3,0,0,0.0,0.0,546887.9270028233,1041.3150619903101,1,2,1582529.5,1324210.0,21374.426382045545,449.8461951121599,0,0,545846.3666653957,LONG,546887.9270028233,520.7801687138389,0.0,0.000235,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,214341465380.0,7e-06,6e-06,56952991.0,31905477.0,0.02778659157690243,0.04150415930155189,0.0,0.0,0.039084,0.431896,0.0,0.0,0.025514798363128713,2.4296753210610103e-05,0.29921502344647527,0.3133064762977584,0.6064,0.0858,1.7,0.0,0.0,0.6,0.0,0.6775,0.0,1.7,0.1556,0.0,0.6,0.0,0.26307355298765356,0.2660655848605037,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1952882.0,3165059.0,1324210.0,3369078.0,1064980.0
APP,10259.101931391764,0.0,1,0,20518.203862783528,1,108.0,1.375796,1.375796,,1,0,0,0.0,0.0,10259.101931391764,0.0,1,0,340260.0,0.0,1079.8679206988506,0.0,0,0,10259.101931391764,LONG,10259.101931391764,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,146813237700.0,2e-06,0.0,,,,,0.0,0.0,0.105259,0.0,0.0,0.0,0.0006987858923427151,0.0,0.11342244935323452,0.059774641064530835,0.1958,0.0,0.5955,0.0,0.0,0.3429,0.0,0.2549,0.0,0.0,0.0,0.0,0.3429,0.0,0.09802189606669945,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,680520.0,0.0,0.0,0.0
ASML,0.0,3.7212537766883325e-12,0,1,3.7212537766883325e-12,1,57.0,1.451613,,1.451613,1,0,0,0.0,0.0,0.0,3.7212537766883325e-12,0,1,0.0,736398.0,0.0,1.0611077441066958e-12,0,0,-3.7212537766883325e-12,SHORT,0.0,3.7212537766883325e-12,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,556126857182.0,0.0,1e-06,,,,,0.0,0.0,0.0,0.285148,0.0,0.0,0.0,6.691375769090939e-20,0.07635106302163092,0.1522818145392346,0.1635,0.0,0.0,0.0,0.0,0.6,0.0,0.2757,0.0,0.6471,0.0,0.0,0.6,0.0,0.06,0.124709684,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,926154.0,3119359.0,0.0,736398.0,848390.0,0.0
AXTI,1027526.3589546696,9692.198534659297,5,2,2064744.9164439982,7,61.857143,14.679741,14.679741,,7,4,1,1027526.3589239718,7137.876804362885,614699.4403941414,7137.876804362885,5,2,3230442.5,4251240.0,434916.4420362554,6176.170620980146,0,0,1017834.1604200102,LONG,205505.2717909339,4846.099267329649,0.401768,0.263544,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.8,0,0.0,5976940572.0,0.00054,0.000711,,,,,7.3e-05,1e-06,0.423265,0.637231,0.0,0.0,0.3438302076377645,0.008107993059245108,0.5626828169172177,0.1742980005314587,0.6558,1.2333,1.7,0.6222,0.6,0.6,0.2155,0.7075,0.0131,0.0,0.1556,0.15,0.6,0.1168,0.7871077853787781,0.39354800224389586,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1830000.0,6460885.0,4251240.0,757020.0,0.0
BE,10910.313950438911,24663.08673391423,3,2,42807.12109135418,5,93.2,9.641677,11.588401,6.721591,5,0,0,0.0,0.0,6748.125674392544,24177.492001305734,3,2,3421113.5,1239363.0,1380.1191128358687,231.91175039869407,0,0,-13752.77278347532,SHORT,3636.7713168129703,12331.543366957116,0.381491,0.019689,0.4423742278551098,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,83982052027.0,4.1e-05,1.5e-05,,,,,0.0,0.0,0.11495,0.013037,0.0,0.0,0.0004330414926803358,0.001468354614982801,0.29246966264966695,0.24183523169109108,0.3697,0.0,1.7,0.3111,0.0,0.3429,0.2011,0.2199,0.0,1.7,0.1556,0.0,0.3429,0.0,0.3971249068886462,0.2749430569141089,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1782356.0,3716739.0,1607363.0,0.0,3196100.0
BG,157540.9474904239,0.0,1,0,315081.8949808478,1,72.0,2.222222,2.222222,,1,0,0,0.0,0.0,157540.9474904239,0.0,1,0,283195.5,0.0,87011.24100148084,0.0,0,0,157540.9474904239,LONG,157540.9474904239,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,25296081834.0,1.1e-05,0.0,,,,,3e-06,0.0,0.552309,0.0,0.0,0.0,0.06227879421178816,0.0,0.37390563037269103,0.1364050261117312,1.7327,0.2353,1.1711,0.0,0.0,0.6,0.0,0.7641,0.0,0.0,0.0,0.0,0.6,0.0,0.2407148249270898,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,566391.0,0.0,0.0,0.0
BTDR,0.0,5.678594014525847e-21,0,1,5.678594014525847e-21,1,31.0,1538.615385,,1538.615385,1,0,0,0.0,0.0,0.0,5.678594014525847e-21,0,1,0.0,3433092.0,0.0,3.2250368424533463e-21,0,0,-5.678594014525847e-21,SHORT,0.0,5.678594014525847e-21,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2939690008.0,0.0,0.001168,40385161.0,1888426.0,0.0,1.8179648024333492,0.0,0.0,0.0,0.567929,0.0,0.0,0.0,1.9316982399750523e-26,0.13768239020401823,0.5114994530821066,0.7768,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3433092.0,0.0,0.0
BWA,0.01950736139717409,0.0,1,0,0.01950736139717409,1,49.0,833.333333,833.333333,,1,0,0,0.0,0.0,0.01950736139717409,0.0,1,0,710500.0,0.0,0.0033753174762163754,0.0,0,0,0.01950736139717409,LONG,0.01950736139717409,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11855612456.0,6e-05,0.0,1386557.0,51534.0,0.5124203332427012,0.0,0.0,0.0,0.173028,0.0,0.0,0.0,1.6454115272047054e-08,0.0,0.5114994530821066,0.205,2.815,0.0,1.7,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.42528113543132623,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,710500.0,0.0,0.0,0.0
CE,7.156298476333243e-23,0.0,1,0,7.156298476333243e-23,1,32.0,3.78458,3.78458,,1,0,0,0.0,0.0,7.156298476333243e-23,0.0,1,0,949375.0,0.0,8.999506413014993e-24,0.0,0,0,7.156298476333243e-23,LONG,7.156298476333243e-23,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7561561788.0,0.000126,0.0,1701533.0,2114064.0,0.5579527402642206,0.0,0.0,0.0,0.125756,0.0,0.0,0.0,9.464048138428362e-29,0.0,0.4463400352918494,0.12979127312111344,2.1634,0.0,1.7,0.0,0.0,0.6,0.0,0.6979,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,949375.0,0.0,0.0,0.0
CIFR,17692.666364209083,0.0,1,0,17692.666364209083,1,73.0,15.957143,15.957143,,1,0,0,0.0,0.0,17692.666364209083,0.0,1,0,523032.0,0.0,2484.6383789007386,0.0,0,0,17692.666364209083,LONG,17692.666364209083,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9039987254.0,5.8e-05,0.0,,,,,0.0,0.0,0.140433,0.0,0.0,0.0,0.01957156118376213,0.0,0.2853769902047007,0.10278638294036493,0.4927,0.0611,1.7,0.0,0.0,0.6,0.0,0.4279,0.0,0.0,0.0,0.0,0.6,0.0,0.426052318818876,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,523032.0,0.0,0.0,1580697.0
