ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
ARKK,32598.51586870844,0.0,1,0,32598.51586870844,1,83.0,0.112291,0.112291,,1,0,0,0.0,0.0,32598.51586870844,0.0,1,0,0.0,59000.0,0.0,32598.51586870844,LONG,32598.51586870844,0.0,0.0,0.0,99.0,1.0,5723514000.0,1e-05,0.0,0.15746830217857755,0.05
ASTS,156436.1134978686,166973.51642868915,1,3,392684.33948630665,4,62.5,0.471484,0.148219,0.579239,4,0,1,0.0,40017.38407183015,156436.1134978686,97698.8068689402,1,3,0.6606033553069126,259050.0,210465.0,-10537.402930820565,SHORT,156436.1134978686,55657.83880956305,0.0,0.414884,0.9368917708855892,1.0,25711090247.0,1e-05,8e-06,0.2498715206188728,0.2675461522078378
AVGO,0.0,49895.26295275175,0,1,99790.5259055035,1,83.0,0.081156,,0.081156,1,0,0,0.0,0.0,0.0,49895.26295275175,0,1,0.0,0.0,50050.0,-49895.26295275175,SHORT,0.0,49895.26295275175,0.0,0.0,0.0,1.0,1464977356152.0,0.0,0.0,0.05,0.14354181279025724
AXON,0.0,481398.777743331,0,1,481398.777743331,1,83.0,0.990099,,0.990099,1,0,0,0.0,0.0,0.0,481398.777743331,0,1,0.0,0.0,560999.0,-481398.777743331,SHORT,0.0,481398.777743331,0.0,0.0,0.0,1.0,36215936681.0,0.0,1.5e-05,0.05,0.27690748058003367
AXP,0.0,66258.02552167606,0,3,66258.02552167606,3,50.666667,10.307966,,10.307966,3,0,0,0.0,0.0,0.0,66092.68626269502,0,3,13905.328974459168,0.0,599025.0,-66258.02552167606,SHORT,0.0,22086.008507225353,0.0,0.002495,0.0,1.0,205565366957.0,0.0,3e-06,0.18,0.4242436147803127
B,37831.43669352038,57.548147699973576,3,3,37890.36775945292,6,65.5,1.452191,0.310135,2.594246,6,1,1,1.3829182325745473,0.8561491618733486,37829.101038380126,35.18797582955323,3,3,8281.549919051213,243425.0,466363.0,37773.88854582041,LONG,12610.478897840127,19.18271589999119,6.2e-05,0.388547,99.0,1.0,62792507605.0,4e-06,7e-06,0.2674912795634449,0.3865489435430672
BIDU,0.00015150805106947405,114224.4746486184,1,1,114224.4749516345,2,115.5,3.501672,4.307692,2.695652,2,0,1,0.0,114224.4746486184,0.00015150805106947405,114224.4746486184,1,1,376958431.7213636,36510.5,119680.0,-114224.47449711035,SHORT,0.00015150805106947405,114224.4746486184,0.0,0.0,1.3264061974068936e-09,0.7,30197686770.0,1e-06,4e-06,0.3085714285714286,0.4407429987106429
BMNR,0.0,51418.60748890443,0,1,102837.21497780886,1,49.0,0.50295,,0.50295,1,0,0,0.0,0.0,0.0,51418.60748890443,0,1,0.0,0.0,51562.5,-51418.60748890443,SHORT,0.0,51418.60748890443,0.0,0.0,0.0,1.0,8856171921.0,0.0,6e-06,0.05,0.1626228068649595
BROS,0.0,48940.88991580012,0,2,48941.34775897649,2,85.0,0.339976,,0.339976,2,0,1,0.0,0.4578431763614506,0.0,48940.432072623764,0,2,53446.71996813497,0.0,104325.0,-48940.88991580012,SHORT,0.0,24470.44495790006,0.0,9e-06,0.0,1.0,6101142060.0,0.0,1.7e-05,0.18,0.32421465383382486
BTDR,302083.6185506729,2143.6185338924565,6,1,306370.85561845783,7,54.428571,4.283265,2.976996,12.120879,7,2,0,81868.60788770142,0.0,201504.94524814954,2143.6185338924565,6,1,15.374654434706214,856013.0,38713.0,299940.00001678045,LONG,50347.26975844548,2143.6185338924565,0.33295,0.0,99.0,1.0,1675086784.0,0.000511,2.3e-05,0.7808342471745298,0.40211092916182806
BX,23119.79125049899,5.386158873985931,3,2,43296.332231463355,5,71.6,1.652089,0.930944,2.733808,5,0,0,0.0,0.0,20063.177305326135,4.408245096343853,3,2,8037.443210536542,123650.0,460425.0,23114.405091625005,LONG,7706.597083499663,2.6930794369929654,0.132208,0.181561,99.0,1.0,81365274197.0,2e-06,6e-06,0.25601945682049143,0.35086865879326395
C,64625.1631717158,32384.939733756753,4,6,180678.14427936618,10,74.0,0.809163,1.807519,0.143592,10,1,2,60246.76619559269,11575.75822116424,60246.76619559269,13317.11849985542,4,6,33.069174699737765,441416.0,620134.5,32240.223437959048,LONG,16156.29079292895,5397.489955626125,0.067751,0.588787,1.9955313705386686,1.0,196640949802.0,2e-06,3e-06,0.36224545386808404,0.3168653960810625
CAR,13107.930120746312,0.0,2,0,13107.930120746312,2,84.0,15.792398,15.792398,,2,0,0,0.0,0.0,8439.276198299296,0.0,2,0,0.0,330460.0,0.0,13107.930120746312,LONG,6553.965060373156,0.0,0.35617,0.0,99.0,1.0,4921402646.0,6.7e-05,0.0,0.4266492878681251,0.05
CCL,0.0,105537.12390640844,0,4,155635.39899955035,4,90.5,0.19736,,0.19736,4,0,1,0.0,20097.642544876846,0.0,52369.62333174541,0,4,1.807334609774702,0.0,221508.0,-105537.12390640844,SHORT,0.0,26384.28097660211,0.0,0.50378,0.0,0.7,13339746633.0,0.0,1.7e-05,0.10688926166166565,0.30967405319922914
CLSK,534.942216693586,269.4152369121432,4,1,805.2808396723735,5,47.6,21.946691,25.425099,8.033058,5,0,0,0.0,0.0,335.07577159967485,269.4152369121432,4,1,435.0477533513576,325178.0,99042.0,265.52697978144283,LONG,133.7355541733965,269.4152369121432,0.373622,0.0,1.985567790540487,1.0,2378502091.0,0.000137,4.2e-05,0.6395444285714286,0.45467363575601594
CMG,0.0,117704.10925805676,0,3,117704.10925805676,3,80.333333,37.312938,,37.312938,3,0,1,0.0,0.000573269959178103,0.0,117703.56274544948,0,3,205320559.36358353,0.0,327405.0,-117704.10925805676,SHORT,0.0,39234.70308601892,0.0,5e-06,0.0,1.0,41898947910.0,0.0,8e-06,0.18,0.4774553156032389
CNC,6.7307550516875905,57.3230246738639,1,3,70.78453477723907,4,86.0,2.672472,4.516854,2.057678,4,1,1,6.7307550516875905,17.290758646001905,6.7307550516875905,27.999683136683164,1,3,0.7681870601073111,30720.0,273920.0,-50.59226962217631,SHORT,6.7307550516875905,19.107674891287967,0.0,0.511546,0.11741800245157753,1.0,16503834760.0,2e-06,1.7e-05,0.24939332471469483,0.29912237416327964
COIN,130781.35128757771,3442053.7660357174,4,6,3803267.26928145,10,60.7,1.642865,0.320392,2.524514,10,0,1,0.0,839524.9873202237,40214.13420984898,1453431.7213416116,4,6,0.8724239890322665,163180.0,4178352.0,-3311272.4147481397,SHORT,32695.337821894427,573675.6276726195,0.692509,0.577743,0.037995150621427165,1.0,38670896780.0,4e-06,0.000108,0.2571913746215658,0.7225670461913982
COP,447208.92135683226,170142.36212287654,13,9,635611.3690024308,22,60.545455,2.065123,0.77486,4.000517,22,6,3,247502.47869422223,151839.79942711405,76061.26059244237,151838.83835909155,13,9,7.350834149450194,1067543.0,1065718.0,277066.5592339557,LONG,34400.686258217866,18904.70690254184,0.82992,0.107578,2.6284395948015504,1.0,162876692004.0,7e-06,7e-06,0.541029570338946,0.5499022132953113
COUR,33.12523424986337,83824.6110749756,1,3,167682.34738420107,4,49.75,0.531104,0.172394,0.650674,4,1,3,33.12523424986337,83824.6110749756,33.12523424986337,35782.20786238771,1,3,2.6177109235200304,118355.0,118432.5,-83791.48584072574,SHORT,33.12523424986337,27941.537024991867,0.0,0.57313,0.00039517313382146234,1.0,982288000.0,0.00012,0.000121,0.4259341400192013,0.5904007125528985
CRCL,383411.0081534168,0.0,2,0,409092.7858510595,2,66.0,0.957969,0.957969,,2,0,0,0.0,0.0,357729.2304557741,0.0,2,0,6.964650863881008,434624.0,0.0,383411.0081534168,LONG,191705.5040767084,0.0,0.066982,0.0,99.0,1.0,22415480848.0,1.9e-05,0.0,0.42910211400868875,0.18
CRM,1013722.7282504647,504895.04360789666,7,10,2818043.2023745235,17,83.588235,0.302733,0.461234,0.191783,17,2,6,763480.3980868636,379456.4021316902,758749.8003572751,174230.52405880764,7,10,118.83130292241566,1733247.0,888301.5,508827.684642568,LONG,144817.53260720923,50489.504360789666,0.251521,0.654917,2.0077890268174734,1.0,171345720000.0,1e-05,5e-06,0.4639300858313616,0.5228727141697317
CRWD,97524.35752831845,49338.89273730341,5,3,147006.15541474865,8,66.5,0.473287,0.728534,0.047877,8,2,0,35206.48301761395,0.0,51225.099007817014,38687.46086857332,5,3,152.9950259091151,1954025.0,215805.0,48185.46479101504,LONG,19504.87150566369,16446.297579101138,0.474746,0.215883,1.9766223382346741,1.0,99573964016.0,2e-05,2e-06,0.41723627772970495,0.2669617578907948
DDOG,843.728571798759,101088.73032910786,3,1,203021.18923001448,4,59.0,0.717223,0.561713,1.183752,4,1,1,252.0501932842452,101088.73032910786,374.60805787582774,101088.73032910786,3,1,431.7697962561651,356740.0,157294.0,-100245.0017573091,SHORT,281.242857266253,101088.73032910786,0.556009,0.0,0.008346415758234256,1.0,40804538746.0,9e-06,4e-06,0.28333514985766517,0.36648970955839705
DOCU,0.0,4938.7578983115,0,2,9866.09597492904,2,57.5,107.365672,,107.365672,2,0,0,0.0,0.0,0.0,4927.33807661754,0,2,862.9448355088318,0.0,212795.0,-4938.7578983115,SHORT,0.0,2469.37894915575,0.0,0.002312,0.0,1.0,9173109643.0,0.0,2.3e-05,0.18,0.4154442624951614
EEFT,0.0,410541.43860272603,0,1,410541.43860272603,1,49.0,11.538462,,11.538462,1,0,0,0.0,0.0,0.0,410541.43860272603,0,1,0.0,0.0,618750.0,-410541.43860272603,SHORT,0.0,410541.43860272603,0.0,0.0,0.0,1.0,2695330884.0,0.0,0.00023,0.05,0.6000000000000001
EEM,139249.90932387768,274982.3105838137,1,5,553482.129231569,6,66.333333,0.03334,0.022135,0.035581,6,0,1,0.0,46381.21398538176,139249.90932387768,104069.95192042257,1,5,0.7867936105447161,177025.0,833275.0,-135732.401259936,SHORT,139249.90932387768,54996.46211676274,0.0,0.621539,0.5063958806231457,1.0,24627864715.0,7e-06,3.4e-05,0.24048888322485285,0.38813522852890486
EFA,1.6185862526539836,0.0,3,0,3.237172505307967,3,99.0,82.249483,82.249483,,3,0,0,0.0,0.0,0.8101846146794119,0.0,3,0,0.0,124822.5,0.0,1.6185862526539836,LONG,0.5395287508846612,0.0,0.499449,0.0,99.0,0.7,69808030326.0,2e-06,0.0,0.237375385443378,0.02857142857142857
ENPH,89152.17408650734,467.24631200771523,3,1,178771.5944850224,4,59.25,0.162745,0.152629,0.193093,4,0,0,0.0,0.0,88944.67156179876,467.24631200771523,3,1,429.769685178777,297792.5,194755.0,88684.92777449962,LONG,29717.391362169114,467.24631200771523,0.002328,0.0,99.0,1.0,5267550547.0,5.7e-05,3.7e-05,0.4405562801461371,0.2915565774043415
EOG,0.0,196929.8535206639,0,1,393859.7070413278,1,49.0,145.833333,,145.833333,1,0,0,0.0,0.0,0.0,196929.8535206639,0,1,0.0,0.0,198240.0,-196929.8535206639,SHORT,0.0,196929.8535206639,0.0,0.0,0.0,1.0,79127130303.0,0.0,3e-06,0.05,0.3565461903926846
EXE,250.16174887487804,0.0,1,0,250.16174887487804,1,51.0,0.094916,0.094916,,1,0,0,0.0,0.0,250.16174887487804,0.0,1,0,0.0,58500.0,0.0,250.16174887487804,LONG,250.16174887487804,0.0,0.0,0.0,99.0,1.0,26696226773.0,2e-06,0.0,0.053605218776711344,0.05
FIG,79158.02368637895,0.0,4,0,79158.02368637895,4,49.75,1.992437,1.992437,,4,0,0,0.0,0.0,68769.50767577632,0.0,4,0,14.099938313772858,372439.0,0.0,79158.02368637895,LONG,19789.505921594737,0.0,0.131238,0.0,99.0,1.0,9770926104.0,3.8e-05,0.0,0.4819325758108656,0.18
FIGR,0.6613382750875281,0.0,2,0,0.6613382750875281,2,54.5,0.141986,0.141986,,2,0,0,0.0,0.0,0.6609865074340563,0.0,2,0,1879.0428878562002,139330.0,0.0,0.6613382750875281,LONG,0.33066913754376404,0.0,0.000532,0.0,99.0,1.0,5666972674.0,2.5e-05,0.0,0.2713464347376148,0.18
FLR,0.0,5860.496443920164,0,1,5860.496443920164,1,84.0,4.238532,,4.238532,1,0,0,0.0,0.0,0.0,5860.496443920164,0,1,0.0,0.0,119860.0,-5860.496443920164,SHORT,0.0,5860.496443920164,0.0,0.0,0.0,1.0,6797669534.0,0.0,1.8e-05,0.05,0.26338131429488915
GLBE,372983.6768878252,0.0,1,0,745967.3537756504,1,112.0,925.0,925.0,,1,0,0,0.0,0.0,372983.6768878252,0.0,1,0,0.0,592013.0,0.0,372983.6768878252,LONG,372983.6768878252,0.0,0.0,0.0,99.0,0.7,5223633134.0,0.000113,0.0,0.5785714285714286,0.02857142857142857
GLD,0.0,81739.54435058776,0,1,81739.54435058776,1,49.0,0.368179,,0.368179,1,0,0,0.0,0.0,0.0,81739.54435058776,0,1,0.0,0.0,82175.0,-81739.54435058776,SHORT,0.0,81739.54435058776,0.0,0.0,0.0,1.0,409.401097,0.0,0.0,0.05,0.16361417321674881
GME,344.4834759790406,1213.1282925756896,1,1,3115.2235371094603,2,99.0,0.345298,0.263261,0.427336,2,0,0,0.0,0.0,344.4834759790406,1213.1282925756896,1,1,3.5215863086840775,89744.0,29718.0,-868.644816596649,SHORT,344.4834759790406,1213.1282925756896,0.0,0.0,0.2839629395236016,0.7,10115343542.0,9e-06,3e-06,0.18646506033385563,0.1657466926980094
GOOGL,360743.030016564,129044.09358906248,3,5,717105.6992558647,8,70.625,0.524233,0.572746,0.495126,8,0,1,0.0,3830.8541378895093,141882.77127146634,83411.31182480964,3,5,2.2255919291501387,543668.0,372004.0,231698.93642750153,LONG,120247.676672188,25808.818717812497,0.606693,0.353622,2.7955020643202833,1.0,1635516240000.0,0.0,0.0,0.3429774053797684,0.29712737661931
GS,220188.57875284422,455184.013610836,6,5,894707.08883061,11,80.363636,0.252294,0.236712,0.270991,11,0,1,0.0,1600.0612647940234,67056.720064174,341291.3984414763,6,5,5.1382610515963805,413877.5,893107.5,-234995.4348579918,SHORT,36698.09645880737,91036.8027221672,0.695458,0.250212,0.4837353074115133,1.0,244120823754.0,2e-06,4e-06,0.37385439905449924,0.38526836533352404
HIMS,0.0,67192.89576366845,0,3,84377.15730767931,3,60.666667,0.501698,,0.501698,3,0,0,0.0,0.0,0.0,50008.63421965757,0,3,31.79412288127482,0.0,109936.5,-67192.89576366845,SHORT,0.0,22397.631921222815,0.0,0.255745,0.0,1.0,4580045443.0,0.0,2.4e-05,0.18,0.3539385158351802
HOOD,221783.83921458267,212011.74372010317,6,5,545576.3777907618,11,86.818182,1.377241,0.426795,2.517776,11,0,1,0.0,8216.342833539078,154952.43726274834,100321.87078471319,6,5,26.997294029940594,491866.0,1604968.0,9772.095494479494,LONG,36963.97320243045,42402.34874402064,0.301336,0.52681,1.0460922367931682,1.0,55580344909.0,9e-06,2.9e-05,0.3702847866851284,0.57385049766355
HPE,710.1347738979813,0.0,2,0,710.1347738979813,2,68.0,1.928909,1.928909,,2,0,0,0.0,0.0,485.21783160584033,0.0,2,0,2.157320060734237,252945.0,0.0,710.1347738979813,LONG,355.06738694899065,0.0,0.316724,0.0,99.0,1.0,33264232011.0,8e-06,0.0,0.28255303949820354,0.1434838692984836
HUM,0.0,8714.380061321153,0,1,8714.380061321153,1,84.0,0.95,,0.95,1,0,0,0.0,0.0,0.0,8714.380061321153,0,1,0.0,0.0,135000.0,-8714.380061321153,SHORT,0.0,8714.380061321153,0.0,0.0,0.0,1.0,21121177660.0,0.0,6e-06,0.05,0.11726843742070386
HUT,1548.513733059769,25957.678620176015,1,5,55011.69246569069,6,81.833333,4.661891,0.304511,5.533366,6,0,0,0.0,0.0,1548.513733059769,11239.742216825263,1,5,16.753154300407772,31280.0,575105.5,-24409.164887116247,SHORT,1548.513733059769,5191.535724035203,0.0,0.566997,0.059655324180497495,1.0,5608678825.0,6e-06,0.000103,0.19768105974564493,0.6682186224016282
INOD,0.0,394297.1379432173,0,5,394382.44553941843,5,64.8,0.536817,,0.536817,5,0,0,0.0,0.0,0.0,198908.7639385436,0,5,382726924.11979026,0.0,667753.5,-394297.1379432173,SHORT,0.0,78859.42758864346,0.0,0.495536,0.0,1.0,1336698277.0,0.0,0.0005,0.18,0.6259504239983298
IREN,155447.90291531075,158782.12933616078,2,2,560242.7970790621,4,45.5,6.190444,0.432376,11.948513,4,0,1,0.0,25927.698439790216,87230.6354914298,132854.43089637056,2,2,0.7641871897717187,175768.0,188120.5,-3334.2264208500274,SHORT,77723.95145765538,79391.06466808039,0.438843,0.163291,0.9790012488509267,1.0,12443900343.0,1.4e-05,1.5e-05,0.27652256369693967,0.4233991593517031
IWM,4388916.325919905,1154779.3153340137,9,2,9302601.010296697,11,76.818182,0.095501,0.092314,0.109842,11,1,2,1576404.2391691518,1154779.3153340137,1576404.2391691518,583652.7462648256,9,2,3.157297482342415,4715250.0,1299301.0,3234137.010585891,LONG,487657.3695466561,577389.6576670068,0.640822,0.494576,3.8006537419233513,1.0,70655288475.0,6.7e-05,1.8e-05,0.6718115981573216,0.45344240101008426
JAZZ,384.2059624693999,0.0,1,0,384.2059624693999,1,51.0,0.718861,0.718861,,1,0,0,0.0,0.0,384.2059624693999,0.0,1,0,0.0,109000.0,0.0,384.2059624693999,LONG,384.2059624693999,0.0,0.0,0.0,99.0,1.0,11644140203.0,9e-06,0.0,0.09102529176242705,0.05
JBS,3474.3151978329333,0.0,1,0,3474.3151978329333,1,113.0,0.383782,0.383782,,1,0,0,0.0,0.0,3474.3151978329333,0.0,1,0,0.0,54859.0,0.0,3474.3151978329333,LONG,3474.3151978329333,0.0,0.0,0.0,99.0,0.7,12873812390.0,4e-06,0.0,0.03928224431680116,0.02857142857142857
KOD,2603.153917637981,0.0,1,0,2603.153917637981,1,84.0,5.578947,5.578947,,1,0,0,0.0,0.0,2603.153917637981,0.0,1,0,0.0,75000.0,0.0,2603.153917637981,LONG,2603.153917637981,0.0,0.0,0.0,99.0,1.0,2109205497.0,3.6e-05,0.0,0.3088757833933558,0.05
KR,0.0,1765.4035771251124,0,1,3530.807154250225,1,50.0,7.118056,,7.118056,1,0,0,0.0,0.0,0.0,1765.4035771251124,0,1,0.0,0.0,45765.0,-1765.4035771251124,SHORT,0.0,1765.4035771251124,0.0,0.0,0.0,1.0,45432241196.0,0.0,1e-06,0.05,0.2
KRE,104872.11329780231,0.0,3,0,106458.41371843938,3,60.666667,0.630466,0.630466,,3,0,0,0.0,0.0,52574.89773286089,0.0,3,0,32.55556499054739,138953.0,0.0,104872.11329780231,LONG,34957.37109926744,0.0,0.498676,0.0,99.0,1.0,64.50608,0.0,0.0,0.3220452055244901,0.18
KWEB,62367.239516055924,5313.398343511564,5,1,67930.89420032843,6,64.833333,3.301058,3.261973,3.496482,6,3,0,59265.20394881711,0.0,56595.750595591955,5313.398343511564,5,1,20.429533772827707,359581.0,88775.0,57053.84117254436,LONG,12473.447903211185,5313.398343511564,0.09254,0.0,11.737730823855026,1.0,4223436000.0,8.5e-05,2.1e-05,0.6794746516717198,0.39858368636442226
LEU,0.0,58847.49661674252,0,2,117694.99278648058,2,86.5,2.848576,,2.848576,2,0,1,0.0,58847.49616973806,0.0,58847.49616973806,0,2,263297128.65679058,0.0,187350.0,-58847.49661674252,SHORT,0.0,29423.74830837126,0.0,0.0,0.0,1.0,3662328508.0,0.0,5.1e-05,0.18,0.5659750145561503
LITE,123041.29441368456,35135.942098923755,4,3,275772.9891998213,7,52.714286,3.353269,0.778935,6.785714,7,0,0,0.0,0.0,109521.11119051273,27061.300602223488,4,3,5.38207046173172,358210.0,877930.0,87905.3523147608,LONG,30760.32360342114,11711.980699641252,0.109883,0.229811,3.5018641044906955,1.0,49180320000.0,7e-06,1.8e-05,0.3324317347785808,0.4574722135208488
LUV,4465.721164471039,0.0,2,0,4465.721164471039,2,85.0,0.826493,0.826493,,2,0,0,0.0,0.0,3848.5008746817944,0.0,2,0,6.235214458027457,1428640.0,0.0,4465.721164471039,LONG,2232.8605822355194,0.0,0.138213,0.0,99.0,1.0,19421800145.0,7.4e-05,0.0,0.4146926982112284,0.18
MARA,202974.5608088618,0.0,1,0,202974.5608088618,1,35.0,11.617363,11.617363,,1,0,0,0.0,0.0,202974.5608088618,0.0,1,0,0.0,326872.0,0.0,202974.5608088618,LONG,202974.5608088618,0.0,0.0,0.0,99.0,1.0,3262413168.0,0.0001,0.0,0.6000000000000001,0.05
MELI,0.2834562684185345,110434.02895786431,1,5,112993.1113519111,6,49.333333,3.064087,,3.064087,6,1,1,0.2834562684185345,66863.78058565731,0.2834562684185345,66863.78058565731,1,5,508.8936982100467,31545.0,283800.0,-110433.7455015959,SHORT,0.2834562684185345,22086.805791572864,0.0,0.394536,2.56674750612138e-06,1.0,82686596870.0,0.0,3e-06,0.1925,0.4844500350334889
META,1264115.5455655188,2136285.6433172394,5,7,4877931.416407504,12,73.25,0.50618,0.243206,0.694019,12,0,3,0.0,1171550.701497734,899326.7615114936,554345.041761909,5,7,15.821666745389564,1300917.5,2330300.0,-872170.0977517206,SHORT,252823.10911310377,305183.6633310342,0.288572,0.74051,0.591735262332518,1.0,1197567304140.0,1e-06,2e-06,0.3968027619047619,0.5084970730624255
METC,31.66011399610816,0.0,2,0,31.66011399610816,2,86.0,4.620907,4.620907,,2,0,0,0.0,0.0,20.939749811026584,0.0,2,0,1.9532685130386027,182614.0,0.0,31.66011399610816,LONG,15.83005699805408,0.0,0.338608,0.0,99.0,1.0,781810374.0,0.000234,0.0,0.565018397469768,0.13464163556500613
MKC,45311.00815020007,0.0,1,0,45311.00815020007,1,49.0,3.990654,3.990654,,1,1,0,45311.00815020007,0.0,45311.00815020007,0.0,1,0,0.0,70948.0,0.0,45311.00815020007,LONG,45311.00815020007,0.0,0.0,0.0,99.0,1.0,766052182.0,9.3e-05,0.0,0.5390858348811542,0.05
MRNA,610799.7734476544,64791.27955250169,1,1,675591.0530001562,2,80.5,0.033439,0.046931,0.019947,2,0,0,0.0,0.0,610799.7734476544,64791.27955250169,1,1,9.42719109217022,690150.0,77815.0,546008.4938951527,LONG,610799.7734476544,64791.27955250169,0.0,0.0,9.42719109217022,1.0,21156904944.0,3.3e-05,4e-06,0.4307135101320433,0.29487594205673634
MRVL,598.9602193234826,291783.2531294459,2,4,444227.5204663315,6,47.666667,7.609401,0.279737,11.274233,6,1,2,397.29240049994746,245753.65618034956,397.29240049994746,139937.9460118837,2,4,447.0657099819322,217530.0,375875.5,-291184.2929101224,SHORT,299.4801096617413,72945.81328236147,0.336697,0.520404,0.002052757356357809,1.0,85401624000.0,3e-06,4e-06,0.22991552603134274,0.5447253851446081
MSFT,1536185.0912949457,381312.15823613486,8,5,2203915.54521868,13,69.153846,0.394699,0.397192,0.390711,13,4,1,982526.2734067644,63932.298002419935,338216.94795084983,182737.1467041628,8,5,1.707171961290002,2282527.5,640117.5,1154872.933058811,LONG,192023.1364118682,76262.43164722697,0.779833,0.520768,4.028681116282774,1.0,2717557472944.0,1e-06,0.0,0.4642151708604984,0.3306594364815193
