ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
ADBE,9125.241510308006,19810.659554050213,4,7,38061.14257466623,11,91.090909,0.287839,0.138177,0.373361,11,1,1,1280.5769725566577,4242.5942677388275,5462.54381690531,6095.909028580669,4,7,3.2864722948981484,323927.0,1342940.0,-10685.418043742207,SHORT,2281.3103775770014,2830.0942220071734,0.401381,0.692291,0.46062280185125815,0.7,1603568913.3709717,0.000202,0.000837,0.26441020248815716,0.41259059034851076
AG,298811.67131889926,0.0,3,0,298811.67131889926,3,44.0,22.874152,22.874152,,3,2,0,164212.89280667677,0.0,134598.7785122225,0.0,3,0,1.2200177046314362,625073.0,0.0,298811.67131889926,LONG,99603.89043963309,0.0,0.549553,0.0,99.0,1.0,447463293.99222374,0.001397,0.0,0.6136768867362079,0.10286743386736225
AMD,180644.8653629708,549597.7700415142,5,2,1094737.8258718092,7,60.714286,0.108651,0.113618,0.096233,7,0,0,0.0,0.0,55414.86006428301,310332.5848728779,5,2,0.23385734320494278,265116.5,826705.0,-368952.9046785434,SHORT,36128.97307259416,274798.8850207571,0.693239,0.435346,0.32868558645957696,1.0,6689481938.0529785,4e-05,0.000124,0.23625559973301935,0.2561685027821223
AMGN,0.0,257875.3289070635,0,2,515750.6253254716,2,87.5,6.376931,,6.376931,2,0,2,0.0,257875.3289070635,0.0,257875.29641840814,0,2,15874790.355131818,0.0,513682.5,-257875.3289070635,SHORT,0.0,128937.66445353175,0.0,0.0,0.0,1.0,967654549.2092896,0.0,0.000531,0.18,0.5891747244927839
AMZN,365436.54087380023,266487.06922720425,2,5,775994.1156905586,7,70.0,0.100731,0.246547,0.042405,7,0,2,0.0,161524.09888817693,326245.1593962793,106931.28784931407,2,5,3.735648245582329,1235000.0,1046206.5,98949.47164659598,LONG,182718.27043690011,53297.41384544085,0.107245,0.598737,1.3713105927936513,1.0,9448709113.450241,0.000131,0.000111,0.35129927845942954,0.3943144111990411
AR,0.004077465594266014,0.0,1,0,0.004077465594266014,1,91.0,0.629305,0.629305,,1,1,0,0.004077465594266014,0.0,0.004077465594266014,0.0,1,0,0.0,165958.0,0.0,0.004077465594266014,LONG,0.004077465594266014,0.0,0.0,0.0,99.0,0.7,288032306.50634766,0.000576,0.0,0.14283996511413258,0.02857142857142857
ARKK,2475.9979403747225,0.0,1,0,4951.995880749445,1,86.0,0.655754,0.655754,,1,0,0,0.0,0.0,2475.9979403747225,0.0,1,0,0.0,48510.0,0.0,2475.9979403747225,LONG,2475.9979403747225,0.0,0.0,0.0,99.0,1.0,822847770.0,5.9e-05,0.0,0.05934524,0.05
ARM,1094163.3082162929,665728.5930855906,13,14,2555945.8583738315,27,62.814815,6.652604,2.522925,10.487306,27,0,8,0.0,373981.3748279385,202354.83590774966,86435.14390200857,13,14,0.6724417399654556,1802193.0,1021838.5,428434.71513070224,LONG,84166.40832433022,47552.04236325647,0.81506,0.870165,1.6435576293109881,1.0,653274587.2985077,0.002759,0.001564,0.6906422783440787,0.7542686920455763
ASML,365887.5224195987,11676.815375464044,2,2,389241.15317052684,4,77.25,0.644149,0.915803,0.10084,4,2,0,365887.5224195987,0.0,358301.6902733463,9130.763622854105,2,2,29.702250261486704,1060320.0,293351.0,354210.7070441347,LONG,182943.76120979936,5838.407687732022,0.020733,0.218043,31.334530062744793,1.0,2309658817.3291016,0.000459,0.000127,0.4689971153095239,0.2178427146467922
AVGO,110477.8339272924,200993.54140217137,7,4,342683.1914119392,11,61.181818,0.075427,0.095221,0.040789,11,1,3,297.4295858978902,174129.112843363,97888.4818169367,65296.49990569403,7,4,29.597960951512036,1545040.0,389234.0,-90515.70747487896,SHORT,15782.547703898916,50248.38535054284,0.113954,0.675131,0.549658626623407,1.0,9700655089.327087,0.000159,4e-05,0.34018906958534717,0.3924093757766557
