ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
AA,0.38870534827901776,0.0,5,0,0.7774106965580355,5,102.0,13.485066,13.485066,,5,1,0,0.17788769640242583,0.0,0.17788769640242583,0.0,5,0,7.896188223008338,824919.5,0.0,0.38870534827901776,LONG,0.07774106965580355,0.0,0.542359,0.0,99.0,0.7,406239165.38726807,0.002031,0.0,0.5886403153945414,0.15857142857142859
AAL,0.0,10337.652839932698,0,1,10337.652839932698,1,31.0,8.519512,,8.519512,1,0,0,0.0,0.0,0.0,10337.652839932698,0,1,0.0,0.0,117432.0,-10337.652839932698,SHORT,0.0,10337.652839932698,0.0,0.0,0.0,1.0,965934956.9904757,0.0,0.000122,0.05,0.23758871105995516
ADBE,19684.47352106815,42733.55893559258,8,9,82102.33935758252,17,86.411765,0.294958,0.25579,0.329775,17,1,1,2762.30141175179,9151.596808638156,11783.12028137454,13149.336960152043,8,9,39.675234799187216,807165.5,1682990.0,-23049.085414524427,SHORT,2460.5591901335188,4748.173215065842,0.4014,0.692295,0.46063267397729063,1.0,1603470976.6729736,0.000503,0.00105,0.39255095999534595,0.4764976513439803
ADMA,0.0007208747272186932,0.0,1,0,0.0007208747272186932,1,30.0,0.871142,0.871142,,1,0,0,0.0,0.0,0.0007208747272186932,0.0,1,0,0.0,119000.0,0.0,0.0007208747272186932,LONG,0.0007208747272186932,0.0,0.0,0.0,99.0,1.0,61306629.58717346,0.001941,0.0,0.25157605473762185,0.05
AMD,254279.20711630353,742256.7095723333,5,4,1819076.0168414025,9,66.444444,10.139168,18.172338,0.097706,9,0,1,0.0,138288.8985568408,62066.10186039192,255482.04886404067,5,4,0.7658595896570287,274100.0,809791.5,-487977.50245602976,SHORT,50855.8414232607,185564.17739308332,0.755914,0.655804,0.34257582833142974,1.0,6688798055.969238,4.1e-05,0.000121,0.42768881558003485,0.33004833413381973
AMZN,85550.76106173202,281360.2271720776,3,4,615210.1320389418,7,66.714286,0.074888,0.096169,0.058928,7,0,1,0.0,117760.82362552208,84538.77486780213,128480.08862797149,3,4,127.52701304820125,1028259.0,1183983.5,-195809.46611034556,SHORT,28516.92035391067,70340.0567930194,0.011829,0.543361,0.30406131641843565,1.0,9447892587.828598,0.000109,0.000125,0.28085773632923344,0.38076707734287396
ARKK,9855.91243773677,6960.748170073697,2,2,29118.32365669596,4,72.25,0.42934,0.349239,0.50944,4,1,0,4514.997558924974,0.0,5340.9148788117955,4614.695217854389,2,2,2.1625932925118114,100450.0,86320.0,2895.1642676630727,LONG,4927.956218868385,3480.3740850368486,0.4581,0.33704,1.4159271671557139,1.0,822761175.0,0.000122,0.000105,0.20318003691215536,0.1764496095532499
ARM,1078284.8355869479,36104.42699194266,14,1,1157049.299269279,15,67.8,1.14349,1.198494,0.373429,15,6,1,744361.7766576856,36104.42699194266,307726.5518581374,36104.42699194266,14,1,4.653369564655916,1760031.5,42105.0,1042180.4085950052,LONG,77020.34539906771,36104.42699194266,0.714615,0.0,29.865723553169428,1.0,653274587.2985077,0.002694,6.4e-05,0.7755551126533983,0.2728865974849912
ASML,16363.213844982716,25187.77417339687,1,2,66738.76219177645,3,74.666667,0.76542,1.43,0.10084,3,1,0,16363.213844982716,0.0,16363.213844982716,19695.747921678216,1,2,3.0785852231736173,292320.0,293351.0,-8824.560328414153,SHORT,16363.213844982716,12593.887086698434,0.0,0.218043,0.6496490611808572,1.0,2309371936.220093,0.000127,0.000127,0.30628160039688285,0.2491002638571507
ASTS,459091.5912074178,76940.11347344921,4,2,615871.1031830198,6,73.833333,0.049054,0.055027,0.037109,6,0,0,0.0,0.0,158704.8714929452,42934.23730819099,4,2,0.919774788817145,554604.5,85826.5,382151.4777339686,LONG,114772.89780185444,38470.056736724604,0.654307,0.441979,5.966869172422561,1.0,1120272000.2361298,0.000495,7.7e-05,0.38102476881509995,0.21058462653480267
BE,55638.29502241465,79726.87732481599,6,5,215234.82552754736,11,58.545455,1.222568,0.239118,2.206017,11,0,0,0.0,0.0,36230.45824533267,37792.81928129266,6,5,2.034524622161744,769607.5,6445202.5,-24088.582302401337,SHORT,9273.04917040244,15945.375464963197,0.348822,0.525971,0.6978612092850216,1.0,1551774481.7401123,0.000496,0.004153,0.33200404177838394,0.6074190595139175
BITO,2837.8075369937937,0.0,1,0,5675.6150739875875,1,38.0,30.044444,30.044444,,1,1,0,2837.8075369937937,0.0,2837.8075369937937,0.0,1,0,0.0,29068.0,0.0,2837.8075369937937,LONG,2837.8075369937937,0.0,0.0,0.0,99.0,1.0,1215090884.0180826,2.4e-05,0.0,0.21250000000000002,0.05
BMNR,11430.900731146867,0.0,2,0,22861.801462293733,2,52.0,2.56127,2.56127,,2,0,0,0.0,0.0,5780.976427360319,0.0,2,0,0.9773304518327517,150026.0,0.0,11430.900731146867,LONG,5715.450365573433,0.0,0.494268,0.0,99.0,1.0,1001897795.2506065,0.00015,0.0,0.28018472258121685,0.09235098624608591
BRZE,0.0,0.0032172811004480702,0,1,0.0064345622008961404,1,57.0,0.857633,,0.857633,1,0,1,0.0,0.0032172811004480702,0.0,0.0032172811004480702,0,1,0.0,0.0,55529.5,-0.0032172811004480702,SHORT,0.0,0.0032172811004480702,0.0,0.0,0.0,1.0,46205894.07377243,0.0,0.001202,0.05,0.22856476050398472
BYD,13253.191650888068,0.0,2,0,26506.383301776135,2,52.0,205.444444,205.444444,,2,2,0,13253.191650888068,0.0,8200.864865848314,0.0,2,0,0.6160724347598588,125973.5,0.0,13253.191650888068,LONG,6626.595825444034,0.0,0.381216,0.0,99.0,1.0,93414951.99996948,0.001349,0.0,0.44943224157996947,0.07669647217292722
CAT,0.07819711958953814,0.15708374678912995,1,3,0.3137343324704965,4,52.75,18.000373,1.111111,23.630127,4,0,1,0.0,0.07845346609182839,0.07819711958953814,0.07845346609182839,1,3,0.9782682471214234,60825.0,601810.5,-0.07888662719959182,SHORT,0.07819711958953814,0.05236124892970998,0.0,0.500563,0.49780528659346507,1.0,2057340832.6678467,3e-05,0.000293,0.12905828404192835,0.3623125169757858
CCJ,0.0,31426.703851400045,0,2,31426.703851400045,2,45.0,52.590906,,52.590906,2,0,1,0.0,9511.548987849088,0.0,21915.154863550957,0,2,0.4340169643824234,0.0,463318.0,-31426.703851400045,SHORT,0.0,15713.351925700023,0.0,0.302658,0.0,1.0,419539851.1551666,0.0,0.001104,0.06880740178990502,0.44424137947904424
CDNS,0.0,14338206.685120879,0,1,14338206.685120879,1,85.0,0.983574,,0.983574,1,0,0,0.0,0.0,0.0,14338206.685120879,0,1,0.0,0.0,16100000.0,-14338206.685120879,SHORT,0.0,14338206.685120879,0.0,0.0,0.0,1.0,718298958.5037231,0.0,0.022414,0.05,0.47901444
CHRD,7527.889767069126,0.0,1,0,7527.889767069126,1,52.0,62.5,62.5,,1,1,0,7527.889767069126,0.0,7527.889767069126,0.0,1,0,0.0,77926.0,0.0,7527.889767069126,LONG,7527.889767069126,0.0,0.0,0.0,99.0,1.0,200967762.808609,0.000388,0.0,0.2979915007347602,0.05
