ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAL,62013.635042627626,211643.0787674911,1,2,273656.71381011873,3,71.666667,1.116903,2.115489,0.61761,3,0,0,0.0,0.0,62013.635042627626,147884.53948471503,1,2,3.2920794122403176,117408.0,473902.0,-149629.44372486346,SHORT,62013.635042627626,105821.53938374555,0.0,0.301255,0.2930104561120809,1.0,8101937111.0,1.4e-05,5.8e-05,0.07654173834357676,0.13061263983408566,0.34699159269536756,0.4226200569412116
AAPL,1671131.3939210447,1184852.7143232948,4,6,3572869.135399063,10,73.6,0.390602,0.149233,0.551515,10,1,2,327377.3321455273,519814.5455849187,469436.20093152666,415001.9342731164,4,6,0.8565507975863837,2217364.0,1966274.0,486278.67959774984,LONG,417782.84848026116,197475.4523872158,0.719091,0.649744,1.410412765839405,1.0,3867012276000.0,1e-06,1e-06,0.0010803763181026456,0.0005106667325904704,0.183837986943029,0.22114219646683853
AG,187784.75072608638,1564.636648188804,4,1,189461.95468604515,5,92.0,0.151906,0.166912,0.091883,5,0,0,0.0,0.0,181914.21055988557,1564.636648188804,4,1,104.85819410490807,612876.0,54858.0,186220.11407789757,LONG,46946.187681521595,1564.636648188804,0.031262,0.0,99.0,0.7,10342334499.0,5.9e-05,5e-06,0.04539225422080558,0.001512846686925557,0.37938213337308657,0.17278396238687785
AI,235.79813096855807,1.4073189194669352e-14,1,2,235.7981309685581,3,34.666667,26.384663,2.625199,38.264394,3,0,0,0.0,0.0,235.79813096855807,1.3989793347567483e-14,1,2,1.41372825603971e+18,90758.0,68209.0,235.79813096855807,LONG,235.79813096855807,7.036594597334676e-15,0.0,0.005926,99.0,1.0,1321494264.0,6.9e-05,5.2e-05,0.0017843295835036485,5.324725796414562e-20,0.4958830508675168,0.4929095514395985
ALB,20669.616852484727,1148.4198116275752,2,4,22944.344748299518,6,56.666667,2.740778,2.17699,3.022672,6,1,1,5084.528898958125,5.163225217225143,15585.087953526603,1121.144858969991,2,4,706.3253262513722,486498.0,267130.0,19521.19704085715,LONG,10334.808426242364,287.1049529068938,0.24599,0.02375,17.998310934039985,1.0,25410217576.0,1.9e-05,1.1e-05,0.00406718612122535,0.00011298799471046835,0.37689366589532436,0.41704702861686005
ALK,0.0,121.61973485088184,0,1,243.23946970176368,1,30.0,0.780612,,0.780612,1,0,0,0.0,0.0,0.0,121.61973485088184,0,1,0.0,0.0,69315.0,-121.61973485088184,SHORT,0.0,121.61973485088184,0.0,0.0,0.0,1.0,4717495668.0,0.0,1.5e-05,0.0,0.000257805716019752,0.05,0.1143382605800337
AMD,46313.05016462888,182874.83373220332,1,3,313465.74129529245,4,69.25,0.557355,1.221374,0.336016,4,0,0,0.0,0.0,46313.05016462888,77095.16791680414,1,3,1.1631749635958708,61717.5,277512.5,-136561.78356757443,SHORT,46313.05016462888,60958.27791073444,0.0,0.578427,0.2532499919176872,1.0,453678121173.0,0.0,1e-06,0.001020834992987648,0.0013436459698150038,0.14368668842248772,0.16124427223201154
ANET,14667.78212767211,44.69554419103098,4,1,17788.58383865979,5,38.0,54.147847,66.484809,4.8,5,2,0,3166.059850799476,0.0,11416.808715234883,44.69554419103098,4,1,80.01820828703663,628380.5,391950.0,14623.08658348108,LONG,3666.9455319180274,44.69554419103098,0.22164,0.0,99.0,1.0,202315168245.0,3e-06,2e-06,0.00018124916503924326,2.209203816933068e-06,0.41086383555515227,0.33360521877671134
APG,0.0,1.6627859854047785e-06,0,3,3.325571970809557e-06,3,104.0,0.080187,,0.080187,3,0,0,0.0,0.0,0.0,8.390983436082898e-07,0,3,2529282854917771.5,0.0,285600.0,-1.6627859854047785e-06,SHORT,0.0,5.542619951349261e-07,0.0,0.495366,0.0,0.7,19152335702.0,0.0,1.5e-05,0.0,2.8939655390284683e-13,0.15857142857142859,0.2609800643895575
APLD,63848.73918140057,24843.40295991941,3,1,140595.173212178,4,64.5,6.521841,8.557223,0.415695,4,0,0,0.0,0.0,36789.11107046197,24843.40295991941,3,1,2.5744837323502248,181537.0,30350.0,39005.33622148116,LONG,21282.913060466857,24843.40295991941,0.423808,0.0,2.5700480439177196,1.0,8598805429.0,2.1e-05,4e-06,0.024751011330816867,0.02889169102039861,0.43475836096411125,0.18107176600201869
