ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAPL,9.597967087027767,4.823708030532099,1,1,19.245383148091967,2,36.0,7.405039,5.422481,9.387597,2,1,0,9.597967087027767,0.0,9.597967087027767,4.823708030532099,1,1,1177745.0,583250.0,5.456103574751021,2.7458895915951365,0,0,4.7742590564956675,LONG,9.597967087027767,4.823708030532099,0.0,0.0,1.9897487630421575,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,4114515909840.0,0.0,0.0,,,,,0.0,0.0,0.568465,0.569249,0.0,0.0,2.3327087067700755e-08,1.1723634411027658e-08,0.2600227569758073,0.24151877656138415,0.1502,0.0,1.7,0.0,0.15,0.6,0.0,0.1152,0.0,1.7,0.0,0.0,0.6,0.0,0.245,0.23,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,3487455.0,10225926.0,1177745.0,1166500.0,36515592.0,0.0
ADBE,0.022336764653937566,0.0,1,0,0.022336764653937566,1,115.0,5.048544,5.048544,,1,0,0,0.0,0.0,0.022336764653937566,0.0,1,0,560164.0,0.0,0.012586207687681797,0.0,0,0,0.022336764653937566,LONG,0.022336764653937566,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,101336982000.0,6e-06,0.0,,,,,0.0,0.0,0.563475,0.0,0.0,0.0,2.2042066196462773e-09,0.0,0.22769997123615043,0.0651120369300695,0.2341,0.0,1.7,0.0,0.0,0.3429,0.0,0.3083,0.0,0.0,0.0,0.0,0.3429,0.0,0.2247957435906624,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,560164.0,0.0,0.0,0.0
ALAB,0.0005498967870966124,0.0,1,0,0.0010997935741932248,1,52.0,2.082902,2.082902,,1,0,0,0.0,0.0,0.0005498967870966124,0.0,1,0,312000.0,0.0,7.405030534875406e-05,0.0,0,0,0.0005498967870966124,LONG,0.0005498967870966124,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,34499075468.0,9e-06,0.0,,,,,0.0,0.0,0.134662,0.0,0.0,0.0,1.593946445337862e-10,0.0,0.23627449228435948,0.13168859671016658,0.6864,0.0,1.0764,0.0,0.0,0.6,0.0,0.7169,0.0,0.0,0.0,0.0,0.6,0.0,0.19999394884441538,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,624000.0,0.0,696430.0,2604000.0
AMAT,0.0,565261.9827114921,0,1,565261.9827114921,1,32.0,9.238095,,9.238095,1,0,1,0.0,565261.9827114921,0.0,565261.9827114921,0,1,0.0,1277285.0,0.0,376186.141381266,0,0,-565261.9827114921,SHORT,0.0,565261.9827114921,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,308777727052.0,0.0,4e-06,,,,,0.0,1e-06,0.0,0.665508,0.0,0.0,0.0,0.018306436416519727,0.06850054691789333,0.26008521187708894,0.085,0.0,0.0,0.0,0.0,0.6,0.0,0.095,0.0558,1.7,0.0,0.15,0.6,0.0,0.06,0.2630080535230397,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1147211.0,0.0,1277285.0,0.0,0.0
AMKR,0.0,1.4445251703020936,0,1,2.889050340604187,1,78.0,10.133858,,10.133858,1,0,0,0.0,0.0,0.0,1.4445251703020936,0,1,0.0,283145.0,0.0,0.14207240281478814,0,0,-1.4445251703020936,SHORT,0.0,1.4445251703020936,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,17621257305.0,0.0,1.6e-05,,,,,0.0,0.0,0.0,0.098352,0.0,0.0,0.0,8.197628269648001e-07,0.14104095897297508,0.31845667971829855,0.8104,0.0,0.0,0.0,0.0,0.6,0.0,0.8846,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.2887769184739585,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,566290.0,533600.0,0.0
APLD,0.0,1.4511512273660736e-10,0,2,1.4511512273660736e-10,2,58.0,3.667143,,3.667143,2,0,0,0.0,0.0,0.0,8.352600140726336e-11,0,2,0.0,1222290.0,0.0,4.410446080347872e-11,0,0,-1.4511512273660736e-10,SHORT,0.0,7.255756136830368e-11,0.0,0.424416,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9587568033.0,0.0,0.000127,,,,,0.0,0.0,0.0,0.303927,0.0,0.0,0.0,7.567879687378869e-17,0.0897241808076234,0.2993413588075321,0.2972,0.0,0.0,0.0,0.0,0.6,0.0,0.3061,0.0,1.7,0.1556,0.0,0.6,0.2317,0.06,0.558728126984127,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,629000.0,0.0,1222290.0,0.0,0.0
ASML,0.0,9.38036990453969e-10,0,1,9.38036990453969e-10,1,57.0,1.451613,,1.451613,1,0,0,0.0,0.0,0.0,9.38036990453969e-10,0,1,0.0,736398.0,0.0,2.6747928912148733e-10,0,0,-9.38036990453969e-10,SHORT,0.0,9.38036990453969e-10,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,549998716308.0,0.0,1e-06,,,,,0.0,0.0,0.0,0.285148,0.0,0.0,0.0,1.7055257814977646e-17,0.07884831404727177,0.15269930895201594,0.1885,0.0,0.0,0.0,0.0,0.6,0.0,0.2799,0.0,0.6471,0.0,0.0,0.6,0.0,0.06,0.124709684,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,10081252.0,962724.0,0.0,736398.0,0.0,0.0
AXSM,0.0,1.70683033756806e-20,0,1,3.41366067513612e-20,1,32.0,3.472222,,3.472222,1,0,0,0.0,0.0,0.0,1.70683033756806e-20,0,1,0.0,940000.0,0.0,3.249260831486293e-21,0,0,-1.70683033756806e-20,SHORT,0.0,1.70683033756806e-20,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10564688777.0,0.0,8.9e-05,6028694.0,742586.0,0.0,1.2658466494116507,0.0,0.0,0.0,0.190368,0.0,0.0,0.0,1.6155992605138906e-26,0.14159570152508888,0.4779271120355208,0.816,0.0,0.0,0.0,0.0,0.6,0.0,2.4793,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4959872986260469,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1880000.0,0.0,0.0
AXTI,539823.0334524398,2443166.0106839393,2,2,3522812.077588819,4,74.0,,,,4,2,1,539823.0334524398,1799284.025652877,343515.4133397228,1799284.025652877,2,2,895460.0,4251240.0,315978.10587850504,1556861.4368972825,2,2,-1903342.9772314995,SHORT,269911.5167262199,1221583.0053419697,0.363652,0.263544,0.22095225256564613,1.0,1.0,1.0,0.6923076923076923,0.6923076923076923,31-90,0.5,0,0.0,5335065504.0,0.000168,0.000797,,,,,5.9e-05,0.000292,0.585336,0.637231,0.0,0.0,0.5059197802236017,2.2897244737221687,0.3491653933083221,0.3475795930584684,0.5478,1.7,0.0,0.1556,0.3,0.6,0.1883,0.7534,1.7,0.0,0.1556,0.15,0.6,0.1168,0.5843878412698413,0.5622372698412698,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1790920.0,4251240.0,0.0,0.0
BTDR,0.0,1.431434553796055e-18,0,1,1.431434553796055e-18,1,31.0,1538.615385,,1538.615385,1,0,0,0.0,0.0,0.0,1.431434553796055e-18,0,1,0.0,3433092.0,0.0,8.129528474379776e-19,0,0,-1.431434553796055e-18,SHORT,0.0,1.431434553796055e-18,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2788936675.0,0.0,0.001231,,,,,0.0,0.0,0.0,0.567929,0.0,0.0,0.0,5.132545914819149e-24,0.13768239020401823,0.5114994530821066,0.7768,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3433092.0,0.0,0.0
