ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
ADI,0.0,1112.1192738183702,0,1,2224.2385476367403,1,37.0,1.414894,,1.414894,1,0,1,0.0,1112.1192738183702,0.0,1112.1192738183702,0,1,0.0,416705.0,0.0,439.6770062600357,0,1,-1112.1192738183702,SHORT,0.0,1112.1192738183702,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,211094595445.0,0.0,2e-06,,,,,0.0,0.0,0.0,0.395351,0.0,0.0,0.0,5.268345556047782e-05,0.13372228671515884,0.31761673820549935,0.5517,0.0,0.1855,0.0,0.0,0.6,0.0,0.776,0.0,1.6502,0.0,0.15,0.6,0.0,0.06,0.14139484578098516,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.828513995991787,1,-1.6102342389182018,1,0.0,2236868.0,0.0,833410.0,1570105.0,2063032.0
AEHR,0.0,441502.4314934002,0,1,441502.4314934002,1,35.0,4.510417,,4.510417,1,0,0,0.0,0.0,0.0,441502.4314934002,0,1,0.0,1089878.0,0.0,84859.6483913796,0,1,-441502.4314934002,SHORT,0.0,441502.4314934002,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3247548476.0,0.0,0.000336,,,,,0.0,2.6e-05,0.0,0.192207,0.0,0.0,0.0,1.3594945071834554,0.16329206702090432,0.49370777532370247,0.8272,0.0,0.2057,0.0,0.0,0.6,0.0,0.9869,1.7,1.6502,0.0,0.0,0.6,0.0,0.06,0.69,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.7728696895222917,1,0.0,0.0,0.0,1089878.0,0.0,507937.0
ALAB,0.074285528441723,0.0,1,0,0.074285528441723,1,70.0,10.919679,10.919679,,1,0,0,0.0,0.0,0.074285528441723,0.0,1,0,2138352.0,0.0,0.026206696611693392,0.0,1,0,0.074285528441723,LONG,0.074285528441723,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,38410805051.0,5.6e-05,0.0,,,,,0.0,0.0,0.352783,0.0,0.0,0.0,1.93397478504005e-08,0.0,0.3088536350487608,0.14929322978177365,0.8384,0.0,1.6502,0.0,0.0,0.6,0.0,0.64,0.0,0.2529,0.0,0.0,0.6,0.0,0.41453435824903195,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.884807966429928,1,0.0,0.0,2138352.0,0.0,0.0,0.0
AMD,40951.86013474653,121752.54546846748,1,3,203656.26573796055,4,44.0,4.293895,9.064103,2.703826,4,1,2,40951.86013474653,120517.13458642198,40951.86013474653,120433.69546911576,1,3,1469122.0,5884905.0,26792.822928684862,79937.49491067769,1,1,-80800.68533372095,SHORT,40951.86013474653,40584.181822822495,0.0,0.010832,0.33635321526277734,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,31-90,0.6667,0,0.0,726432584675.0,2e-06,8e-06,,,,,0.0,0.0,0.654252,0.656557,0.0,0.0,0.0005637393062849467,0.0005586778825591851,0.2927756084815136,0.34469430997293976,0.5276,0.0,1.6502,0.0,0.15,0.6,0.0,0.5857,0.0,1.6502,0.3111,0.3,0.6,0.0,0.24918205378098518,0.2994156520475481,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.4641124789320705,1,2464909.0,20691622.0,2938244.0,5884905.0,1306160.0,2025000.0
AMT,0.0,0.01745939398870232,0,1,0.01745939398870232,1,41.0,5.109756,,5.109756,1,0,0,0.0,0.0,0.0,0.01745939398870232,0,1,0.0,782000.0,0.0,0.0055783433759001,0,1,-0.01745939398870232,SHORT,0.0,0.01745939398870232,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,81004827907.0,0.0,1e-05,503669.0,2256561.0,0.0,0.3465450302473543,0.0,0.0,0.0,0.319504,0.0,0.0,0.0,2.1553522721814924e-09,0.13238869599545205,0.49819506142695597,0.4472,0.0,0.2767,0.0,0.0,0.6,0.0,2.7318,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.2662331240351296,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.5017378186474297,1,-1.8708024161105725,1,0.0,0.0,0.0,782000.0,0.0,0.0
AMZN,0.0,86.25703231558889,0,1,86.25703231558889,1,32.0,12.154589,,12.154589,1,0,0,0.0,0.0,0.0,86.25703231558889,0,1,0.0,832810.0,0.0,22.29860644389431,0,1,-86.25703231558889,SHORT,0.0,86.25703231558889,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2905817971947.0,0.0,0.0,,,,,0.0,0.0,0.0,0.258513,0.0,0.0,0.0,2.9684251783257317e-07,0.1037759552204258,0.2607257645084464,0.327,0.0,0.1107,0.0,0.0,0.6,0.0,0.3571,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.23,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.6313172075852596,1,1583045.0,6955024.0,0.0,832810.0,1553894.0,0.0
APTV,0.0,182281.78663668715,0,1,364563.5732733743,1,99.0,15.541667,,15.541667,1,0,0,0.0,0.0,0.0,182281.78663668715,0,1,0.0,318915.0,0.0,112271.24058832649,0,1,-182281.78663668715,SHORT,0.0,182281.78663668715,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,11471948769.0,0.0,2.8e-05,1510215.0,207428.0,0.0,1.5374732437279441,0.0,1e-05,0.0,0.615921,0.0,0.0,0.0,0.15889348035554074,0.17601970554771118,0.5412830765387591,0.8954,0.0,0.522,0.0,0.0,0.3429,0.0,2.815,0.6048,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.3653289735470354,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.5518323453194907,1,0.17746475303788134,1,0.0,0.0,0.0,637830.0,0.0,0.0
AR,6.998825537458202e-21,0.0,1,0,1.3997651074916403e-20,1,36.0,29500.0,29500.0,,1,0,0,0.0,0.0,6.998825537458202e-21,0.0,1,0,324500.0,0.0,2.2710129960260233e-22,0.0,1,0,6.998825537458202e-21,LONG,6.998825537458202e-21,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11383374640.0,2.9e-05,0.0,1332790.0,1006300.0,0.24347421574291525,0.0,0.0,0.0,0.032448,0.0,0.0,0.0,6.148287093060307e-27,0.0,0.3302092767691289,0.1602046843772992,1.0519,0.0,1.6502,0.0,0.0,0.6,0.0,0.5527,0.0,0.4494,0.0,0.0,0.6,0.0,0.33386559512295094,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.6611841714112983,1,-1.2639663459330168,1,0.0,0.0,649000.0,0.0,0.0,0.0
AS,5.010283832782984e-11,0.0,1,0,1.0020567665565968e-10,1,48.0,40.0,40.0,,1,0,0,0.0,0.0,5.010283832782984e-11,0.0,1,0,385000.0,0.0,3.5815032524187766e-12,0.0,1,0,5.010283832782984e-11,LONG,5.010283832782984e-11,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,18280336946.0,2.1e-05,0.0,166485.0,1023354.0,2.312520647505781,0.0,0.0,0.0,0.071483,0.0,0.0,0.0,2.7408049685207285e-17,0.0,0.4824471452504294,0.17878713799918508,2.5743,0.0,1.6502,0.0,0.0,0.6,0.0,0.7549,0.0,0.433,0.0,0.0,0.6,0.0,0.3066899150099666,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-1.2865229232711066,1,0.0,0.0,770000.0,0.0,0.0,0.0
AXTI,1708229.7901964714,1655394.8425138101,7,5,5071854.422906753,12,60.666667,281.013221,318.73737,228.199414,12,4,0,690694.1707597807,0.0,869362.1608188207,1627089.2700747573,7,5,7543861.5,8227678.0,1064368.9813751578,1094990.32075912,3,1,52834.94768266124,LONG,244032.8271709245,331078.968502762,0.491074,0.017099,1.0319168251137163,1.0,0.42857142857142855,0.2,0.12087912087912084,-0.1076923076923077,31-90,0.5714,0,0.0,6776366794.0,0.001113,0.001214,,,,,0.000157,0.000162,0.623083,0.661468,0.0,0.0,0.36012340327710496,0.48857887798504257,0.6275402270611437,0.5649597745505506,0.9281,1.2845,1.6502,0.9333,0.6,0.6,0.2793,1.1097,1.6676,1.6502,0.6222,0.0,0.6,0.0,0.8297136901071469,0.7489777288866746,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.2484447400415704,1,-1.6743067278048014,1,0.0,0.0,15087723.0,8227678.0,1827382.0,2104765.0
