ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAL,724853.4527969596,628476.2292047978,5,6,1622070.200171422,11,49.090909,0.777321,1.205665,0.420367,11,1,1,261136.6436295397,26684.34039373769,261136.6436295397,195847.01613917702,5,6,1.1354577530638235,1042538.0,831958.0,96377.22359216178,LONG,144970.69055939192,104746.03820079962,0.639739,0.688378,1.1533506266642837,1.0,7415220355.0,0.000141,0.000112,0.19550422457997463,0.1412581598201199,0.5609442533388429,0.5180188896935782
AFRM,94788.71092362271,42382.54109538876,3,3,179556.98401017266,6,55.333333,2.739088,1.063403,4.414773,6,0,1,0.0,18968.43598351688,94785.5196792019,23414.104763223477,3,3,28130.216608653183,308010.5,130161.0,52406.16982823395,LONG,31596.236974540905,14127.51369846292,3.4e-05,0.447553,2.236503722376754,1.0,15196541256.0,2e-05,9e-06,0.020791729145647444,0.009296532323027781,0.3093857375549242,0.42348337151271226
ALAB,541276.757061426,174196.65511719594,1,2,1353464.4814078312,3,52.0,0.44614,0.665138,0.336641,3,1,0,541276.757061426,0.0,541276.757061426,96714.31216778333,1,2,0.2502518016437157,695400.0,188797.5,367080.10194423003,LONG,541276.757061426,87098.32755859797,0.0,0.444798,3.107274113255883,1.0,28390928028.0,2.4e-05,7e-06,0.19065130823747722,0.030678224914909066,0.2218179862368856,0.12937280932327214
AMD,1448045.3467778102,40548.413652253046,4,1,1624040.2195519167,5,45.0,0.262344,0.274851,0.212318,5,1,0,213634.59847680724,0.0,979569.9257485165,40548.413652253046,4,1,0.38882111877347453,1598050.0,42812.5,1407496.9331255571,LONG,362011.33669445256,40548.413652253046,0.323523,0.0,35.71151658845106,1.0,402434308378.0,4e-06,0.0,0.008995538629733854,0.001007578449652622,0.14751180198654906,0.06684891514685057
ARKK,158095.04091621411,102240.80301762585,5,2,315825.6491632088,7,46.857143,1.152812,1.109889,1.324503,7,0,2,0.0,102240.80301762585,64043.48736354989,55086.566488592915,5,2,2.7302903501094455,441871.0,129000.0,55854.23789858827,LONG,31619.008183242822,51120.40150881292,0.594905,0.461208,1.5463008529868378,1.0,5723514000.0,7.7e-05,2.3e-05,0.05524404794544544,0.08931646102169563,0.5171575882666839,0.38420264104275764
ASML,579710.8247236409,1188421.949157664,11,9,1998284.90416519,20,48.7,2.016757,2.125245,1.884161,20,3,2,7520.255837262041,217607.03880750993,549598.8069204764,917472.4664492187,11,9,433.7889268615177,5456432.0,3727492.5,-608711.1244340232,SHORT,52700.98406578554,132046.88323974045,0.051943,0.227991,0.48779882022082427,1.0,578203581033.0,9e-06,6e-06,0.0009114606999083549,0.0022837437811061238,0.462908331762427,0.4215396006980258
AVGO,1952118.3656387995,528884.484959532,10,3,2776570.0740089407,13,42.846154,0.495129,0.567448,0.254066,13,2,1,344557.3284589206,94809.03660142786,857052.5058091396,385823.57104851585,10,3,3.603092956763591,3752976.5,719640.0,1423233.8806792675,LONG,195211.83656387994,176294.828319844,0.560963,0.270496,3.6910108372495882,1.0,1797990242874.0,2e-06,0.0,0.00108572244670162,0.0009805104839614995,0.3655780273481399,0.23134495238095237
AXP,325155.89512168634,379455.9957958666,9,14,1290394.9763188842,23,50.043478,4.094749,0.311347,6.526937,23,4,4,137770.07334934655,174944.88497092162,115226.08284169815,95051.56678570456,9,14,9.85887558571392,793191.5,1124840.0,-54300.100674180256,SHORT,36128.43279129848,27103.999699704756,0.645628,0.749506,0.8569001378926907,1.0,222339347099.0,4e-06,5e-06,0.001624923040509413,0.0012190374782218051,0.38635091098346785,0.560605819529735
BA,0.0,65703.96481566751,0,1,65703.96481566751,1,65.0,0.038777,,0.038777,1,0,1,0.0,65703.96481566751,0.0,65703.96481566751,0,1,0.0,0.0,66000.0,-65703.96481566751,SHORT,0.0,65703.96481566751,0.0,0.0,0.0,1.0,174457003905.0,0.0,0.0,0.0,0.003766198166021835,0.05,0.0625
BAC,223917.72515800069,48672.709741281375,6,6,402190.2966679255,12,47.75,0.180538,0.250648,0.110429,12,0,1,0.0,0.0471778190887725,95126.13427129271,42024.08466781478,6,6,106110.2435784003,760885.5,418555.5,175245.0154167193,LONG,37319.62085966678,8112.118290213562,0.575174,0.136599,4.600477893017052,1.0,382875993770.0,2e-06,1e-06,0.0009747182238352948,0.00021187325458400628,0.28421288544337797,0.26178088095238095
