ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
ADBE,12519.498238756336,27179.50172774787,4,7,52218.49820526054,11,91.090909,0.287839,0.138177,0.373361,11,1,1,1756.904859384249,5820.68446108679,7494.410708760192,8363.364658428482,4,7,3.2864722948981493,323927.0,1342940.0,-14660.003488991533,SHORT,3129.874559689084,3882.7859611068384,0.401381,0.692291,0.4606228018512582,0.7,1603470976.6729736,0.000202,0.000838,0.26441020248815716,0.4126729284675582
ADMA,0.00045849750714011634,0.0,1,0,0.00045849750714011634,1,30.0,0.871142,0.871142,,1,0,0,0.0,0.0,0.00045849750714011634,0.0,1,0,0.0,119000.0,0.0,0.00045849750714011634,LONG,0.00045849750714011634,0.0,0.0,0.0,99.0,1.0,61306629.58717346,0.001941,0.0,0.25157605473762185,0.05
AG,409958.7050458818,0.0,3,0,409958.7050458818,3,44.0,22.874152,22.874152,,3,2,0,225294.09440308405,0.0,184664.61064279775,0.0,3,0,1.2200177046314364,625073.0,0.0,409958.7050458818,LONG,136652.9016819606,0.0,0.549553,0.0,99.0,1.0,447269429.48854446,0.001398,0.0,0.6265883113478057,0.10286743386736225
AMD,437504.9584503359,1095966.2411655772,7,3,2021886.224716361,10,74.6,0.804005,0.139427,2.354687,10,0,0,0.0,0.0,159509.9046424467,425764.9778754797,7,3,1.82888963802451,557565.0,1336416.0,-658461.2827152413,SHORT,62500.708350047986,365322.08038852573,0.63541,0.611516,0.3991956522173918,1.0,6688798055.969238,8.3e-05,0.0002,0.35019694791179157,0.4850352823510158
AMGN,0.0,353795.53762207454,0,2,707591.0306708999,2,87.5,6.376931,,6.376931,2,0,2,0.0,353795.53762207454,0.0,353795.49304882536,0,2,15874790.355131816,0.0,513682.5,-353795.53762207454,SHORT,0.0,176897.76881103727,0.0,0.0,0.0,1.0,967654549.2092896,0.0,0.000531,0.18,0.6020346270524506
AMZN,53769.14472104633,365610.5309730823,1,5,617039.1501253186,6,73.166667,0.072988,0.225905,0.042405,6,0,2,0.0,221605.16730027672,53769.14472104633,146705.82344425513,1,5,1.744676554579447,840000.0,1046206.5,-311841.38625203597,SHORT,53769.14472104633,73122.10619461646,0.0,0.598737,0.14706672857025835,1.0,9447892587.828598,8.9e-05,0.000111,0.2221850707946175,0.3527768431086027
AR,0.005594133949039994,0.0,1,0,0.005594133949039994,1,91.0,0.629305,0.629305,,1,1,0,0.005594133949039994,0.0,0.005594133949039994,0.0,1,0,0.0,165958.0,0.0,0.005594133949039994,LONG,0.005594133949039994,0.0,0.0,0.0,99.0,0.7,288031222.25637436,0.000576,0.0,0.14283996511413258,0.02857142857142857
ARKK,6268.649895285696,4427.240355786118,2,2,18520.109395711857,4,72.25,0.42934,0.349239,0.50944,4,1,0,2871.6711064317706,0.0,3396.9787888539254,2935.081746811975,2,2,2.1625932925118128,100450.0,86320.0,1841.4095394995784,LONG,3134.324947642848,2213.620177893059,0.4581,0.33704,1.4159271671557148,1.0,822761175.0,0.000122,0.000105,0.20318003691215542,0.17644960955324995
ASML,501984.3241782291,16020.164437540538,2,2,534024.6530533101,4,77.25,0.644149,0.915803,0.10084,4,2,0,501984.3241782291,0.0,491576.8393914179,12527.074375587017,2,2,29.70225026148671,1060320.0,293351.0,485964.15974068857,LONG,250992.16208911454,8010.082218770269,0.020733,0.218043,31.334530062744797,1.0,2309371936.220093,0.000459,0.000127,0.4726219080180983,0.2307008146390267
ASTS,19547.959893718347,110830.66437512118,1,2,260757.2485376791,3,73.666667,0.099334,0.087379,0.105311,3,0,0,0.0,0.0,19547.959893718347,89201.9279786567,1,2,5.028027799633811,27150.0,148081.5,-91282.70448140283,SHORT,19547.959893718347,55415.33218756059,0.0,0.195151,0.17637681776909384,1.0,1120272000.2361298,2.4e-05,0.000132,0.23543782071025654,0.3093953771306931
