ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAPL,0.9241850354669231,0.464473230305678,1,1,1.8531314960782792,2,36.0,7.405039,5.422481,9.387597,2,1,0,0.9241850354669231,0.0,0.9241850354669231,0.464473230305678,1,1,1177745.0,583250.0,0.5253663854044315,0.264400788894813,0,0,0.4597118051612451,LONG,0.9241850354669231,0.464473230305678,0.0,0.0,1.9897487630421686,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,4065900761480.0,0.0,0.0,,,,,0.0,0.0,0.568465,0.569249,0.0,0.0,2.2730142462466716e-09,1.1423624371407637e-09,0.2618339720415046,0.24383316273288222,0.1683,0.0,1.7,0.0,0.15,0.6,0.0,0.1383,0.0,1.7,0.0,0.0,0.6,0.0,0.245,0.23,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,2784645.0,10225926.0,1177745.0,1166500.0,11305100.0,0.0
AG,25086.386531065156,0.247381564252329,1,1,50173.267825258816,2,93.5,155.965918,1.646121,310.285714,2,0,0,0.0,0.0,25086.386531065156,0.247381564252329,1,1,678053.0,347215.0,12473.080801256207,0.00936258337132199,0,0,25086.139149500905,LONG,25086.386531065156,0.247381564252329,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9521826252.0,7.1e-05,3.6e-05,,,,,1e-06,0.0,0.497205,0.037847,0.0,0.0,0.02634619228196473,2.59804745124779e-07,0.1785551923246925,0.22911564955731936,0.5741,0.0892,0.7794,0.0,0.0,0.3429,0.0,0.2483,0.0,1.7,0.0,0.0,0.3429,0.0,0.3446481266903354,0.330581623022007,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1356106.0,694430.0,0.0,0.0
ALAB,5.2949377412733726e-05,0.0,1,0,0.00010589875482546745,1,52.0,2.082902,2.082902,,1,0,0,0.0,0.0,5.2949377412733726e-05,0.0,1,0,312000.0,0.0,7.130279094994022e-06,0.0,0,0,5.2949377412733726e-05,LONG,5.2949377412733726e-05,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,34255668729.0,9e-06,0.0,,,,,0.0,0.0,0.134662,0.0,0.0,0.0,1.5457113925178782e-11,0.0,0.24046039309481265,0.13550277348877382,0.7282,0.0,1.0764,0.0,0.0,0.6,0.0,0.755,0.0,0.0,0.0,0.0,0.6,0.0,0.19999394884441538,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,624000.0,0.0,696430.0,2604000.0
AMAT,0.0,54428.88695111138,0,1,54428.88695111138,1,32.0,9.238095,,9.238095,1,0,1,0.0,54428.88695111138,0.0,54428.88695111138,0,1,0.0,1277285.0,0.0,36222.837530303725,0,0,-54428.88695111138,SHORT,0.0,54428.88695111138,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,310603029746.0,0.0,4e-06,,,,,0.0,0.0,0.0,0.665508,0.0,0.0,0.0,0.0017523617524150157,0.06850054691789333,0.2565154322924071,0.085,0.0,0.0,0.0,0.0,0.6,0.0,0.1152,0.0,1.7,0.0,0.15,0.6,0.0,0.06,0.25742454626463224,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1147211.0,0.0,1277285.0,0.0,0.0
ANET,0.0,25281.03125700103,0,2,25281.03125700103,2,78.5,47.045886,,47.045886,2,0,0,0.0,0.0,0.0,25275.07786594355,0,2,0.0,1324210.0,0.0,10918.787237578705,0,0,-25281.03125700103,SHORT,0.0,12640.515628500514,0.0,0.000235,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,216903573334.0,0.0,6e-06,27071558.0,11565759.0,0.0,0.11449399905358568,0.0,0.0,0.0,0.431896,0.0,0.0,0.0,0.0005827712026226491,0.10747174448169489,0.30031763298282244,0.4747,0.0,0.0,0.0,0.0,0.6,0.0,0.5476,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.2660655848605037,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1952882.0,0.0,1324210.0,3369078.0,1064980.0
APLD,0.0,8.042690694085946e-12,0,1,8.042690694085946e-12,1,58.0,4.86,,4.86,1,0,0,0.0,0.0,0.0,8.042690694085946e-12,0,1,0.0,684720.0,0.0,2.390662358828597e-12,0,0,-8.042690694085946e-12,SHORT,0.0,8.042690694085946e-12,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10181968675.0,0.0,6.7e-05,,,,,0.0,0.0,0.0,0.297247,0.0,0.0,0.0,7.898954466274613e-18,0.08643263481732591,0.25456567206458613,0.2643,0.0,0.0,0.0,0.0,0.6,0.0,0.2457,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.44345715481487397,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,629000.0,0.0,684720.0,0.0,0.0
AR,6.704602553393662e-10,0.0,1,0,1.3409205106787325e-09,1,36.0,29500.0,29500.0,,1,0,0,0.0,0.0,6.704602553393662e-10,0.0,1,0,324500.0,0.0,2.1755420892340253e-11,0.0,0,0,6.704602553393662e-10,LONG,6.704602553393662e-10,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12247817080.0,2.6e-05,0.0,941179.0,1000562.0,0.34478032340288084,0.0,0.0,0.0,0.032448,0.0,0.0,0.0,5.474120416398041e-16,0.0,0.3280371639959735,0.10870089402747063,0.9804,0.0,1.7,0.0,0.0,0.6,0.0,0.487,0.0,0.0,0.0,0.0,0.6,0.0,0.3238774866416471,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,649000.0,0.0,0.0,0.0
AS,4.799656970832786,0.0,1,0,9.599313941665573,1,48.0,40.0,40.0,,1,0,0,0.0,0.0,4.799656970832786,0.0,1,0,385000.0,0.0,0.34309407660810753,0.0,0,0,4.799656970832786,LONG,4.799656970832786,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,18916077767.0,2e-05,0.0,290362.0,437826.0,1.3259310791356995,0.0,0.0,0.0,0.071483,0.0,0.0,0.0,2.53734258758759e-06,0.0,0.4807047925294022,0.13307237328917515,2.507,0.0,1.7,0.0,0.0,0.6,0.0,0.7307,0.0,0.0,0.0,0.0,0.6,0.0,0.3031672804760186,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,770000.0,0.0,0.0,0.0
AXTI,51979.37979417551,235251.63670203136,4,2,339210.39629038237,6,67.166667,1.860691,1.860691,,6,2,1,51979.37904906888,173252.45606546602,33076.98407195915,173252.45606546602,4,2,1646000.5,4251240.0,30425.4262860761,149909.66620636347,0,0,-183272.25690785586,SHORT,12994.844948543878,117625.81835101568,0.363652,0.263544,0.22095225573292124,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,5890801494.0,0.000279,0.000722,,,,,5e-06,2.5e-05,0.585336,0.637231,0.0,0.0,0.02205955329131292,0.1996771041611603,0.3089489192431908,0.25102235469205714,0.5378,0.0715,0.9253,0.4667,0.3,0.6,0.1883,0.7362,0.7516,0.0,0.1556,0.15,0.6,0.1168,0.5451711031086988,0.4674001138458776,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1830000.0,3292001.0,4251240.0,1629570.0,0.0
BE,264818.060071237,598629.0416492625,3,2,1039025.8993592852,5,93.2,9.641677,11.588401,6.721591,5,0,0,0.0,0.0,163792.3123319152,586842.556342392,3,2,3421113.5,1239363.0,33498.620460296515,5629.024070919279,0,0,-333810.98157802556,SHORT,88272.68669041233,299314.52082463127,0.381491,0.019689,0.44237422785510994,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,82101878060.0,4.2e-05,1.5e-05,,,,,0.0,0.0,0.11495,0.013037,0.0,0.0,0.010751603833703136,0.03645647674537876,0.30532947994031834,0.25213233738035645,0.474,0.0242,1.7,0.3111,0.0,0.3429,0.2011,0.1921,0.1308,1.7,0.1556,0.0,0.3429,0.0,0.4025471874682305,0.2880259879458472,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1782356.0,3716739.0,1607363.0,0.0,2470085.0
