ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
ANET,611040.7331975978,1163.740797386554,1,2,1223245.207192582,3,76.333333,45.984782,43.862573,47.045886,3,0,0,0.0,0.0,611040.7331975978,1163.4667498611207,1,2,1582529.5,1324210.0,23881.75807745663,502.6155000237637,0,0,609876.9924002113,LONG,611040.7331975978,581.870398693277,0.0,0.000235,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,214341465380.0,7e-06,6e-06,56952991.0,31905477.0,0.02778659157690243,0.04150415930155189,0.0,0.0,0.039084,0.431896,0.0,0.0,0.0285078172865106,2.714688908474593e-05,0.3004521247732015,0.31330647629775843,0.6064,0.0981,1.7,0.0,0.0,0.6,0.0,0.6775,0.0,1.7,0.1556,0.0,0.6,0.0,0.26431065431437983,0.2660655848605037,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1952882.0,3165059.0,1324210.0,3369078.0,1064980.0
APP,11462.548095478709,0.0,1,0,22925.096190957418,1,108.0,1.375796,1.375796,,1,0,0,0.0,0.0,11462.548095478709,0.0,1,0,340260.0,0.0,1206.5420599730744,0.0,0,0,11462.548095478709,LONG,11462.548095478709,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,146813237700.0,2e-06,0.0,,,,,0.0,0.0,0.105259,0.0,0.0,0.0,0.0007807571221132948,0.0,0.11342244935323452,0.059774641064530835,0.1958,0.0,0.5955,0.0,0.0,0.3429,0.0,0.2549,0.0,0.0,0.0,0.0,0.3429,0.0,0.09802189606669945,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,680520.0,0.0,0.0,0.0
ASML,0.0,4.157776253324078e-12,0,1,4.157776253324078e-12,1,57.0,1.451613,,1.451613,1,0,0,0.0,0.0,0.0,4.157776253324078e-12,0,1,0.0,736398.0,0.0,1.1855812168207868e-12,0,0,-4.157776253324078e-12,SHORT,0.0,4.157776253324078e-12,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,556126857182.0,0.0,1e-06,,,,,0.0,0.0,0.0,0.285148,0.0,0.0,0.0,7.47630904645087e-20,0.07635106302163092,0.1522818145392346,0.1635,0.0,0.0,0.0,0.0,0.6,0.0,0.2757,0.0,0.6471,0.0,0.0,0.6,0.0,0.06,0.124709684,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,926154.0,3119359.0,0.0,736398.0,848390.0,0.0
AXTI,1148060.5600428216,10829.143973559176,5,2,2306950.2640592023,7,61.857143,14.679741,14.679741,,7,4,1,1148060.5600085228,7975.18698193808,686806.8907885217,7975.18698193808,5,2,3230442.5,4251240.0,485934.40904419887,6900.667647354528,0,0,1137231.4160692624,LONG,229612.11200856432,5414.571986779588,0.401768,0.263544,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.8,0,0.0,5976940572.0,0.00054,0.000711,,,,,8.1e-05,1e-06,0.423265,0.637231,0.0,0.0,0.3841632842799568,0.009059102933271708,0.5752358997029422,0.17469830420063742,0.6558,1.3588,1.7,0.6222,0.6,0.6,0.2155,0.7075,0.0171,0.0,0.1556,0.15,0.6,0.1168,0.7996608681645027,0.39394830591307456,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1830000.0,6460885.0,4251240.0,757020.0,0.0
BE,12190.150680831823,27556.195440988577,3,2,47828.61966086952,5,93.2,9.641677,11.588401,6.721591,5,0,0,0.0,0.0,7539.716011630054,27013.637913569517,3,2,3421113.5,1239363.0,1542.0142829426434,259.1162082830633,0,0,-15366.044760156754,SHORT,4063.3835602772742,13778.097720494288,0.381491,0.019689,0.44237422785510994,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,83982052027.0,4.1e-05,1.5e-05,,,,,0.0,0.0,0.11495,0.013037,0.0,0.0,0.0004838395183498145,0.0016406002696938947,0.29246966264966695,0.24183523169109108,0.3697,0.0,1.7,0.3111,0.0,0.3429,0.2011,0.2199,0.0,1.7,0.1556,0.0,0.3429,0.0,0.3971249068886461,0.2749430569141089,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1782356.0,3716739.0,1607363.0,0.0,3196100.0
BG,176021.3223041142,0.0,1,0,352042.6446082284,1,72.0,2.222222,2.222222,,1,0,0,0.0,0.0,176021.3223041142,0.0,1,0,283195.5,0.0,97218.1133881627,0.0,0,0,176021.3223041142,LONG,176021.3223041142,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,25296081834.0,1.1e-05,0.0,,,,,4e-06,0.0,0.552309,0.0,0.0,0.0,0.06958442159509745,0.0,0.376815011419076,0.1364050261117312,1.7327,0.2644,1.1711,0.0,0.0,0.6,0.0,0.7641,0.0,0.0,0.0,0.0,0.6,0.0,0.24362420597347473,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,566391.0,0.0,0.0,0.0
BTDR,0.0,6.344722709794713e-21,0,1,6.344722709794713e-21,1,31.0,1538.615385,,1538.615385,1,0,0,0.0,0.0,0.0,6.344722709794713e-21,0,1,0.0,3433092.0,0.0,3.6033504846264166e-21,0,0,-6.344722709794713e-21,SHORT,0.0,6.344722709794713e-21,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2939690008.0,0.0,0.001168,40385161.0,1888426.0,0.0,1.8179648024333492,0.0,0.0,0.0,0.567929,0.0,0.0,0.0,2.158296518520096e-26,0.13768239020401823,0.5114994530821066,0.7768,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3433092.0,0.0,0.0
BWA,0.02179567663196603,0.0,1,0,0.02179567663196603,1,49.0,833.333333,833.333333,,1,0,0,0.0,0.0,0.02179567663196603,0.0,1,0,710500.0,0.0,0.003771259820535906,0.0,0,0,0.02179567663196603,LONG,0.02179567663196603,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11855612456.0,6e-05,0.0,1386557.0,51534.0,0.5124203332427012,0.0,0.0,0.0,0.173028,0.0,0.0,0.0,1.838426881180269e-08,0.0,0.5114994530821066,0.205,2.815,0.0,1.7,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.4252811354313262,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,710500.0,0.0,0.0,0.0
CE,7.995769612110771e-23,0.0,1,0,7.995769612110771e-23,1,32.0,3.78458,3.78458,,1,0,0,0.0,0.0,7.995769612110771e-23,0.0,1,0,949375.0,0.0,1.0055195453229787e-23,0.0,0,0,7.995769612110771e-23,LONG,7.995769612110771e-23,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7561561788.0,0.000126,0.0,1701533.0,2114064.0,0.5579527402642206,0.0,0.0,0.0,0.125756,0.0,0.0,0.0,1.0574230345905323e-28,0.0,0.4463400352918494,0.12979127312111344,2.1634,0.0,1.7,0.0,0.0,0.6,0.0,0.6979,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,949375.0,0.0,0.0,0.0
CIFR,19768.108406882016,0.0,1,0,19768.108406882016,1,73.0,15.957143,15.957143,,1,0,0,0.0,0.0,19768.108406882016,0.0,1,0,523032.0,0.0,2776.099419665118,0.0,0,0,19768.108406882016,LONG,19768.108406882016,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9039987254.0,5.8e-05,0.0,,,,,0.0,0.0,0.140433,0.0,0.0,0.0,0.02186740738836225,0.0,0.28633177896531814,0.10278638294036493,0.4927,0.0707,1.7,0.0,0.0,0.6,0.0,0.4279,0.0,0.0,0.0,0.0,0.6,0.0,0.4270071075794934,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,523032.0,0.0,0.0,1580697.0
