ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAOI,204804.42827110822,15578.983660746911,3,1,249688.81235567227,4,63.0,0.116351,0.106916,0.144654,4,0,0,0.0,0.0,157506.62562471145,15578.983660746911,3,1,3.2601160322782157,283786.0,30275.0,189225.4446103613,LONG,68268.14275703607,15578.983660746911,0.230941,0.0,13.14619956802042,1.0,10719591363.0,2.6e-05,3e-06,0.06368539662124811,0.014533188004273846,0.31820513152774066,0.1907114366920353
ABT,23440.270757836388,1.0220028105691292e-15,3,1,46880.541515672776,4,68.75,1.853288,2.428686,0.127092,4,0,0,0.0,0.0,21165.86057232638,1.0220028105691292e-15,3,1,30229648.604007505,114108.0,48175.0,23440.270757836388,LONG,7813.423585945463,1.0220028105691292e-15,0.09703,0.0,99.0,1.0,176479074004.0,1e-06,0.0,0.0004427393802943666,5.791070790330444e-23,0.32238782666666665,0.18
ADBE,14697.608955222542,54676.14138970461,9,6,71961.3774166609,15,41.666667,0.313783,0.427864,0.142662,15,0,2,0.0,277.6652106681307,8264.879467769864,50820.69890679756,9,6,83.7568101899941,660050.5,529978.0,-39978.53243448207,SHORT,1633.0676616913936,9112.690231617435,0.437672,0.070514,0.2688121103950117,1.0,98891572000.0,7e-06,5e-06,0.00016513719305537923,0.0009214829987349614,0.33190311211449575,0.28587920048211596
AEHR,82000.74032771015,0.0,3,0,164001.4806554203,3,64.0,2.648199,2.648199,,3,0,0,0.0,0.0,52627.31966746569,0.0,3,0,15137.122331412342,215665.0,0.0,82000.74032771015,LONG,27333.58010923672,0.0,0.358209,0.0,99.0,1.0,2303007258.0,9.4e-05,0.0,0.11868646967693021,0.0,0.6329962169689197,0.18
AKAM,28190.545544340723,0.0,11,0,56217.187506313916,11,30.545455,0.458485,0.458485,,11,8,0,27814.499221547514,0.0,11065.634372835411,0.0,11,0,11.139887264670714,1215841.0,0.0,28190.545544340723,LONG,2562.7768676673386,0.0,0.60747,0.0,99.0,1.0,13094987743.0,9.3e-05,0.0,0.0019570670228670397,0.0,0.6732109199634623,0.18
ALB,329974.2894883701,18333.625343896158,3,4,366288.54371746903,7,58.857143,2.353362,1.460949,3.022672,7,2,1,81170.53271001973,82.42685796634498,248803.7567783504,17898.2020272364,3,4,1036.6550074030426,587868.0,267130.0,311640.66414447397,LONG,109991.42982945671,4583.406335974039,0.24599,0.02375,17.998310934079875,1.0,21846517644.0,2.7e-05,1.2e-05,0.05034735129040812,0.002098003174081541,0.4001033294556862,0.4203289048384094
ALLY,0.0,67237.83241219692,0,3,67237.83241219692,3,57.666667,4.090803,,4.090803,3,0,1,0.0,5840.367770366033,0.0,61397.464641830884,0,3,2.0742043177133854e+20,0.0,303713.0,-67237.83241219692,SHORT,0.0,22412.61080406564,0.0,0.086861,0.0,1.0,13056033408.0,0.0,2.3e-05,0.0,0.017166477829577594,0.18,0.4457846861789223
AMZN,648596.8055060974,1842953.4185259317,4,7,2810411.907489236,11,67.272727,0.319007,0.450548,0.243841,11,0,2,0.0,87183.25705453567,404894.2864231049,1470728.5963171187,4,7,0.3361582806119265,1323971.0,4075563.5,-1194356.6130198343,SHORT,162149.20137652435,263279.0597894188,0.375738,0.201972,0.3519333690077046,1.0,2667627836195.0,0.0,2e-06,0.0006078404160297249,0.0009869407426972639,0.12426243025508824,0.18045579188894245
ARM,187103.6564553494,140990.9059878296,8,8,412982.59702647437,16,61.6875,0.649129,0.458589,0.839668,16,3,4,37707.28891682205,87381.29272838196,101718.10705912857,57341.37065265515,8,8,95.28261664836347,867437.0,736656.5,46112.7504675198,LONG,23387.957056918676,17623.8632484787,0.456354,0.593297,1.3270618778171428,1.0,168344899013.0,5e-06,4e-06,0.0013892881337089164,0.0010468902444806328,0.3504997242916397,0.3896597290787059
ASML,40891.06386227146,470330.37435491715,1,1,552112.5020794601,2,63.0,0.153176,0.047323,0.259029,2,0,0,0.0,0.0,40891.06386227146,470330.37435491715,1,1,5.751016602784845,100335.0,587220.0,-429439.3104926457,SHORT,40891.06386227146,470330.37435491715,0.0,0.0,0.08694115050161433,1.0,571100333467.0,0.0,1e-06,0.0007160049025717174,0.008235512164730584,0.18,0.18120390408971054
