ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AA,4185.891350621938,22.11730399612151,2,2,4245.128365309434,4,63.25,0.444858,0.834962,0.054754,4,0,0,0.0,0.0,4170.888943926684,11.814409818726658,2,2,94.96848616933282,103083.0,104005.0,4163.7740466258165,LONG,2092.945675310969,11.058651998060755,0.003584,0.46583,99.0,1.0,18576956234.0,6e-06,6e-06,0.0011266354126842418,5.9528869308638085e-06,0.23111211307897828,0.23714510736469255
AAL,0.0,409505.52217550564,0,2,409505.52217550564,2,62.0,0.61761,,0.61761,2,0,0,0.0,0.0,0.0,286139.9291488407,0,2,2.3194467932966756,0.0,473902.0,-409505.52217550564,SHORT,0.0,204752.76108775282,0.0,0.301255,0.0,1.0,8101937111.0,0.0,5.8e-05,0.0,0.2527207484858899,0.15050936104285595,0.4315428579654637
AAOI,24822.6051236245,1888.196280239668,3,1,30262.660066544897,4,63.0,0.116351,0.106916,0.144654,4,0,0,0.0,0.0,19090.040216617297,1888.196280239668,3,1,3.2601160322782174,283786.0,30275.0,22934.408843384834,LONG,8274.201707874834,1888.196280239668,0.230941,0.0,13.146199568020426,1.0,11830277890.0,2.4e-05,3e-06,0.00699408905252253,0.0015960709442300921,0.2918359496613545,0.18717526412658086
AAPL,1753741.2312484654,432521.4739335868,8,3,2676141.8545616055,11,69.909091,0.109909,0.071536,0.212239,11,2,2,346418.7025709633,94321.69671277283,815440.819695976,338199.77722081396,8,3,0.49292015003977446,2002650.0,505063.5,1321219.7573148785,LONG,219217.65390605817,144173.82464452894,0.535028,0.218074,4.054691701891662,1.0,3867012276000.0,1e-06,0.0,0.0005668915386346143,0.0003728300154083321,0.22076663507315214,0.13146039697791403
ACMR,0.00016286514868122466,0.0002043356324546435,1,3,0.0005715364135905116,4,36.0,0.740043,0.120273,0.946634,4,1,0,0.00016286514868122466,0.0,0.00016286514868122466,0.0002028827000280923,1,3,195.68375594974066,51870.0,123032.5,-4.1470483773418834e-05,SHORT,0.00016286514868122466,6.811187748488117e-05,0.0,0.007111,0.7970472243375171,1.0,2907199948.0,1.8e-05,4.2e-05,5.60213097118646e-10,2.342868695073366e-10,0.24942506767675093,0.3581383424226826
ACN,230.09204203412773,1.5071353484828073e-08,11,4,230.09204204919914,15,56.8,0.911852,1.195088,0.132953,15,2,1,4.199255272714956e-14,3.4058119068910113e-15,228.82852417511623,1.1098107742128405e-08,11,4,1142202084525399.2,2181783.5,457810.0,230.09204201905638,LONG,20.917458366738884,3.767838371207018e-09,0.005491,0.263629,99.0,1.0,129037555760.0,1.7e-05,4e-06,1.6210364683010393e-06,2.9199548526902586e-16,0.42051605870148656,0.2548986014596583
AFRM,9873.219978137979,0.0,2,0,9873.219978137979,2,47.0,1.997113,1.997113,,2,0,0,0.0,0.0,9855.86916664889,0.0,2,0,568.035055469702,203559.0,0.0,9873.219978137979,LONG,4936.609989068989,0.0,0.001757,0.0,99.0,1.0,17626467325.0,1.2e-05,0.0,0.0028006803053878464,0.0,0.32098901817174275,0.18
AG,363342.85108037,3110.8719141042257,5,2,366672.03480594326,7,83.714286,0.750405,0.171321,2.198115,7,0,0,0.0,0.0,351983.5102583729,3027.395704895151,5,2,704.0031785093946,648309.0,451868.0,360231.9791662658,LONG,72668.570216074,1555.4359570521128,0.031263,0.026834,99.0,1.0,10342334499.0,6.3e-05,4.4e-05,0.07026321786739767,0.0015039505415363503,0.43204250352282075,0.4250118091020787
ALB,39993.380797692924,2222.063000481557,2,4,44394.723096281276,6,56.666667,2.740778,2.17699,3.022672,6,1,1,9837.990799934048,9.990259313002857,30155.389997758877,2169.289038793792,2,4,706.3253262513703,486498.0,267130.0,37771.31779721137,LONG,19996.690398846462,555.5157501203893,0.24599,0.02375,17.998310934039992,1.0,25410217576.0,1.9e-05,1.1e-05,0.007869547098145815,0.0002186190450588959,0.3779615917066848,0.41704702861686005
ALK,0.0,323.878003968936,0,2,647.756007937872,2,30.0,0.595918,,0.595918,2,0,0,0.0,0.0,0.0,235.3204901241821,0,2,2.6572617038087993,0.0,97722.5,-323.878003968936,SHORT,0.0,161.939001984468,0.0,0.273429,0.0,1.0,4717495668.0,0.0,2.1e-05,0.0,0.00034327323940738807,0.16514800716504796,0.2627362019109141
