ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AA,0.6056476953210299,0.0,1,0,1.2112953906420598,1,71.0,5.031746,5.031746,,1,0,0,0.0,0.0,0.6056476953210299,0.0,1,0,607580.5,0.0,0.31652699443408666,0.0,1,0,0.6056476953210299,LONG,0.6056476953210299,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,17242564433.0,3.5e-05,0.0,,,,,0.0,0.0,0.522626,0.0,0.0,0.0,3.512515192704746e-07,0.0,0.3028647600184786,0.1272232256532822,0.7785,0.0,1.6502,0.0,0.0,0.6,0.0,0.5442,0.0,0.1281,0.0,0.0,0.6,0.0,0.3531632375051108,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.488579569192377,1,0.0,0.0,1215161.0,0.0,0.0,0.0
AAOI,914610.0121402283,0.0,1,0,914610.0121402283,1,66.0,5.808989,5.808989,,1,0,0,0.0,0.0,914610.0121402283,0.0,1,0,1190000.0,0.0,7461.7364391242145,0.0,1,0,914610.0121402283,LONG,914610.0121402283,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,14836887618.0,8e-05,0.0,,,,,1e-06,0.0,0.008158,0.0,0.0,0.0,0.6164433105435336,0.0,0.4408438907337578,0.09647852292354502,0.4583,1.7,1.6502,0.0,0.0,0.6,0.0,0.2951,0.0,0.0697,0.0,0.0,0.6,0.0,0.6452770924604185,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,2038540.0,1190000.0,0.0,0.0,0.0
AAPL,0.09082968476629656,2.457012720360721e-09,3,1,0.18165936955778056,4,52.25,5.187633,3.787645,9.387597,4,1,0,4.888838021116619e-09,0.0,0.07489574464769948,2.457012720360721e-09,3,1,3185235.5,583250.0,0.03452405171778152,1.398651330584603e-09,2,0,0.09082968230928384,LONG,0.03027656158876552,2.457012720360721e-09,0.175427,0.0,99.0,1.0,0.6666666666666666,0.0,0.3589743589743589,-0.3076923076923077,91+,0.3333,0,0.0,4298695354080.0,1e-06,0.0,,,,,0.0,0.0,0.380097,0.569249,0.0,0.0,7.043197783259815e-11,5.715717253674905e-18,0.3033994960352863,0.2513605957515834,0.2688,0.0,1.6502,0.3111,0.15,0.6,0.0539,0.2634,0.0,1.6502,0.0,0.0,0.6,0.0,0.281498753968254,0.23,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.380846118134935,1,1769844.0,12477050.0,5192726.0,1166500.0,5462145.0,0.0
AMAT,0.0,0.00028792287449148614,0,1,0.00028792287449148614,1,32.0,9.238095,,9.238095,1,0,1,0.0,0.00028792287449148614,0.0,0.00028792287449148614,0,1,0.0,1277285.0,0.0,0.00019161485909735613,0,1,-0.00028792287449148614,SHORT,0.0,0.00028792287449148614,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,352061209199.0,0.0,4e-06,,,,,0.0,0.0,0.0,0.665508,0.0,0.0,0.0,8.17820501004812e-12,0.08329758962412571,0.2510741179947684,0.1824,0.0,0.0505,0.0,0.0,0.6,0.0,0.1106,0.0,1.6502,0.0,0.15,0.6,0.0,0.06,0.25742454626463224,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,1147211.0,0.0,1277285.0,0.0,0.0
AMD,0.0,626045.6597060887,0,1,626045.6597060887,1,66.0,1.399015,,1.399015,1,0,0,0.0,0.0,0.0,626045.6597060887,0,1,0.0,654075.0,0.0,133891.6747388208,0,1,-626045.6597060887,SHORT,0.0,626045.6597060887,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,748103267167.0,0.0,1e-06,,,,,0.0,0.0,0.0,0.213869,0.0,0.0,0.0,0.008368439053566327,0.12447090484324028,0.2769218735629955,0.4776,0.0,0.1671,0.0,0.0,0.6,0.0,0.5048,0.0142,1.6502,0.0,0.0,0.6,0.0,0.06,0.12255340659937931,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.570143907476681,1,1736734.0,0.0,0.0,654075.0,0.0,0.0
APLD,34124.32844136638,38336.05647260649,1,1,110796.44138657936,2,38.0,35.963047,70.137255,1.788839,2,1,0,34124.32844136638,0.0,34124.32844136638,38336.05647260649,1,1,650621.0,677612.5,40.38974329352038,30493.196774766493,1,1,-4211.728031240113,SHORT,34124.32844136638,38336.05647260649,0.0,0.0,0.8901366384868079,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12742463744.0,5.1e-05,5.3e-05,,,,,0.0,2e-06,0.001184,0.795418,0.0,0.0,0.026780008267580424,0.030085278045745005,0.2895345639075004,0.27833956142896,0.4042,0.091,1.6502,0.0,0.15,0.6,0.0,0.4286,0.1047,1.6502,0.0,0.0,0.6,0.0,0.42480778871830266,0.3343983947568295,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.4693663101604093,1,0.0,629000.0,650621.0,1355225.0,0.0,0.0
APP,0.0013172445580292194,0.0,1,0,0.0026344891160584387,1,108.0,1.375796,1.375796,,1,0,0,0.0,0.0,0.0013172445580292194,0.0,1,0,340260.0,0.0,0.0001386525011100965,0.0,1,0,0.0013172445580292194,LONG,0.0013172445580292194,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,146268303440.0,2e-06,0.0,,,,,0.0,0.0,0.105259,0.0,0.0,0.0,9.00567332121658e-11,0.0,0.22134706581910926,0.06781674956364389,0.2204,0.0,1.6502,0.0,0.0,0.3429,0.0,0.2453,0.0,0.09,0.0,0.0,0.3429,0.0,0.09802189606669945,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.1428209817318997,1,0.0,0.0,680520.0,0.0,0.0,0.0
ASML,24115.103871562922,4.778002323370451e-19,1,1,48230.207743125844,2,44.5,1.451613,,1.451613,2,0,0,0.0,0.0,24115.103871562922,4.778002323370451e-19,1,1,272001.0,736398.0,13736.957923732827,1.362437385606125e-19,1,0,24115.103871562922,LONG,24115.103871562922,4.778002323370451e-19,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,603490834034.0,0.0,1e-06,,,,,0.0,0.0,0.569641,0.285148,0.0,0.0,0.00039959353997751524,7.917274056065056e-27,0.09928796286978013,0.2638535868489812,0.3137,0.0,0.0792,0.0,0.0,0.6,0.0,0.3884,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.124709684,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,3119359.0,544002.0,736398.0,848390.0,0.0
AXTI,1013797.3214849087,0.0,1,0,2027594.6429698174,1,66.0,6.093333,6.093333,,1,1,0,1013797.3214849087,0.0,1013797.3214849087,0.0,1,0,1242285.0,0.0,528919.739944567,0.0,1,0,1013797.3214849087,LONG,1013797.3214849087,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,6991714490.0,0.000178,0.0,,,,,7.6e-05,0.0,0.521721,0.0,0.0,0.0,1.449998169883663,0.0,0.45770169300554564,0.14148451983605317,0.4768,1.7,1.6502,0.0,0.15,0.6,0.0,0.5423,0.0,0.2726,0.0,0.0,0.6,0.0,0.7050000000000001,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.2484447400415704,1,-1.6743067278048014,1,0.0,0.0,2484570.0,0.0,0.0,0.0
BIDU,0.0,234782.5602173049,0,1,469565.1204346098,1,101.0,8.882353,,8.882353,1,0,0,0.0,0.0,0.0,234782.5602173049,0,1,0.0,271237.5,0.0,22438.72537944394,0,1,-234782.5602173049,SHORT,0.0,234782.5602173049,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,40052941292.0,0.0,7e-06,,,,,0.0,1e-06,0.0,0.095572,0.0,0.0,0.0,0.05861805716230867,0.08648755389382763,0.26664340079757143,0.3536,0.0,0.1684,0.0,0.0,0.3429,0.0,0.4528,0.2206,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.250845249990731,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.9172173841630011,1,0.0,0.0,0.0,542475.0,0.0,0.0
