ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
CRCL,1034536.6788526999,0.0,2,0,2069073.3577053999,2,86.0,7.737624,7.737624,,2,2,0,1034536.6788526999,0.0,542408.8458949584,0.0,2,0,1075495.5,0.0,614669.86350681,0.0,2,0,1034536.6788526999,LONG,517268.33942634996,0.0,0.475699,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,1.0,0,0.0,21902253699.0,4.9e-05,0.0,2.8e-05,0.0,0.59415,0.0,0.0,0.0,0.23617128471576745,0.0,0.44777428675120845,0.10923192798039072,0.575,0.8788,1.7,0.1556,0.3,0.6,0.2684,0.4923,0.0,0.0,0.0,0.0,0.6,0.0,0.5553214493965078,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,2150991.0,0.0,0.0,0.0
CRDO,0.0,819449.2529686531,0,2,819449.2529686531,2,57.5,2.403081,,2.403081,2,0,0,0.0,0.0,0.0,785093.0104923956,0,2,0.0,1533050.0,0.0,494436.0645392622,0,1,-819449.2529686531,SHORT,0.0,409724.62648432655,0.0,0.041926,0.0,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,31-90,0.0,0,0.0,33813363001.0,0.0,4.5e-05,0.0,1.5e-05,0.0,0.603376,0.0,0.0,0.0,0.12117239757317523,0.11357405284637354,0.32816142476763926,0.5357,0.0,0.0,0.0,0.0,0.6,0.0,0.7676,0.4643,1.2941,0.1556,0.0,0.6,0.0,0.06,0.404895044478731,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,1533050.0,823024.0,0.0
DELL,0.0,1.154687103177616e-05,0,2,1.154687103177616e-05,2,38.5,1.722776,,1.722776,2,0,1,0.0,1.1546871031776158e-05,0.0,1.1546871031776158e-05,0,2,0.0,1346645.0,0.0,4.679520903527126e-06,0,0,-1.154687103177616e-05,SHORT,0.0,5.77343551588808e-06,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,67606533549.0,0.0,2e-05,0.0,0.0,0.0,0.405263,0.0,0.0,0.0,8.53975971376139e-13,0.09734910974157221,0.23102107074810335,0.3735,0.0,0.0,0.0,0.0,0.6,0.0,0.5732,0.0,0.8315,0.1556,0.15,0.6,0.0,0.06,0.24687160403157415,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,1346645.0,3725800.0,0.0
DIA,1.6471290342012188,0.6467613371163522,1,1,2.293890371317571,2,76.5,87.621406,172.0,3.242812,2,0,0,0.0,0.0,1.6471290342012188,0.6467613371163522,1,1,1054000.0,768797.0,1.0638418277729689,0.2723291449918623,0,0,1.0003676970848665,LONG,1.6471290342012188,0.6467613371163522,0.0,0.0,2.5467339181793123,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,491.419824,0.0,0.0,0.0,0.0,0.645876,0.421066,0.0,0.0,0.0,0.0,0.375,0.3278720852059578,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.9787,0.0,1.7,0.0,0.0,0.6,0.0,0.23,0.23,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.0,0.0,1054000.0,768797.0,0.0,0.0
EQNR,0.0,53047.55280987256,0,1,53047.55280987256,1,87.0,17.020833,,17.020833,1,0,0,0.0,0.0,0.0,53047.55280987256,0,1,0.0,643200.0,0.0,22938.51339887001,0,0,-53047.55280987256,SHORT,0.0,53047.55280987256,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,94135204280.0,0.0,7e-06,0.0,0.0,0.0,0.432414,0.0,0.0,0.0,0.005635251255426772,0.11377207866702321,0.40038959904209126,0.5377,0.0,0.0,0.0,0.0,0.6,0.0,1.7012,0.0027,1.7,0.0,0.0,0.6,0.0,0.06,0.2547639730526262,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,643200.0,0.0,0.0
FCX,0.0,1.3062050426495126e-29,0,1,1.3062050426495126e-29,1,31.0,260.5,,260.5,1,0,0,0.0,0.0,0.0,1.3062050426495126e-29,0,1,0.0,703885.0,0.0,7.552076146513845e-30,0,0,-1.3062050426495126e-29,SHORT,0.0,1.3062050426495126e-29,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,97111712517.0,0.0,7e-06,0.0,0.0,0.0,0.578169,0.0,0.0,0.0,1.3450540710224356e-36,0.09337917411945605,0.27479073234876006,0.3338,0.0,0.0,0.0,0.0,0.6,0.0,0.4479,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.25449573957662464,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,703885.0,2300744.0,0.0
FSLR,0.0,4.3900491413407284e-05,0,1,4.3900491413407284e-05,1,32.0,1.127711,,1.127711,1,0,0,0.0,0.0,0.0,4.3900491413407284e-05,0,1,0.0,1934855.0,0.0,2.146583394879931e-05,0,0,-4.3900491413407284e-05,SHORT,0.0,4.3900491413407284e-05,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,20025304590.0,0.0,9.7e-05,0.0,0.0,0.0,0.488966,0.0,0.0,0.0,2.192250870197989e-11,0.11061696590554809,0.17658890386501397,0.5062,0.0,0.0,0.0,0.0,0.6,0.0,0.739,0.0,0.4268,0.0,0.0,0.6,0.0,0.06,0.3862689862096242,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,616275.0,0.0,0.0,1934855.0,0.0,0.0
GOOGL,0.0002549662748263716,0.0,2,0,0.00025497236544013894,2,64.5,3.452241,3.452241,,2,1,0,0.00025496018421260425,0.0,0.00025496018421260425,0.0,2,0,2177263.0,0.0,3.19945114004742e-05,0.0,0,0,0.0002549662748263716,LONG,0.0001274831374131858,0.0,2.4e-05,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,1934592380000.0,1e-06,0.0,0.0,0.0,0.125495,0.0,0.0,0.0,6.58966398974371e-13,0.0,0.27561655605028507,0.0990357516861064,0.1506,0.0,1.7,0.1556,0.15,0.6,0.0,0.3904,0.0,0.0,0.0,0.0,0.6,0.0,0.26055555555555554,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3617628.0,0.0,520202.0,1261967.0
GS,0.0,4.305857646611055e-09,0,1,4.305857646611055e-09,1,35.0,1.269841,,1.269841,1,0,0,0.0,0.0,0.0,4.305857646611055e-09,0,1,0.0,1065750.0,0.0,2.1010578986171057e-09,0,0,-4.305857646611055e-09,SHORT,0.0,4.305857646611055e-09,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,274956419879.0,0.0,4e-06,0.0,0.0,0.0,0.487953,0.0,0.0,0.0,1.5660145882412685e-16,0.07483051040296833,0.13490944307553965,0.1483,0.0,0.0,0.0,0.0,0.6,0.0,0.2256,0.0,0.5235,0.0,0.0,0.6,0.0,0.06,0.12477373426463222,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,825640.0,0.0,1065750.0,1425008.0,522000.0
IBIT,1013797.474618066,0.4985401749733038,1,1,1013798.4716984159,2,60.5,3.725122,1.811213,5.639031,2,0,0,0.0,0.0,1013797.474618066,0.4985401749733038,1,1,1209600.0,307132.0,368130.3201628332,0.21480337405859232,1,0,1013796.976077891,LONG,1013797.474618066,0.4985401749733038,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,60827959338.0,2e-05,5e-06,6e-06,0.0,0.36312,0.430865,0.0,0.0,0.16666636291129594,8.195904981837183e-08,0.22098165689667157,0.23850054691789335,0.085,0.6332,0.8916,0.0,0.0,0.6,0.0,0.085,0.0,1.7,0.0,0.0,0.6,0.0,0.28564839045479684,0.24648653922592115,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1209600.0,614264.0,0.0,0.0
IGV,0.0,3.5740946907256395,0,1,3.5740946907256395,1,62.0,1.676168,,1.676168,1,0,0,0.0,0.0,0.0,3.5740946907256395,0,1,0.0,3271825.0,0.0,0.5755777802125149,0,0,-3.5740946907256395,SHORT,0.0,3.5740946907256395,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12687887836.0,0.0,0.000258,0.0,0.0,0.0,0.161042,0.0,0.0,0.0,2.816934336844211e-06,0.13153269911016768,0.24977713192591952,0.7153,0.0,0.0,0.0,0.0,0.6,0.0,1.098,0.0,0.7998,0.0,0.0,0.6,0.0,0.06,0.429979424,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3271825.0,0.0,0.0
IWM,80058.78614537453,54628.12100283136,4,1,214745.6932935804,5,87.0,20.652361,23.641631,8.695279,5,0,1,0.0,54628.12100283136,32095.27320381962,54628.12100283136,4,1,1337632.5,992000.0,35422.53248888928,23502.02732263121,0,0,25430.66514254317,LONG,20014.696536343632,54628.12100283136,0.599104,0.0,1.4655233362543278,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,76037689213.0,1.8e-05,1.3e-05,0.0,0.0,0.442457,0.430218,0.0,0.0,0.0026322073623617904,0.007184347863308253,0.33750417896713325,0.26987342031475814,0.2519,0.0,1.7,0.4667,0.0,0.6,0.3565,0.2395,0.0092,1.7,0.0,0.15,0.6,0.0,0.37835003088598346,0.29357629224097875,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2233110.0,2675265.0,992000.0,0.0,0.0
KORU,4160109.5366287827,0.0,7,0,8320219.0732575655,7,57.0,204.5,204.5,,7,7,0,4160109.5366287827,0.0,1444913.580158279,0.0,7,0,4565385.0,0.0,3150194.2452471806,0.0,7,0,4160109.5366287827,LONG,594301.3623755404,0.0,0.652674,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,1.0,0,0.0,1491385108.0,0.003061,0.0,0.002112,0.0,0.757238,0.0,0.0,0.0,3.9848953780457115,0.0,0.8249594878196947,0.09561276221199073,1.8715,1.7,1.7,0.9333,1.05,0.6,0.3948,0.3561,0.0,0.0,0.0,0.0,0.6,0.0,0.9278100476190477,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,9130770.0,0.0,0.0,0.0
LITE,499408.7461509346,0.0,1,0,499408.7461509346,1,30.0,55.25,55.25,,1,0,0,0.0,0.0,499408.7461509346,0.0,1,0,546489.0,0.0,715.0008855990562,0.0,1,0,499408.7461509346,LONG,499408.7461509346,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,8-30,0.0,0,0.0,59756088000.0,9e-06,0.0,0.0,0.0,0.001432,0.0,0.0,0.0,0.0835745382380009,0.0,0.29267517706742263,0.10432223564781329,0.3072,0.3195,1.7,0.0,0.0,0.6,0.0,0.4432,0.0,0.0,0.0,0.0,0.6,0.0,0.2943115229759994,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,546489.0,0.0,0.0,0.0
LLY,53369.41454410181,0.0,2,0,53369.41454410181,2,34.5,38.663043,38.663043,,2,0,0,0.0,0.0,53369.41454410181,0.0,2,0,1476050.0,0.0,28411.14877809214,0.0,0,0,53369.41454410181,LONG,26684.707272050906,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,851870617408.0,2e-06,0.0,0.0,0.0,0.532349,0.0,0.0,0.0,0.0003132483586914276,0.0,0.2728853893606584,0.08779745913839351,0.2733,0.0,1.7,0.1556,0.0,0.6,0.0,0.278,0.0,0.0,0.0,0.0,0.6,0.0,0.2497376093365407,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1345000.0,0.0,1476050.0,0.0,0.0,0.0
LOGI,2.2424076397796595e-09,0.0,1,0,4.484815279559319e-09,1,69.0,6.024096,6.024096,,1,0,0,0.0,0.0,2.2424076397796595e-09,0.0,1,0,682500.0,0.0,8.828948983023065e-10,0.0,0,0,2.2424076397796595e-09,LONG,2.2424076397796595e-09,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,14390636829.0,4.7e-05,0.0,0.0,0.0,0.393726,0.0,0.0,0.0,1.5582407272350598e-15,0.0,0.5114994530821066,0.14331661566285658,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.8332,0.0,0.0,0.0,0.0,0.6,0.0,0.3893106003468572,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1365000.0,0.0,0.0,0.0
LRCX,0.0,2792.0490225746257,0,2,2792.0490225746257,2,33.5,48.555804,,48.555804,2,0,0,0.0,0.0,0.0,2792.049022571025,0,2,0.0,1614983.0,0.0,643.4343824818081,0,0,-2792.0490225746257,SHORT,0.0,1396.0245112873129,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,322644963270.0,0.0,5e-06,0.0,0.0,0.0,0.230452,0.0,0.0,0.0,4.326813278405568e-05,0.09622821497989673,0.27173166473381816,0.3623,0.0,0.0,0.0,0.0,0.6,0.0,0.2618,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.26204209478147666,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,642744.0,0.0,0.0,1614983.0,0.0,0.0
META,0.00022679979536767582,7190.785797222312,1,1,7190.786250821902,2,62.0,80.042857,154.0,6.085714,2,1,0,0.00022679979536767582,0.0,0.00022679979536767582,7190.785797222312,1,1,722137.5,1991545.0,0.00017795078918718133,5582.25468235617,0,0,-7190.785570422517,SHORT,0.00022679979536767582,7190.785797222312,0.0,0.0,3.1540335335156975e-08,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1462871964972.0,0.0,1e-06,0.0,0.0,0.784616,0.776307,0.0,0.0,1.5503735172887592e-12,4.915526422956602e-05,0.288578862990705,0.27776442627421066,0.4358,0.0,1.7,0.0,0.15,0.6,0.0,0.4776,0.0,1.7,0.0,0.0,0.6,0.0,0.245,0.23,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,3113569.0,1444275.0,1991545.0,837000.0,0.0
MO,0.0,4.3278166327259204e-13,0,1,4.3278166327259204e-13,1,101.0,4.50774,,4.50774,1,0,0,0.0,0.0,0.0,4.3278166327259204e-13,0,1,0.0,529904.0,0.0,2.019042639046895e-13,0,0,-4.3278166327259204e-13,SHORT,0.0,4.3278166327259204e-13,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,108088211325.0,0.0,5e-06,0.0,0.0,0.0,0.466527,0.0,0.0,0.0,4.003967296408511e-20,0.09021337571744815,0.25908344310388454,0.5593,0.0,0.0,0.0,0.0,0.3429,0.0,0.548,0.0,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.22077225351163543,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,529904.0,0.0,0.0
