ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAOI,8466.438638814712,0.0,1,0,8466.438638814712,1,30.0,0.342657,0.342657,,1,1,0,8466.438638814712,0.0,8466.438638814712,0.0,1,0,0.0,78300.0,0.0,8466.438638814712,LONG,8466.438638814712,0.0,0.0,0.0,99.0,1.0,10719591363.0,7e-06,0.0,0.007898098306282155,0.0,0.08469555297353512,0.05
ABT,4981.626653094923,2.238486475792595e-15,3,1,9963.253306189847,4,60.5,0.575098,0.724433,0.127092,4,0,0,0.0,0.0,4981.624954726544,2.238486475792595e-15,3,1,2.2254441592420365e+18,224428.0,48175.0,4981.626653094923,LONG,1660.5422176983077,2.238486475792595e-15,0.0,0.0,99.0,1.0,176479074004.0,1e-06,0.0,9.409286778446438e-05,1.2684146765989141e-22,0.22013264666666665,0.18
ACMR,0.002943218664418397,0.003692652799669088,1,3,0.010328524263756574,4,36.0,0.740043,0.120273,0.946634,4,1,0,0.002943218664418397,0.0,0.002943218664418397,0.0036663961212416237,1,3,195.68375594974174,51870.0,123032.5,-0.0007494341352506911,SHORT,0.002943218664418397,0.0012308842665563627,0.0,0.007111,0.7970472243375141,1.0,3022540936.0,1.7e-05,4.1e-05,9.737564277006693e-09,4.072349366375506e-09,0.2463107787014866,0.3555522769182363
APP,71067.71124155556,45482.67391333318,7,4,176570.6169158905,11,59.909091,1.327539,1.997103,0.155801,11,2,2,7340.789404335746,5672.534020498969,29114.480147398484,28328.31423528928,7,4,12.315365726595838,396388.0,499530.0,25585.03732822238,LONG,10152.53017736508,11370.668478333295,0.590328,0.377163,1.5625227174852216,1.0,142673934100.0,3e-06,4e-06,0.000711589698665573,0.0007969688752231088,0.41702487269800936,0.2755081728882297
ARKK,4770.583479055086,48456.00378104346,3,5,53388.278984196055,8,43.125,1.09124,1.247108,0.997719,8,0,2,0.0,4561.732179007747,4289.659033814153,23584.602986915703,3,5,9.33190609191944,190995.0,566503.0,-43685.42030198837,SHORT,1590.194493018362,9691.200756208691,0.10081,0.513278,0.09845185543182149,1.0,5723514000.0,3.3e-05,9.9e-05,0.0027783534608605167,0.016932256575608432,0.3522645139415671,0.5703029401155375
AS,45597.514249003034,0.0,3,0,91121.25380445301,3,66.333333,0.939963,0.939963,,3,1,0,45523.73955544998,0.0,45523.73955544998,0.0,3,0,253102916.5167393,300735.0,0.0,45597.514249003034,LONG,15199.171416334344,0.0,0.001618,0.0,99.0,1.0,20304669561.0,1.5e-05,0.0,0.007485554675328481,0.0,0.2939911834273353,0.18
ASML,89563.4459023582,75409.24205876184,1,2,254536.13386347826,3,43.333333,3.403209,0.047323,5.081152,3,0,0,0.0,0.0,89563.4459023582,62446.78868886533,1,2,3.076048411899581,100335.0,743519.0,14154.203843596362,LONG,89563.4459023582,37704.62102938092,0.0,0.171895,1.1876985294795412,1.0,571100333467.0,0.0,1e-06,0.0015682611382599283,0.000660210103546711,0.18,0.34846869047619045
ASTS,6143.341347919806,217012.93939840392,1,4,440169.2201447276,5,68.2,0.158284,0.02069,0.192683,5,0,0,0.0,0.0,6143.341347919806,114090.22127751404,1,4,21.457040347191676,68510.0,315492.5,-210869.5980504841,SHORT,6143.341347919806,54253.23484960098,0.0,0.47427,0.028308640788656074,1.0,25433085059.0,3e-06,1.2e-05,0.002415491999365552,0.021331755358716266,0.18717526412658086,0.2906002214597998
AVGO,69254.70017581341,162018.74397755897,4,5,288756.45598983223,9,52.111111,0.603799,0.357104,0.801156,9,1,3,12807.606665277432,118334.80440660943,31149.10566998292,102150.7821006885,4,5,1.0964170262876536,844317.5,2389842.5,-92764.04380174556,SHORT,17313.675043953353,32403.748795511794,0.550224,0.369513,0.42744869189583273,1.0,1878337561956.0,0.0,1e-06,9.217552475458042e-05,0.00017251291488718496,0.18217026161532213,0.2256650263772269
AXTI,8622764.894379988,93237.10445207445,6,3,8809239.103284137,9,49.888889,0.521228,1.136986,0.315976,9,1,1,1694831.5229430336,21864.204783608537,1904303.7626115428,35718.918735494204,6,3,45.31410630012192,9171172.0,1643821.0,8529527.789927915,LONG,1437127.4823966648,31079.034817358148,0.779154,0.616902,92.48211798353567,1.0,3497246585.0,0.002622,0.00047,4.109311275220431,0.08886715323608829,0.7458968266666667,0.536108760591897
