ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAPL,2551986.162285801,1388098.1594507687,18,15,5384766.131876182,33,48.969697,0.707389,0.730473,0.679688,33,3,5,467171.9083404053,562181.6324705603,368587.46301928506,292423.4423586207,18,15,1.3042087135619318,3796432.0,1953412.0,1163888.0028350323,LONG,141777.00901587785,92539.87729671791,0.855568,0.789335,1.8384767279682512,1.0,3799919466200.0,1e-06,1e-06,0.0003731052994069315,0.0002435311540674828,0.327844090921017,0.3490352052067313
ABNB,46.27233564955402,1.5545064051906982e-06,6,5,92.51142263285767,11,47.181818,0.3009,0.279715,0.326322,11,0,2,0.0,5.4038855915595796e-11,46.23908542878155,8.002273926338536e-07,6,5,2898899730095.3213,263587.5,546025.0,46.27233409504762,LONG,7.712055941592337,3.109012810381396e-07,0.000719,0.485221,99.0,1.0,56695282859.0,5e-06,1e-05,1.3602641265186137e-06,5.483723960092847e-14,0.26087920048211594,0.3170845708020411
ABT,39383.659435838876,1.7696988384221074e-14,3,2,78767.31887167775,5,67.0,0.467007,0.724433,0.080869,5,0,0,0.0,0.0,39383.64600890697,1.7696988384221074e-14,3,2,4.946926074810935e+33,224428.0,104708.0,39383.659435838876,LONG,13127.886478612958,8.848494192110537e-15,0.0,0.0,99.0,1.0,175592855731.0,1e-06,1e-06,0.0007476321530258761,5.039210823967699e-22,0.22013264666666665,0.19333333333333336
ADBE,255891.82881377696,66760.79569491885,13,5,368848.1525795378,18,40.388889,0.344724,0.414559,0.163153,18,1,2,479.7931802361012,4808.047450632559,143114.5535271668,56075.71838769004,13,5,31.13048635101333,1619611.0,465683.0,189131.03311885812,LONG,19683.986831828995,13352.15913898377,0.440722,0.16005,3.8329655323933296,1.0,95278024000.0,1.7e-05,5e-06,0.0020659524626401777,0.001401389174379159,0.3906480644157723,0.2768351528630683
AGQ,0.0001683784980465995,6184.451667372905,5,2,12368.903503124307,7,67.428571,0.96641,0.855219,1.244385,7,1,0,0.00013809039436360663,0.0,0.00013809039436360663,6184.451667372899,5,2,597923110.34258,4123022.0,1133391.0,-6184.451498994407,SHORT,3.36756996093199e-05,3092.2258336864525,0.179881,0.0,2.7226099758351744e-08,1.0,131.71813624,0.0,0.0,0.0,0.0,0.272852259047619,0.23799643333333334
AKAM,488147.14781971497,0.0,11,0,973456.1431771338,11,30.545455,0.458485,0.458485,,11,8,0,481635.53421398083,0.0,191612.3918006189,0.0,11,0,11.139887264670714,1215841.0,0.0,488147.14781971497,LONG,44377.013438155904,0.0,0.60747,0.0,99.0,1.0,12871860048.0,9.4e-05,0.0,0.03447599124964935,0.0,0.6859293921180185,0.18
AMD,398512.1598186157,2182662.4856037726,3,2,2636281.3549956144,5,42.6,0.499451,0.315202,0.775826,5,0,0,0.0,0.0,177026.1527661154,2127555.7760305465,3,2,0.1780845677371544,463740.0,2987575.5,-1784150.3257851568,SHORT,132837.38660620523,1091331.2428018863,0.555782,0.025247,0.18258075284066583,1.0,415868893724.0,1e-06,7e-06,0.0031942130948213097,0.026242194577942416,0.11693952174480049,0.11655114265095956
AMZN,1482255.9544107176,371493.8506928702,8,3,2083875.2126046424,11,38.818182,0.143365,0.097972,0.264413,11,0,1,0.0,141368.44319181552,460906.6843747668,175311.90328178232,8,3,1.621227030652413,2391931.0,549537.0,1110762.1037178473,LONG,185281.9943013397,123831.28356429008,0.689051,0.528089,3.989987860219419,1.0,2673209995047.0,1e-06,0.0,0.0006931067691825015,0.0004632306619896238,0.255661576090176,0.18999762370922363
APO,678225.6338214175,95279.30625705085,23,5,950331.2058653842,28,60.785714,2.763563,1.761406,6.972621,28,4,1,78264.94775007166,47477.966643063875,163112.01226335228,47801.26506870291,23,5,393.8076228513913,2328619.5,403326.0,582946.3275643666,LONG,29488.0710357138,19055.86125141017,0.759502,0.498304,7.118288959741744,1.0,66394359349.0,3.5e-05,6e-06,0.004441351844470797,0.002870102436148769,0.5789668504600708,0.44196467879326395
APP,135436.33087107626,359576.15140050004,5,4,543109.8373853582,9,52.777778,1.59021,2.737736,0.155801,9,2,2,58034.68827013774,44845.82317359066,74150.1106607473,223957.50583615652,5,4,7.415381994071836,341063.0,499530.0,-224139.82052942377,SHORT,27087.266174215252,89894.03785012501,0.452509,0.377163,0.3766554882562991,1.0,133117915700.0,3e-06,4e-06,0.002034832504083089,0.006752963143797557,0.4249519717456285,0.276160914510767
ARKK,37715.19789276447,383082.6521993021,3,5,422076.14977987914,8,43.125,1.09124,1.247108,0.997719,8,0,2,0.0,36064.064829895004,33913.113576796815,186454.75396858432,3,5,9.331906091919434,190995.0,566503.0,-345367.45430653763,SHORT,12571.73263092149,76616.53043986042,0.10081,0.513278,0.09845185543182156,1.0,5723514000.0,3.3e-05,9.9e-05,0.021965059631061424,0.13386274662709033,0.35853443872175783,0.6110691409693061
ASML,0.0,596169.1058706527,0,2,596169.1058706527,2,33.5,5.081152,,5.081152,2,0,0,0.0,0.0,0.0,493690.76204378577,0,2,0.2075759801593737,0.0,743519.0,-596169.1058706527,SHORT,0.0,298084.55293532636,0.0,0.171895,0.0,1.0,585179640770.0,0.0,1e-06,0.0,0.005093898218042859,0.05899495914023953,0.22749864284930188
ASTS,347842.67439724656,112065.42151365068,5,3,659588.1595146828,8,42.75,0.15364,0.075318,0.284176,8,1,0,23309.180525597396,0.0,211660.10855588742,53194.68836907586,5,3,0.6789774633304018,669295.0,198270.0,235777.25288359588,LONG,69568.53487944932,37355.140504550225,0.391506,0.525325,3.103925097492056,1.0,25918862544.0,2.6e-05,8e-06,0.026840890398392058,0.014412337902998614,0.2550590948561982,0.1644819452856945
AVGO,547512.6331197172,1432308.1524005206,4,6,2434269.004779493,10,53.3,0.576046,0.357104,0.722007,10,1,4,101254.15937785956,1086952.4044322958,246258.07088040508,807581.9192228504,4,6,0.9625654382265837,844317.5,2725842.5,-884795.5192808034,SHORT,136878.1582799293,238718.02540008677,0.550224,0.436167,0.3822589658531907,1.0,1802866951104.0,0.0,2e-06,0.0007592249566509103,0.001324102287492185,0.17637002613267577,0.2493154030046252
AXTI,29505.837490373284,857541.0100556692,1,4,1744587.8576017118,5,32.8,0.420697,1.136986,0.241624,5,0,1,0.0,172853.65905494115,29505.837490373284,282386.0214456547,1,4,1.1654966888354723,57000.0,1914301.0,-828035.172565296,SHORT,29505.837490373284,214385.2525139173,0.0,0.670703,0.03440749438730382,1.0,3740103213.0,1.5e-05,0.000512,0.07889043646660798,0.573206781483325,0.21279843050679276,0.5937693565162039
BA,13094.880065776702,163809.91251283212,7,13,341470.4152533245,20,44.3,0.197678,0.079801,0.261151,20,0,3,0.0,58612.85229986773,9233.406682032306,77763.19688124956,7,13,236.01134234679728,938537.0,811968.5,-150715.03244705542,SHORT,1870.6971522538147,12600.762500987086,0.294884,0.525284,0.07993948513189585,1.0,175737119672.0,5e-06,5e-06,0.0001064486066316171,0.0007170233883715321,0.28813281952973496,0.3820899623868778
BAX,0.0,274483.20672149485,0,2,274483.20672149485,2,32.5,23.022574,,23.022574,2,0,0,0.0,0.0,0.0,274483.20672149485,0,2,5.453197442995544e+31,0.0,644097.5,-274483.20672149485,SHORT,0.0,137241.60336074742,0.0,0.0,0.0,1.0,9049879892.0,0.0,7.1e-05,0.0,0.15165019315015174,0.18,0.5870267251832392
BIDU,4912.093297156824,132351.28885839527,3,2,138208.17455727403,5,50.4,0.432289,0.379913,0.510853,5,1,1,2410.811815261339,131406.49645667337,2410.811815261339,131406.49645667337,3,2,50.98508793905136,250364.0,227705.0,-127439.19556123845,SHORT,1637.3644323856079,66175.64442919764,0.509209,0.007139,0.03711405713934792,1.0,32483600281.0,8e-06,7e-06,0.0005040587921971567,0.02037201660430001,0.2729168921044818,0.2332871451045614
BK,0.0,8.3260674740877e-16,0,1,1.66521349481754e-15,1,80.0,0.035637,,0.035637,1,0,1,0.0,8.3260674740877e-16,0.0,8.3260674740877e-16,0,1,0.0,0.0,27690.0,-8.3260674740877e-16,SHORT,0.0,8.3260674740877e-16,0.0,0.0,0.0,1.0,89648284513.0,0.0,0.0,0.0,9.287481092714415e-23,0.05,0.0625
BKNG,39928.86025473506,2801.8035253965313,1,2,42730.66378013159,3,48.333333,0.35307,0.150585,0.555556,3,0,1,0.0,2801.8035253964053,39928.86025473506,2801.8035253964053,1,2,339694934484881.75,53759.0,812770.0,37127.05672933853,LONG,39928.86025473506,1400.9017626982657,0.0,0.0,14.251127851330704,1.0,143416910688.0,0.0,6e-06,0.002784111027297145,9.768037506719785e-05,0.18,0.22684775307897825
BMNR,313597.68741350976,123318.9938384841,4,1,617347.6731733539,5,38.2,1.212207,1.313737,0.806086,5,0,0,0.0,0.0,209493.91406693083,123318.9938384841,4,1,1.3735308745666646,541658.0,211441.5,190278.69357502565,LONG,78399.42185337744,123318.9938384841,0.331966,0.0,2.5429796145129226,1.0,11548267032.0,4.7e-05,1.8e-05,0.0678884733407483,0.10678571381902567,0.374983386393097,0.2209439527495467
BULL,38262.06652529528,0.0,1,0,38262.06652529528,1,64.0,0.70442,0.70442,,1,0,0,0.0,0.0,38262.06652529528,0.0,1,0,0.0,66850.0,0.0,38262.06652529528,LONG,38262.06652529528,0.0,0.0,0.0,99.0,1.0,2564965776.0,2.6e-05,0.0,0.1491718403547825,0.0,0.19340437186601128,0.05
C,671644.452841764,271090.35941637645,8,3,1096368.3426736577,11,33.181818,7.184651,9.682971,0.522464,11,1,0,246430.9441788943,0.0,246430.9441788943,130710.96277828139,8,3,2.7878523789075715,1270516.0,492540.0,400554.0934253875,LONG,83955.5566052205,90363.45313879215,0.633093,0.517832,2.477566720881297,1.0,226676757186.0,6e-06,2e-06,0.003703756734808528,0.0039864454680125965,0.48239940092687783,0.23227180471984896
CAR,855673.3369261874,0.0,8,0,916455.7987827251,8,30.875,20.260417,20.260417,,8,2,0,211271.06675486767,0.0,157322.75768262343,0.0,8,0,0.562240113241396,997230.0,0.0,855673.3369261874,LONG,106959.16711577342,0.0,0.816142,0.0,99.0,1.0,14511050817.0,6.9e-05,0.0,0.07370876752114225,0.0,0.6058378289101224,0.0743637382404605
CARR,0.29972755656496813,0.006362811382890977,2,2,0.3060903679478591,4,54.0,25.875027,0.319697,51.430357,4,0,0,0.0,0.0,0.29972755656496813,0.006362811382890977,2,2,4.921786760254577e+22,466220.0,250687.5,0.29336474518207717,LONG,0.14986377828248407,0.0031814056914454885,0.0,0.0,47.10615143659741,1.0,54045665410.0,9e-06,5e-06,2.7729102259282197e-08,5.886514056790273e-10,0.2212269650957604,0.3575458671487826
CF,108156.24715448167,55269.45504768751,2,3,218695.15724985668,5,31.0,0.821416,1.049658,0.669255,5,1,0,42989.6978987463,0.0,65166.549255735365,33831.33635122824,2,3,1462551.1317713996,209180.0,267265.0,52886.79210679416,LONG,54078.12357724083,18423.151682562504,0.397478,0.387884,1.9568900590961582,1.0,18280442946.0,1.1e-05,1.5e-05,0.029582501768138956,0.010078066344991784,0.3036596541015947,0.2867744261691255
