ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
AAOI,61.678530748786784,28.422394265384757,1,2,118.52331927955629,3,78.666667,14.100707,41.0,0.65106,3,0,0,0.0,0.0,61.678530748786784,14.2201436547541,1,2,0.9216300686910842,304920.0,111196.5,33.25613648340203,LONG,61.678530748786784,14.211197132692378,0.0,0.499685,2.1700680869065354,1.0,1132984711.0491943,0.000269,9.8e-05,0.2872157906791498,0.14088316488137556
AAPL,240111.01239741663,0.0,1,0,240111.01239741663,1,87.0,0.369994,0.369994,,1,1,0,240111.01239741663,0.0,240111.01239741663,0.0,1,0,0.0,241008.0,0.0,240111.01239741663,LONG,240111.01239741663,0.0,0.0,0.0,99.0,1.0,10289169805.312805,2.3e-05,0.0,0.21250000000000002,0.05
ABVX,0.002801592044525186,0.6860797640381568,1,2,1.3777627121653642,3,111.0,0.608784,1.15625,0.335052,3,0,0,0.0,0.0,0.002801592044525186,0.3475489032827079,1,2,244.88924623371912,56065.0,55495.0,-0.6832781719936316,SHORT,0.002801592044525186,0.3430398820190784,0.0,0.493428,0.0040834786148413104,0.7,116586591.85211182,0.000481,0.000476,0.2802665327478085,0.28165968838168204
ADBE,68536.67532455485,555524.2490966216,7,12,692569.7096785944,19,82.473684,0.245455,0.311084,0.207172,19,1,0,0.7519035940225716,0.0,68375.95247773857,343258.8081134313,7,12,6863.259926024528,638323.5,2357072.0,-486987.5737720668,SHORT,9790.95361779355,46293.68742471847,0.002345,0.382099,0.12337296785155161,1.0,1700281572.6797485,0.000375,0.001386,0.3665945524916886,0.5654556821498538
ADM,0.0,0.6389270192584985,0,1,1.277854038516997,1,91.0,0.148209,,0.148209,1,0,0,0.0,0.0,0.0,0.6389270192584985,0,1,0.0,0.0,40000.0,-0.6389270192584985,SHORT,0.0,0.6389270192584985,0.0,0.0,0.0,0.7,292036655.0187683,0.0,0.000137,0.02857142857142857,0.04167420931164506
AEIS,0.0,0.06248213791579138,0,2,0.06506233463842453,2,31.0,2.061561,,2.061561,2,0,0,0.0,0.0,0.0,0.059901941193158226,0,2,11.608018231266264,0.0,718935.0,-0.06248213791579138,SHORT,0.0,0.03124106895789569,0.0,0.041295,0.0,1.0,204930342.87963867,0.0,0.003508,0.18,0.5103118576196739
AG,10.813344753485612,0.0,1,0,21.626689506971225,1,119.0,0.047438,0.047438,,1,0,0,0.0,0.0,10.813344753485612,0.0,1,0,0.0,41559.5,0.0,10.813344753485612,LONG,10.813344753485612,0.0,0.0,0.0,99.0,0.7,415837359.9690056,0.0001,0.0,0.02857142857142857,0.02857142857142857
ALAB,0.0,1.2093346692410791,0,3,2.056642603406687,3,59.666667,1.591286,,1.591286,3,0,1,0.0,0.8473079341656077,0.0,0.8473079341656077,0,3,24.68592089467431,0.0,406490.0,-1.2093346692410791,SHORT,0.0,0.40311155641369306,0.0,0.29936,0.0,1.0,562828816.4405823,0.0,0.000722,0.18,0.4079887478084649
ALB,37.68136180169291,0.2354608224218087,3,3,75.5907636123171,6,82.0,2.077325,0.537182,3.617468,6,2,1,0.0171603398369128,0.004779313004468742,37.664201461855995,0.22572129607542069,3,3,2805.8067379951626,355438.0,447848.0,37.4459009792711,LONG,12.560453933897636,0.07848694080726958,0.000455,0.041364,99.0,1.0,353305998.6193085,0.001006,0.001268,0.36591036910199454,0.5175904574222352
ALGN,55316.40740814704,0.0,1,0,55316.40740814704,1,32.0,40.333333,40.333333,,1,1,0,55316.40740814704,0.0,55316.40740814704,0.0,1,0,0.0,65319.0,0.0,55316.40740814704,LONG,55316.40740814704,0.0,0.0,0.0,99.0,1.0,256302925.56030273,0.000255,0.0,0.35452884361257647,0.05
