ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_concentration,bearish_concentration,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
ARCC,0.0,0.04753421300016246,0,1,0.09506842600032492,1,94.0,1.085189,,1.085189,1,0,1,0.0,0.04753421300016246,0.0,0.04753421300016246,0,1,0.0,-0.04753421300016246,SHORT,0.0,0.04753421300016246,0.0,1.0,0.0,0.7,164702217.40215418,0.0,0.0,0.065,0.13532266563790554
ARKK,5920.525978544488,4898.00688093636,1,1,21637.065718961698,2,90.0,0.480355,0.790909,0.169802,2,0,0,0.0,0.0,5920.525978544488,4898.00688093636,1,1,0.0,1022.5190976081276,LONG,5920.525978544488,4898.00688093636,1.0,1.0,1.2087622827946396,1.0,787183774.7776676,8e-06,6e-06,0.2885320400113597,0.29248059033324797
ASTS,0.0,19372.92808192685,0,2,27162.638432053383,2,73.0,0.191194,,0.191194,2,0,0,0.0,0.0,0.0,11583.217731800314,0,2,0.0,-19372.92808192685,SHORT,0.0,9686.464040963425,0.0,0.597907,0.0,1.0,1142455282.8959007,0.0,1.7e-05,0.115,0.29861763016293935
AVGO,120328.27615668312,34812.015876394275,4,4,189952.30790947168,8,80.875,0.120806,0.065681,0.17593,8,0,0,0.0,0.0,60983.73023318976,13577.22650917463,4,4,0.0,85516.26028028884,LONG,30082.06903917078,8703.003969098569,0.506811,0.390016,3.4565156061036006,1.0,9252010792.059778,1.3e-05,4e-06,0.3238721556621676,0.2920820536073322
BA,37955.53916581003,38944.15911412703,10,7,87259.80690739206,17,68.235294,4.834135,2.803661,7.734813,17,5,1,10357.626394586037,548.2738064029112,21526.58359603389,37306.27846464763,10,7,0.0,-988.6199483170058,SHORT,3795.553916581003,5563.4513020181475,0.567153,0.957943,0.9746144230404404,1.0,1440513031.847644,2.6e-05,2.7e-05,0.4873459652136676,0.37255937449509113
BRKB,0.0,200185.1791413182,0,5,400370.3582826364,5,71.8,1.091648,,1.091648,5,0,2,0.0,183559.21899182998,0.0,176784.46523268416,0,5,0.0,-200185.1791413182,SHORT,0.0,40037.03582826364,0.0,0.883105,0.0,1.0,,0.0,0.0,0.115,0.3647201224484526
CAH,0.0,10603.560374276318,0,1,21207.120748552636,1,35.0,41.916667,,41.916667,1,0,1,0.0,10603.560374276318,0.0,10603.560374276318,0,1,0.0,-10603.560374276318,SHORT,0.0,10603.560374276318,0.0,1.0,0.0,1.0,381146444.2290329,0.0,2.8e-05,0.115,0.3546297091296896
CDE,4304.817132407243,0.0,2,0,4304.817132407243,2,57.5,0.086359,0.086359,,2,0,0,0.0,0.0,4302.891761449241,0.0,2,0,0.0,4304.817132407243,LONG,2152.4085662036214,0.0,0.999553,0.0,99.0,1.0,362152239.70116854,1.2e-05,0.0,0.292087210216159,0.115
CEG,164.8169431601264,37.45617575706305,4,1,202.27311891718946,5,66.0,0.339706,0.403799,0.083333,5,2,0,104.70453566411278,0.0,71.5530767118409,37.45617575706305,4,1,0.0,127.36076740306336,LONG,41.2042357900316,37.45617575706305,0.434137,1.0,4.400260833596904,1.0,936814075.3205932,0.0,0.0,0.26947525470686745,0.22220529415802032
CMG,0.3036647069198161,21987.72513422585,1,3,21988.332463639686,4,50.25,143.285276,460.269231,37.623958,4,0,2,0.0,21910.963411906156,0.3036647069198161,18094.658358174613,1,3,0.0,-21987.42146951893,SHORT,0.3036647069198161,7329.2417114086165,1.0,0.822944,1.3810646852553883e-05,1.0,561417946.5549946,0.0,3.9e-05,0.2990013720984541,0.3746417286882193
COIN,4756.813171199482,36651.07605648604,1,2,82815.77845537105,3,67.333333,0.46787,0.0443,0.679654,3,0,0,0.0,0.0,4756.813171199482,32525.244699505507,1,2,0.0,-31894.262885286556,SHORT,4756.813171199482,18325.53802824302,1.0,0.887429,0.1297864533054462,1.0,2580078419.5,2e-06,1.4e-05,0.2799808627113071,0.3194779767610291
CORZ,926.0711656519279,242.78306376879397,1,2,1369.189749559092,3,48.333333,5.307531,15.649452,0.13657,3,0,1,0.0,200.3355201383702,926.0711656519279,200.3355201383702,1,2,0.0,683.288101883134,LONG,926.0711656519279,121.39153188439698,1.0,0.825163,3.8143977231205866,1.0,203396181.87138283,5e-06,1e-06,0.26736490173802996,0.24902037264068955
COST,4251.08681935822,79.00490800246865,3,3,4374.501870280564,6,71.5,0.218692,0.085028,0.352355,6,1,1,0.06654508908901466,4.053900212643736,4219.037772488571,44.41014291987503,3,3,0.0,4172.081911355752,LONG,1417.0289397860734,26.334969334156217,0.992461,0.562119,53.80788265996572,1.0,1841358769.4505463,2e-06,0.0,0.309167785413677,0.22296949102144964
CRK,17.785279457128144,140.56923873595483,1,1,298.9237569290378,2,57.5,0.349396,0.507968,0.190824,2,0,0,0.0,0.0,17.785279457128144,140.56923873595483,1,1,0.0,-122.78395927882669,SHORT,17.785279457128144,140.56923873595483,1.0,1.0,0.12652326794296725,1.0,44342221.54780731,0.0,3e-06,0.2121351628880137,0.2422859397679667
CRM,29149.117206639337,27836.488045696962,3,8,113378.23909147305,11,59.272727,2.639979,0.38381,3.486042,11,1,2,24042.41952900037,12437.580251131432,24042.41952900037,11363.304079735288,3,8,0.0,1312.6291609423752,LONG,9716.372402213112,3479.5610057121203,0.824808,0.408216,1.0471549844501769,1.0,2818850071.0199037,1e-05,1e-05,0.3314943219013317,0.3415891731252653
CRWD,276.915106086344,359.64077540245495,5,8,786.1829793163558,13,49.153846,0.27397,0.211724,0.312874,13,3,4,139.51660036975116,26.769874108218882,135.29684857823207,326.71140441231233,5,8,0.0,-82.72566931611095,SHORT,55.3830212172688,44.95509692530687,0.488586,0.908438,0.7699769465140958,1.0,2120001479.3000002,0.0,0.0,0.3076048362269558,0.32059527264369353
CVI,5178.700828601229,49.590060425038466,2,2,5273.7535132819285,4,44.0,140.179816,2.583055,277.776578,4,0,2,0.0,49.590060425038466,5177.3161628597745,45.462624255661105,2,2,0.0,5129.1107681761905,LONG,2589.3504143006144,24.795030212519233,0.999733,0.916769,99.0,1.0,55581414.24045944,9.3e-05,1e-06,0.37253178388444486,0.3936641203944912
CVNA,8102.362295990638,0.0,2,0,16204.724591981276,2,90.0,0.099118,0.099118,,2,1,0,4332.799683913679,0.0,4332.799683913679,0.0,2,0,0.0,8102.362295990638,LONG,4051.181147995319,0.0,0.534758,0.0,99.0,1.0,849701154.2484543,1e-05,0.0,0.2944799133940591,0.115
CZR,0.0,0.03475923646179334,0,1,0.06951847292358668,1,32.0,0.550813,,0.550813,1,0,1,0.0,0.03475923646179334,0.0,0.03475923646179334,0,1,0.0,-0.03475923646179334,SHORT,0.0,0.03475923646179334,0.0,1.0,0.0,1.0,186484091.4470232,0.0,0.0,0.115,0.18486881673643352
DAL,5813.31982414301,87404.45016252137,2,15,138281.14322377395,17,90.235294,0.46918,1.325973,0.35494,17,1,9,1780.0528447094543,55548.12921211951,4033.2669794335557,20023.957725096338,2,15,0.0,-81591.13033837837,SHORT,2906.659912071505,5826.963344168092,0.693798,0.229095,0.06651057026654388,0.7,912619354.7164516,6e-06,9.6e-05,0.2449562019067391,0.4923873982456807
DDOG,33.06610495054625,89.49929708539362,3,2,124.14186242372209,5,48.4,0.583515,0.758819,0.320559,5,0,0,0.0,0.0,17.38957621660238,67.0513595204424,3,2,0.0,-56.433192134847374,SHORT,11.022034983515416,44.74964854269681,0.525903,0.749183,0.3694565882343971,1.0,675789025.7369217,0.0,0.0,0.20716844160229003,0.2201318721175666
DE,0.5166679486264155,0.2795714155704794,1,1,1.5924787283937898,2,93.5,0.32627,0.386555,0.265985,2,0,1,0.0,0.2795714155704794,0.5166679486264155,0.2795714155704794,1,1,0.0,0.23709653305593614,LONG,0.5166679486264155,0.2795714155704794,1.0,1.0,1.8480714402512464,0.7,833202882.312671,0.0,0.0,0.13207060483472943,0.1375755236763539
DELL,0.0,16506.702755359503,0,1,33013.40551071901,1,90.0,1.70625,,1.70625,1,0,0,0.0,0.0,0.0,16506.702755359503,0,1,0.0,-16506.702755359503,SHORT,0.0,16506.702755359503,0.0,1.0,0.0,1.0,1603648764.3394914,0.0,1e-05,0.115,0.3129634552198107
DOCU,0.0,19.512942858650863,0,1,19.512942858650863,1,30.0,1.374384,,1.374384,1,0,0,0.0,0.0,0.0,19.512942858650863,0,1,0.0,-19.512942858650863,SHORT,0.0,19.512942858650863,0.0,1.0,0.0,1.0,278341701.62975025,0.0,0.0,0.115,0.214436846108841
DVA,0.08656239803625268,0.0,1,0,0.17312479607250536,1,32.0,8.560976,8.560976,,1,0,0,0.0,0.0,0.08656239803625268,0.0,1,0,0.0,0.08656239803625268,LONG,0.08656239803625268,0.0,1.0,0.0,99.0,1.0,132496773.57701111,0.0,0.0,0.1802011219241506,0.115
EBAY,7301.196881346797,0.0,2,0,7301.196881346797,2,60.0,0.26715,0.26715,,2,0,0,0.0,0.0,7275.595119545259,0.0,2,0,0.0,7301.196881346797,LONG,3650.5984406733987,0.0,0.996493,0.0,99.0,1.0,470505752.30969125,1.6e-05,0.0,0.30211493515692833,0.115
EXE,60.19744101012335,0.0,1,0,120.3948820202467,1,30.0,0.559334,0.559334,,1,0,0,0.0,0.0,60.19744101012335,0.0,1,0,0.0,60.19744101012335,LONG,60.19744101012335,0.0,1.0,0.0,99.0,1.0,430027509.40717125,0.0,0.0,0.22624314511320043,0.115
FCX,2694.007761157421,4437.851888895188,5,4,9830.746559944182,9,74.444444,0.138149,0.128169,0.150624,9,2,0,9.866241746163466,0.0,2627.838779707574,4408.256026856843,5,4,0.0,-1743.8441277377665,SHORT,538.8015522314843,1109.462972223797,0.975438,0.993331,0.6070522019670422,1.0,1011453069.5733621,3e-06,4e-06,0.3417592799614831,0.2944986097537444
FDX,0.0,14848.64651737965,0,1,14848.64651737965,1,90.0,5.41573,,5.41573,1,0,0,0.0,0.0,0.0,14848.64651737965,0,1,0.0,-14848.64651737965,SHORT,0.0,14848.64651737965,0.0,1.0,0.0,1.0,744705197.6463501,0.0,2e-05,0.115,0.3217644169058831
FOUR,0.9937927758130188,0.0,1,0,0.9937927758130188,1,93.0,1.495183,1.495183,,1,0,0,0.0,0.0,0.9937927758130188,0.0,1,0,0.0,0.9937927758130188,LONG,0.9937927758130188,0.0,1.0,0.0,99.0,0.7,123518942.80593796,0.0,0.0,0.13562113011572346,0.065
FSLR,0.0,21.93058849602698,0,1,43.86117699205396,1,92.0,0.183849,,0.183849,1,0,0,0.0,0.0,0.0,21.93058849602698,0,1,0.0,-21.93058849602698,SHORT,0.0,21.93058849602698,0.0,1.0,0.0,0.7,479420666.84467167,0.0,0.0,0.065,0.165294762866623
GDX,0.0,126557.71641345255,0,2,139332.61232264567,2,73.0,0.507416,,0.507416,2,0,1,0.0,12774.895909193128,0.0,113782.82050425942,0,2,0.0,-126557.71641345255,SHORT,0.0,63278.858206726276,0.0,0.899059,0.0,1.0,2279809350.173809,0.0,5.6e-05,0.115,0.38230973533496904
GDXJ,0.0,397.1400763142898,0,1,397.1400763142898,1,57.0,1.910714,,1.910714,1,0,0,0.0,0.0,0.0,397.1400763142898,0,1,0.0,-397.1400763142898,SHORT,0.0,397.1400763142898,0.0,1.0,0.0,1.0,615032882.8437424,0.0,1e-06,0.115,0.25549848886491644
GLNG,40813.88928991772,35224.213949963065,4,8,111262.31718984384,12,87.166667,7.421904,20.516249,0.874732,12,1,4,14532.974149734802,20475.7701345472,14532.974149734802,6078.695819169752,4,8,0.0,5589.675339954658,LONG,10203.47232247943,4403.026743745383,0.356079,0.172572,1.1586884336977665,1.0,156350828.99401626,0.000261,0.000225,0.5662610248761741,0.530598212774833
GLXY,10942.06395645906,5216.165809847536,3,2,20968.935709680813,5,90.4,0.573542,0.594733,0.541756,5,0,0,0.0,0.0,5354.693256015228,4810.705943374215,3,2,0.0,5725.898146611524,LONG,3647.35465215302,2608.082904923768,0.489368,0.922269,2.0977216513711414,0.7,108280552.2076623,0.000101,4.8e-05,0.32025028201174865,0.2728475966674374
GOOG,350.70909415202146,73384.31165817755,4,7,106739.75087697156,11,70.818182,0.236313,0.308006,0.195345,11,1,1,10.180715738429582,36804.532766804376,310.46817269027787,36804.532766804376,4,7,0.0,-73033.60256402554,SHORT,87.67727353800537,10483.473094025365,0.885258,0.501531,0.0047790745218898615,1.0,5730693793.067783,0.0,1.3e-05,0.28086754468270925,0.34268771156723704
GPRE,41.59172685917483,1.6021049690217641,2,1,44.79593679721836,3,30.666667,81.911476,54.567214,136.6,3,0,1,0.0,1.6021049690217641,21.908601790049534,1.6021049690217641,2,1,0.0,39.98962189015306,LONG,20.795863429587413,1.6021049690217641,0.526754,1.0,25.960675276208956,1.0,23663661.675,2e-06,0.0,0.21812008360706855,0.270757402396071
GS,8892.429250424653,16931.23576899863,5,3,34716.09426984794,8,63.5,0.29626,0.302573,0.285739,8,2,2,3947.7798542239593,144.92379268558665,4599.108643193773,16786.311976313045,5,3,0.0,-8038.806518573978,SHORT,1778.4858500849307,5643.745256332877,0.517194,0.99144,0.5252085182528045,1.0,2116556846.8655272,4e-06,8e-06,0.33408606100943594,0.3338908037340447
HD,3745.147830259154,5635.889101965119,6,3,17949.564324490613,9,67.222222,2.122374,1.805253,2.756615,9,1,0,0.032660335323910224,0.0,3194.2307255621367,2711.7843568763574,6,3,0.0,-1890.7412717059651,SHORT,624.1913050431923,1878.6297006550396,0.852898,0.481164,0.6645176586163304,1.0,1392923174.025,3e-06,4e-06,0.32981790182953974,0.26938691494943834
HIMS,0.0,8065.275160938032,0,1,8065.275160938032,1,119.0,0.633262,,0.633262,1,0,0,0.0,0.0,0.0,8065.275160938032,0,1,0.0,-8065.275160938032,SHORT,0.0,8065.275160938032,0.0,1.0,0.0,0.7,1103238451.7217174,0.0,7e-06,0.065,0.25027034245192453
HOOD,1.2975160335080678,9444.875488108095,1,4,9447.165072300564,5,49.6,0.357802,0.957845,0.207791,5,0,0,0.0,0.0,1.2975160335080678,9261.132195892316,1,4,0.0,-9443.577972074587,SHORT,1.2975160335080678,2361.2188720270237,1.0,0.980546,0.00013737778069618296,1.0,1916649833.3274515,0.0,5e-06,0.18717454910262804,0.3048803450737087
HPQ,0.0,0.23489046376882602,0,1,0.23489046376882602,1,32.0,0.999305,,0.999305,1,0,0,0.0,0.0,0.0,0.23489046376882602,0,1,0.0,-0.23489046376882602,SHORT,0.0,0.23489046376882602,0.0,1.0,0.0,1.0,358721314.5704355,0.0,0.0,0.115,0.17638163161732823
INTC,17007.07663635323,13152.537483737115,2,1,38904.36271719543,3,90.0,0.133618,0.089713,0.221429,3,0,0,0.0,0.0,8744.748597105081,13152.537483737115,2,1,0.0,3854.5391526161166,LONG,8503.538318176616,13152.537483737115,0.514183,1.0,1.2930642970896062,1.0,3691174030.0204453,5e-06,4e-06,0.2775068498727594,0.3041678319566681
IONQ,7674.412054195502,0.0,4,0,7674.911053826649,4,44.25,1.811179,1.811179,,4,0,0,0.0,0.0,7592.428609309733,0.0,4,0,0.0,7674.412054195502,LONG,1918.6030135488754,0.0,0.989317,0.0,99.0,1.0,738677694.4230238,1e-05,0.0,0.3127333866896802,0.115
ISRG,17349.227503852348,38409.81571924564,2,2,94186.83944422484,4,60.25,0.47408,0.517272,0.430888,4,0,1,0.0,38409.101172400515,17331.247001971144,38409.101172400515,2,2,0.0,-21060.588215393294,SHORT,8674.613751926174,19204.90785962282,0.998964,0.999981,0.4516873403055494,1.0,799620224.222676,2.2e-05,4.8e-05,0.3183774999467361,0.364674204965063
IWM,0.0,30107.330461651378,0,1,30107.330461651378,1,56.0,0.517895,,0.517895,1,0,1,0.0,30107.330461651378,0.0,30107.330461651378,0,1,0.0,-30107.330461651378,SHORT,0.0,30107.330461651378,0.0,1.0,0.0,1.0,12309687908.195473,0.0,2e-06,0.115,0.32494924387203705
JBL,29.19818048018268,0.0,1,0,29.19818048018268,1,93.0,5.097015,5.097015,,1,0,0,0.0,0.0,29.19818048018268,0.0,1,0,0.0,29.19818048018268,LONG,29.19818048018268,0.0,1.0,0.0,99.0,0.7,352227743.53148806,0.0,0.0,0.16898528816270442,0.065
KRE,287469.31358069234,1176.3790351411976,1,2,288849.45133316127,3,63.333333,1.443071,0.988091,1.670561,3,0,0,0.0,0.0,287469.31358069234,972.6203178134608,1,2,0.0,286292.93454555114,LONG,287469.31358069234,588.1895175705988,1.0,0.826792,99.0,1.0,1535442951.4671748,0.000187,1e-06,0.5063738886147481,0.2599880276618683
KWEB,0.0,12774.192372601896,0,3,25548.38474520379,3,67.333333,0.424891,,0.424891,3,0,1,0.0,4146.762434429082,0.0,4333.013082747458,0,3,0.0,-12774.192372601896,SHORT,0.0,4258.064124200632,0.0,0.339201,0.0,1.0,748921199.5003653,0.0,1.7e-05,0.115,0.2938499322290521
LASR,0.11866667615936777,0.0,1,0,0.23733335231873554,1,32.0,2.402299,2.402299,,1,0,0,0.0,0.0,0.11866667615936777,0.0,1,0,0.0,0.11866667615936777,LONG,0.11866667615936777,0.0,1.0,0.0,99.0,1.0,162666966.24427795,0.0,0.0,0.17895852446148625,0.115
LEN,0.0,2764.483386063595,0,1,5528.96677212719,1,90.0,2.151899,,2.151899,1,0,0,0.0,0.0,0.0,2764.483386063595,0,1,0.0,-2764.483386063595,SHORT,0.0,2764.483386063595,0.0,1.0,0.0,1.0,280694908.6076088,0.0,1e-05,0.115,0.2891378263080186
LNG,6463.735519263904,0.0,1,0,12927.471038527809,1,42.0,108.0,108.0,,1,0,0,0.0,0.0,6463.735519263904,0.0,1,0,0.0,6463.735519263904,LONG,6463.735519263904,0.0,1.0,0.0,99.0,1.0,1095650040.2462404,6e-06,0.0,0.31534403069398415,0.115
LVS,0.09327941123474391,9169.327487722147,1,3,9169.42076713338,4,68.0,1.350214,0.179024,1.740611,4,0,2,0.0,8690.204465946452,0.09327941123474391,8689.281192388102,1,3,0.0,-9169.234208310912,SHORT,0.09327941123474391,3056.442495907382,1.0,0.947647,1.0172982845213708e-05,1.0,227699825.02333716,0.0,4e-05,0.178110539491407,0.3505432837476539
LYV,23471.224941845525,29551.267746676807,2,7,82573.76043519915,9,87.111111,5.128924,0.328579,6.500451,9,1,3,10582.675552660028,19010.756845453565,12888.549389185497,6563.5467050833795,2,7,0.0,-6080.042804831282,SHORT,11735.612470922762,4221.609678096686,0.549121,0.222107,0.7942544172063476,1.0,496934926.70155334,4.7e-05,5.9e-05,0.34338948565997,0.3799219522099116
META,111449.013585948,66436.27574798519,7,4,233081.60585672068,11,82.545455,0.240247,0.295927,0.142808,11,1,1,10244.266425086662,18460.574974701904,28718.445244665665,31667.806099769357,7,4,0.0,45012.73783796282,LONG,15921.28765513543,16609.068936996297,0.257682,0.476664,1.677532527691815,1.0,7390575412.021637,1.5e-05,9e-06,0.36179778745224483,0.32032440884639135
MOS,0.0,4445.060628570172,0,1,8890.121257140345,1,90.0,0.779105,,0.779105,1,0,0,0.0,0.0,0.0,4445.060628570172,0,1,0.0,-4445.060628570172,SHORT,0.0,4445.060628570172,0.0,1.0,0.0,1.0,281456782.1770552,0.0,1.6e-05,0.115,0.29972648652486505
MRVL,208.17611431591783,24372.058518767844,5,9,24660.558200663072,14,67.428571,0.232834,0.176902,0.263908,14,0,2,0.0,66.63984310906655,143.42339903807982,23881.737983034483,5,9,0.0,-24163.882404451928,SHORT,41.635222863183564,2708.0065020853162,0.688952,0.979882,0.008541589302176121,1.0,1927089128.4081802,0.0,1.3e-05,0.25427867598029386,0.3755237941043652
MSFT,51812.880104795986,130602.69048853262,4,9,282380.39515329496,13,75.307692,0.279977,0.267842,0.28537,13,1,1,10045.590231520511,8316.54275746541,19428.20076043465,38852.14618838041,4,9,0.0,-78789.81038373664,SHORT,12953.220026198996,14511.410054281403,0.374969,0.297484,0.39672138384733613,1.0,12974603483.318153,4e-06,1e-05,0.3186564742695676,0.35044619779409475
MU,151569.3138367495,180324.28377764195,8,4,413392.20727850776,12,61.666667,1.263831,1.111049,1.569395,12,1,2,11107.79840307271,50557.576500315234,41483.35135935939,101625.37300869696,8,4,0.0,-28754.96994089245,SHORT,18946.164229593687,45081.07094441049,0.273692,0.56357,0.8405374509827516,1.0,16277594132.928183,9e-06,1.1e-05,0.3711373923126606,0.35164573004318955
NEXT,0.0,10723.262962345554,0,3,21138.773127325265,3,77.666667,0.563543,,0.563543,3,0,0,0.0,0.0,0.0,10253.310716428361,0,3,0.0,-10723.262962345554,SHORT,0.0,3574.420987448518,0.0,0.956175,0.0,1.0,38463487.04565468,0.0,0.000279,0.115,0.5267660599789765
NOW,271.1516274786947,7010.402028967467,3,2,14504.494688551735,5,78.0,0.153431,0.161807,0.140865,5,0,0,0.0,0.0,212.06906983025056,6993.066247944899,3,2,0.0,-6739.250401488773,SHORT,90.38387582623157,3505.2010144837336,0.782105,0.997527,0.03867847041557351,1.0,1996466267.387992,0.0,4e-06,0.24403095553933588,0.29419075436231756
NUGT,0.0661510516733249,0.0,1,0,0.0661510516733249,1,94.0,0.454545,0.454545,,1,0,0,0.0,0.0,0.0661510516733249,0.0,1,0,0.0,0.0661510516733249,LONG,0.0661510516733249,0.0,1.0,0.0,99.0,0.7,116685103.23123015,0.0,0.0,0.12788180680310485,0.065
NVDA,74971.12911932447,18807.867239426112,4,1,121639.83736886647,5,79.0,0.312124,0.309991,0.320654,5,0,0,0.0,0.0,31660.338791187754,18807.867239426112,4,1,0.0,56163.26187989836,LONG,18742.782279831117,18807.867239426112,0.4223,1.0,3.9861579287504623,1.0,34351354727.32195,2e-06,1e-06,0.30352719013885116,0.3065718124505791
NVO,14091.312486795701,2422.8568268161666,1,1,33028.33862722373,2,73.0,0.114546,0.097658,0.131435,2,0,0,0.0,0.0,14091.312486795701,2422.8568268161666,1,1,0.0,11668.455659979534,LONG,14091.312486795701,2422.8568268161666,1.0,1.0,5.815990582205737,1.0,1026425423.5569992,1.4e-05,2e-06,0.3044475852671384,0.2796916850193555
OKE,0.7972749910492022,0.0,1,0,1.5945499820984044,1,31.0,0.613967,0.613967,,1,0,0,0.0,0.0,0.7972749910492022,0.0,1,0,0.0,0.7972749910492022,LONG,0.7972749910492022,0.0,1.0,0.0,99.0,1.0,515335324.814315,0.0,0.0,0.18415522749681001,0.115
OPEN,15.60608804734855,0.0,2,0,15.60608804734855,2,30.5,0.440754,0.440754,,2,0,0,0.0,0.0,13.033823775459608,0.0,2,0,0.0,15.60608804734855,LONG,7.803044023674275,0.0,0.835176,0.0,99.0,1.0,213072669.4938482,0.0,0.0,0.20683073980742886,0.115
ORCL,11630.400347242003,52428.949507720405,1,3,96959.25088710006,4,55.75,0.394212,0.592157,0.328231,4,0,0,0.0,0.0,11630.400347242003,26619.030771940535,1,3,0.0,-40798.549160478404,SHORT,11630.400347242003,17476.316502573467,1.0,0.507716,0.22183164943118636,1.0,4574635010.135596,3e-06,1.1e-05,0.2917484286732561,0.3051963336316107
PL,0.0,137132.45538091383,0,2,201955.22060285066,2,77.0,46.4,,46.4,2,0,0,0.0,0.0,0.0,72309.690158977,0,2,0.0,-137132.45538091383,SHORT,0.0,68566.22769045692,0.0,0.527298,0.0,1.0,450368303.3952622,0.0,0.000304,0.115,0.5824210082223427
