ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier
ANET,11.553471998180328,0.03520564416349579,4,1,14.011655169018841,5,38.0,54.147847,66.484809,4.8,5,2,0,2.49383195853211,0.0,8.992755595353353,0.03520564416349579,4,1,628380.5,391950.0,3.6302629756159845,0.01857506230372527,0,0,11.518266354016832,LONG,2.888367999545082,0.03520564416349579,0.22164,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,206361220302.0,3e-06,2e-06,0.0,0.0,0.307546,0.527616,0.0,0.0,1.399666078402759e-07,1.7060203516907863e-09,0.33940590111268776,0.27339457737354944,0.2405,0.0,1.7,0.4667,0.3,0.6,0.0869,0.4339,0.0,1.7,0.0,0.0,0.6,0.0,0.3236785444820719,0.23418205378098517,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
APG,0.0,1.3097379790703098e-09,0,3,2.6194759581406195e-09,3,104.0,0.080187,,0.080187,3,0,0,0.0,0.0,0.0,6.609383158417925e-10,0,3,0.0,285600.0,0.0,6.103713678427316e-10,0,0,-1.3097379790703098e-09,SHORT,0.0,4.365793263567699e-10,0.0,0.495366,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,20170572067.0,0.0,1.4e-05,0.0,0.0,0.0,0.466026,0.0,0.0,0.0,2.1644370070744506e-16,0.17928571428571427,0.23863725396825397,1.45,0.0,0.0,0.0,0.0,0.3429,0.0,1.45,0.0,0.0,0.3111,0.0,0.3429,0.2824,0.03428571428571428,0.14503181201621407,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
APLD,50.292171906462976,19.568572667536124,3,1,110.74355909075742,4,64.5,6.521841,8.557223,0.415695,4,0,0,0.0,0.0,28.977930057240783,19.568572667536124,3,1,181537.0,30350.0,16.103126282199863,6.3889651684602535,0,1,30.72359923892685,LONG,16.764057302154324,19.568572667536124,0.423808,0.0,2.57004804391772,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,9010313565.0,2e-05,3e-06,0.0,0.0,0.224904,0.326491,0.0,0.0,1.8605409435775085e-05,2.171797077467872e-05,0.3134189792324672,0.0777065019137602,0.2918,0.0,1.7,0.3111,0.0,0.6,0.2313,0.1771,0.0,0.0,0.0,0.0,0.6,0.0,0.3574075344442726,0.06832330638683377,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
AR,75.16718649656524,2.151782753476721e-17,3,1,150.33385158102763,4,55.0,4643.529717,6965.162378,0.264395,4,0,0,0.0,0.0,75.1666648233883,2.151782753476721e-17,3,1,433641.0,40089.0,2.291290058289356,2.274671863297496e-18,0,0,75.16718649656524,LONG,25.05572883218841,2.151782753476721e-17,7e-06,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11316697000.0,3.8e-05,4e-06,0.0,0.0,0.030481,0.105711,0.0,0.0,2.2140496323431133e-05,1.9014229624392357e-23,0.35624732914219975,0.12694242689317772,0.9514,0.0,1.7,0.3111,0.0,0.6,0.0,0.6694,0.0,0.0,0.0,0.0,0.6,0.0,0.39360384559967615,0.07242454626463221,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
ARKK,77.45061192304266,1.0862601204924993,2,4,78.53687204353517,6,52.0,0.777475,0.500381,0.916022,6,0,1,0.0,0.09746605452281004,56.13162910449065,0.5312838015207372,2,4,237470.0,511003.0,29.072657975074485,0.40771147212300496,0,0,76.36435180255016,LONG,38.72530596152133,0.27156503012312483,0.275259,0.510906,71.30024426186918,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,5723514000.0,4.1e-05,8.9e-05,0.0,0.0,0.37537,0.375335,0.0,0.0,6.766001788677607e-05,4.744725532655722e-07,0.1206537319109579,0.23399910068238494,0.3255,0.0,0.0003,0.1556,0.0,0.6,0.1252,0.5469,0.0,0.2829,0.4667,0.15,0.6,0.2935,0.2297215450473763,0.4452938898641422,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
ARM,9.214164300109948,57.14612770314693,4,9,120.75134781700132,13,65.076923,0.544296,0.290476,0.657105,13,2,3,1.8497225626826914,18.897594270221187,5.018785783081228,14.733740972190958,4,9,362714.5,460988.0,4.445917629774083,30.647149538469904,0,0,-47.93196340303698,SHORT,2.303541075027487,6.3495697447941035,0.455318,0.742174,0.16123864678940514,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,176152535537.0,2e-06,3e-06,0.0,0.0,0.516205,0.536014,0.0,0.0,1.3076968026631891e-07,3.604586062549413e-07,0.21254490130927478,0.33271852117303213,0.505,0.0,0.0,0.4667,0.3,0.6,0.2538,0.4672,0.0,0.1068,1.2444,0.45,0.6,0.4587,0.16622857759050896,0.29432046225984965,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
AS,3.7197772538251628,0.0,5,0,7.4378926056175185,5,65.0,4.920413,4.920413,,5,1,0,1.0255006380169882,0.0,1.7460514335667987,0.0,5,0,375735.0,0.0,1.469682286641894,0.0,0,0,3.7197772538251628,LONG,0.7439554507650326,0.0,0.530603,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.2,0,0.0,20695036732.0,1.8e-05,0.0,0.0,0.0,0.395065,0.0,0.0,0.0,3.5948496269865547e-07,0.0,0.5850739908100202,0.14456573558483285,2.4709,0.0,1.7,0.6222,0.15,0.6,0.3076,0.8457,0.0,0.0,0.0,0.0,0.6,0.0,0.4040126578701105,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
ATI,3.2055887936485914e-07,0.0,5,0,3.2055887938408335e-07,5,51.8,7.472731,7.472731,,5,0,0,0.0,0.0,3.1977472266095494e-07,0.0,5,0,507859.0,0.0,9.774650183278604e-08,0.0,0,0,3.2055887936485914e-07,LONG,6.411177587297183e-08,0.0,0.002446,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.2,22547930993.0,2.3e-05,0.0,0.0,0.0,0.304925,0.0,0.0,0.0,2.843355157192707e-14,0.0,0.5500885843057788,0.13985582986675318,2.5787,0.0,1.7,0.6222,0.0,0.6,0.0,0.7986,0.0,0.0,0.0,0.0,0.6,0.0,0.37587090004994284,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
AVGO,441.472656962789,122.33344807911355,6,4,751.848984979875,10,74.1,0.67068,0.857416,0.390575,10,1,1,157.37003954583219,29.36663944709516,157.37003954583219,45.51155289677915,6,4,898474.5,489542.5,150.2560961880445,63.7591595049642,3,0,319.13920888367545,LONG,73.57877616046484,30.583362019778388,0.643534,0.627971,3.6087649281109675,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,91+,0.1667,0,0.0,1924832003523.0,0.0,0.0,0.0,0.0,0.337182,0.514965,0.0,0.0,3.8226076886603287e-07,1.5888847423464476e-07,0.23581886610655184,0.17685499729366358,0.1991,0.0,0.243,0.7778,0.15,0.6,0.3882,0.1748,0.0,0.0,0.4667,0.15,0.6,0.3771,0.21590592292063493,0.15937888095238095,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
AVTX,7.652702430952983e-09,6.838307773364656e-09,10,7,2.214371263527062e-08,17,53.352941,3.113927,4.725771,0.811291,17,0,1,0.0,1.0860280051991505e-09,6.2189455854483315e-09,1.746734068436357e-09,10,7,1385065.0,905564.0,7.679414135854734e-10,2.9453778435818086e-09,0,0,8.143946575883266e-10,LONG,7.652702430952983e-10,9.769011104806651e-10,0.187353,0.744566,1.1190930102269467,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,328837362.0,0.004212,0.002754,0.0,0.0,0.100349,0.430717,0.0,0.0,2.3271998000497836e-14,2.970772860295191e-14,0.6577389530821065,0.5170410029868685,2.815,0.0,1.7,1.4,0.0,0.6,0.0624,2.815,0.0,0.2117,0.9333,0.15,0.6,0.4604,0.6662394999999999,0.5255415499047619,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
AXSM,2.594934622437985e-25,0.004678545616419045,2,2,0.00935709123283809,4,45.5,38.159722,22.083333,54.236111,4,0,0,0.0,0.0,1.5991340671725526e-25,0.004678545616419045,2,2,138329.0,1116400.0,1.3664055973102368e-25,0.0008906459350501277,0,0,-0.004678545616419045,SHORT,1.2974673112189926e-25,0.0023392728082095226,0.383748,0.0,5.546455747553757e-23,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9667460088.0,1.4e-05,0.000115,0.0,0.0,0.526566,0.190368,0.0,0.0,1.3420974065664978e-31,2.4197387803164653e-09,0.4048672903740531,0.5270550086376622,1.3904,0.0,1.7,0.1556,0.0,0.6,0.2027,2.815,0.0,1.7,0.1556,0.0,0.6,0.0,0.3172178278892299,0.5355555555555556,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
AZO,1.2644861298956878e-07,1.7850294205252636e-07,1,2,4.834544970946215e-07,3,35.333333,1.8,1.8,,3,0,1,0.0,6.992573091945409e-09,1.2644861298956878e-07,1.7151036896058096e-07,1,2,78480.0,134155.5,4.448333603126921e-08,1.2127928983479208e-07,0,0,-5.2054329062957576e-08,SHORT,1.2644861298956878e-07,8.925147102626318e-08,0.0,0.039173,0.708383915332667,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,58861462232.0,1e-06,2e-06,0.0,0.0,0.35179,0.679425,0.0,0.0,2.1482411104769508e-14,1.5162972111444027e-14,0.19711599104707506,0.13822957354289686,0.4872,0.0,0.884,0.0,0.0,0.6,0.0,0.4767,0.0,0.0,0.1556,0.15,0.6,0.0,0.1484,0.09473760933654071,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
B,29.357978073202247,0.010438316985165957,11,8,29.870224599914668,19,65.105263,1.092431,0.767301,1.539485,19,2,2,28.86660818017357,0.010046027063066431,28.86660818017357,0.010046027063066431,11,8,2505590.0,793885.5,0.618791977251445,0.003591453276154203,0,0,29.34753975621708,LONG,2.6689070975638405,0.0013047896231457446,0.016737,0.037582,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1818,0,0.0,72543105104.0,3.5e-05,1.1e-05,0.0,0.0,0.025269,0.344064,0.0,0.0,3.679063770068312e-07,1.7986404376751706e-10,0.403144149750673,0.31454127724188236,1.5497,0.0,0.1818,1.4,0.3,0.6,0.0,0.4497,0.0,0.7068,1.0889,0.3,0.6,0.0,0.3713397055051108,0.30964842208444654,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BBBY,42.460707225512905,0.0,1,0,42.460707225512905,1,62.0,0.591981,0.591981,,1,0,0,0.0,0.0,42.460707225512905,0.0,1,0,82458.0,0.0,33.56410189760628,0.0,0,0,42.460707225512905,LONG,42.460707225512905,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,396113032.0,0.000208,0.0,0.0,0.0,0.790474,0.0,0.0,0.0,0.0010719341146421283,0.0,0.31811511061086256,0.1341635589305264,2.5186,0.0,0.0625,0.0,0.0,0.6,0.0,0.7416,0.0,0.0,0.0,0.0,0.6,0.0,0.356254708,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BBIO,0.002562716990435561,0.0,1,0,0.002562716990435561,1,32.0,4.545455,4.545455,,1,1,0,0.002562716990435561,0.0,0.002562716990435561,0.0,1,0,300000.0,0.0,0.0014882045253004907,0.0,0,0,0.002562716990435561,LONG,0.002562716990435561,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,14878975349.0,2e-05,0.0,0.0,0.0,0.580714,0.0,0.0,0.0,1.722374646321192e-09,0.0,0.4380246333195209,0.13623743771351862,1.9302,0.0,1.7,0.0,0.15,0.6,0.0,0.7624,0.0,0.0,0.0,0.0,0.6,0.0,0.3181672804760186,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BE,1.4943248802735907,103.26708296181148,3,6,206.0400995985012,9,55.0,15.522554,59.279551,0.936888,9,0,2,0.0,62.03309177590234,1.3358474505768099,62.015683230307275,3,6,281857.0,1553397.5,0.31207759810773666,43.29677735563962,0,0,-101.77275808153789,SHORT,0.4981082934245302,17.211180493635247,0.106053,0.399463,0.014470486019501462,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.3333,0,0.0,58314751970.0,5e-06,2.7e-05,0.0,0.0,0.21088,0.42298,0.0,0.0,8.541720175381725e-08,2.951428225655411e-06,0.2869565531097493,0.24469066859907285,0.2541,0.0,1.7,0.3111,0.0,0.6,0.0043,0.2581,0.0,0.2971,0.7778,0.3,0.6,0.2139,0.27803000747988943,0.3161094139756797,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BIIB,2.3511552826483224,139.08712737913655,3,4,280.5254100409197,7,83.0,20.853163,1.205211,35.589127,7,0,0,0.0,0.0,2.3511551301911973,139.07927720254173,3,4,304247.0,353195.0,1.1404652281903978,102.32446010522696,0,1,-136.7359720964882,SHORT,0.7837184275494408,34.77178184478414,0.0,5.6e-05,0.01690419039455266,1.0,0.0,0.25,-0.3076923076923077,-0.05769230769230771,91+,0.0,1,0.1429,26027624941.0,1.2e-05,1.4e-05,0.0,0.0,0.485066,0.735686,0.0,0.0,3.011102355001623e-07,1.3359567737588653e-05,0.2954699344770393,0.45812907348317355,1.564,0.0,0.4795,0.3111,0.0,0.6,0.0,1.8146,0.0,1.7,0.4667,0.0,0.6,0.0,0.18294698872366605,0.3280612247146268,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BK,0.0,1.104935377163957,0,2,1.104935377163957,2,71.5,0.360361,,0.360361,2,0,2,0.0,1.104935377163957,0.0,1.104935377163957,0,2,0.0,83050.0,0.0,0.0853566856577538,0,0,-1.104935377163957,SHORT,0.0,0.5524676885819785,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,92801189470.0,0.0,1e-06,0.0,0.0,0.0,0.07725,0.0,0.0,0.0,5.9532393036899134e-08,0.11127703911326958,0.25055555555555553,0.5128,0.0,0.0,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.1556,0.3,0.6,0.0,0.06,0.10555555555555556,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BKNG,26.17554253271038,0.007983453338699022,2,1,26.18352598604908,3,64.333333,1.856542,1.856542,,3,0,1,0.0,0.007983453338699022,26.061769318485442,0.007983453338699022,2,1,136259.0,104770.0,15.433493731597116,0.006213598260254231,0,0,26.16755907937168,LONG,13.08777126635519,0.007983453338699022,0.004347,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,152039979137.0,1e-06,1e-06,0.0,0.0,0.589615,0.77831,0.0,0.0,8.608111722089937e-07,5.250890840694803e-10,0.20337894144371657,0.09451258216148535,0.3558,0.0,0.9224,0.1556,0.0,0.6,0.0,0.1951,0.0,0.0,0.0,0.15,0.6,0.0,0.16780041155555558,0.075,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BKR,2.5397196054818044e-09,0.0,2,0,5.079439210963609e-09,2,75.0,6.117801,6.117801,,2,0,0,0.0,0.0,2.5397196054818044e-09,0.0,2,0,186369.0,0.0,1.7098039789686515e-10,0.0,0,0,2.5397196054818044e-09,LONG,1.2698598027409022e-09,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,59076778568.0,3e-06,0.0,0.0,0.0,0.067323,0.0,0.0,0.0,2.1495075282062597e-16,0.0,0.35238977320733456,0.11157913388264094,1.0683,0.0,1.7,0.1556,0.0,0.6,0.0,0.5158,0.0,0.0,0.0,0.0,0.6,0.0,0.2538788619423893,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
