ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AA,35436.063116602105,0.0,1,0,70872.12623320421,1,71.0,5.031746,5.031746,,1,0,0,0.0,0.0,35436.063116602105,0.0,1,0,607580.5,0.0,18519.793998273617,0.0,0,0,35436.063116602105,LONG,35436.063116602105,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,16530061770.0,3.7e-05,0.0,,,,,1e-06,0.0,0.522626,0.0,0.0,0.0,0.02143734464496324,0.0,0.3052972554130602,0.11928817241534444,0.6841,0.0689,1.7,0.0,0.0,0.6,0.0,0.5929,0.0,0.0,0.0,0.0,0.6,0.0,0.36629229117829387,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1215161.0,0.0,0.0,0.0
AAPL,5314.387336244194,0.00014375825832350583,3,1,10628.774673962087,4,52.25,5.187633,3.787645,9.387597,4,1,0,0.0002860428166762933,0.0,4382.102590341756,0.00014375825832350583,3,1,3185235.5,583250.0,2019.9804030686014,8.183420363292917e-05,0,0,5314.387192485935,LONG,1771.4624454147313,0.00014375825832350583,0.175427,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.3333,0,0.0,4221733608640.0,1e-06,0.0,,,,,0.0,0.0,0.380097,0.569249,0.0,0.0,4.196054535012204e-06,3.4051949187247864e-13,0.3067320866809552,0.2535735323373445,0.2523,0.0,1.7,0.3111,0.15,0.6,0.0539,0.2357,0.0,1.7,0.0,0.0,0.6,0.0,0.281498753968254,0.23,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,2519229.0,12625609.0,5192726.0,1166500.0,5462145.0,0.0
AMKR,0.0,549925.4838840817,0,1,549925.4838840817,1,105.0,2.980892,,2.980892,1,0,0,0.0,0.0,0.0,549925.4838840817,0,1,0.0,556320.0,0.0,239053.02627925444,0,1,-549925.4838840817,SHORT,0.0,549925.4838840817,0.0,0.0,0.0,0.7,0.0,1.0,-0.3076923076923077,0.6923076923076923,91+,0.0,0,0.0,17913746876.0,0.0,3.1e-05,,,,,0.0,1.3e-05,0.0,0.434701,0.0,0.0,0.0,0.30698518165445676,0.1015243781853922,0.40463332892643367,0.6724,0.0,0.0,0.0,0.0,0.3429,0.0,0.9012,1.1153,1.687,0.0,0.0,0.3429,0.0,0.03428571428571428,0.4249119334061602,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,556320.0,0.0,0.0
APP,77.0711449229275,0.0,1,0,154.142289845855,1,108.0,1.375796,1.375796,,1,0,0,0.0,0.0,77.0711449229275,0.0,1,0,340260.0,0.0,8.11247003591384,0.0,0,0,77.0711449229275,LONG,77.0711449229275,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,152520522840.0,2e-06,0.0,,,,,0.0,0.0,0.105259,0.0,0.0,0.0,5.053165533911666e-06,0.0,0.11656454045625823,0.061297703222254016,0.2272,0.0,0.5955,0.0,0.0,0.3429,0.0,0.2701,0.0,0.0,0.0,0.0,0.3429,0.0,0.09802189606669945,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,680520.0,0.0,0.0,0.0
BE,81.96335247005804,185.28057764003202,3,2,321.5870020035461,5,93.2,9.641677,11.588401,6.721591,5,0,0,0.0,0.0,50.69505842590661,181.63256417248257,3,2,3421113.5,1239363.0,10.368096629472282,1.7422289245041895,0,0,-103.31722516997398,SHORT,27.321117490019347,92.64028882001601,0.381491,0.019689,0.4423742278551106,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,73568562020.0,4.7e-05,1.7e-05,,,,,0.0,0.0,0.11495,0.013037,0.0,0.0,3.713694646171276e-06,1.2592374551895042e-05,0.2867780197522076,0.244836797234813,0.3127,0.0,1.7,0.3111,0.0,0.3429,0.2011,0.25,0.0,1.7,0.1556,0.0,0.3429,0.0,0.4148139257436826,0.28226177313499423,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1249448.0,3716739.0,1607363.0,0.0,726015.0
CCL,0.0,224525.8975952413,0,1,449051.7951904826,1,70.0,1.805447,,1.805447,1,0,0,0.0,0.0,0.0,224525.8975952413,0,1,0.0,253092.0,0.0,32601.14887786789,0,1,-224525.8975952413,SHORT,0.0,224525.8975952413,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,14247355977.0,0.0,1.8e-05,,,,,0.0,2e-06,0.0,0.1452,0.0,0.0,0.0,0.15759127374770535,0.08230352994389403,0.2429426647205082,0.223,0.0,0.0,0.0,0.0,0.6,0.0,0.3417,0.6,0.8877,0.0,0.0,0.6,0.0,0.06,0.2748072071004822,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,506184.0,0.0,0.0
COIN,6.343150740832465e-06,0.0,1,0,6.343150740832465e-06,1,30.0,5.655172,5.655172,,1,0,0,0.0,0.0,6.343150740832465e-06,0.0,1,0,557142.0,0.0,3.724152897834482e-06,0.0,0,0,6.343150740832465e-06,LONG,6.343150740832465e-06,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,42919489800.0,1.3e-05,0.0,,,,,0.0,0.0,0.587114,0.0,0.0,0.0,1.4779184865409246e-12,0.0,0.2527795560671485,0.07180321616332382,0.2278,0.0,1.7,0.0,0.0,0.6,0.0,0.118,0.0,0.0,0.0,0.0,0.6,0.0,0.27765466579154596,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,557142.0,0.0,0.0,0.0
CRWV,0.0,33764.62702907981,0,1,33764.62702907981,1,42.0,2.198529,,2.198529,1,0,1,0.0,33764.62702907981,0.0,33764.62702907981,0,1,0.0,606050.0,0.0,451.16189781069664,0,0,-33764.62702907981,SHORT,0.0,33764.62702907981,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,57665426301.0,0.0,1.1e-05,,,,,0.0,0.0,0.0,0.013362,0.0,0.0,0.0,0.005855263577318648,0.11599562495041571,0.23398213406719365,0.56,0.0,0.0,0.0,0.0,0.6,0.0,0.4312,0.0036,1.155,0.0,0.15,0.6,0.0,0.06,0.23093561889851072,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,4036076.0,0.0,606050.0,0.0,2081814.0
CVNA,0.0,198.9571292693615,0,2,198.9571292693615,2,74.0,51.693106,,51.693106,2,0,2,0.0,198.9571292693615,0.0,157.71422573549123,0,2,0.0,13728795.0,0.0,103.69171355459173,0,0,-198.9571292693615,SHORT,0.0,99.47856463468075,0.0,0.207295,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,57303070800.0,0.0,0.00024,,,,,0.0,0.0,0.0,0.521176,0.0,0.0,0.0,1.7360075689814645e-05,0.1153020773618372,0.3797596156480145,0.553,0.0,0.0,0.0,0.0,0.6,0.0,0.9654,0.0,1.7,0.1556,0.3,0.6,0.0766,0.06,0.5732194841269842,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,770492.0,5341736.0,0.0,13728795.0,0.0,3065242.0
DELL,1253.7774634173638,0.0,1,0,2507.5549268347277,1,107.0,3.227273,3.227273,,1,0,0,0.0,0.0,1253.7774634173638,0.0,1,0,261875.0,0.0,374.5129146924651,0.0,0,0,1253.7774634173638,LONG,1253.7774634173638,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,73308327746.0,4e-06,0.0,,,,,0.0,0.0,0.298708,0.0,0.0,0.0,0.00017102797212364116,0.0,0.23402845369091693,0.07433103576936231,0.2974,0.0,1.7,0.0,0.0,0.3429,0.0,0.4005,0.0,0.0,0.0,0.0,0.3429,0.0,0.2167102605503465,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1822070.0,0.0,523750.0,0.0,663025.0,0.0
