ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAPL,2787151.1389665115,1516011.1066767026,18,15,5880971.174265408,33,48.969697,0.707389,0.730473,0.679688,33,3,5,510221.69934411184,613986.5491445,402552.718562871,319370.19975857594,18,15,1.3042087135619318,3796432.0,1953412.0,1271140.0322898088,LONG,154841.72994258397,101067.40711178018,0.855568,0.789335,1.838476727968251,1.0,3799919466200.0,1e-06,1e-06,0.00040748687260319487,0.00026597249760361294,0.327844090921017,0.3490352052067313
ABNB,50.536321440230424,1.6977538365165975e-06,6,5,101.0363303567574,11,47.181818,0.3009,0.279715,0.326322,11,0,2,0.0,5.901852488051708e-11,50.500007218756004,8.739681749739298e-07,6,5,2898899730095.331,263587.5,546025.0,50.536319742476586,LONG,8.422720240038403,3.395507673033195e-07,0.000719,0.485221,99.0,1.0,56695282859.0,5e-06,1e-05,1.48561217358868e-06,5.989047945095807e-14,0.26087920048211594,0.3170845708020411
ABT,43012.85519312875,1.9327762062463307e-14,3,2,86025.71038625752,5,67.0,0.467007,0.724433,0.080869,5,0,0,0.0,0.0,43012.84052890796,1.9327762062463307e-14,3,2,4.9469260748108724e+33,224428.0,104708.0,43012.85519312875,LONG,14337.618397709584,9.663881031231653e-15,0.0,0.0,99.0,1.0,175592855731.0,1e-06,1e-06,0.0008165262953336861,5.503573018959418e-22,0.22013264666666665,0.19333333333333336
ADBE,279472.2058726699,72912.78867779579,13,5,402837.43061010423,18,40.388889,0.344724,0.414559,0.163153,18,1,2,524.0060187339105,5251.107990426006,156302.52889327984,61243.083791891004,13,5,31.13048635101334,1619611.0,465683.0,206559.41719487408,LONG,21497.861990205376,14582.557735559158,0.440722,0.16005,3.8329655323933296,1.0,95278024000.0,1.7e-05,5e-06,0.0022563295382999732,0.0015305268857757964,0.3906480644157723,0.2768351528630683
AGQ,0.0001838945404734105,6754.347560083414,5,2,13508.695304061368,7,67.428571,0.96641,0.855219,1.244385,7,1,0,0.0001508153945420012,0.0,0.0001508153945420012,6754.347560083407,5,2,597923110.3425816,4123022.0,1133391.0,-6754.347376188873,SHORT,3.67789080946821e-05,3377.173780041707,0.179881,0.0,2.722609975835171e-08,1.0,131.71813624,0.0,0.0,0.0,0.0,0.272852259047619,0.23799643333333334
AKAM,533129.8026358983,0.0,11,0,1063159.9176697433,11,30.545455,0.458485,0.458485,,11,8,0,526018.145235109,0.0,209269.43254615623,0.0,11,0,11.139887264670715,1215841.0,0.0,533129.8026358983,LONG,48466.345694172574,0.0,0.60747,0.0,99.0,1.0,12871860048.0,9.4e-05,0.0,0.03765294643776302,0.0,0.6870779098769866,0.18
AMD,435234.96974434954,2383794.364810016,3,2,2879214.1155776856,5,42.6,0.499451,0.315202,0.775826,5,0,0,0.0,0.0,193339.07471778907,2323609.583786696,3,2,0.1780845677371544,463740.0,2987575.5,-1948559.3950656664,SHORT,145078.3232481165,1191897.182405008,0.555782,0.025247,0.18258075284066583,1.0,415868893724.0,1e-06,7e-06,0.0034885591453829856,0.02866040717140136,0.11693952174480049,0.11743269173461288
AMZN,1618845.5222168472,405726.92923627666,8,3,2275903.8658238053,11,38.818182,0.143365,0.097972,0.264413,11,0,1,0.0,154395.51486559547,503379.13633582764,191466.85751170036,8,3,1.6212270306524132,2391931.0,549537.0,1213118.5929805706,LONG,202355.6902771059,135242.30974542556,0.689051,0.528089,3.989987860219419,1.0,2673209995047.0,1e-06,0.0,0.0007569764090813528,0.0005059172679886967,0.25566157609017603,0.18999762370922363
APO,740723.9802932555,104059.27386237062,23,5,1037904.0223520186,28,60.785714,2.763563,1.761406,6.972621,28,4,1,85477.04587370617,51853.0510708192,178142.74915649352,52206.14137693544,23,5,393.8076228513915,2328619.5,403326.0,636664.7064308849,LONG,32205.39044753285,20811.854772474126,0.759502,0.498304,7.1182889597417445,1.0,66394359349.0,3.5e-05,6e-06,0.004850621462923704,0.003134581759133667,0.5789668504600708,0.44196467879326395
APP,147916.7596687347,392711.01651407045,5,4,593157.2922388726,9,52.777778,1.59021,2.737736,0.155801,9,2,2,63382.57232821392,48978.35614602597,80983.02743047934,244595.1418922456,5,4,7.415381994071836,341063.0,499530.0,-244794.25684533574,SHORT,29583.35193374694,98177.75412851761,0.452509,0.377163,0.376655488256299,1.0,133117915700.0,3e-06,4e-06,0.002222341882246504,0.007375247246942705,0.4249519717456285,0.27639235784085026
