ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
ABVX,5.399659268623762e-15,3.1851566773120335e-15,3,1,1.1769972623247829e-14,4,52.0,10.226644,10.020761,10.844291,4,1,0,1.0870808935547973e-15,0.0,3.0163625259148206e-15,3.1851566773120335e-15,3,1,2775788.0,1553160.0,3.016992035205424e-15,1.7556407926257741e-15,3,1,2.2145025913117285e-15,LONG,1.7998864228745874e-15,3.1851566773120335e-15,0.441379,0.0,1.6952570362034924,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.3333,0,0.0,10819961481.0,0.000257,0.000144,,,,,0.0,0.0,0.558737,0.551194,0.0,0.0,1.663486904306649e-21,2.9437782037442664e-21,0.3881635416659499,0.29920331227589136,0.9265,0.0,1.6502,0.3111,0.15,0.6,0.2438,0.7419,0.0,1.6502,0.0,0.0,0.6,0.0,0.5904953253968253,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.7556162335086414,1,0.0,0.0,2775788.0,3106320.0,5098600.0,0.0
ADI,0.0,891058.6068185755,0,1,891058.6068185755,1,35.0,3.209677,,3.209677,1,0,0,0.0,0.0,0.0,891058.6068185755,0,1,0.0,995837.0,0.0,378103.80689872854,0,1,-891058.6068185755,SHORT,0.0,891058.6068185755,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,185351231331.0,0.0,5e-06,,,,,0.0,2e-06,0.0,0.424331,0.0,0.0,0.0,0.04807405920208451,0.15282362620771142,0.30858440462930525,0.5271,0.0,0.4012,0.0,0.0,0.6,0.0,0.6575,0.1781,1.6502,0.0,0.0,0.6,0.0,0.06,0.26430112145652385,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.7276941278623235,1,-2.5429702357096655,1,0.0,0.0,0.0,995837.0,0.0,0.0
ALKS,1.8179780057341125e-33,0.0,1,0,1.8179780057341125e-33,1,67.0,130.0,130.0,,1,0,0,0.0,0.0,1.8179780057341125e-33,0.0,1,0,601250.0,0.0,8.41015411186186e-34,0.0,1,0,1.8179780057341125e-33,LONG,1.8179780057341125e-33,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8657141416.0,6.9e-05,0.0,1897885.0,168.0,0.31680001686087406,0.0,0.0,0.0,0.46261,0.0,0.0,0.0,2.0999749436622955e-39,0.0,0.5065163738543761,0.17576574451615376,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.6566,0.0,0.501,0.0,0.0,0.6,0.0,0.4485104886063194,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-0.6825427490358107,1,-0.7618765841492111,1,0.0,0.0,601250.0,0.0,0.0,0.0
AMAT,1.592978337580482e-05,0.0,2,0,1.592978337580482e-05,2,37.0,16.954545,16.954545,,2,0,0,0.0,0.0,8.00602793320444e-06,0.0,2,0,1290080.0,0.0,1.04841688895583e-05,0.0,1,0,1.592978337580482e-05,LONG,7.96489168790241e-06,0.0,0.497418,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,445355663070.0,3e-06,0.0,,,,,0.0,0.0,0.658149,0.0,0.0,0.0,1.7884339076318216e-13,0.0,0.32171327370659997,0.12320056429242575,0.5275,0.0,1.6502,0.1556,0.0,0.6,0.2839,0.525,0.0,0.107,0.0,0.0,0.6,0.0,0.2822658619423893,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,652725.0,0.0,1290080.0,0.0,656850.0,0.0
AMGN,1.45693610993104e-41,0.0,1,0,1.45693610993104e-41,1,102.0,1.825455,1.825455,,1,0,0,0.0,0.0,1.45693610993104e-41,0.0,1,0,2125000.0,0.0,7.606966700878203e-42,0.0,1,0,1.45693610993104e-41,LONG,1.45693610993104e-41,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,200544800453.0,1.1e-05,0.0,,,,,0.0,0.0,0.522121,0.0,0.0,0.0,7.264890970197405e-49,0.0,0.38274364159811847,0.07087692785209007,1.8344,0.0,1.6502,0.0,0.0,0.3429,0.0,0.3058,0.0,0.0601,0.0,0.0,0.3429,0.0,0.16449120748127197,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.4957505020630286,1,0.0,0.0,2125000.0,0.0,0.0,0.0
BA,6.771583586423866,0.0,3,0,6.771583586423866,3,84.333333,121.073361,121.073361,,3,0,0,0.0,0.0,6.771583586423866,0.0,3,0,2432911.0,0.0,3.3962262958084053,0.0,1,0,6.771583586423866,LONG,2.2571945288079553,0.0,0.0,0.0,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,91+,0.0,0,0.0,168964721627.0,1.4e-05,0.0,,,,,0.0,0.0,0.501541,0.0,0.0,0.0,1.3358969298874417e-07,0.0,0.29336585551491473,0.08608266688116592,0.3724,0.0,1.6502,0.3111,0.0,0.6,0.0,0.211,0.0,0.0498,0.0,0.0,0.6,0.0,0.3125056691590712,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,618210.0,2780943.0,0.0,0.0,0.0
BCS,0.0,504326.4936648786,0,1,1008652.9873297572,1,35.0,6.01898,,6.01898,1,0,0,0.0,0.0,0.0,504326.4936648786,0,1,0.0,550000.0,0.0,246839.07131984993,0,1,-504326.4936648786,SHORT,0.0,504326.4936648786,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,97863965145.0,0.0,6e-06,,,,,0.0,3e-06,0.0,0.489443,0.0,0.0,0.0,0.05153342120540936,0.2401247036096679,0.38923031392983665,1.45,0.0,0.3512,0.0,0.0,0.6,0.0,1.45,0.1921,1.6502,0.0,0.0,0.6,0.0,0.06,0.26972342246251535,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.8394386687449762,1,-1.4652135345761303,1,0.0,0.0,0.0,1100000.0,0.0,0.0
BTDR,0.0,1.6772750678352722e-32,0,1,1.6772750678352722e-32,1,31.0,2.695361,,2.695361,1,0,0,0.0,0.0,0.0,1.6772750678352722e-32,0,1,0.0,588715.0,0.0,3.943203544356005e-33,0,1,-1.6772750678352722e-32,SHORT,0.0,1.6772750678352722e-32,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2646427664.0,0.0,0.000222,,,,,0.0,0.0,0.0,0.235096,0.0,0.0,0.0,6.337883671077253e-38,0.16446810789216876,0.2994436842830183,0.6549,0.0,0.3897,0.0,0.0,0.6,0.0,0.7443,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.499284548,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.2886926160700916,1,-1.1269118412974117,1,0.0,0.0,0.0,588715.0,0.0,0.0
CCJ,4.582209730092916,0.0,1,0,9.164419460185831,1,32.0,2040.0,2040.0,,1,0,0,0.0,0.0,4.582209730092916,0.0,1,0,423300.0,0.0,0.10873831601155529,0.0,1,0,4.582209730092916,LONG,4.582209730092916,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,38041608958.0,1.1e-05,0.0,2705419.0,40409222.0,0.15646374923810322,0.0,0.0,0.0,0.023731,0.0,0.0,0.0,1.2045257431545348e-06,0.0,0.2704055493775879,0.13249037773088296,0.4539,0.0,1.6502,0.0,0.0,0.6,0.0,0.3699,0.0,0.355,0.0,0.0,0.6,0.0,0.2700745531955577,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.2542710028096176,1,-2.449838380706908,1,0.0,0.0,846600.0,0.0,0.0,0.0
CIEN,0.0,500718.6857130904,0,1,500718.6857130904,1,35.0,1.713415,,1.713415,1,0,0,0.0,0.0,0.0,500718.6857130904,0,1,0.0,528826.0,0.0,49924.27156117748,0,1,-500718.6857130904,SHORT,0.0,500718.6857130904,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,55037191603.0,0.0,1e-05,,,,,0.0,1e-06,0.0,0.099705,0.0,0.0,0.0,0.09097824055502805,0.08561461938911907,0.2816087742563693,0.1488,0.0,0.1073,0.0,0.0,0.6,0.0,0.2175,0.3485,1.6502,0.0,0.0,0.6,0.0,0.06,0.21359081023252594,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.7850614681713943,1,0.0,0.0,0.0,528826.0,0.0,0.0
