ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
AAOI,67975.11683279117,15.917511502826557,1,2,68006.95185579683,3,77.666667,0.936205,1.506494,0.65106,3,0,0,0.0,0.0,67975.11683279117,7.963766109319718,1,2,4274.152679096024,77500.0,111196.5,67959.19932128834,LONG,67975.11683279117,7.958755751413278,0.0,0.499685,99.0,1.0,1132984711.0491943,6.8e-05,9.8e-05,0.3465054604092445,0.2309458619047619
AAPL,2895524.2749989918,974292.3547430598,22,12,4309010.352306269,34,74.0,1.307851,1.837437,0.336944,34,1,1,134470.36748926982,31279.798808071984,231387.222686545,159909.6571336801,22,12,1.483403528327446,4335125.5,1519082.5,1921231.920255932,LONG,131614.73977268144,81191.02956192165,0.920088,0.835871,2.9719254809944586,1.0,10289169805.312805,0.000421,0.000148,0.5839175131264301,0.4267260669672775
ABNB,0.0,0.13982714065151106,0,2,0.13982714065151106,2,30.0,0.747075,,0.747075,2,0,0,0.0,0.0,0.0,0.10024961151511592,0,2,0.39478985043675224,0.0,269180.0,-0.13982714065151106,SHORT,0.0,0.06991357032575553,0.0,0.283046,0.0,1.0,589374104.1928864,0.0,0.000457,0.06710756018559261,0.18740382843232026
ABT,0.08132366710454404,0.0016475893466634784,1,1,0.08297125645120752,2,61.5,0.460943,0.88724,0.034646,2,0,0,0.0,0.0,0.08132366710454404,0.0016475893466634784,1,1,49.359184841315,149930.0,56533.0,0.07967607775788056,LONG,0.08132366710454404,0.0016475893466634784,0.0,0.0,49.359184841315,1.0,1322249031.7211914,0.000113,4.3e-05,0.20809554939253255,0.18
ABVX,0.0015689872281191963,0.38422809964444166,1,2,0.7715941737451217,3,111.0,0.608784,1.15625,0.335052,3,0,0,0.0,0.0,0.0015689872281191963,0.19463925572711926,1,2,244.88924623371872,56065.0,55495.0,-0.38265911241632244,SHORT,0.0015689872281191963,0.19211404982222083,0.0,0.493428,0.004083478614841317,0.7,116586591.85211182,0.000481,0.000476,0.2802665327478085,0.28165968838168204
ADMA,0.09608129640079355,0.0,1,0,0.09608129640079355,1,30.0,0.871142,0.871142,,1,0,0,0.0,0.0,0.09608129640079355,0.0,1,0,0.0,119000.0,0.0,0.09608129640079355,LONG,0.09608129640079355,0.0,0.0,0.0,99.0,1.0,60593575.108680725,0.001964,0.0,0.2524410652625259,0.05
AEIS,0.0,0.03354713290797528,0,1,0.03354713290797528,1,30.0,1.525,,1.525,1,0,0,0.0,0.0,0.0,0.03354713290797528,0,1,0.0,0.0,54730.0,-0.03354713290797528,SHORT,0.0,0.03354713290797528,0.0,0.0,0.0,1.0,204930342.87963867,0.0,0.000267,0.05,0.15835896504335362
AFRM,2.337352949248857,0.3056653424567455,5,5,5.068703440791186,10,59.4,2.428299,0.7609,4.095698,10,2,1,0.16655177813054106,0.11896812056400083,2.125395012845568,0.11896812056400083,5,5,43.54807372072131,997785.0,575035.0,2.0316876067921115,LONG,0.4674705898497714,0.0611330684913491,0.090683,0.61079,7.64677123831798,1.0,283453994.63529587,0.00352,0.002029,0.49752850769231205,0.6148843346574902
AMAT,69.04176805978493,31.12017134380577,5,6,130.8028111894554,11,68.181818,2.453307,4.820982,0.480244,11,0,1,0.0,27.986831146540403,55.39830765925974,27.986831146540403,5,6,105.44783466818454,463597.0,640207.5,37.92159671597916,LONG,13.808353611956985,5.186695223967628,0.197612,0.100685,2.2185535965414007,1.0,2544657699.3008423,0.000182,0.000252,0.41682798839247165,0.3028532870775141
AMD,453758.8335143064,956577.577218784,6,5,1726453.8572881434,11,56.727273,1.783229,0.167784,3.721763,11,2,1,115319.37342840878,80983.66004717913,201045.16761158966,616742.4988415778,6,5,2.312324520501348,785180.0,1665152.0,-502818.7437044776,SHORT,75626.4722523844,191315.5154437568,0.556934,0.355261,0.4743565439131392,1.0,7064811701.903,0.000111,0.000236,0.3890917251579172,0.5725084672474439
