ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
AAOI,42.5739628942567,19.618722173342736,1,2,81.81140724094217,3,78.666667,14.100707,41.0,0.65106,3,0,0,0.0,0.0,42.5739628942567,9.815536475314131,1,2,0.9216300686910841,304920.0,111196.5,22.955240720913967,LONG,42.5739628942567,9.809361086671368,0.0,0.499685,2.170068086906536,1.0,1132984711.0491943,0.000269,9.8e-05,0.2872157906791498,0.14088316488137553
AAPL,411333.5851425288,0.0,2,0,411333.5851425288,2,87.0,3.206433,3.206433,,2,0,0,0.0,0.0,214624.32316619958,0.0,2,0,1.0910738061333694,412729.0,0.0,411333.5851425288,LONG,205666.7925712644,0.0,0.478223,0.0,99.0,1.0,10289169805.312805,4e-05,0.0,0.43762912683720784,0.097279864932446
ABNB,0.0,0.17234037017958426,0,2,0.17234037017958426,2,30.0,0.747075,,0.747075,2,0,0,0.0,0.0,0.0,0.12356009769186319,0,2,0.3947898504367516,0.0,269180.0,-0.17234037017958426,SHORT,0.0,0.08617018508979213,0.0,0.283046,0.0,1.0,589374104.1928864,0.0,0.000457,0.06710756018559257,0.18740382843232023
ABT,0.10023340839164169,0.002030694159838371,1,1,0.10226410255148005,2,61.5,0.460943,0.88724,0.034646,2,0,0,0.0,0.0,0.10023340839164169,0.002030694159838371,1,1,49.35918484131533,149930.0,56533.0,0.09820271423180332,LONG,0.10023340839164169,0.002030694159838371,0.0,0.0,49.35918484131533,1.0,1322249031.7211914,0.000113,4.3e-05,0.20809554939253255,0.18
ABVX,0.0019338151265998781,0.4735705287084091,1,2,0.951008687670018,3,111.0,0.608784,1.15625,0.335052,3,0,0,0.0,0.0,0.0019338151265998781,0.2398976423832633,1,2,244.88924623371955,56065.0,55495.0,-0.4716367135818092,SHORT,0.0019338151265998781,0.23678526435420455,0.0,0.493428,0.0040834786148413035,0.7,116586591.85211182,0.000481,0.000476,0.2802665327478085,0.28165968838168204
ADM,0.0,0.44102307366626764,0,1,0.8820461473325353,1,91.0,0.148209,,0.148209,1,0,0,0.0,0.0,0.0,0.44102307366626764,0,1,0.0,0.0,40000.0,-0.44102307366626764,SHORT,0.0,0.44102307366626764,0.0,0.0,0.0,0.7,292036655.0187683,0.0,0.000137,0.02857142857142857,0.04167420931164506
AEIS,0.0,0.04134766166915598,0,1,0.04134766166915598,1,30.0,1.525,,1.525,1,0,0,0.0,0.0,0.0,0.04134766166915598,0,1,0.0,0.0,54730.0,-0.04134766166915598,SHORT,0.0,0.04134766166915598,0.0,0.0,0.0,1.0,204930342.87963867,0.0,0.000267,0.05,0.15835896504335362
AFRM,2.880844667472918,0.37674000930444956,5,5,6.2473009406206845,10,59.4,2.428299,0.7609,4.095698,10,2,1,0.20527913939556952,0.1466311178361904,2.619601327646038,0.1466311178361904,5,5,43.54807372072138,997785.0,575035.0,2.5041046581684685,LONG,0.5761689334945836,0.07534800186088991,0.090683,0.61079,7.646771238317993,1.0,283453994.63529587,0.00352,0.002029,0.49752850769231205,0.6148843346574902
AMAT,85.09566747796995,38.35637219250833,5,6,161.2176634370545,11,68.181818,2.453307,4.820982,0.480244,11,0,1,0.0,34.49445377681878,68.2797688977568,34.49445377681878,5,6,105.44783466818457,463597.0,640207.5,46.73929528546162,LONG,17.01913349559399,6.392728698751388,0.197612,0.100685,2.218553596541401,1.0,2544657699.3008423,0.000182,0.000252,0.41682798839247165,0.3028532870775141
AMD,412535.85251702706,1179005.2560271204,4,5,1834430.5857576202,9,57.555556,2.131878,0.144521,3.721763,9,1,1,30364.712566326492,99814.34137892189,247793.0854307537,760150.2116155204,4,5,2.1536305626593055,647065.0,1665152.0,-766469.4035100933,SHORT,103133.96312925676,235801.05120542407,0.399342,0.355261,0.34990162292163485,1.0,7064811701.903,9.2e-05,0.000236,0.3402738506825184,0.567436972709384
