ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAOI,86009.6901194639,26189.577074188383,3,1,161464.10113935496,4,54.75,0.18266,0.195329,0.144654,4,1,0,6498.120249303878,0.0,56436.312998645764,26189.577074188383,3,1,1.7423840996572273,169711.0,30275.0,59820.113045275524,LONG,28669.89670648797,26189.577074188383,0.343838,0.0,3.284119093478311,1.0,10719591363.0,1.6e-05,3e-06,0.026745326137566843,0.024431506936528343,0.2407745549391405,0.139851370082641
AAPL,1193092.6072528292,4107012.490261228,8,7,6399331.861442867,15,78.466667,0.285757,0.368529,0.19116,15,0,0,0.0,0.0,323510.306833175,2677874.7880258258,8,7,0.7271018015291819,1406531.5,5141378.0,-2913919.8830083986,SHORT,149136.57590660366,586716.0700373183,0.728847,0.347975,0.2905013340188167,1.0,3911496130200.0,0.0,1e-06,0.00038127757497993,0.0014999786539666566,0.21975872092340742,0.17922024473293122
ABT,39405.05947117529,1.7180723698219747e-15,4,1,78810.11894235059,5,61.0,1.660078,2.043325,0.127092,5,0,0,0.0,0.0,35581.58535059985,1.7180723698219747e-15,4,1,2.2935622598516265e+19,264038.0,48175.0,39405.05947117529,LONG,9851.264867793823,1.7180723698219747e-15,0.09703,0.0,99.0,1.0,176479074004.0,1e-06,0.0,0.0005582115003374586,9.735275298322528e-23,0.3125995,0.18
AFRM,137305.7421519282,162.14605776580026,5,2,137630.0464764424,7,50.571429,2.884994,1.436887,6.505262,7,0,1,0.0,72.56896501531143,136702.4434241045,89.57709275048882,5,2,947.1111898273855,511569.5,55825.0,137143.59609416238,LONG,27461.148430385638,81.07302888290013,0.004394,0.447553,99.0,1.0,17433476807.0,2.9e-05,3e-06,0.015751963153648883,4.6504222755123165e-05,0.3830717183484866,0.3878338117456285
ANET,393642.06850052497,1199.5066848262636,18,5,477395.623245498,23,46.652174,13.049102,16.300494,1.344088,23,7,2,84968.15234232326,0.0025486527537830587,306395.063709654,1199.502807792015,18,5,75736149.40059829,4334586.5,862367.5,392442.5618156987,LONG,21869.00380558472,239.9013369652527,0.22164,3e-06,99.0,1.0,193921495033.0,2.2e-05,4e-06,0.0011277245878216456,1.237105442717571e-05,0.6153123268927074,0.3196894290787059
APP,54545.54780250379,34908.64305018956,7,4,135520.63035725924,11,59.909091,1.327539,1.997103,0.155801,11,2,2,5634.167364717069,4353.756019027846,22345.805723603764,21742.41144523875,7,4,12.315365726595843,396388.0,499530.0,19636.90475231423,LONG,7792.221114643398,8727.16076254739,0.590328,0.377163,1.5625227174852216,1.0,142673934100.0,3e-06,4e-06,0.0005461559018329052,0.0006116857166376679,0.41702487269800936,0.2755081728882297
ARKK,3416.4793168322603,37010.31739320581,2,4,40550.89756416651,6,41.5,1.128338,1.55297,0.916022,6,0,1,0.0,3320.797242668918,3292.378462703828,18101.541011407506,2,4,4.910022888934107,114819.0,511003.0,-33593.838076373555,SHORT,1708.2396584161302,9252.579348301453,0.036324,0.510906,0.09231153790265637,1.0,5723514000.0,2e-05,8.9e-05,0.002984599423389425,0.016165906728456424,0.3195867751230046,0.5202496110813979
ARM,143658.71093159815,127808.62568618513,8,7,365367.9863789137,15,57.466667,0.667521,0.419376,0.951114,15,3,3,63389.11259237139,98092.02564151709,79919.5972749595,96395.64935363161,8,7,327.5365936894099,1231157.0,997307.5,15850.085245413022,LONG,17957.33886644977,18258.37509802645,0.443684,0.245781,1.1240142060859846,1.0,168344899013.0,7e-06,6e-06,0.0010666993162093412,0.0010845814280726433,0.356499207352591,0.35266082831707346
AS,34996.7847520891,0.0,3,0,69936.94630633613,3,66.333333,0.939963,0.939963,,3,1,0,34940.16155424704,0.0,34940.16155424704,0.0,3,0,253102916.51673847,300735.0,0.0,34996.7847520891,LONG,11665.594917363034,0.0,0.001618,0.0,99.0,1.0,20304669561.0,1.5e-05,0.0,0.005745276908997138,0.0,0.29334364109014766,0.18
ASTS,0.0,201190.05293641874,0,4,402380.1058728375,4,77.5,0.160158,,0.160158,4,0,0,0.0,0.0,0.0,87565.97771017035,0,4,0.6958389944744874,0.0,272992.5,-201190.05293641874,SHORT,0.0,50297.513234104685,0.0,0.56476,0.0,1.0,25433085059.0,0.0,1.1e-05,0.0,0.019776410575997314,0.08015302309389447,0.19336411368743084
AVGO,41295.08374623369,45949.57005571685,3,4,131363.73847741314,7,58.428571,0.426892,0.352891,0.482392,7,1,2,9830.03264621901,12421.48293370416,23907.411715460014,18182.190726803976,3,4,4.1953487995387775,586467.5,725792.5,-4654.48630948316,SHORT,13765.02791541123,11487.392513929213,0.421059,0.604301,0.8987044643978325,1.0,1878337561956.0,0.0,0.0,7.328303598995842e-05,6.115723151469568e-05,0.24209945238095237,0.28102150000000004
BABA,1001931.2559679317,1119040.5903949856,12,16,3231527.0947881625,28,61.428571,0.837153,1.503383,0.33748,28,5,1,326809.9077862105,28136.651933377605,161398.5121873963,318688.72760633985,12,16,1.36791119619109,1292421.0,1364447.5,-117109.33442705392,SHORT,83494.27133066098,69940.0368996866,0.838913,0.715213,0.8953484480972062,1.0,307780766829.0,4e-06,4e-06,0.0027127839140465063,0.0022723979025805925,0.4126899475803198,0.2964307532946055
BIDU,135876.43062158508,65088.28849285878,2,3,253295.70303797734,5,58.0,0.679286,0.692361,0.670569,5,1,1,135657.65644359333,12757.304569325315,135657.65644359333,52239.26087521732,2,3,628.7437474396904,257637.0,304182.5,70788.1421287263,LONG,67938.21531079254,21696.09616428626,0.00161,0.197409,2.087571109455319,1.0,33228170667.0,8e-06,9e-06,0.020445969172255468,0.006529428412330076,0.2476087645178736,0.2648217925720667
BILI,2.7291134631001585e-23,0.0,1,0,2.7291134631001585e-23,1,86.0,1.591549,1.591549,,1,0,0,0.0,0.0,2.7291134631001585e-23,0.0,1,0,0.0,101835.0,0.0,2.7291134631001585e-23,LONG,2.7291134631001585e-23,0.0,0.0,0.0,99.0,1.0,10347216894.0,1e-05,0.0,2.6375338325832126e-29,0.0,0.1467283917544221,0.05
