ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AA,0.0,52949.69176905899,0,3,105899.38353811798,3,57.0,1.107961,,1.107961,3,0,0,0.0,0.0,0.0,52949.05068520295,0,3,6531362.92768232,0.0,246917.5,-52949.69176905899,SHORT,0.0,17649.897256352997,0.0,1.2e-05,0.0,1.0,19342091486.0,0.0,1.3e-05,0.0,0.009125123448582679,0.18,0.2857601781824048
AAL,896054.483033325,776914.2031204253,5,6,2005182.2462181177,11,49.090909,0.777321,1.205665,0.420367,11,1,1,322813.74849720014,32986.837193550025,322813.74849720014,242103.55365357743,5,6,1.1354577530638237,1042538.0,831958.0,119140.27991289971,LONG,179210.89660666502,129485.7005200709,0.639739,0.688378,1.1533506266642835,1.0,7415220355.0,0.000141,0.000112,0.24167979915232743,0.1746215140225201,0.5751387180687394,0.5288115081514876
AAPL,2986187.216940063,977941.5436915199,15,10,4789237.505461031,25,51.56,0.316689,0.128778,0.598556,25,3,3,487302.8983555045,374006.5827637642,725773.5243403786,285022.2534364867,15,10,1.4359620206122607,5198234.0,1146949.5,2008245.6732485432,LONG,199079.1477960042,97794.15436915199,0.756956,0.708549,3.053543676719005,1.0,3805351488000.0,1e-06,0.0,0.0005231557411287527,0.00025699112073494746,0.31665044946462656,0.3191061666074837
ACN,5662.751858532517,6.754580819584101e-05,10,5,5662.751926078513,15,56.866667,1.216306,1.266236,1.116447,15,2,1,1.881994815540053e-10,1.5263945474144335e-11,5662.532626001987,4.9738774798243336e-05,10,5,10756923571986.795,2115473.5,508850.0,5662.751790986708,LONG,566.2751858532517,1.3509161639168202e-05,3.9e-05,0.263629,99.0,1.0,127674014578.0,1.7e-05,4e-06,4.4353205914684914e-05,1.0580979758347803e-12,0.4247849387014866,0.30521875479299165
AEHR,2945.222653487894,0.019381388104965973,4,1,5887.629930553978,5,42.0,5.821248,3.262274,16.057143,5,0,0,0.0,0.0,2942.387895677979,0.019381388104965973,4,1,173096.25325679526,445604.0,241920.0,2945.203272099789,LONG,736.3056633719735,0.019381388104965973,0.000962,0.0,99.0,1.0,2253940182.0,0.000198,0.000107,0.003266748910428598,8.598891958067933e-08,0.62,0.5800000000000001
ALAB,674418.3453731464,0.0,2,0,1343537.6864691032,2,31.5,1.263791,1.263791,,2,1,0,669119.3410959567,0.0,669119.3410959567,0.0,2,0,252.5453108148178,768608.0,0.0,674418.3453731464,LONG,337209.1726865732,0.0,0.007857,0.0,99.0,1.0,28390928028.0,2.7e-05,0.0,0.11877356469433024,0.0,0.37565148628719036,0.18
AMD,297437.8338173837,511945.7468958235,3,3,851875.0727032127,6,54.333333,137.608896,275.078749,0.139044,6,2,1,169053.97594673248,21216.699797379835,128383.85787065122,469454.25490581803,3,3,2.9925372907729004,334935.0,546708.5,-214507.91307843983,SHORT,99145.94460579456,170648.58229860783,0.568367,0.083,0.5809948331847548,1.0,402434308378.0,1e-06,1e-06,0.0024636553728582303,0.004240408403210006,0.41479806831444477,0.21884328260015903
AMZN,1273366.6935659086,1985340.046404033,10,6,5367450.2079123575,16,45.5625,0.153318,0.139634,0.176125,16,0,1,0.0,1505856.8603511585,379538.4915998414,1505856.8603511585,10,6,4.841094855593254,1374275.0,2044985.0,-711973.3528381244,SHORT,127336.66935659086,330890.0077340055,0.701941,0.241512,0.6413846816177948,1.0,2575200167504.0,1e-06,1e-06,0.0004944728994795434,0.0012849098563655307,0.3429957857142857,0.26927466666666666
APP,59724.74118591235,41171.60402571803,6,5,143482.54515514342,11,64.363636,1.371831,2.115228,0.628434,11,2,1,52826.55668049736,11139.635698843156,47923.088279721946,11959.679290352908,6,5,8.965185464955667,474834.0,569977.0,18553.137160194325,LONG,9954.123530985393,8234.320805143605,0.197601,0.709516,1.4506294471452952,1.0,128186371500.0,4e-06,4e-06,0.0007765352443091341,0.0006423710031564163,0.3862626624120393,0.30778704622156305
ARKK,76165.76010603794,68097.3025189459,3,1,172759.28715060634,4,50.25,0.520821,0.520821,,4,0,1,0.0,68097.3025189459,47669.53558041545,68097.3025189459,3,1,2.03126624713511,328570.0,73500.0,8068.457587092038,LONG,25388.586702012646,68097.3025189459,0.374134,0.0,1.118484246638804,1.0,5723514000.0,5.7e-05,1.3e-05,0.04435839014635527,0.11897813566795835,0.3613265171870861,0.2318407361655187
ASML,37224.17388875653,1200108.862361344,11,7,1252841.202541049,18,47.166667,2.038978,1.837729,2.355225,18,3,0,9296.44320591205,0.0,17300.378939575112,1134167.6216747584,11,7,30053.115959059476,4969233.0,3460990.0,-1162884.6884725876,SHORT,3384.0158080687756,171444.12319447772,0.535238,0.054946,0.031017331057379194,1.0,578203581033.0,9e-06,6e-06,5.852637235526977e-05,0.002965116938365915,0.47674580033385566,0.3889945597456449
ASTS,690704.0516568471,233542.4059073457,5,4,1400362.5272149954,9,49.888889,0.245292,0.296101,0.18178,9,2,1,185290.43176837804,48226.18164696227,235217.87711089518,73444.76013545437,5,4,2.0692581693527097,751825.5,261017.5,457161.6457495014,LONG,138140.81033136943,58385.601476836426,0.659452,0.685519,2.957510217355871,1.0,28962287750.0,2.6e-05,9e-06,0.04769678815561434,0.020159181477932945,0.354474810745021,0.26749175182429047
AVGO,277563.15228097583,653800.174264339,9,3,1070315.1213150283,12,40.166667,0.236494,0.230637,0.254066,12,0,1,0.0,117201.70739474524,68161.4572432686,476950.11890188156,9,3,7.747173329252537,2887242.5,719640.0,-376237.0219833632,SHORT,30840.35025344176,217933.39142144634,0.754429,0.270496,0.4245382048013248,1.0,1797990242874.0,2e-06,0.0,0.00017152679429530696,0.00121209440532386,0.33701681401480654,0.23134495238095237
B,0.0031550613842344774,114916.99315101426,10,8,229833.98945708992,18,66.777778,1.144984,0.829383,1.539485,18,1,2,4.452407405805918e-22,110598.214716216,0.003056047974635286,110598.214716216,10,8,93186153833697.4,2442819.0,793885.5,-114916.98999595288,SHORT,0.00031550613842344774,14364.624143876783,0.031382,0.037582,2.7455133463928703e-08,1.0,72074004193.0,3.4e-05,1.1e-05,4.377530317013946e-11,0.001993038170241124,0.4357175272622542,0.3952494619501934
