Date,open,high,low,close,adj_close,volume
2026-01-05,146.27999877929688,148.6699981689453,145.05999755859375,146.1300048828125,145.39773559570312,3112900
2026-01-06,150.85000610351562,164.97999572753906,150.2899932861328,158.14999389648438,157.3574981689453,5627800
2026-01-07,160.0,164.8000030517578,157.2100067138672,161.57000732421875,160.7603759765625,4198800
2026-01-08,159.3000030517578,162.58999633789062,155.33999633789062,158.30999755859375,157.51670837402344,3332800
2026-01-09,158.07000732421875,162.97999572753906,157.0,161.2899932861328,160.4817657470703,2824400
2026-01-12,167.94000244140625,169.6199951171875,164.5,169.3300018310547,168.48147583007812,3422600
2026-01-13,175.0,177.6699981689453,172.75,176.8800048828125,175.99363708496094,3411500
2026-01-14,175.3800048828125,179.13999938964844,171.67999267578125,177.5500030517578,176.66029357910156,2538500
2026-01-15,177.5500030517578,179.10000610351562,170.8000030517578,173.77999877929688,172.90916442871094,3143900
2026-01-16,166.1999969482422,166.47999572753906,161.75999450683594,163.0399932861328,162.22299194335938,4817600
2026-01-20,161.39999389648438,172.6199951171875,160.02000427246094,172.5399932861328,171.67538452148438,4535300
2026-01-21,175.77999877929688,181.05999755859375,175.77999877929688,180.05999755859375,179.15769958496094,4493700
2026-01-22,179.3000030517578,189.17999267578125,178.47999572753906,188.32000732421875,187.37632751464844,4220400
2026-01-23,188.67999267578125,191.97000122070312,185.2100067138672,189.5099945068359,188.5603485107422,3022600
2026-01-26,189.63999938964844,192.4600067138672,187.32000732421875,189.75,188.7991485595703,3002700
2026-01-27,188.0,195.69000244140625,187.0,194.17999267578125,193.2069549560547,2605600
2026-01-28,195.2100067138672,195.22000122070312,179.25,184.3300018310547,183.40631103515625,4444800
2026-01-29,184.05999755859375,187.10000610351562,177.13999938964844,180.6999969482422,179.79449462890625,2694400
2026-01-30,167.41000366210938,173.3800048828125,166.00999450683594,170.6300048828125,169.77496337890625,6911300
2026-02-02,168.5,173.0,164.14999389648438,164.92999267578125,164.10353088378906,3666600
2026-02-03,173.22000122070312,174.6999969482422,167.85000610351562,170.63999938964844,169.784912109375,2655400
2026-02-04,171.5,175.57000732421875,162.8800048828125,168.66000366210938,167.81483459472656,3049000
2026-02-05,160.05999755859375,165.1199951171875,156.0399932861328,156.47999572753906,155.6958770751953,3638200
2026-02-06,159.89999389648438,163.91000366210938,158.47999572753906,163.3699951171875,162.5513458251953,2120400
2026-02-09,162.5,166.3000030517578,159.1999969482422,165.75999450683594,164.9293670654297,2341600
2026-02-10,165.0,168.69000244140625,162.75999450683594,168.55999755859375,167.71533203125,2196400
2026-02-11,172.27000427246094,176.66000366210938,169.97999572753906,175.42999267578125,174.5509033203125,3762600
2026-02-12,173.00999450683594,182.8000030517578,157.5,158.92999267578125,158.1335906982422,4254200
2026-02-13,160.57000732421875,167.8800048828125,156.72000122070312,166.35000610351562,165.51641845703125,2594200
2026-02-17,166.27000427246094,170.99000549316406,165.0500030517578,168.9199981689453,168.0735321044922,1809400
2026-02-18,171.8000030517578,175.2100067138672,170.80999755859375,171.22000122070312,170.3620147705078,2196900
2026-02-19,165.4499969482422,169.61000061035156,164.1999969482422,168.41000366210938,167.56610107421875,1559600
2026-02-20,166.5,172.1999969482422,165.3000030517578,168.4199981689453,167.57603454589844,1861000
2026-02-23,168.4199981689453,177.97000122070312,168.4199981689453,177.52000427246094,176.6304473876953,2323500
2026-02-24,180.77000427246094,188.97000122070312,180.77000427246094,186.8300018310547,185.89378356933594,2628900
2026-02-25,202.0,206.0,195.2899932861328,195.8699951171875,194.88848876953125,4503400
2026-02-26,191.88999938964844,193.33999633789062,181.9499969482422,184.92999267578125,184.0032958984375,2576400
2026-02-27,183.5399932861328,184.52000427246094,177.27999877929688,178.6699981689453,177.77467346191406,2405600
2026-03-02,173.52000427246094,181.00999450683594,171.72999572753906,178.17999267578125,177.28712463378906,1626300
2026-03-03,165.38999938964844,168.1999969482422,157.27000427246094,164.72999572753906,163.90452575683594,3369500
2026-03-04,170.3000030517578,173.0,167.80999755859375,168.35000610351562,167.5063934326172,2535500
2026-03-05,165.80999755859375,169.2100067138672,161.1300048828125,163.92999267578125,163.1085205078125,2110100
2026-03-06,158.6199951171875,165.0500030517578,158.0,162.2899932861328,161.47674560546875,2175500
2026-03-09,158.75999450683594,169.80999755859375,157.50999450683594,169.57000732421875,168.72027587890625,2420700
2026-03-10,171.4600067138672,173.63999938964844,166.3800048828125,166.5399932861328,165.70545959472656,2028300
2026-03-11,164.94000244140625,170.3000030517578,163.5399932861328,168.0,167.15814208984375,1704600
2026-03-12,165.77999877929688,165.77999877929688,159.7899932861328,163.88999938964844,163.06874084472656,1479700
2026-03-13,164.07000732421875,166.5,156.33999633789062,158.22000122070312,157.817138671875,1897100
2026-03-16,162.9600067138672,165.77999877929688,161.22000122070312,162.44000244140625,162.02639770507812,1215200
2026-03-17,163.6699981689453,166.92999267578125,163.0,166.32000732421875,165.8965301513672,1697400
2026-03-18,164.25999450683594,170.05999755859375,162.00999450683594,165.8300018310547,165.4077606201172,1585800
2026-03-19,158.57000732421875,164.64999389648438,155.0800018310547,163.25999450683594,162.84429931640625,1873700
2026-03-20,163.5,164.1999969482422,154.69000244140625,156.6999969482422,156.30101013183594,2936900
2026-03-23,159.75,171.0,159.10000610351562,167.55999755859375,167.13336181640625,2899000
2026-03-24,165.92999267578125,177.1699981689453,164.52999877929688,177.05999755859375,176.60916137695312,2267000
2026-03-25,179.88999938964844,184.25,178.19000244140625,181.38999938964844,180.9281463623047,2248300
2026-03-26,178.0,182.0,174.2100067138672,174.5,174.05569458007812,1261400
2026-03-27,174.67999267578125,183.00999450683594,174.4600067138672,179.4499969482422,178.9930877685547,1572200
2026-03-30,184.60000610351562,186.9600067138672,175.77000427246094,177.22000122070312,176.76876831054688,2104500
2026-03-31,177.92999267578125,184.77999877929688,177.17999267578125,179.52999877929688,179.0728759765625,2225900
2026-04-01,182.72000122070312,185.69000244140625,176.0800018310547,178.47000122070312,178.0155792236328,1842700
2026-04-02,174.6199951171875,183.60000610351562,172.9600067138672,178.08999633789062,177.6365509033203,1145800
2026-04-06,177.0,179.60000610351562,170.2899932861328,173.02999877929688,172.5894317626953,1394200
2026-04-07,172.94000244140625,175.8000030517578,171.0,173.52999877929688,173.08816528320312,1303500
2026-04-08,179.44000244140625,180.7100067138672,174.13999938964844,177.44000244140625,176.9882049560547,1617400
2026-04-09,176.47999572753906,181.57000732421875,170.85000610351562,172.35000610351562,171.91116333007812,1538900
2026-04-10,173.5,178.7899932861328,172.57000732421875,173.63999938964844,173.1978759765625,1208700
2026-04-13,175.25,189.35000610351562,175.25,185.42999267578125,184.95785522460938,2960200
2026-04-14,190.0,190.97999572753906,184.74000549316406,189.86000061035156,189.3765869140625,1810000
2026-04-15,189.85000610351562,189.85000610351562,183.88999938964844,185.3800048828125,184.90798950195312,1291100
2026-04-16,191.0,215.7100067138672,189.36000061035156,215.6199951171875,215.07098388671875,5639600
2026-04-17,207.55999755859375,208.0500030517578,195.32000732421875,197.75,197.24649047851562,4160700
