Date,open,high,low,close,volume
2026-05-19,127.0,129.0399932861328,126.2699966430664,128.9199981689453,4494500
2026-05-20,129.5,129.92999267578125,128.50999450683594,128.8699951171875,5812900
2026-05-21,128.94000244140625,129.82000732421875,128.25,129.61000061035156,5244600
2026-05-22,129.66000366210938,131.75,129.5800018310547,131.58999633789062,3280600
2026-05-26,131.94000244140625,132.1199951171875,130.52000427246094,130.89999389648438,5996400
2026-05-27,130.10000610351562,131.0,129.3800048828125,129.57000732421875,3182700
2026-05-28,129.57000732421875,129.77000427246094,126.69999694824219,127.76000213623047,4532800
2026-05-29,127.63999938964844,127.88999938964844,126.13999938964844,126.66999816894531,5664300
2026-06-01,125.66999816894531,125.66999816894531,123.73999786376953,123.79000091552734,3274200
2026-06-02,124.20999908447266,127.1500015258789,124.0,127.11000061035156,4360900
2026-06-03,127.19999694824219,129.58999633789062,126.26000213623047,126.30999755859375,4951800
2026-06-04,127.37000274658203,127.97000122070312,125.95999908447266,127.79000091552734,4821300
2026-06-05,128.5,130.22000122070312,128.2100067138672,129.13999938964844,3544500
2026-06-08,129.0800018310547,129.44000244140625,126.4000015258789,126.7699966430664,5405800
2026-06-09,126.62000274658203,128.3800048828125,126.08000183105469,127.76000213623047,5571800
2026-06-10,128.47000122070312,128.94000244140625,127.05000305175781,128.52999877929688,5817600
2026-06-11,128.61000061035156,130.00999450683594,128.2899932861328,128.47999572753906,4625600
2026-06-12,128.60000610351562,129.50999450683594,128.0,129.22999572753906,4155800
2026-06-15,128.32000732421875,130.0500030517578,127.5999984741211,129.30999755859375,5285800
2026-06-16,129.80999755859375,131.25999450683594,129.1300048828125,129.75,5199800
2026-06-17,128.77999877929688,130.07000732421875,127.31999969482422,128.27000427246094,6105000
2026-06-18,128.66000366210938,129.64999389648438,126.9800033569336,127.69000244140625,10158200
2026-06-22,128.19000244140625,130.8800048828125,127.94000244140625,130.3000030517578,6591100
