Date,open,high,low,close,adj_close,volume
2026-01-05,94.91999816894533,96.58999633789062,93.13999938964844,93.58000183105467,93.0334014892578,200200
2026-01-06,95.25,108.0,94.3499984741211,105.20999908447266,104.59547424316406,1329300
2026-01-07,105.16000366210938,121.30999755859376,101.33000183105467,121.12999725341795,120.4224853515625,2788400
2026-01-08,117.72000122070312,123.3000030517578,103.45999908447266,111.02999877929688,110.38147735595705,1896400
2026-01-09,110.62999725341795,115.0,107.41999816894533,113.12000274658205,112.4592742919922,728300
2026-01-12,113.12000274658205,118.87999725341795,113.0,115.31999969482422,114.64642333984376,814300
2026-01-13,116.0,119.23999786376952,113.0500030517578,113.55999755859376,112.89669799804688,569900
2026-01-14,113.62999725341795,113.63999938964844,107.2699966430664,111.73999786376952,111.08733367919922,653400
2026-01-15,115.1500015258789,115.6999969482422,110.29000091552734,113.37999725341795,112.7177505493164,645000
2026-01-16,115.72000122070312,117.9800033569336,112.55999755859376,112.87000274658205,112.2107391357422,631400
2026-01-20,112.0,117.5,111.3499984741211,113.01000213623048,112.34992218017578,453300
2026-01-21,116.6500015258789,123.0,114.5,117.80999755859376,117.1218719482422,950400
2026-01-22,122.0,127.66999816894533,112.86000061035156,115.2699966430664,114.59671020507812,1051500
2026-01-23,115.18000030517578,116.5,111.0,112.93000030517578,112.2703857421875,440000
2026-01-26,114.0,117.33999633789062,112.4800033569336,113.1500015258789,112.48909759521484,342900
2026-01-27,115.63999938964844,118.58999633789062,115.0,116.23999786376952,115.56105041503906,570700
2026-01-28,119.8000030517578,121.9499969482422,116.5,117.0999984741211,116.41603088378906,680300
2026-01-29,117.0999984741211,117.0999984741211,111.5,116.16999816894531,115.25733184814453,537100
2026-01-30,120.0,126.25,117.37999725341797,118.93000030517578,117.99565887451172,1062600
2026-02-02,116.5,123.54000091552734,115.0,119.75,118.80921173095703,839500
2026-02-03,124.2699966430664,125.95999908447266,112.33000183105469,120.41999816894531,119.47395324707031,1154900
2026-02-04,131.0,133.33999633789062,119.5,128.3699951171875,127.36148834228516,2091100
2026-02-05,124.98999786376953,130.1300048828125,122.51000213623047,126.18000030517578,125.18870544433594,855400
2026-02-06,128.1300048828125,133.77999877929688,127.91000366210938,128.05999755859375,127.0539321899414,453200
2026-02-09,130.8000030517578,137.94000244140625,127.93000030517578,137.5500030517578,136.46937561035156,1068700
2026-02-10,138.0,138.0,129.1199951171875,131.32000732421875,130.28831481933594,658500
2026-02-11,133.9499969482422,140.27999877929688,129.1999969482422,139.94000244140625,139.3712615966797,880000
2026-02-12,140.47000122070312,144.67999267578125,134.4600067138672,138.35000610351562,137.7877197265625,707600
2026-02-13,136.50999450683594,137.9600067138672,132.0,136.27999877929688,135.7261199951172,511600
