,open,high,low,close,volume
2026-04-23,27.850000381469727,28.040000915527344,26.450000762939453,26.770000457763672,415800
2026-04-24,26.770000457763672,27.325000762939453,26.040000915527344,26.440000534057617,310600
2026-04-27,26.399999618530273,27.5,26.399999618530273,27.1200008392334,616300
2026-04-28,27.389999389648438,27.68000030517578,26.649999618530273,26.719999313354492,193200
2026-04-29,26.559999465942383,26.889999389648438,25.90999984741211,26.450000762939453,209500
2026-04-30,26.760000228881836,27.790000915527344,26.43000030517578,27.479999542236328,1347000
2026-05-01,27.479999542236328,27.729999542236328,26.8700008392334,27.479999542236328,161000
2026-05-04,27.399999618530273,28.440000534057617,27.239999771118164,28.260000228881836,226800
2026-05-05,28.600000381469727,29.05500030517578,27.6299991607666,27.75,424700
2026-05-06,27.979999542236328,29.71500015258789,27.979999542236328,29.579999923706055,263900
2026-05-07,31.0,31.329999923706055,29.440000534057617,31.09000015258789,582800
2026-05-08,31.020000457763672,32.7599983215332,30.899999618530273,32.63999938964844,484900
2026-05-11,34.0,34.474998474121094,32.41999816894531,32.650001525878906,629000
2026-05-12,32.150001525878906,32.470001220703125,30.280000686645508,30.40999984741211,532500
2026-05-13,31.0,31.389999389648438,29.520000457763672,31.3700008392334,696000
2026-05-14,31.290000915527344,31.290000915527344,29.940000534057617,30.219999313354492,243100
2026-05-15,29.889999389648438,30.559999465942383,29.5,30.290000915527344,250900
2026-05-18,30.700000762939453,30.700000762939453,27.770000457763672,28.06999969482422,395600
2026-05-19,28.200000762939453,29.3799991607666,27.684999465942383,27.959999084472656,290500
2026-05-20,27.889999389648438,28.25,27.350000381469727,27.90999984741211,428500
2026-05-21,29.0,31.049999237060547,28.510000228881836,31.0,965900
2026-05-22,31.270000457763672,31.270000457763672,29.15999984741211,29.489999771118164,487700
2026-05-26,29.649999618530273,30.25,29.110000610351562,29.93000030517578,273600
2026-05-27,29.93000030517578,30.690000534057617,29.5,29.610000610351562,297500
