Date,open,high,low,close,volume
2026-05-26,43.16999816894531,44.90999984741211,43.119998931884766,44.7599983215332,506300
2026-05-27,44.79999923706055,46.29999923706055,44.79999923706055,45.72999954223633,652400
2026-05-28,45.310001373291016,46.2400016784668,43.439998626708984,45.06999969482422,542200
2026-05-29,45.06999969482422,45.560001373291016,44.029998779296875,45.06999969482422,687100
2026-06-01,45.06999969482422,46.38999938964844,44.900001525878906,46.18000030517578,451600
2026-06-02,46.5,46.88999938964844,44.5,45.41999816894531,688300
2026-06-03,45.310001373291016,45.47999954223633,44.400001525878906,44.540000915527344,602800
2026-06-04,45.459999084472656,48.029998779296875,45.040000915527344,47.95000076293945,641500
2026-06-05,48.2400016784668,48.5099983215332,45.5099983215332,45.810001373291016,530900
2026-06-08,46.470001220703125,46.810001373291016,45.25,46.599998474121094,487400
2026-06-09,46.2599983215332,47.27000045776367,44.810001373291016,46.369998931884766,606500
2026-06-10,46.369998931884766,47.5099983215332,45.75,45.79999923706055,467700
2026-06-11,45.45000076293945,46.150001525878906,44.790000915527344,45.7400016784668,431200
2026-06-12,45.61000061035156,46.54999923706055,44.7599983215332,46.2599983215332,531700
2026-06-15,46.290000915527344,47.709999084472656,45.7400016784668,45.849998474121094,462600
2026-06-16,46.279998779296875,46.90999984741211,45.41999816894531,45.970001220703125,460700
2026-06-17,45.4900016784668,45.650001525878906,43.86000061035156,44.31999969482422,572400
2026-06-18,44.61000061035156,46.90999984741211,44.130001068115234,46.029998779296875,1601800
2026-06-22,45.029998779296875,46.529998779296875,44.900001525878906,45.31999969482422,765200
2026-06-23,45.06999969482422,46.47999954223633,44.7400016784668,46.400001525878906,854300
2026-06-24,46.439998626708984,48.38999938964844,46.04999923706055,48.18000030517578,788600
2026-06-25,47.77000045776367,48.689998626708984,47.31999969482422,48.54999923706055,616000
2026-06-26,48.18000030517578,50.5,47.86000061035156,50.41999816894531,1187400
