Date,open,high,low,close,volume
2026-06-09,146.32000732421875,150.39999389648438,146.02000427246094,148.22999572753906,1662500
2026-06-10,148.30999755859375,151.75,148.30999755859375,149.60000610351562,1305200
2026-06-11,150.52000427246094,151.64999389648438,148.69000244140625,150.25999450683594,1307000
2026-06-12,149.5800018310547,151.6999969482422,149.07000732421875,150.60000610351562,890100
2026-06-15,149.9499969482422,149.9499969482422,146.49000549316406,146.64999389648438,1249100
2026-06-16,149.07000732421875,149.32000732421875,146.17999267578125,146.39999389648438,1382100
2026-06-17,145.5,146.22999572753906,142.77999877929688,143.9199981689453,1561900
2026-06-18,145.0500030517578,146.60000610351562,144.24000549316406,145.3300018310547,2606900
2026-06-22,144.49000549316406,146.97999572753906,144.49000549316406,146.0800018310547,1381400
2026-06-23,146.55999755859375,148.52000427246094,145.77000427246094,147.75999450683594,1272200
2026-06-24,149.02999877929688,149.08999633789062,144.57000732421875,145.86000061035156,1696700
2026-06-25,146.89999389648438,147.5399932861328,144.0500030517578,147.19000244140625,1320400
2026-06-26,148.02000427246094,149.6300048828125,147.75999450683594,149.2100067138672,1668000
2026-06-29,148.47000122070312,148.47000122070312,146.4600067138672,148.25999450683594,1001200
2026-06-30,146.77999877929688,146.77999877929688,144.77999877929688,145.3000030517578,1358500
2026-07-01,145.74000549316406,148.02000427246094,145.74000549316406,147.2899932861328,971200
2026-07-02,148.85000610351562,149.6999969482422,147.97999572753906,149.33999633789062,782300
2026-07-06,148.9499969482422,148.9499969482422,144.94000244140625,146.13999938964844,716400
2026-07-07,147.07000732421875,149.52999877929688,146.57000732421875,147.72999572753906,561400
2026-07-08,146.9499969482422,146.9499969482422,143.52999877929688,143.99000549316406,716800
2026-07-09,144.16000366210938,145.36000061035156,142.30999755859375,142.67999267578125,758700
2026-07-10,143.1999969482422,144.5,142.5800018310547,143.9600067138672,876900
2026-07-13,144.13999938964844,146.19000244140625,144.13999938964844,145.32000732421875,871000
