Date,open,high,low,close,volume
2026-05-11,29.709999084472656,30.149999618530273,29.059999465942383,29.729999542236328,718900
2026-05-12,29.600000381469727,29.600000381469727,28.75,29.260000228881836,426600
2026-05-13,29.0,29.110000610351562,26.704999923706055,26.860000610351562,1630100
2026-05-14,26.809999465942383,27.290000915527344,26.010000228881836,27.270000457763672,708500
2026-05-15,27.290000915527344,27.690000534057617,26.770000457763672,27.3799991607666,964300
2026-05-18,27.5,27.549999237060547,26.045000076293945,26.389999389648438,967700
2026-05-19,26.040000915527344,26.729999542236328,25.639999389648438,26.030000686645508,703200
2026-05-20,26.5,28.5,26.5,28.43000030517578,4306100
2026-05-21,28.1200008392334,30.3799991607666,27.510000228881836,30.229999542236328,907800
2026-05-22,30.469999313354492,30.559999465942383,29.65999984741211,29.850000381469727,787000
2026-05-26,30.219999313354492,30.739999771118164,29.770000457763672,29.989999771118164,937600
2026-05-27,30.31999969482422,30.420000076293945,29.399999618530273,30.010000228881836,1164300
2026-05-28,30.010000228881836,31.959999084472656,29.559999465942383,31.540000915527344,1766800
2026-05-29,31.6299991607666,32.13999938964844,30.969999313354492,31.5,1091500
2026-06-01,30.989999771118164,31.920000076293945,30.010000228881836,31.110000610351562,1353200
2026-06-02,30.700000762939453,30.700000762939453,28.815000534057617,28.850000381469727,728500
2026-06-03,26.479999542236328,26.780000686645508,23.645000457763672,25.059999465942383,8178600
2026-06-04,25.149999618530273,25.940000534057617,24.950000762939453,25.049999237060547,2699500
2026-06-05,24.799999237060547,25.09000015258789,23.34000015258789,23.690000534057617,4183300
2026-06-08,23.760000228881836,23.799999237060547,22.299999237060547,22.5,2021500
2026-06-09,22.899999618530273,24.399999618530273,22.860000610351562,24.18000030517578,2550100
2026-06-10,24.010000228881836,25.020000457763672,23.719999313354492,23.760000228881836,1048800
2026-06-11,23.799999237060547,24.010000228881836,23.31999969482422,23.940000534057617,1544200
2026-06-12,23.93000030517578,24.200000762939453,23.260000228881836,23.6200008392334,1798000
