Date,open,high,low,close,volume
2026-06-02,58.5099983215332,59.900001525878906,55.380001068115234,55.529998779296875,1164700
2026-06-03,55.34000015258789,56.98500061035156,54.02000045776367,54.41999816894531,982200
2026-06-04,54.5,56.560001373291016,54.20000076293945,56.09000015258789,653900
2026-06-05,55.849998474121094,56.775001525878906,53.52000045776367,53.720001220703125,967300
2026-06-08,54.400001525878906,55.52000045776367,53.209999084472656,54.400001525878906,828300
2026-06-09,55.7400016784668,57.54999923706055,54.099998474121094,56.66999816894531,1236700
2026-06-10,56.27000045776367,58.34000015258789,54.599998474121094,54.91999816894531,824200
2026-06-11,55.27000045776367,57.849998474121094,54.86000061035156,57.63999938964844,783200
2026-06-12,58.040000915527344,60.709999084472656,57.685001373291016,59.560001373291016,933800
2026-06-15,60.119998931884766,61.27000045776367,59.13999938964844,59.54999923706055,962100
2026-06-16,59.900001525878906,60.61000061035156,58.959999084472656,60.279998779296875,530800
2026-06-17,60.70000076293945,62.41999816894531,60.15999984741211,60.43000030517578,873600
2026-06-18,63.70000076293945,63.70000076293945,60.012001037597656,61.08000183105469,2259000
2026-06-22,61.9900016784668,66.41000366210938,61.70000076293945,66.25,1244000
2026-06-23,64.81999969482422,66.69499969482422,63.75,65.7300033569336,846600
2026-06-24,65.47000122070312,71.25,65.02999877929688,68.72000122070312,1583700
2026-06-25,67.25,73.45999908447266,65.86000061035156,72.83999633789062,1362600
2026-06-26,72.79000091552734,74.73999786376953,69.51000213623047,71.95999908447266,4852000
2026-06-29,70.68000030517578,73.87999725341797,70.19499969482422,73.7300033569336,1094000
2026-06-30,75.06999969482422,77.0,70.54000091552734,71.05000305175781,1405200
2026-07-01,70.33000183105469,71.5,69.75,70.88999938964844,1145000
2026-07-02,71.12999725341797,71.875,68.75,70.36000061035156,792400
2026-07-06,70.0,71.55000305175781,68.9749984741211,69.26000213623047,526200
