Date,open,high,low,close,volume,adj_close
2026-01-29,29.25,29.389999389648438,28.290000915527344,28.829999923706055,1451400,28.829999923706055
2026-01-30,28.56999969482422,29.1200008392334,28.43000030517578,28.520000457763672,1813800,28.520000457763672
2026-02-02,28.469999313354492,29.229999542236328,27.829999923706055,28.020000457763672,1808000,28.020000457763672
2026-02-03,27.93000030517578,27.940000534057617,25.75,26.030000686645508,2239700,26.030000686645508
2026-02-04,25.81999969482422,27.299999237060547,25.760000228881836,27.139999389648438,2050700,27.139999389648438
2026-02-05,27.0,27.68000030517578,26.540000915527344,26.75,2076400,26.75
2026-02-06,27.010000228881836,27.600000381469727,26.690000534057617,27.469999313354492,1673900,27.469999313354492
2026-02-09,27.440000534057617,28.350000381469727,27.350000381469727,28.290000915527344,1422100,28.290000915527344
2026-02-10,28.549999237060547,29.489999771118164,28.280000686645508,29.229999542236328,3437300,29.229999542236328
2026-02-11,38.68000030517578,41.779998779296875,35.209999084472656,37.880001068115234,11375300,37.880001068115234
2026-02-12,37.18000030517578,37.2599983215332,32.630001068115234,33.540000915527344,4866300,33.540000915527344
2026-02-13,33.459999084472656,33.849998474121094,32.779998779296875,33.560001373291016,2123200,33.560001373291016
2026-02-17,33.310001373291016,33.52000045776367,31.770000457763672,32.599998474121094,2550200,32.599998474121094
2026-02-18,32.66999816894531,33.16999816894531,32.04999923706055,32.810001373291016,1713200,32.810001373291016
2026-02-19,32.7599983215332,33.2599983215332,32.029998779296875,32.119998931884766,1406000,32.119998931884766
2026-02-20,32.040000915527344,32.900001525878906,30.68000030517578,30.90999984741211,1600200,30.90999984741211
2026-02-23,31.200000762939453,31.270000457763672,27.969999313354492,28.1299991607666,3445600,28.1299991607666
2026-02-24,28.489999771118164,30.559999465942383,28.3700008392334,30.030000686645508,2512700,30.030000686645508
2026-02-25,30.030000686645508,30.729999542236328,29.6200008392334,30.40999984741211,1679800,30.40999984741211
2026-02-26,30.690000534057617,31.020000457763672,29.959999084472656,30.969999313354492,1651200,30.969999313354492
2026-02-27,30.06999969482422,31.549999237060547,30.010000228881836,31.489999771118164,2645900,31.489999771118164
2026-03-02,30.579999923706055,30.90999984741211,29.770000457763672,30.40999984741211,2224400,30.40999984741211
2026-03-03,29.450000762939453,30.579999923706055,28.489999771118164,30.360000610351562,2166100,30.360000610351562
2026-03-04,30.299999237060547,30.40999984741211,28.65999984741211,28.719999313354492,2400200,28.719999313354492
2026-03-05,28.649999618530273,29.639999389648438,28.6299991607666,28.959999084472656,2502600,28.959999084472656
2026-03-06,28.670000076293945,28.780000686645508,27.670000076293945,28.020000457763672,2016900,28.020000457763672
2026-03-09,27.790000915527344,28.6299991607666,27.100000381469727,28.540000915527344,2052800,28.540000915527344
2026-03-10,28.469999313354492,28.59000015258789,27.170000076293945,27.889999389648438,2468300,27.889999389648438
2026-03-11,28.09000015258789,28.350000381469727,26.5,27.290000915527344,2148300,27.290000915527344
2026-03-12,26.979999542236328,27.6299991607666,26.65999984741211,26.760000228881836,1645100,26.760000228881836
2026-03-13,26.649999618530273,27.239999771118164,26.1299991607666,26.579999923706055,1288600,26.579999923706055
2026-03-16,26.780000686645508,26.950000762939453,26.0,26.670000076293945,1888800,26.670000076293945
2026-03-17,26.790000915527344,27.75,26.690000534057617,27.239999771118164,1920800,27.239999771118164
2026-03-18,26.850000381469727,27.239999771118164,26.56999969482422,26.690000534057617,1649000,26.690000534057617
2026-03-19,26.270000457763672,27.280000686645508,26.170000076293945,27.020000457763672,2405500,27.020000457763672
2026-03-20,26.780000686645508,27.1299991607666,26.219999313354492,26.829999923706055,2880400,26.829999923706055
2026-03-23,27.110000610351562,27.489999771118164,26.549999237060547,26.940000534057617,1976400,26.940000534057617
2026-03-24,26.799999237060547,26.799999237060547,25.809999465942383,26.110000610351562,1341000,26.110000610351562
2026-03-25,26.6200008392334,26.780000686645508,25.6200008392334,26.010000228881836,1470200,26.010000228881836
2026-03-26,25.739999771118164,26.75,25.739999771118164,26.229999542236328,1616700,26.229999542236328
2026-03-27,25.84000015258789,25.84000015258789,25.020000457763672,25.309999465942383,2000900,25.309999465942383
2026-03-30,25.530000686645508,25.729999542236328,24.520000457763672,24.75,1649500,24.75
2026-03-31,25.1200008392334,26.010000228881836,24.709999084472656,25.6299991607666,2223000,25.6299991607666
2026-04-01,25.790000915527344,25.920000076293945,24.93000030517578,25.239999771118164,1571700,25.239999771118164
2026-04-02,24.790000915527344,25.639999389648438,23.860000610351562,25.479999542236328,2752900,25.479999542236328
2026-04-06,25.309999465942383,26.1299991607666,25.100000381469727,25.93000030517578,1672900,25.93000030517578
2026-04-07,25.799999237060547,26.190000534057617,25.469999313354492,25.8700008392334,1211700,25.8700008392334
2026-04-08,26.84000015258789,27.219999313354492,25.6200008392334,25.700000762939453,1627100,25.700000762939453
2026-04-09,25.5,25.530000686645508,24.770000457763672,25.1200008392334,1566000,25.1200008392334
2026-04-10,25.200000762939453,25.31999969482422,24.329999923706055,24.559999465942383,1512500,24.559999465942383
2026-04-13,24.649999618530273,26.200000762939453,24.540000915527344,26.020000457763672,1941400,26.020000457763672
2026-04-14,26.190000534057617,26.649999618530273,25.719999313354492,25.719999313354492,1216000,25.719999313354492
2026-04-15,26.219999313354492,26.950000762939453,26.219999313354492,26.670000076293945,1588700,26.670000076293945
2026-04-16,27.149999618530273,27.530000686645508,26.579999923706055,26.770000457763672,941300,26.770000457763672
2026-04-17,27.170000076293945,27.559999465942383,26.899999618530273,27.100000381469727,1258900,27.100000381469727
2026-04-20,27.0,27.670000076293945,26.979999542236328,27.079999923706055,2276800,27.079999923706055
2026-04-21,27.209999084472656,27.899999618530273,27.049999237060547,27.510000228881836,1380700,27.510000228881836
2026-04-22,27.700000762939453,28.06999969482422,27.299999237060547,27.479999542236328,1245400,27.479999542236328
2026-04-23,27.100000381469727,27.100000381469727,25.489999771118164,25.90999984741211,1628000,25.90999984741211
2026-04-24,26.149999618530273,26.5,25.670000076293945,26.43000030517578,1562000,26.43000030517578
2026-04-27,26.399999618530273,26.899999618530273,26.329999923706055,26.469999313354492,1238500,26.469999313354492
2026-04-28,26.579999923706055,27.299999237060547,25.68000030517578,25.780000686645508,1422800,25.780000686645508
2026-04-29,25.579999923706055,26.469999313354492,25.299999237060547,26.270000457763672,1891400,26.270000457763672
2026-04-30,26.09000015258789,26.770000457763672,25.6200008392334,26.350000381469727,2739100,26.350000381469727
2026-05-01,26.989999771118164,28.229999542236328,26.920000076293945,27.959999084472656,1944700,27.959999084472656
2026-05-04,28.200000762939453,29.40999984741211,28.200000762939453,29.31999969482422,4316000,29.31999969482422
2026-05-05,29.309999465942383,30.610000610351562,28.739999771118164,30.079999923706055,3580700,30.079999923706055
2026-05-06,27.200000762939453,30.5,26.8700008392334,30.280000686645508,5185300,30.280000686645508
2026-05-07,30.84000015258789,31.510000228881836,29.329999923706055,29.6299991607666,4693100,29.6299991607666
2026-05-08,29.700000762939453,31.65999984741211,29.25,31.59000015258789,2516300,31.59000015258789
2026-05-11,31.450000762939453,32.369998931884766,31.049999237060547,32.310001373291016,2656600,32.310001373291016
2026-05-12,32.13999938964844,32.66999816894531,31.229999542236328,31.739999771118164,2592400,31.739999771118164
2026-05-13,31.540000915527344,33.5099983215332,31.3700008392334,32.70000076293945,3682700,32.70000076293945
2026-05-14,32.65999984741211,34.040000915527344,32.54999923706055,33.459999084472656,2491200,33.459999084472656
2026-05-15,33.36000061035156,34.029998779296875,33.0099983215332,33.810001373291016,1920700,33.810001373291016
2026-05-18,33.72999954223633,34.38999938964844,32.7599983215332,32.77000045776367,2426700,32.77000045776367
2026-05-19,33.0,33.5099983215332,32.4900016784668,32.650001525878906,2112700,32.650001525878906
2026-05-20,32.369998931884766,33.119998931884766,31.889999389648438,33.099998474121094,1797100,33.099998474121094
2026-05-21,32.599998474121094,33.09000015258789,32.279998779296875,32.77000045776367,2109000,32.77000045776367
2026-05-22,33.0,33.970001220703125,32.900001525878906,33.439998626708984,1487800,33.439998626708984
2026-05-26,33.619998931884766,33.900001525878906,33.0,33.34000015258789,1618800,33.34000015258789
2026-05-27,32.84000015258789,33.25,32.09000015258789,32.220001220703125,1231500,32.220001220703125
2026-05-28,32.31999969482422,32.31999969482422,30.360000610351562,31.6299991607666,3232100,31.6299991607666
2026-05-29,31.959999084472656,34.150001525878906,31.899999618530273,34.04999923706055,3494600,34.04999923706055
2026-06-01,34.41999816894531,36.86000061035156,34.41999816894531,36.83000183105469,3299700,36.83000183105469
2026-06-02,35.970001220703125,36.599998474121094,35.70000076293945,36.5099983215332,2343100,36.5099983215332
2026-06-03,36.2599983215332,36.2599983215332,34.63999938964844,34.970001220703125,1868400,34.970001220703125
2026-06-04,34.970001220703125,35.439998626708984,34.689998626708984,34.880001068115234,1741000,34.880001068115234
2026-06-05,34.84000015258789,34.970001220703125,33.66999816894531,33.70000076293945,1768300,33.70000076293945
2026-06-08,33.720001220703125,33.9900016784668,33.189998626708984,33.70000076293945,1554500,33.70000076293945
2026-06-09,33.43000030517578,34.189998626708984,32.34000015258789,33.470001220703125,2009100,33.470001220703125
2026-06-10,32.630001068115234,33.869998931884766,32.36000061035156,33.06999969482422,2734800,33.06999969482422
2026-06-11,32.5099983215332,32.97999954223633,31.84000015258789,32.79999923706055,1907000,32.79999923706055
