Date,open,high,low,close,volume
2026-04-06,62.91999816894531,64.62000274658203,62.560001373291016,63.4900016784668,5306300
2026-04-07,63.25,64.0,61.90999984741211,63.790000915527344,5490300
2026-04-08,67.5,68.5199966430664,66.37999725341797,68.37999725341797,9810400
2026-04-09,68.4800033569336,69.06999969482422,67.9000015258789,68.48999786376953,5812400
2026-04-10,69.13999938964844,70.11000061035156,68.13999938964844,68.6500015258789,6275800
2026-04-13,70.30000305175781,71.30999755859375,68.80999755859375,71.0199966430664,7823500
2026-04-14,71.73999786376953,72.52999877929688,70.80999755859375,72.05000305175781,7271800
2026-04-15,71.63999938964844,72.55000305175781,71.08999633789062,72.43000030517578,6025400
2026-04-16,74.37000274658203,80.5,73.9800033569336,79.93000030517578,19322700
2026-04-17,80.33999633789062,83.5199966430664,79.77999877929688,83.01000213623047,15737800
2026-04-20,82.66999816894531,85.58999633789062,81.63999938964844,85.55999755859375,9539200
2026-04-21,85.72000122070312,87.51000213623047,84.75,86.91000366210938,10035800
2026-04-22,88.72000122070312,89.69000244140625,87.0199966430664,88.98999786376953,11538800
2026-04-23,92.80999755859375,99.19000244140625,92.5,97.77999877929688,20863900
2026-04-24,99.2300033569336,100.30000305175781,95.94999694824219,98.4000015258789,13371100
2026-04-27,98.12999725341797,99.62000274658203,96.38999938964844,98.04000091552734,9898500
2026-04-28,95.01000213623047,96.77999877929688,92.44000244140625,93.30000305175781,11512600
2026-04-29,99.55999755859375,101.26000213623047,97.33999633789062,98.86000061035156,13018200
2026-04-30,100.22000122070312,101.69000244140625,98.54000091552734,100.80999755859375,9532700
2026-05-01,100.88999938964844,103.31999969482422,99.69999694824219,103.02999877929688,9699500
2026-05-04,104.88999938964844,105.0,101.48999786376953,102.04000091552734,17002200
2026-05-05,97.6500015258789,105.80999755859375,96.08000183105469,102.66999816894531,22724000
2026-05-06,102.62000274658203,105.9000015258789,100.05999755859375,105.7699966430664,21980800
2026-05-07,105.2699966430664,105.5,99.7300033569336,100.61000061035156,19234100
2026-05-08,101.98999786376953,103.30999755859375,100.7300033569336,103.19999694824219,10761800
