Date,open,high,low,close,volume
2026-01-05,27.809999465942383,29.860000610351562,27.600000381469727,29.280000686645508,73826300
2026-01-06,29.229999542236328,29.299999237060547,26.030000686645508,26.979999542236328,120271300
2026-01-07,26.864999771118164,27.18000030517578,26.364999771118164,27.0,43444900
2026-01-08,27.0,28.05500030517578,26.56999969482422,27.719999313354492,50496100
2026-01-09,27.80500030517578,28.375,27.229999542236328,27.399999618530273,43777000
2026-01-12,27.290000915527344,27.31599998474121,26.200000762939453,26.600000381469727,49134000
2026-01-13,26.700000762939453,27.200000762939453,26.219999313354492,27.139999389648438,45562900
2026-01-14,27.0,27.084999084472656,25.920000076293945,26.670000076293945,40864200
2026-01-15,26.809999465942383,27.329999923706055,26.209999084472656,26.440000534057617,47958300
2026-01-16,26.540000915527344,26.780000686645508,26.010000228881836,26.1299991607666,40832300
2026-01-20,25.440000534057617,26.34000015258789,25.209999084472656,25.489999771118164,37001100
2026-01-21,25.5,26.049999237060547,24.950000762939453,25.639999389648438,50248300
2026-01-22,26.18000030517578,26.389999389648438,26.0,26.09000015258789,35356300
2026-01-23,26.0,26.1299991607666,25.600000381469727,25.850000381469727,34264200
2026-01-26,25.899999618530273,26.399999618530273,25.770000457763672,25.799999237060547,36320300
2026-01-27,25.899999618530273,25.93000030517578,25.209999084472656,25.459999084472656,38768100
2026-01-28,25.5,25.790000915527344,24.56999969482422,24.600000381469727,48776100
2026-01-29,24.864999771118164,25.1200008392334,24.049999237060547,24.360000610351562,67935300
2026-01-30,25.43000030517578,25.469999313354492,22.309999465942383,22.809999465942383,131667900
2026-02-02,22.510000228881836,23.0,21.860000610351562,22.079999923706055,64063800
2026-02-03,23.049999237060547,23.360000610351562,21.020000457763672,21.760000228881836,92380200
2026-02-04,21.489999771118164,21.764999389648438,20.06999969482422,20.75,85930900
2026-02-05,20.229999542236328,20.399999618530273,19.194000244140625,19.459999084472656,87454700
2026-02-06,20.290000915527344,21.15999984741211,20.040000915527344,20.860000610351562,67020900
2026-02-09,21.290000915527344,21.59000015258789,20.799999237060547,21.350000381469727,64079400
2026-02-10,21.09000015258789,22.0,21.049999237060547,21.18000030517578,55796600
2026-02-11,21.100000381469727,21.100000381469727,20.139999389648438,20.549999237060547,52565000
2026-02-12,20.790000915527344,20.790000915527344,19.040000915527344,19.299999237060547,63515100
2026-02-13,19.280000686645508,19.8700008392334,19.149999618530273,19.610000610351562,43139300
2026-02-17,19.40999984741211,19.84000015258789,19.110000610351562,19.510000228881836,49681800
2026-02-18,19.469999313354492,20.010000228881836,19.225000381469727,19.540000915527344,59588800
2026-02-19,19.329999923706055,19.479999542236328,18.969999313354492,19.299999237060547,53391100
2026-02-20,19.084999084472656,19.190000534057617,18.514999389648438,19.020000457763672,68549800
2026-02-23,18.729999542236328,18.7549991607666,17.579999923706055,18.219999313354492,82932900
2026-02-24,18.0,18.709999084472656,17.889999389648438,18.65999984741211,62839300
2026-02-25,19.280000686645508,19.6200008392334,18.93000030517578,19.290000915527344,67462500
2026-02-26,19.190000534057617,19.559999465942383,18.969999313354492,19.100000381469727,69888000
2026-02-27,18.15999984741211,18.209999084472656,17.309999465942383,17.760000228881836,115602700
2026-03-02,17.145000457763672,18.40999984741211,16.799999237060547,18.389999389648438,74612700
2026-03-03,18.0,19.040000915527344,17.690000534057617,18.610000610351562,71879300
2026-03-04,19.059999465942383,19.280000686645508,18.610000610351562,18.700000762939453,62745900
2026-03-05,18.649999618530273,19.479999542236328,18.639999389648438,19.25,68834400
2026-03-06,18.485000610351562,19.2450008392334,18.1200008392334,18.899999618530273,76383800
2026-03-09,18.329999923706055,18.94499969482422,17.770000457763672,18.790000915527344,75562800
2026-03-10,18.920000076293945,19.024999618530273,18.040000915527344,18.290000915527344,62077100
2026-03-11,18.389999389648438,18.850000381469727,17.969999313354492,18.530000686645508,59435000
2026-03-12,18.219999313354492,18.549999237060547,17.6200008392334,17.700000762939453,63114900
2026-03-13,17.799999237060547,18.149999618530273,17.530000686645508,17.760000228881836,56401700
2026-03-16,18.0,18.06999969482422,17.469999313354492,17.6299991607666,66832200
2026-03-17,17.719999313354492,18.2549991607666,16.479999542236328,17.3700008392334,160394800
2026-03-18,17.43000030517578,18.030000686645508,17.15999984741211,17.18000030517578,80507500
2026-03-19,16.75,17.295000076293945,16.579999923706055,17.079999923706055,72088500
2026-03-20,16.915000915527344,17.408000946044922,16.670000076293945,16.899999618530273,78470700
2026-03-23,17.155000686645508,17.40999984741211,16.84000015258789,17.149999618530273,71455700
2026-03-24,16.9950008392334,17.06999969482422,16.489999771118164,16.700000762939453,55320700
2026-03-25,17.040000915527344,17.34000015258789,16.520000457763672,16.559999465942383,45542800
2026-03-26,16.274999618530273,16.489999771118164,15.805000305175781,15.869999885559082,59196200
