Date,open,high,low,close,volume,adj_close
2026-01-29,54.0,56.79999923706055,52.68000030517578,56.189998626708984,3667500,55.95573425292969
2026-01-30,55.189998626708984,58.667999267578125,53.332000732421875,55.189998626708984,2762600,54.95989990234375
2026-02-02,53.65999984741211,57.15999984741211,52.560001373291016,56.83000183105469,2841300,56.59306716918945
2026-02-03,58.400001525878906,59.755001068115234,53.2599983215332,56.59000015258789,3008400,56.354068756103516
2026-02-04,56.75,56.75,46.15999984741211,48.279998779296875,4836900,48.078712463378906
2026-02-05,46.0,47.86000061035156,44.61000061035156,46.11000061035156,3880700,45.917762756347656
2026-02-06,48.68000030517578,53.310001373291016,47.85499954223633,51.58000183105469,4020500,51.36495590209961
2026-02-09,49.02000045776367,54.5099983215332,48.8650016784668,52.959999084472656,2054200,52.739200592041016
2026-02-10,53.189998626708984,53.564998626708984,51.36000061035156,52.939998626708984,1724200,52.71928405761719
2026-02-11,53.40999984741211,55.650001525878906,51.720001220703125,53.72999954223633,3360100,53.50598907470703
2026-02-12,54.650001525878906,55.43199920654297,51.150001525878906,51.470001220703125,1940900,51.25541687011719
2026-02-13,59.56999969482422,61.36000061035156,54.869998931884766,56.630001068115234,6298000,56.39390182495117
2026-02-17,55.0,55.5,51.209999084472656,52.540000915527344,3587300,52.320953369140625
2026-02-18,53.439998626708984,54.83000183105469,49.220001220703125,50.79999923706055,3367600,50.58820724487305
2026-02-19,50.560001373291016,51.369998931884766,48.85499954223633,49.97999954223633,2378200,49.77162551879883
2026-02-20,48.880001068115234,50.47999954223633,47.25,49.2400016784668,2213300,49.03470993041992
2026-02-23,48.58000183105469,51.189998626708984,46.900001525878906,50.66999816894531,2957400,50.45874786376953
2026-02-24,49.9900016784668,53.88999938964844,48.540000915527344,53.459999084472656,3199800,53.237117767333984
2026-02-25,50.45000076293945,56.83000183105469,48.900001525878906,55.220001220703125,5810500,54.98978042602539
2026-02-26,54.41999816894531,54.540000915527344,49.029998779296875,50.959999084472656,4279300,50.74753952026367
2026-02-27,50.369998931884766,51.5,49.04999923706055,49.630001068115234,2715500,49.4230842590332
2026-03-02,48.7400016784668,50.54999923706055,47.560001373291016,49.310001373291016,1711700,49.10441970825195
2026-03-03,47.439998626708984,48.321998596191406,46.0,47.599998474121094,2082700,47.401546478271484
2026-03-04,49.290000915527344,51.040000915527344,47.529998779296875,50.029998779296875,3114200,49.821414947509766
2026-03-05,49.560001373291016,51.099998474121094,47.31999969482422,50.45000076293945,1792000,50.23966598510742
2026-03-06,48.5,51.939998626708984,48.0,48.959999084472656,1880300,48.75587844848633
2026-03-09,47.869998931884766,49.64500045776367,46.689998626708984,49.45000076293945,2744400,49.24383544921875
2026-03-10,49.119998931884766,54.81999969482422,48.52000045776367,54.029998779296875,4324700,53.93562316894531
2026-03-11,53.619998931884766,57.290000915527344,53.060001373291016,55.349998474121094,2278600,55.253318786621094
2026-03-12,54.45000076293945,54.58000183105469,51.459999084472656,53.33000183105469,2092100,53.23685073852539
2026-03-13,53.439998626708984,55.16999816894531,51.59000015258789,52.0,1631400,51.90917205810547
2026-03-16,53.720001220703125,57.30500030517578,52.599998474121094,56.9900016784668,2031800,56.89045715332031
2026-03-17,59.54999923706055,66.66000366210938,59.54999923706055,63.189998626708984,6675100,63.07962417602539
2026-03-18,64.13999938964844,70.16999816894531,64.13999938964844,68.55999755859375,6241600,68.44024658203125
