Date,open,high,low,close,adj_close,volume
2026-01-05,129.55999755859375,131.19000244140625,122.08999633789062,124.01000213623047,122.88591766357422,8471000
2026-01-06,125.0999984741211,126.19999694824219,121.83000183105469,123.93000030517578,122.80664825439453,6595600
2026-01-07,123.0,123.30000305175781,118.75,120.06999969482422,118.98163604736328,10343400
2026-01-08,117.55999755859375,119.37000274658203,114.79000091552734,118.5,117.42586517333984,11522100
2026-01-09,119.9800033569336,121.01000213623047,117.31999969482422,120.62000274658203,119.52664947509766,7001500
2026-01-12,119.0,122.08000183105469,118.70999908447266,120.47000122070312,119.37800598144531,5203400
2026-01-13,121.5,121.87999725341797,118.91000366210938,119.66000366210938,118.57535552978516,5641600
2026-01-14,119.1500015258789,122.06999969482422,117.93000030517578,118.69000244140625,117.61414337158203,4788300
2026-01-15,121.80999755859375,123.6500015258789,119.4800033569336,119.66000366210938,118.57535552978516,6834000
2026-01-16,120.20999908447266,122.98999786376953,119.22000122070312,120.52999877929688,119.43746185302734,9023300
2026-01-20,116.51000213623047,117.05000305175781,110.83999633789062,111.06999969482422,110.54472351074219,11625700
2026-01-21,112.33000183105469,114.41999816894531,110.22000122070312,113.26000213623047,112.724365234375,9162300
2026-01-22,114.2300033569336,119.58999633789062,113.9800033569336,117.16999816894531,116.61587524414062,8372200
2026-01-23,115.41999816894531,115.98999786376953,113.76000213623047,115.43000030517578,114.88410186767578,6342800
2026-01-26,115.01000213623047,117.29000091552734,115.01000213623047,115.93000030517578,115.3817367553711,6309400
2026-01-27,116.77999877929688,117.83999633789062,114.4800033569336,114.66000366210938,114.11774444580078,5058300
2026-01-28,115.4000015258789,118.5,114.22000122070312,117.31999969482422,116.76516723632812,5300400
2026-01-29,115.66999816894531,119.0999984741211,115.30999755859375,118.48999786376953,117.92962646484375,6246400
2026-01-30,116.81999969482422,116.9000015258789,112.26000213623047,114.44000244140625,113.8987808227539,10734700
2026-02-02,114.54000091552734,119.30000305175781,114.38999938964844,119.16000366210938,118.59646606445312,8019700
2026-02-03,119.9800033569336,121.19999694824219,116.19999694824219,117.1500015258789,116.5959701538086,8764600
2026-02-04,118.16000366210938,123.04000091552734,116.81999969482422,122.04000091552734,121.46284484863281,10914500
2026-02-05,120.25,122.72000122070312,113.05000305175781,115.38999938964844,114.84429168701172,9298400
2026-02-06,116.9000015258789,122.56999969482422,116.5,121.05000305175781,120.47753143310547,7918000
2026-02-09,120.30000305175781,122.0,117.86000061035156,120.91000366210938,120.33819580078125,5016800
2026-02-10,122.55000305175781,126.62999725341797,122.44999694824219,126.01000213623047,125.41407012939453,6194100
2026-02-11,127.69000244140625,128.05999755859375,122.29000091552734,124.16000366210938,123.57282257080078,5431200
2026-02-12,117.5,120.91999816894531,111.19999694824219,112.81999969482422,112.28644561767578,11756600
2026-02-13,115.47000122070312,120.83000183105469,114.22000122070312,117.48999786376953,116.93435668945312,10480400
2026-02-17,116.25,119.05000305175781,114.97000122070312,116.08999633789062,115.54097747802734,5303700
2026-02-18,114.8499984741211,117.45999908447266,112.86000061035156,116.77999877929688,116.22771453857422,5783400
2026-02-19,118.95999908447266,121.44000244140625,117.61000061035156,119.05999755859375,118.49693298339844,7042300
2026-02-20,117.76000213623047,122.66000366210938,117.5999984741211,122.2699966430664,121.69175720214844,7763500
2026-02-23,121.26000213623047,124.31999969482422,118.87000274658203,119.13999938964844,118.57655334472656,6962300
2026-02-24,120.5,122.63999938964844,119.0,119.77999877929688,119.2135238647461,4937700
2026-02-25,118.12000274658203,124.94999694824219,117.19999694824219,123.4800033569336,122.89603424072266,8220000
2026-02-26,125.0999984741211,126.0,120.30999755859375,121.44999694824219,120.87562561035156,14418100
2026-02-27,137.3699951171875,148.86000061035156,136.11000061035156,148.0800018310547,147.3796844482422,33475600
2026-03-02,146.75999450683594,153.72000122070312,146.0,153.5500030517578,152.82383728027344,12554200
2026-03-03,149.72999572753906,150.94000244140625,141.02000427246094,145.17999267578125,144.493408203125,15258200
2026-03-04,146.0,148.3300018310547,144.0500030517578,147.10000610351562,146.40432739257812,8505500
2026-03-05,146.0,149.16000366210938,142.0500030517578,146.52000427246094,145.82708740234375,7027600
2026-03-06,143.8300018310547,148.66000366210938,142.1199951171875,146.47999572753906,145.78726196289062,7100400
2026-03-09,144.60000610351562,146.6999969482422,141.36000061035156,146.50999450683594,145.81712341308594,7400600
2026-03-10,146.2899932861328,146.88999938964844,137.5,143.8000030517578,143.11993408203125,7518700
2026-03-11,145.66000366210938,149.47000122070312,145.14999389648438,147.3699951171875,146.6730499267578,5405700
2026-03-12,147.14999389648438,151.85000610351562,147.08999633789062,149.91000366210938,149.20103454589844,7340900
2026-03-13,151.0,152.9499969482422,146.82000732421875,151.6199951171875,150.9029541015625,6441100
2026-03-16,153.0500030517578,157.8000030517578,152.67999267578125,156.5399932861328,155.7996826171875,7923400
2026-03-17,154.75,155.02000427246094,151.8000030517578,153.00999450683594,152.286376953125,6675800
2026-03-18,152.7100067138672,155.02000427246094,148.92999267578125,149.2100067138672,148.50436401367188,5460700
2026-03-19,146.58999633789062,157.07000732421875,146.57000732421875,156.75999450683594,156.01864624023438,7715300
2026-03-20,163.5,169.89999389648438,157.6699981689453,157.6699981689453,156.92434692382812,23135900
2026-03-23,159.24000549316406,165.4199981689453,158.6300048828125,164.58999633789062,163.81161499023438,10721300
2026-03-24,163.6199951171875,178.30999755859375,163.3699951171875,176.91000366210938,176.07334899902344,15886500
2026-03-25,177.75999450683594,184.86000061035156,177.6199951171875,184.00999450683594,183.1397705078125,11330800
2026-03-26,182.7100067138672,186.38999938964844,175.5500030517578,175.82000732421875,174.98851013183594,11061300
