,open,high,low,close,volume
2026-04-20,20.760000228881836,20.875,20.09000015258789,20.540000915527344,739000
2026-04-21,20.5,20.75,19.940000534057617,20.1299991607666,1026000
2026-04-22,20.280000686645508,20.56999969482422,20.0,20.25,1424900
2026-04-23,20.280000686645508,20.360000610351562,19.204999923706055,19.450000762939453,1220900
2026-04-24,19.450000762939453,20.045000076293945,19.270000457763672,19.8700008392334,1174200
2026-04-27,19.760000228881836,20.360000610351562,19.760000228881836,19.940000534057617,1030300
2026-04-28,19.969999313354492,20.434999465942383,19.84000015258789,20.059999465942383,1082200
2026-04-29,19.600000381469727,20.170000076293945,18.229999542236328,18.600000381469727,2999900
2026-04-30,18.690000534057617,18.920000076293945,18.329999923706055,18.719999313354492,2866500
2026-05-01,18.700000762939453,18.809999465942383,18.209999084472656,18.299999237060547,1514400
2026-05-04,18.139999389648438,19.149999618530273,18.100000381469727,18.670000076293945,2481900
2026-05-05,18.989999771118164,19.399999618530273,18.329999923706055,18.920000076293945,2535600
2026-05-06,19.219999313354492,20.489999771118164,18.90999984741211,20.40999984741211,2199200
2026-05-07,20.399999618530273,20.40999984741211,19.190000534057617,19.709999084472656,1228500
2026-05-08,19.440000534057617,20.530000686645508,19.440000534057617,19.6200008392334,1945800
2026-05-11,19.690000534057617,20.549999237060547,19.43000030517578,19.670000076293945,1834100
2026-05-12,19.760000228881836,19.969999313354492,19.174999237060547,19.459999084472656,1792300
2026-05-13,19.270000457763672,19.950000762939453,19.270000457763672,19.799999237060547,1257700
2026-05-14,19.969999313354492,20.0,18.8799991607666,19.389999389648438,1828000
2026-05-15,19.010000228881836,19.3700008392334,18.5,18.6200008392334,2154200
2026-05-18,18.6200008392334,19.110000610351562,18.229999542236328,18.399999618530273,1709400
2026-05-19,18.389999389648438,18.399999618530273,17.709999084472656,18.110000610351562,2130800
2026-05-20,18.209999084472656,19.174999237060547,18.11199951171875,18.829999923706055,1379700
2026-05-21,18.549999237060547,19.329999923706055,18.350000381469727,19.299999237060547,1351500
2026-05-22,18.520000457763672,19.059999465942383,18.18000030517578,18.639999389648438,3497200
