,open,high,low,close,volume
2026-04-22,132.75,133.47000122070312,126.81999969482422,129.1199951171875,1216400
2026-04-23,125.01000213623047,125.83999633789062,117.83000183105469,120.7699966430664,2450600
2026-04-24,120.5,121.27999877929688,117.48999786376953,118.9800033569336,1267400
2026-04-27,120.20999908447266,121.68000030517578,116.30000305175781,116.30999755859375,1172600
2026-04-28,118.30999755859375,119.77999877929688,113.83000183105469,114.1500015258789,1523800
2026-04-29,112.37999725341797,113.44999694824219,110.93000030517578,112.91000366210938,1714900
2026-04-30,111.38999938964844,113.94999694824219,109.69999694824219,113.77999877929688,1388500
2026-05-01,114.0,116.30999755859375,111.70999908447266,112.33000183105469,1133100
2026-05-04,112.80999755859375,113.8499984741211,108.12000274658203,110.5999984741211,1455300
2026-05-05,110.29000091552734,111.01000213623047,107.48999786376953,109.63999938964844,1339200
2026-05-06,109.02999877929688,110.0999984741211,106.62999725341797,106.97000122070312,1890000
2026-05-07,103.0,111.4000015258789,99.6500015258789,104.23999786376953,3575700
2026-05-08,103.11000061035156,103.6500015258789,98.76000213623047,99.2300033569336,2436100
2026-05-11,99.2699966430664,99.37999725341797,95.4000015258789,97.3499984741211,1686800
2026-05-12,98.30000305175781,99.05000305175781,94.95999908447266,95.13999938964844,1536900
2026-05-13,93.70999908447266,94.33999633789062,89.25,90.38999938964844,2666700
2026-05-14,91.06999969482422,93.3499984741211,89.69000244140625,89.69000244140625,2182000
2026-05-15,90.31999969482422,93.45999908447266,89.62000274658203,93.0199966430664,2209400
2026-05-18,93.62999725341797,100.44999694824219,91.23999786376953,100.44000244140625,3527000
2026-05-19,101.80999755859375,106.7699966430664,99.70999908447266,100.51000213623047,2632300
2026-05-20,98.87000274658203,105.05999755859375,96.97000122070312,104.30000305175781,1722600
2026-05-21,102.5199966430664,104.0999984741211,99.33999633789062,103.19000244140625,1782700
2026-05-22,103.70999908447266,105.87000274658203,101.56999969482422,102.69000244140625,1130900
2026-05-26,101.44000244140625,101.98999786376953,99.5,99.69000244140625,1328900
