Date,open,high,low,close,adj_close,volume
2026-01-05,94.2699966430664,95.05500030517578,90.41000366210938,93.43000030517578,93.43000030517578,722500
2026-01-06,93.5999984741211,94.75,91.52999877929688,92.38999938964844,92.38999938964844,574900
2026-01-07,91.4499969482422,92.0,88.6989974975586,91.37000274658205,91.37000274658205,1310400
2026-01-08,92.0199966430664,94.28500366210938,90.98999786376952,91.37000274658205,91.37000274658205,656200
2026-01-09,93.1999969482422,97.0199966430664,92.48999786376952,95.26000213623048,95.26000213623048,692000
2026-01-12,94.68000030517578,95.69499969482422,93.29499816894533,94.77999877929688,94.77999877929688,876500
2026-01-13,94.47000122070312,98.29000091552734,94.16000366210938,97.87000274658205,97.87000274658205,989000
2026-01-14,97.54000091552734,98.41999816894533,96.16999816894533,98.25,98.25,531300
2026-01-15,99.47000122070312,101.89099884033205,96.16000366210938,96.44000244140624,96.44000244140624,1330100
2026-01-16,96.5,97.87999725341795,95.11000061035156,96.36000061035156,96.36000061035156,619600
2026-01-20,96.8499984741211,100.63999938964844,94.30999755859376,95.31999969482422,95.31999969482422,893000
2026-01-21,95.54000091552734,95.96499633789062,90.76000213623048,93.1500015258789,93.1500015258789,728000
2026-01-22,96.48999786376952,100.22000122070312,96.27999877929688,98.37999725341795,98.37999725341795,1000100
2026-01-23,98.86000061035156,99.53500366210938,95.30999755859376,96.1999969482422,96.1999969482422,612600
2026-01-26,96.73999786376952,98.58999633789062,95.40499877929688,95.58000183105467,95.58000183105467,521700
2026-01-27,96.0199966430664,97.45999908447266,94.66000366210938,96.37000274658205,96.37000274658205,394900
2026-01-28,95.54000091552734,96.23999786376952,93.5999984741211,94.30999755859376,94.30999755859376,349600
2026-01-29,94.88999938964844,97.09100341796875,92.68599700927734,96.3499984741211,96.3499984741211,553400
2026-01-30,96.3499984741211,97.98999786376953,94.04000091552734,95.51000213623047,95.51000213623047,597000
2026-02-02,95.26000213623047,98.88999938964844,94.12000274658203,94.62000274658203,94.62000274658203,661500
2026-02-03,96.06999969482422,96.625,90.96099853515625,95.0,95.0,701700
2026-02-04,95.0,95.0,90.20999908447266,91.69999694824219,91.69999694824219,919900
2026-02-05,90.56999969482422,92.94499969482422,87.60199737548828,88.41000366210938,88.41000366210938,758400
2026-02-06,88.98999786376953,93.82499694824219,88.98999786376953,93.20999908447266,93.20999908447266,463000
2026-02-09,92.23999786376953,95.4800033569336,92.23999786376953,94.91999816894531,94.91999816894531,522100
2026-02-10,95.2699966430664,97.69999694824219,95.0,97.47000122070312,97.47000122070312,512100
2026-02-11,97.98999786376953,99.37999725341797,94.51000213623047,94.80000305175781,94.80000305175781,936100
2026-02-12,108.55999755859375,117.05500030517578,106.08000183105469,115.72000122070312,115.72000122070312,2524300
2026-02-13,116.0,117.5,110.36000061035156,115.69999694824219,115.69999694824219,1417000
2026-02-17,115.9000015258789,118.12999725341797,113.47000122070312,114.70999908447266,114.70999908447266,653600
2026-02-18,114.94999694824219,118.13999938964844,114.56999969482422,115.23999786376953,115.23999786376953,610300
2026-02-19,114.4000015258789,117.79000091552734,113.97000122070312,115.29000091552734,115.29000091552734,447700
2026-02-20,115.16999816894531,115.5,113.13999938964844,114.23999786376953,114.23999786376953,684100
2026-02-23,113.5,113.5199966430664,110.73999786376953,111.30000305175781,111.30000305175781,503000
2026-02-24,110.94999694824219,115.75,110.5,113.20999908447266,113.20999908447266,516100
