Date,open,high,low,close,volume
2026-04-15,38.0,38.97999954223633,37.93000030517578,38.790000915527344,372900
2026-04-16,40.0,41.369998931884766,39.81999969482422,40.650001525878906,761100
2026-04-17,41.15999984741211,42.130001068115234,40.2599983215332,41.5,776900
2026-04-20,41.08000183105469,41.56999969482422,40.029998779296875,40.5,455600
2026-04-21,40.540000915527344,40.84000015258789,39.09000015258789,39.45000076293945,527300
2026-04-22,39.79999923706055,39.97999954223633,38.58000183105469,39.13999938964844,556400
2026-04-23,39.13999938964844,39.470001220703125,37.810001373291016,38.75,490300
2026-04-24,38.790000915527344,39.959999084472656,37.939998626708984,39.70000076293945,500100
2026-04-27,39.54999923706055,41.779998779296875,39.31999969482422,41.40999984741211,638500
2026-04-28,41.20000076293945,41.470001220703125,39.869998931884766,40.47999954223633,504000
2026-04-29,39.91999816894531,40.36000061035156,38.709999084472656,40.2400016784668,476300
2026-04-30,40.209999084472656,40.66999816894531,39.02000045776367,40.529998779296875,455400
2026-05-01,40.59000015258789,41.65999984741211,40.31999969482422,40.900001525878906,469200
2026-05-04,40.310001373291016,41.31999969482422,39.65999984741211,40.20000076293945,479200
2026-05-05,40.40999984741211,41.20000076293945,40.08000183105469,40.5,442500
2026-05-06,40.59000015258789,40.93000030517578,39.29999923706055,40.27000045776367,713000
2026-05-07,40.2599983215332,40.630001068115234,38.790000915527344,39.04999923706055,431400
2026-05-08,39.04999923706055,39.290000915527344,38.04999923706055,38.22999954223633,460000
2026-05-11,38.81999969482422,39.84000015258789,37.29999923706055,38.040000915527344,1581000
2026-05-12,33.869998931884766,33.869998931884766,28.81999969482422,29.030000686645508,5407600
2026-05-13,29.360000610351562,30.5,28.540000915527344,29.829999923706055,1736700
2026-05-14,29.360000610351562,31.489999771118164,28.8799991607666,30.860000610351562,1129400
2026-05-15,31.940000534057617,32.5,30.5,31.209999084472656,1200300
2026-05-18,31.06999969482422,31.68000030517578,30.559999465942383,30.899999618530273,746900
2026-05-19,30.920000076293945,31.5,30.5,30.68000030517578,554800
