,open,high,low,close,volume
2026-04-22,6.010000228881836,6.275000095367432,5.980000019073486,6.139999866485596,5091600
2026-04-23,6.039999961853027,6.230000019073486,5.849999904632568,5.96999979019165,2568100
2026-04-24,6.139999866485596,6.21999979019165,5.932000160217285,6.0,2942700
2026-04-27,6.050000190734863,6.480000019073486,6.039999961853027,6.25,5032800
2026-04-28,6.010000228881836,6.070000171661377,5.829999923706055,5.909999847412109,3229400
2026-04-29,5.929999828338623,6.039999961853027,5.71999979019165,5.829999923706055,2574300
2026-04-30,5.949999809265137,6.110000133514404,5.710000038146973,6.019999980926514,16774900
2026-05-01,6.050000190734863,6.400000095367432,6.010000228881836,6.269999980926514,4646200
2026-05-04,6.449999809265137,6.610000133514404,6.050000190734863,6.380000114440918,8053700
2026-05-05,6.650000095367432,6.869999885559082,6.480000019073486,6.679999828338623,9104900
2026-05-06,6.75,6.934999942779541,6.675000190734863,6.920000076293945,6441800
2026-05-07,6.829999923706055,7.090000152587891,6.434999942779541,6.550000190734863,7944700
2026-05-08,6.650000095367432,7.080999851226807,6.46999979019165,6.710000038146973,6676100
2026-05-11,6.699999809265137,6.849999904632568,6.239999771118164,6.53000020980835,7126600
2026-05-12,6.380000114440918,6.40500020980835,6.03000020980835,6.25,5658300
2026-05-13,6.090000152587891,6.300000190734863,5.954999923706055,6.070000171661377,5395300
2026-05-14,6.300000190734863,7.369999885559082,6.300000190734863,7.139999866485596,17928500
2026-05-15,6.78000020980835,7.21999979019165,6.539999961853027,6.989999771118164,10876800
2026-05-18,7.03000020980835,7.130000114440918,6.715000152587891,6.929999828338623,9926300
2026-05-19,7.409999847412109,7.940000057220459,7.199999809265137,7.789999961853027,28337800
2026-05-20,8.029999732971191,8.609999656677246,7.769999980926514,8.119999885559082,22242800
2026-05-21,8.529999732971191,8.78499984741211,8.154999732971191,8.479999542236328,24188000
2026-05-22,8.649999618530273,8.760000228881836,7.375,7.670000076293945,22015300
2026-05-26,8.369999885559082,9.130000114440918,8.350000381469727,8.449999809265137,18850000
