ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
BNO,4391.745834137803,251522.664098883,8,3,255942.62078525388,11,67.909091,3.551659,1.103476,10.080147,11,0,1,0.0,251494.4532466499,4023.356119850103,251494.4532466499,8,3,184690307.3772216,1499525.0,391210.0,-247130.91826474518,SHORT,548.9682292672254,83840.888032961,0.083882,0.000112,0.017460636598582,1.0,215640000.0,0.006954,0.001814,0.025457625174699752,3.8880025984493134,0.5670896700541699,7.691666666666666,0.7691666666666667,none,none
SIMO,245585.1719144608,0.0009121963207831331,7,8,245585.17373885345,15,41.6,202.26567,215.398504,176.0,15,0,3,0.0,5.1132031830826025e-22,245585.16894485222,0.0003853079482786003,7,8,629030281.4212946,2992118.0,398746.5,245585.17100226448,LONG,35083.595987780114,0.00011402454009789164,0.0,0.577604,99.0,1.0,4684076414.0,0.000639,8.5e-05,0.07489970890082093,2.434301450699853e-10,0.6851848645014071,7.164196915890937,0.7164196915890937,none,none
DAVE,0.0010526440597252496,57480.14986471528,13,6,57480.15091750034,19,33.526316,7.965263,2.856607,15.628246,19,2,1,3.43577021961146e-05,4.417869741292001e-08,0.0009259300147243326,32469.69452926641,13,6,9469436612.634079,2456520.0,1310990.0,-57480.14881207122,SHORT,8.097261997886536e-05,9580.024977452545,0.120377,0.435115,1.8313175282297324e-08,1.0,2816468680.0,0.000872,0.000465,2.8749696580636344e-10,0.034014313901238005,0.7178519200000001,6.9376362916161005,0.69376362916161,none,none
W,0.00015356337160550766,2.1636844483598204e-11,6,4,0.0003071267649005819,10,45.8,2.395634,1.812352,3.270557,10,1,2,0.00015354253453497737,1.9480157763590418e-13,0.00015354253453497737,1.6206875887652314e-11,6,4,376243419.7026211,823194.5,1698295.5,0.00015356334996866316,LONG,2.559389526758461e-05,5.409211120899551e-12,0.000136,0.250959,99.0,1.0,8366555094.0,9.8e-05,0.000203,3.059072100766902e-11,6.465278791720046e-18,0.5842300999729213,6.557827857142858,0.6557827857142857,"not_extended, resistance_ema_confluence, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
TER,28.75723036101646,3189.398226123911,3,12,3218.174503530759,15,68.133333,2.261177,1.010734,2.573788,15,0,1,0.0,0.019047045831368955,28.757230361015406,3189.3782206515975,3,12,53808870843.84172,325750.0,3279827.0,-3160.640995762895,SHORT,9.585743453672153,265.78318551032595,0.0,6e-06,0.009016506664319947,1.0,57136659512.0,6e-06,5.7e-05,1.6776870638821524e-06,4.651710264134455e-05,0.2549917664123116,5.983468213431635,0.5983468213431635,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned"
LION,0.0,331783.50093029445,0,3,663567.0018605889,3,68.0,0.294448,,0.294448,3,0,2,0.0,331783.50093029445,0.0,300579.12154004956,0,3,3.2728626438314195e+17,0.0,1078797.5,-331783.50093029445,SHORT,0.0,110594.50031009816,0.0,0.09405,0.0,1.0,3093396000.0,0.0,0.000349,0.0,0.3575180814551327,0.18,5.942836679583899,0.5942836679583899,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
DASH,312071.10229109693,1159001.899646137,8,11,2630141.099135628,19,56.473684,1.98946,0.53291,3.048769,19,0,4,0.0,1002488.9666413461,94799.24893991268,904878.7669135974,8,11,22.450956027114536,525065.0,1926531.5,-846930.79735504,SHORT,39008.88778638712,105363.80905873972,0.696225,0.21926,0.2692584907638008,1.0,73767386594.0,7e-06,2.6e-05,0.0052880940463681785,0.014283250894957104,0.33911980441152473,5.928913268024852,0.5928913268024851,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
IWM,280791.93849629664,2038121.333609365,5,8,2589115.1675959253,13,58.384615,2.994864,2.485158,3.31343,13,2,0,18308.66102217876,0.0,139977.63815076643,1353087.177656176,5,8,17.69021132904637,772980.0,3248182.0,-1757329.3951130682,SHORT,56158.38769925933,254765.16670117062,0.50149,0.336111,0.13776998153443323,1.0,75440465671.0,1e-05,4.3e-05,0.007444066947328921,0.033770359771136016,0.43826589420470985,5.780117564678708,0.5780117564678708,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
ARKK,4770.583479055086,48456.00378104346,3,5,53388.278984196055,8,43.125,1.09124,1.247108,0.997719,8,0,2,0.0,4561.732179007747,4289.659033814153,23584.602986915703,3,5,9.33190609191944,190995.0,566503.0,-43685.42030198837,SHORT,1590.194493018362,9691.200756208691,0.10081,0.513278,0.09845185543182149,1.0,5723514000.0,3.3e-05,9.9e-05,0.0027783534608605167,0.016932256575608432,0.3522645139415671,5.703029401155375,0.5703029401155375,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
ERAS,15568.661763956834,4452.708974583447,1,4,24474.079713123727,5,72.2,4.101562,3.153132,4.338669,5,0,1,0.0,4378.045039168951,15568.661763956834,4378.045039168951,1,4,1021.6088025379833,185120.0,359125.0,11115.952789373387,LONG,15568.661763956834,1113.1772436458618,0.0,0.016768,3.496447185932085,1.0,5656551755.0,3.3e-05,6.3e-05,0.027523237545197417,0.001967943177859003,0.4390150018081843,5.576434027289965,0.5576434027289965,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
AXTI,8622764.894379988,93237.10445207445,6,3,8809239.103284137,9,49.888889,0.521228,1.136986,0.315976,9,1,1,1694831.5229430336,21864.204783608537,1904303.7626115428,35718.918735494204,6,3,45.31410630012192,9171172.0,1643821.0,8529527.789927915,LONG,1437127.4823966648,31079.034817358148,0.779154,0.616902,92.48211798353567,1.0,3497246585.0,0.002622,0.00047,4.109311275220431,0.08886715323608829,0.7458968266666667,5.3610876059189705,0.536108760591897,none,none
DG,760.6678019985434,2.148258465295149e-12,3,2,1521.3356035747072,5,74.6,1.352503,0.462884,2.686932,5,0,0,0.0,0.0,760.6678015761618,2.1478452522555423e-12,3,2,708171585566492.4,555212.0,2134000.0,760.6678019985412,LONG,253.55593399951445,1.0741292326475745e-12,0.0,0.000192,99.0,1.0,26770711459.0,2.1e-05,8e-05,9.471393182353095e-05,4.012329796660913e-19,0.27277866236491377,5.359950226957631,0.535995022695763,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned"
LRCX,105106.70628693813,281274.94773970736,13,11,417837.2033058592,24,39.0,4.478647,4.958935,3.911034,24,6,3,65033.349482376405,106921.83285306576,43997.42642429428,56705.6059770319,13,11,2.0114989291525904,3390187.5,2938707.0,-176168.24145276923,SHORT,8085.131252841395,25570.449794518852,0.581402,0.798398,0.3736795869364241,1.0,331124118360.0,1e-05,9e-06,0.0002441722243878108,0.0007722315704807258,0.5477862624938915,5.224441567876107,0.5224441567876107,none,none
SOXS,2832.0871538662527,1108.3404059345658,1,1,5048.767965735384,2,45.0,116.777778,167.111111,66.444444,2,0,1,0.0,1108.3404059345658,2832.0871538662527,1108.3404059345658,1,1,1.2776251495939117,444000.0,175870.5,1723.746747931687,LONG,2832.0871538662527,1108.3404059345658,0.0,0.0,2.5552502991878234,1.0,1641608052.0,0.00027,0.000107,0.0172519082762531,0.006751553177290128,0.5099023036998592,5.185159735400132,0.5185159735400132,none,none
FSLR,65251.16693088658,10019.079883695438,2,4,75280.99800550372,6,52.666667,1.00287,1.729384,0.639613,6,2,1,65251.16693088658,3684.0478031944567,65240.41573996488,5452.440591274381,2,4,82.26679387441108,93756.5,2340025.0,55232.08704719115,LONG,32625.58346544329,2504.7699709238595,0.000165,0.455794,6.512690555254794,1.0,20947106029.0,4e-06,0.000112,0.015575222381686113,0.001195759436867392,0.30672787011857694,5.162906371428571,0.5162906371428571,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target
UPST,22625.17455327959,10897.738325164917,4,4,44420.65120360942,8,30.0,4.149772,3.314119,4.985425,8,0,0,0.0,0.0,7624.68485102409,4034.331675665766,4,4,1.096866647781126,378928.0,180275.5,11727.436228114673,LONG,5656.293638319898,2724.4345812912293,0.663,0.629801,2.0761348711258583,1.0,3271324167.0,0.000116,5.5e-05,0.01729053236416817,0.008328231756346234,0.5822979421466058,4.83340272408686,0.48334027240868604,none,none
CRDO,165848.92188607587,444513.3833318502,5,8,1202578.405397758,13,56.461538,0.745959,0.339019,1.000296,13,1,3,138745.89209641598,441662.8037013556,138745.89209641598,291410.6573812112,5,8,274.15229275957046,820777.0,1158581.5,-278664.4614457743,SHORT,33169.784377215175,55564.17291648127,0.16342,0.344428,0.3731022014296965,1.0,31052147399.0,2.6e-05,3.7e-05,0.010681961524594389,0.017893826215146284,0.3334038440978975,4.746416408732533,0.47464164087325333,none,none
DELL,1203.083998019834,4112.999256820936,9,10,5870.256624355181,19,43.368421,0.830832,1.060116,0.624476,19,2,5,406.6475597154679,694.7668609031492,379.57239204340436,2759.202852269648,9,10,29.099495463379377,913710.5,1239962.0,-2909.915258801102,SHORT,133.67599977998157,411.29992568209366,0.684501,0.329151,0.29250771101518136,1.0,56438530173.0,1.6e-05,2.2e-05,2.368523761519426e-05,7.28757330180895e-05,0.43769345540037474,4.554602440355644,0.45546024403556445,none,none
SNDK,626703.1588808957,333254.6805103443,5,7,1165245.590664359,12,71.5,3.130765,2.118588,3.974246,12,0,0,0.0,0.0,447585.05370016536,144236.4571623545,5,7,2.505634842086769,2119302.0,1301191.0,293448.4783705514,LONG,125340.63177617914,47607.81150147775,0.28581,0.567189,1.8805532090987174,1.0,131588667278.0,1.6e-05,1e-05,0.009525184377115015,0.003617926413138557,0.37465072593505566,4.531836044353249,0.4531836044353249,none,none
PDD,102103.92061106695,35704.993830097956,14,9,169637.18620092678,23,76.869565,13.456652,20.933944,1.825308,23,1,2,8989.483926027066,15635.60455517916,62802.48488826327,15627.379518277403,14,9,48.75109896609701,1149724.0,803846.5,66398.92678096899,LONG,7293.137186504782,3967.221536677551,0.384916,0.56232,2.8596537811189093,1.0,141957174730.0,8e-06,6e-06,0.0005137561521899966,0.00027946608152938624,0.5073721540092437,4.418890635551687,0.4418890635551687,none,none
