ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
IBIT,395283.10728531546,1026303.075064644,12,14,1623125.106476548,26,49.807692,3.618111,0.380213,6.393451,26,2,1,94352.61006814013,9152.547970920908,71532.46459533772,738906.874691815,12,14,7.9237753101758575,727203.5,2222335.0,-631019.9677793286,SHORT,32940.25894044295,73307.36250461743,0.819035,0.280031,0.3851524144175615,1.0,2536519442.68013,0.000287,0.000876,0.5026119156772095,7.069066176487637,0.7069066176487637,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume
BE,465990.4769150064,661714.1630603758,7,6,1790602.2191236184,13,60.307692,1.022943,0.205175,1.840711,13,0,0,0.0,0.0,300300.824727675,313250.65562531777,7,6,2.0366536830912527,924542.5,6472702.5,-195723.68614536943,SHORT,66570.0681307152,110285.69384339597,0.355564,0.526607,0.7042171725021529,1.0,1498128405.3595734,0.000617,0.004321,0.4403315570502006,6.80602132899293,0.680602132899293,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown",trend_aligned
GOOG,588308.8335665163,1702878.5045181385,6,12,3958877.979480081,18,90.0,0.831003,0.137086,1.177962,18,5,6,501621.831498069,1370147.0940767925,170090.37977364782,567374.5324022529,6,12,2.194749680561727,1072972.0,2822945.5,-1114569.670951622,SHORT,98051.47226108605,141906.5420431782,0.710882,0.666814,0.3454790415203399,1.0,5813199763.216553,0.000185,0.000486,0.466259397443025,6.4029779364811565,0.6402977936481157,none,not_extended
TEAM,42675.78890044148,103648.46373348816,2,3,247949.4238481959,5,72.8,4.883495,1.707451,7.000857,5,0,1,0.0,39899.10451534133,37997.79236705929,44699.08141966337,2,3,4.224767304616306,169855.0,511762.0,-60972.67483304667,SHORT,21337.89445022074,34549.487911162716,0.109617,0.568743,0.4117358556338468,1.0,501064687.0100403,0.000339,0.001021,0.3861547168944611,6.14297430549938,0.614297430549938,"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none
YPF,0.0,73320.1132884749,0,5,146640.2265769498,5,91.8,3.19022,,3.19022,5,0,0,0.0,0.0,0.0,29991.955406966328,0,5,1951565.6884995387,0.0,181012.5,-73320.1132884749,SHORT,0.0,14664.022657694979,0.0,0.590945,0.0,0.7,106073301.34346008,0.0,0.001706,0.15857142857142859,6.105856707781243,0.6105856707781243,none,trend_aligned
XLK,40594.14624402926,330105.22424613463,5,6,458696.5633144527,11,57.090909,4.94247,1.135914,7.987715,11,2,3,19954.60730939722,135920.95675181487,17889.370203312174,187685.21325372066,5,6,25.949188454168368,374347.5,761210.0,-289511.07800210535,SHORT,8118.829248805852,55017.53737435577,0.559312,0.431438,0.12297335292628164,1.0,2651816201.4076233,0.000141,0.000287,0.36340000936232925,6.063115530026002,0.6063115530026002,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target"
GLNG,42346.47390253732,3.71160953802348,5,8,42353.89712161337,13,84.461538,6.953245,16.678867,0.874732,13,2,4,42343.70465705633,2.1575517295494215,42342.17330349521,0.6405180655904332,5,8,7399.6996241395855,538884.0,352372.5,42342.762292999294,LONG,8469.294780507464,0.463951192252935,0.000102,0.827428,99.0,1.0,166032237.60089874,0.003246,0.002122,0.6472263015984636,5.81683621299131,0.581683621299131,none,none
PDD,902403.7814020093,6.220144024323363,5,16,920056.7768421051,21,77.952381,1.252397,3.683762,0.492595,21,2,4,854900.4782936148,1.9849215926955484,853751.9789212805,1.1295276091626185,5,16,1033712.575294377,1753379.0,1187126.5,902397.561257985,LONG,180480.75628040187,0.3887590015202102,0.053914,0.818408,99.0,1.0,605567943.75,0.002895,0.00196,0.7630683402897346,5.800228032576866,0.5800228032576866,none,none
ADBE,163157.58660368522,354203.6744592577,9,10,680517.466614061,19,86.789474,0.271859,0.236731,0.303474,19,1,1,22895.691422902302,75854.19015679248,97665.9117696367,108989.97487188695,9,10,141.44577011354207,846270.5,1826240.0,-191046.08785557246,SHORT,18128.620733742802,35420.36744592577,0.401401,0.692296,0.460632111885255,1.0,1653290449.32518,0.000512,0.001105,0.4594006750445623,5.7304604332933735,0.5730460433293374,none,not_extended
PEG,0.0037018993040889353,99830.41353315025,1,1,199660.8344700991,2,72.0,280.009524,530.4,29.619048,2,0,1,0.0,99830.41353315025,0.0037018993040889353,99830.41353315025,1,1,26967349.82036991,121992.5,156512.0,-99830.40983125094,SHORT,0.0037018993040889353,99830.41353315025,0.0,0.0,3.708187888913895e-08,1.0,243825753.96778107,0.0005,0.000642,0.41480405703242296,5.654455652137761,0.5654455652137761,none,none
