ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
NVT,0.0,24313.480704542642,0,2,48626.961409085285,2,87.5,20.97619,,20.97619,2,0,0,0.0,0.0,0.0,24313.48070454264,0,2,0.0,1195000.0,0.0,12196.504612704211,0,0,-24313.480704542642,SHORT,0.0,12156.740352271321,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.5,23111141549.0,0.0,5.2e-05,11161049.0,673779.0,0.0,1.7735785769517898,0.0,1e-06,0.0,0.501635,0.0,0.0,0.0,0.00526012110933453,0.13750317817156293,5.271648647096152,0.775,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0011,1.7,0.1556,0.0,0.6,0.0,0.06,0.4191738246307764,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,2390000.0,0.0,0.0,0.5271648647096152,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
INDV,0.0,39229.54393771198,0,1,78459.08787542395,1,113.0,294.294118,,294.294118,1,0,0,0.0,0.0,0.0,39229.54393771198,0,1,0.0,817000.0,0.0,16444.17653719125,0,0,-39229.54393771198,SHORT,0.0,39229.54393771198,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,4599899601.0,0.0,0.000178,120946.0,1390.0,0.0,587.7697841726618,0.0,4e-06,0.0,0.419178,0.0,0.0,0.0,0.08528347864197651,0.12742836833942367,5.184090320451396,0.9314,0.0,0.0,0.0,0.0,0.3429,0.0,2.815,0.3262,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.526909578963033,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1634000.0,0.0,0.0,0.5184090320451397,"confirmation_volume, momentum_aligned, pullback_to_resistance, room_to_target","not_extended, trend_aligned"
SMMT,6.310384538688668e-06,0.00020100368760164066,1,1,0.00020731407214032933,2,71.0,13.99496,21.771014,6.218905,2,0,0,0.0,0.0,6.310384538688668e-06,0.00020100368760164066,1,1,1007500.0,2000000.0,2.4070429042144973e-06,3.170174638325535e-05,0,0,-0.000194693303062952,SHORT,6.310384538688668e-06,0.00020100368760164066,0.0,0.0,0.03139437198383598,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,16656450362.0,6e-05,0.00012,5365274.0,3170801.0,0.18778164917579232,0.6307554463367459,0.0,0.0,0.381442,0.157717,0.0,0.0,3.788553023929498e-12,1.2067618444096e-10,0.4770209231850067,5.1149945308210665,2.4702,0.0,1.7,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.42528113543132623,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1007500.0,2000000.0,0.0,0.0,0.5114994530821066,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target",trend_aligned
EEFT,0.0,8.673328015912538e-09,0,1,1.7346656031825075e-08,1,59.0,507.0,,507.0,1,0,0,0.0,0.0,0.0,8.673328015912538e-09,0,1,0.0,272500.0,0.0,4.6760984764905045e-09,0,0,-8.673328015912538e-09,SHORT,0.0,8.673328015912538e-09,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2846753967.0,0.0,9.6e-05,2046.0,101336.0,0.0,2.689073971737586,0.0,0.0,0.0,0.539135,0.0,0.0,0.0,3.046743103357389e-14,0.14638393345060663,5.1149945308210665,0.8638,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.5114244553021647,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,545000.0,0.0,0.0,0.5114994530821066,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
ALGN,0.0,5.633331420980982e-30,0,1,5.633331420980982e-30,1,77.0,5.690476,,5.690476,1,0,0,0.0,0.0,0.0,5.633331420980982e-30,0,1,0.0,872152.0,0.0,3.1383710316736665e-30,0,0,-5.633331420980982e-30,SHORT,0.0,5.633331420980982e-30,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12546368053.0,0.0,7e-05,,,,,0.0,0.0,0.0,0.557107,0.0,0.0,0.0,4.4900096961797476e-36,0.11877319514432541,5.1149945308210665,0.5877,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4510147733049666,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,872152.0,0.0,0.0,0.5114994530821066,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
CLX,0.0,6.77624435774037e-30,0,1,6.77624435774037e-30,1,43.0,23.076923,,23.076923,1,0,0,0.0,0.0,0.0,6.77624435774037e-30,0,1,0.0,1398000.0,0.0,2.6646762245964557e-30,0,0,-6.77624435774037e-30,SHORT,0.0,6.77624435774037e-30,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11661655090.0,0.0,0.00012,3543064.0,7929024.0,0.0,0.1763142601157469,0.0,0.0,0.0,0.393238,0.0,0.0,0.0,5.810705517736565e-36,0.10322456567790206,5.082174911624307,0.4322,0.0,0.0,0.0,0.0,0.6,0.0,2.7822,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1398000.0,0.0,0.0,0.5082174911624306,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none
AXSM,0.0,7.991982965271792e-17,0,1,1.5983965930543584e-16,1,32.0,3.472222,,3.472222,1,0,0,0.0,0.0,0.0,7.991982965271792e-17,0,1,0.0,940000.0,0.0,1.521418775105867e-17,0,0,-7.991982965271792e-17,SHORT,0.0,7.991982965271792e-17,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10627095790.0,0.0,8.8e-05,1464309.0,3952455.0,0.0,0.23782686962912924,0.0,0.0,0.0,0.190368,0.0,0.0,0.0,7.520382918531867e-23,0.14281963069326348,4.967346600542399,0.8282,0.0,0.0,0.0,0.0,0.6,0.0,2.6673,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4937354364471283,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1880000.0,0.0,0.0,0.4967346600542399,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
ANF,0.0,4.691928353900392e-24,0,1,4.691928353900392e-24,1,72.0,2.963087,,2.963087,1,0,0,0.0,0.0,0.0,4.691928353900392e-24,0,1,0.0,623366.0,0.0,1.3327812056828404e-24,0,0,-4.691928353900392e-24,SHORT,0.0,4.691928353900392e-24,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3834303771.0,0.0,0.000163,,,,,0.0,0.0,0.0,0.284058,0.0,0.0,0.0,1.22367152790211e-29,0.0769980125837365,4.57641782061084,0.17,0.0,0.0,0.0,0.0,0.6,0.0,2.3015,0.0,1.6749,0.0,0.0,0.6,0.0,0.06,0.5174899159999999,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,623366.0,0.0,0.0,0.457641782061084,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
AMZN,28250.129887313145,6286.250431064071,15,6,40822.63074944128,21,36.428571,25.482143,22.564281,32.776798,21,1,2,1355.4664205753008,2329.944013322982,2751.2009231358775,1395.6247340020072,15,6,16712341.0,3999178.0,14409.992804157291,3071.3732445317623,0,0,21963.879456249073,LONG,1883.341992487543,1047.7084051773452,0.902613,0.777988,4.493955529947168,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0667,0,0.0,2851279427106.0,6e-06,1e-06,,,,,0.0,0.0,0.510086,0.488586,0.0,0.0,6.605252275814661e-06,3.6745202705044985e-06,0.4881512319306591,4.434628887613674,0.5315,0.0,1.7,1.4,0.15,0.6,0.5,0.5726,0.0,1.7,0.7778,0.3,0.6,0.4843,0.4555100293049481,0.3862054920634921,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,2270809.0,2935425.0,16712341.0,7998356.0,0.0,0.0,0.4434628887613674,none,none
W,0.0,49146.46329649335,0,1,49146.46329649335,1,49.0,32.541667,,32.541667,1,0,0,0.0,0.0,0.0,49146.46329649335,0,1,0.0,1071000.0,0.0,28059.552702014797,0,0,-49146.46329649335,SHORT,0.0,49146.46329649335,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,7097413025.0,0.0,0.000151,,,,,0.0,4e-06,0.0,0.570937,0.0,0.0,0.0,0.06924560135274549,0.12171539014516082,4.283234142100681,0.6172,0.0,0.0,0.0,0.0,0.6,0.0,1.7202,0.263,1.7,0.0,0.0,0.6,0.0,0.06,0.5463040655978153,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1071000.0,0.0,855000.0,0.4283234142100681,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
