ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
KORU,1737563.6779901288,0.0,11,0,3475127.3559802575,11,48.0,170.694444,170.694444,,11,10,0,1737563.677910857,0.0,603500.7810191817,0.0,11,0,7080276.0,0.0,1315749.7539262525,0.0,0,0,1737563.6779901288,LONG,157960.33436273897,0.0,0.652674,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.9091,0,0.0,1491385108.0,0.004747,0.0,0.000882,0.0,0.757238,0.0,0.0,0.0,1.059151881800465,0.0,9.38648219006923,0.09352037655351148,2.3917,1.7,1.7,1.4,1.2,0.6,0.3948,0.3352,0.0,0.0,0.0,0.0,0.6,0.0,0.9894767142857143,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,14160552.0,0.0,727380.0,0.0,0.9386482190069231,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
FCEL,20001.287701973244,0.0,1,0,20001.287701973244,1,87.0,27.572549,27.572549,,1,1,0,20001.287701973244,0.0,20001.287701973244,0.0,1,0,849286.0,0.0,1537.0321000803824,0.0,0,0,20001.287701973244,LONG,20001.287701973244,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,502759948.0,0.001689,0.0,3e-06,0.0,0.076847,0.0,0.0,0.0,0.39782977505545536,0.0,6.665539057308571,0.13459279545167044,2.815,1.4005,1.7,0.0,0.15,0.6,0.0,0.7459,0.0,0.0,0.0,0.0,0.6,0.0,0.6750544526487505,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,849286.0,0.0,0.0,0.0,0.6665539057308572,none,not_extended
SMMT,391679.41588744783,0.0,1,0,391679.41588744783,1,57.0,21.771014,21.771014,,1,0,0,0.0,0.0,391679.41588744783,0.0,1,0,1007500.0,0.0,149402.80627251236,0.0,0,0,391679.41588744783,LONG,391679.41588744783,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,20454331826.0,4.9e-05,0.0,7e-06,0.0,0.381442,0.0,0.0,0.0,0.1914897143643551,0.0,5.837553440689649,0.11478642940663977,2.815,0.7226,1.7,0.0,0.0,0.6,0.0,0.5479,0.0,0.0,0.0,0.0,0.6,0.0,0.4673027276176381,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1007500.0,0.0,0.0,0.0,0.5837553440689649,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
AXTI,153071.29086953445,0.0,9,0,305437.14529304474,9,62.777778,327.333333,327.333333,,9,1,0,0.040480245974374635,0.0,152365.8544235103,0.0,9,0,11018870.5,0.0,27301.16113661446,0.0,0,0,153071.29086953445,LONG,17007.92120772605,0.0,0.004609,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1111,0,0.0,4166352717.0,0.002645,0.0,7e-06,0.0,0.177103,0.0,0.0,0.0,0.04082208675786978,0.0,5.2289013413009755,0.09955045046204675,1.3858,0.1487,1.7,1.2444,0.15,0.6,0.0,0.3955,0.0,0.0,0.0,0.0,0.6,0.0,0.6743116084470591,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,11654143.0,0.0,0.0,0.0,0.5228901341300976,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
SYF,7.661287415401311e-05,0.0,1,0,0.00015322574830802622,1,31.0,1666.666667,1666.666667,,1,0,0,0.0,0.0,7.661287415401311e-05,0.0,1,0,500000.0,0.0,2.504421078824789e-05,0.0,0,0,7.661287415401311e-05,LONG,7.661287415401311e-05,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,26983899139.0,1.9e-05,0.0,0.0,0.0,0.326893,0.0,0.0,0.0,2.8392069566878878e-11,0.0,5.051813494761042,0.13170840871194245,2.7518,0.0,1.7,0.0,0.0,0.6,0.0,0.7171,0.0,0.0,0.0,0.0,0.6,0.0,0.2996151674861953,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1000000.0,0.0,0.0,0.0,0.5051813494761042,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
NVTS,481778.56283580005,0.0,1,0,481778.56283580005,1,57.0,4.884892,4.884892,,1,0,0,0.0,0.0,481778.56283580005,0.0,1,0,794620.0,0.0,201350.9746410901,0.0,1,0,481778.56283580005,LONG,481778.56283580005,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,3538053087.0,0.000225,0.0,5.7e-05,0.0,0.417933,0.0,0.0,0.0,1.3617052966390384,0.0,5.043925380412415,0.10194453990351911,1.0439,1.7,1.7,0.0,0.0,0.6,0.0,0.4194,0.0,0.0,0.0,0.0,0.6,0.0,0.69,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,794620.0,0.0,0.0,0.0,0.5043925380412415,none,not_extended
CAR,867943.7789554038,330415.009594867,1,1,2396717.5771005414,2,57.0,8.893985,14.314286,3.473684,2,0,0,0.0,0.0,867943.7789554038,330415.009594867,1,1,1742500.0,625000.0,50816.552112874255,4121.590159603477,0,1,537528.7693605368,LONG,867943.7789554038,330415.009594867,0.0,0.0,2.6268291504663153,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,1,0.5,25173619768.0,6.9e-05,2.5e-05,2e-06,0.0,0.058548,0.012474,0.0,0.0,0.3447830653495091,0.13125446901954138,4.578679266471967,0.3806951998617445,1.0424,1.2363,1.7,0.0,0.0,0.6,0.0,1.0046,0.5023,1.7,0.0,0.0,0.6,0.0,0.5721420795641079,0.3707295626288461,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,996670.0,3485000.0,1250000.0,0.0,0.0,0.4578679266471967,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
CRCL,1535864.060309596,4.277505408894733e-06,4,1,3071728.1206234694,5,76.8,8.18182,8.857671,5.478417,5,2,0,432097.6024131512,0.0,1103766.4578361986,4.277505408894733e-06,4,1,4361789.0,540000.0,1097920.4676045307,2.3373339170796657e-06,0,0,1535864.0603053183,LONG,383966.015077399,4.277505408894733e-06,0.281338,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,21902253699.0,0.000199,2.5e-05,5e-05,0.0,0.714855,0.546425,0.0,0.0,0.17530890672448463,1.9529978365148935e-12,4.513526626975995,0.28048308274992295,0.6528,0.6645,1.7,0.4667,0.3,0.6,0.1295,0.5048,0.0,1.7,0.0,0.0,0.6,0.0,0.6760710183675617,0.32049519762896644,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,8723578.0,540000.0,0.0,0.0,0.45135266269759955,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none
SATS,3.515623602876757e-28,4.118535244387038e-20,2,1,4.118535279543274e-20,3,60.0,2.390553,2.79202,1.587619,3,0,0,0.0,0.0,1.8362244438873559e-28,4.118535244387038e-20,2,1,5012490.0,1948500.0,8.331140165024366e-29,2.6293588985366227e-21,0,0,-4.1185352092308025e-20,SHORT,1.7578118014383785e-28,4.118535244387038e-20,0.477696,0.0,8.536101779553879e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,0.6667,19511342649.0,0.000257,0.0001,0.0,0.0,0.236975,0.063842,0.0,0.0,9.009179086547743e-35,2.1108415338080912e-26,3.7535984470011243,0.2039354962549527,1.1697,0.0,1.5586,0.1556,0.0,0.6,0.2698,0.6998,0.0,0.7396,0.0,0.0,0.6,0.0,0.5483912012698413,0.42395809199999995,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,5012490.0,1948500.0,0.0,0.0,0.3753598447001124,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
INTU,8.036531767182834e-29,0.0,2,0,8.036531767182834e-29,2,51.0,12.492674,12.492674,,2,1,0,3.860167170054229e-29,0.0,4.1763645971286053e-29,0.0,2,0,1181990.0,0.0,4.1186618099737264e-29,0.0,0,0,8.036531767182834e-29,LONG,4.018265883591417e-29,0.0,0.480327,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,111961267500.0,1.1e-05,0.0,0.0,0.0,0.512492,0.0,0.0,0.0,3.588978557777954e-36,0.0,3.698898383758582,0.12796461353722371,0.8217,0.0,1.7,0.1556,0.15,0.6,0.2717,0.6796,0.0,0.0,0.0,0.0,0.6,0.0,0.3277963230368275,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1181990.0,0.0,0.0,0.0,0.3698898383758582,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
