ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
CAPR,0.0,0.03416841676504376,0,2,0.03416841676504376,2,47.5,2.388963,,2.388963,2,0,1,0.0,9.905202186375312e-08,0.0,0.034168317713021895,0,2,0.0,2254739.0,0.0,0.0009133104650453238,0,1,-0.03416841676504376,SHORT,0.0,0.01708420838252188,0.0,3e-06,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,1140864292.0,0.0,0.001976,1357600.0,11257781.0,0.0,0.20028272001382866,0.0,0.0,0.0,0.02673,0.0,0.0,0.0,1.4974794550342436e-07,0.18947026843043038,5.370719294099315,0.8356,0.0,0.4591,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.1556,0.15,0.6,0.0,0.06,0.5090050395555555,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.8390062619054823,1,-1.0240786668758195,1,0.0,0.0,0.0,2254739.0,0.0,0.0,0.5370719294099315,"confirmation_volume, flag_breakdown, momentum_aligned, room_to_target, trend_aligned",not_extended
EQIX,3.394731727095134e-26,4.974098474353225e-66,1,1,3.394731727095134e-26,2,81.5,33.1,17.2,49.0,2,0,0,0.0,0.0,3.394731727095134e-26,4.974098474353225e-66,1,1,791198.0,417235.0,2.1969045609348766e-26,4.1923806552362737e-66,1,0,3.394731727095134e-26,LONG,3.394731727095134e-26,4.974098474353225e-66,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,106932354652.0,7e-06,4e-06,,,,,0.0,0.0,0.647151,0.842842,0.0,0.0,3.174653488313175e-33,4.651630921755067e-73,0.3991589011500877,3.4955100412148954,1.7414,0.0,1.6502,0.0,0.0,0.6,0.0,1.2453,0.0,1.6502,0.0,0.0,0.6,0.0,0.25449573957662464,0.24242454626463222,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.2323007399690868,1,-1.615384810126413,1,0.0,0.0,791198.0,834470.0,0.0,0.0,0.34955100412148954,none,none
CIEN,0.0,6.32053198190086e-07,0,3,6.332741239144259e-07,3,37.0,13.072195,,13.072195,3,0,1,0.0,7.020899050455058e-11,0.0,6.307620634752415e-07,0,3,0.0,5963816.5,0.0,6.292809077821866e-08,0,1,-6.32053198190086e-07,SHORT,0.0,2.106843993966953e-07,0.0,0.002043,0.0,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,31-90,0.3333,0,0.0,55341530385.0,0.0,0.000108,,,,,0.0,0.0,0.0,0.099375,0.0,0.0,0.0,3.806985421816237e-14,0.10756998944530698,3.3677748467765465,0.2978,0.0,0.1779,0.0,0.0,0.6,0.0,0.6565,0.0,1.6502,0.3111,0.15,0.6,0.0,0.06,0.566111111111111,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.0983706664638007,1,0.0,0.0,0.0,6393956.0,0.0,0.0,0.33677748467765467,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
QBTS,1.0845284891658064e-33,9.327318185250964e-07,1,2,9.327318185250964e-07,3,87.333333,6.473983,4.716599,7.352675,3,0,1,0.0,9.327318185250964e-07,1.0845284891658064e-33,9.327318185250964e-07,1,2,446990.0,1397080.0,5.410358222949134e-34,4.457938067359395e-07,0,1,-9.327318185250964e-07,SHORT,1.0845284891658064e-33,4.663659092625482e-07,0.0,0.0,1.1627441753630128e-27,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.5,0,0.0,5944816512.0,7.5e-05,0.000235,,,,,0.0,0.0,0.498867,0.477944,0.0,0.0,1.8243262630168902e-39,7.844916799722215e-13,0.28689855599270975,3.312168559081425,0.6188,0.0,1.6502,0.0,0.0,0.6,0.0,0.7564,0.0,1.6502,0.1556,0.15,0.6,0.0,0.4633192587499025,0.5505555555555555,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.2382943068456163,1,0.0,0.0,893980.0,1397080.0,0.0,0.0,0.3312168559081425,"confirmation_volume, not_extended, trend_aligned, trend_continuation","momentum_aligned, room_to_target"
BE,0.0,1435860.6503679687,0,2,1435972.3292345568,2,58.0,11.434218,,11.434218,2,0,0,0.0,0.0,0.0,1435748.9715013804,0,2,0.0,2248071.5,0.0,1922.8289314696453,0,1,-1435860.6503679687,SHORT,0.0,717930.3251839844,0.0,7.8e-05,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,52590826755.0,0.0,4.3e-05,,,,,0.0,0.0,0.0,0.001373,0.0,0.0,0.0,0.13651246224527705,0.08990331170478949,3.2428304192865354,0.1682,0.0,0.1308,0.0,0.0,0.6,0.0,0.3151,0.522,1.6502,0.1556,0.0,0.6,0.0,0.06,0.44535856655353395,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.5691281109223683,1,858211.0,4920857.0,0.0,2577849.0,0.0,0.0,0.32428304192865354,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
W,0.0,8.978529309578409e-12,0,1,8.978529309578409e-12,1,67.0,18.916667,,18.916667,1,0,0,0.0,0.0,0.0,8.978529309578409e-12,0,1,0.0,738686.0,0.0,6.737322138564452e-12,0,1,-8.978529309578409e-12,SHORT,0.0,8.978529309578409e-12,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9345537751.0,0.0,7.9e-05,,,,,0.0,0.0,0.0,0.750381,0.0,0.0,0.0,9.607290183614827e-18,0.15320158029078013,3.242659072208451,0.6949,0.0,0.2371,0.0,0.0,0.6,0.0,0.9925,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.4729123229726266,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.3002864594392496,1,-2.2879807677594863,1,0.0,0.0,0.0,738686.0,0.0,0.0,0.3242659072208451,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned"
MCHP,0.0,0.00411960396064079,0,1,0.00411960396064079,1,32.0,7.249191,,7.249191,1,0,0,0.0,0.0,0.0,0.00411960396064079,0,1,0.0,1271668.0,0.0,0.0012274153949725043,0,1,-0.00411960396064079,SHORT,0.0,0.00411960396064079,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,42748372100.0,0.0,3e-05,,,,,0.0,0.0,0.0,0.297945,0.0,0.0,0.0,9.6368674601314e-10,0.12662808810287535,3.2384089999404453,0.2902,0.0,0.3761,0.0,0.0,0.6,0.0,0.9882,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.337143410833306,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.441675735003562,1,-1.8033077517358556,1,0.0,0.0,0.0,1271668.0,0.0,0.0,0.32384089999404453,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
HD,0.0,0.0026049565663297117,0,2,0.0026049565663297117,2,73.5,97.496805,,97.496805,2,0,1,0.0,0.0026049565663297117,0.0,0.0026049565663297117,0,2,0.0,1488558.0,0.0,0.001330212888359139,0,1,-0.0026049565663297117,SHORT,0.0,0.0013024782831648559,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,332019912772.0,0.0,4e-06,,,,,0.0,0.0,0.0,0.510647,0.0,0.0,0.0,3.922892070811654e-11,0.09478985980639121,3.183740509129216,0.2724,0.0,0.0755,0.0,0.0,0.6,0.0,0.628,0.0,1.6502,0.1556,0.15,0.6,0.0,0.06,0.2729801018201878,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.718329546677238,1,0.0,0.0,0.0,2454396.0,0.0,0.0,0.3183740509129216,"not_extended, retest_and_confirm, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
PLTR,0.0,11.751984863467566,0,4,23.453459489707072,4,50.0,15.498457,,15.498457,4,0,0,0.0,0.0,0.0,11.701474626239508,0,4,0.0,8239261.0,0.0,3.4880470144201996,0,1,-11.751984863467566,SHORT,0.0,2.9379962158668915,0.0,0.004298,0.0,1.0,0.0,0.25,-0.3076923076923077,-0.05769230769230771,31-90,0.0,0,0.0,282233088375.0,0.0,2.9e-05,,,,,0.0,0.0,0.0,0.295956,0.0,0.0,0.0,1.0409822011950661e-07,0.08998559930419503,3.0555063060432186,0.2373,0.0,0.0625,0.0,0.0,0.6,0.0,0.3387,0.0,1.6502,0.4667,0.0,0.6,0.0,0.06,0.38053226178961763,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,3254186.0,2017773.0,0.0,9148211.0,990080.0,0.0,0.30555063060432186,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target"
OKTA,1.6621853073738238e-09,3.1530285875270885e-09,1,1,4.815213894900912e-09,2,65.0,24.635417,3.9375,45.333333,2,0,0,0.0,0.0,1.6621853073738238e-09,3.1530285875270885e-09,1,1,504674.0,957325.0,4.797111484704743e-10,2.0063843516109425e-09,1,1,-1.4908432801532647e-09,SHORT,1.6621853073738238e-09,3.1530285875270885e-09,0.0,0.0,0.5271710234246468,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,23007605319.0,2.2e-05,4.2e-05,,,,,0.0,0.0,0.288603,0.636336,0.0,0.0,7.224503742687067e-16,1.3704288402945063e-15,0.29800303300817593,3.0284158797340566,0.7299,0.0,1.6502,0.0,0.0,0.6,0.0,0.7782,0.0,1.6502,0.0,0.0,0.6,0.0,0.31018355633839767,0.37462141747697847,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.9588733033364831,1,0.0,0.0,504674.0,957325.0,0.0,0.0,0.30284158797340566,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
