ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bearish_score_raw,checks_passed,checks_failed
OKTA,350597.1442708872,251428.17283704373,5,10,853452.811858796,15,54.866667,2.080829,2.54987,1.846308,15,0,1,0.0,2.6833136463039877,173142.64109702283,93987.37982575262,5,10,60261.463121258035,751314.0,1029445.0,99168.97143384346,LONG,70119.42885417744,25142.817283704375,0.506149,0.626186,1.3944226707566185,1.0,317847887.4949646,0.002364,0.003239,0.6865613050111574,7.13839819375205,0.713839819375205,none,none
BE,219188.37465484178,5718731.04738911,5,7,11688401.618584372,12,70.333333,1.205687,1.052437,1.293259,12,0,0,0.0,0.0,95634.7519024484,5657434.529675821,5,7,7314.335588705612,721871.0,11702537.5,-5499542.672734268,SHORT,43837.67493096836,816961.5781984442,0.563687,0.010719,0.03832814882156635,1.0,1571284972.0922852,0.000459,0.007448,0.46721901480287975,7.0759554,0.70759554,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended","room_to_target, trend_aligned"
NEM,132.40379439270347,508667.7530880257,7,12,573389.1294939135,19,76.210526,10.951913,1.109511,16.693314,19,2,2,0.8698545907800614,1.5438486100144342,54.568668112442865,396786.35719522025,7,12,102025.54825829412,670671.5,1185534.5,-508535.349293633,SHORT,18.91482777038621,42388.979424002144,0.587862,0.21995,0.000260295239061067,1.0,1121554106.7276764,0.000598,0.001057,0.4529003346481915,7.0597254247233305,0.7059725424723331,none,not_extended
CNR,2.2075317619596007,214533.85495800283,1,1,429069.9174477676,2,89.0,1.839432,0.75188,2.926984,2,0,0,0.0,0.0,2.2075317619596007,214533.85495800283,1,1,194365.3619439329,200985.0,221740.0,-214531.64742624087,SHORT,2.2075317619596007,214533.85495800283,0.0,0.0,1.028989929068187e-05,1.0,123787242.23503113,0.001624,0.001791,0.36139089124089224,6.490341949229189,0.6490341949229189,none,none
CRM,49387.22950099056,1476505.40826406,3,15,1597639.8958620594,18,55.111111,0.543644,0.285214,0.59533,18,2,11,28783.20007348687,1365890.7826280638,28732.989978396814,301326.7143261934,3,15,1.7308751112435319,317535.5,2578241.5,-1427118.1787630694,SHORT,16462.409833663518,98433.69388427067,0.41821,0.795919,0.033448729157758754,1.0,2902404164.035034,0.000109,0.000888,0.2512506233783352,6.449081481829783,0.6449081481829783,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target"
AFRM,2.880844667472918,0.37674000930444956,5,5,6.2473009406206845,10,59.4,2.428299,0.7609,4.095698,10,2,1,0.20527913939556952,0.1466311178361904,2.619601327646038,0.1466311178361904,5,5,43.54807372072138,997785.0,575035.0,2.5041046581684685,LONG,0.5761689334945836,0.07534800186088991,0.090683,0.61079,7.646771238317993,1.0,283453994.63529587,0.00352,0.002029,0.49752850769231205,6.1488433465749015,0.6148843346574902,none,none
PL,98160.79023093925,286.38688449401764,2,2,148813.59575927528,4,54.5,111.608889,144.213333,46.4,4,0,0,0.0,0.0,50231.04303400092,151.0112746529249,2,2,351.8374328160052,114867.0,1854073.0,97874.40334644524,LONG,49080.395115469626,143.19344224700882,0.488278,0.472702,99.0,1.0,451350242.8794098,0.000254,0.004108,0.5080147393845601,6.051145102047983,0.6051145102047983,none,trend_aligned
GEV,59490.99258012414,391605.8366814408,10,10,510550.65941212384,20,60.6,1.622984,1.449154,1.796813,20,1,2,32659.054605128025,391599.7424380321,32659.054605128025,391599.45953588036,10,10,526844.4668657552,946948.0,1660785.0,-332114.8441013167,SHORT,5949.099258012414,39160.583668144085,0.451025,1.6e-05,0.1519154900352474,1.0,2132772927.654419,0.000444,0.000779,0.4788295503982488,6.007797448401098,0.6007797448401098,none,trend_aligned
RBLX,51473.649117354646,18.00076827118177,4,8,51509.395201698186,12,57.666667,5.751873,15.414206,0.920707,12,1,0,0.5548109385537606,0.0,51472.29727111522,3.369212923687316,4,8,7355.094272652947,1670417.0,2085593.0,51455.648349083465,LONG,12868.412279338661,2.250096033897721,2.6e-05,0.812829,99.0,1.0,524119994.77573395,0.003187,0.003979,0.637029342324928,5.813319390203093,0.5813319390203093,none,none
AMD,412535.85251702706,1179005.2560271204,4,5,1834430.5857576202,9,57.555556,2.131878,0.144521,3.721763,9,1,1,30364.712566326492,99814.34137892189,247793.0854307537,760150.2116155204,4,5,2.1536305626593055,647065.0,1665152.0,-766469.4035100933,SHORT,103133.96312925676,235801.05120542407,0.399342,0.355261,0.34990162292163485,1.0,7064811701.903,9.2e-05,0.000236,0.3402738506825184,5.67436972709384,0.567436972709384,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
