ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
SOFI,517332.06398775266,40846.50552367544,2,1,974821.8078873565,3,65.333333,2.200412,3.014416,0.572403,3,0,0,0.0,0.0,375796.73285225296,40846.50552367544,2,1,5.887480320755423,547702.5,42000.0,476485.5584640772,LONG,258666.03199387633,40846.50552367544,0.273587,0.0,12.665271052082945,1.0,20238437300.0,2.7e-05,2e-06,5.89553989168963,0.27335414987944545,0.589553989168963,none,trend_aligned
VRT,513343.11167436576,4.67916186725921,7,1,533945.6031916668,8,48.0,323.259118,368.965777,3.3125,8,0,0,0.0,0.0,424450.38686498534,4.67916186725921,7,1,296.34722166415537,1911477.0,29250.0,513338.4325124985,LONG,73334.73023919511,4.67916186725921,0.173164,0.0,99.0,1.0,96567852314.0,2e-05,0.0,5.875031836465732,0.33,0.5875031836465732,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
GLBE,372983.6768878252,0.0,1,0,745967.3537756504,1,112.0,925.0,925.0,,1,0,0,0.0,0.0,372983.6768878252,0.0,1,0,0.0,592013.0,0.0,372983.6768878252,LONG,372983.6768878252,0.0,0.0,0.0,99.0,0.7,5223633134.0,0.000113,0.0,5.7857142857142865,0.02857142857142857,0.5785714285714286,none,trend_aligned
METC,31.66011399610816,0.0,2,0,31.66011399610816,2,86.0,4.620907,4.620907,,2,0,0,0.0,0.0,20.939749811026584,0.0,2,0,1.9532685130386027,182614.0,0.0,31.66011399610816,LONG,15.83005699805408,0.0,0.338608,0.0,99.0,1.0,781810374.0,0.000234,0.0,5.65018397469768,0.13464163556500613,0.565018397469768,none,trend_aligned
COP,447208.92135683226,170142.36212287654,13,9,635611.3690024308,22,60.545455,2.065123,0.77486,4.000517,22,6,3,247502.47869422223,151839.79942711405,76061.26059244237,151838.83835909155,13,9,7.350834149450194,1067543.0,1065718.0,277066.5592339557,LONG,34400.686258217866,18904.70690254184,0.82992,0.107578,2.6284395948015504,1.0,162876692004.0,7e-06,7e-06,5.41029570338946,0.5499022132953113,0.541029570338946,none,none
MKC,45311.00815020007,0.0,1,0,45311.00815020007,1,49.0,3.990654,3.990654,,1,1,0,45311.00815020007,0.0,45311.00815020007,0.0,1,0,0.0,70948.0,0.0,45311.00815020007,LONG,45311.00815020007,0.0,0.0,0.0,99.0,1.0,766052182.0,9.3e-05,0.0,5.390858348811543,0.05,0.5390858348811542,none,trend_aligned
TSLA,721556.4809887715,901152.3509526327,6,8,2488717.649475193,14,72.214286,1.237029,2.41437,0.354024,14,2,0,281597.6693081459,0.0,179114.33935332336,173184.04247598,6,8,2.449085230043268,786960.5,1009809.5,-179595.8699638612,SHORT,120259.41349812859,112644.04386907909,0.751767,0.807819,0.8007042096999408,1.0,1396317465566.0,1e-06,1e-06,5.385259525452271,0.42611542356266957,0.5385259525452271,none,none
PYPL,171789.81676680406,14824.130870124518,4,4,221230.6861513124,8,58.5,32.202431,36.781966,27.622897,8,3,2,171668.13133259042,6829.950708187031,139018.38571363172,4862.957812761924,4,4,17.359619471320865,355568.5,353566.0,156965.68589667953,LONG,42947.454191701014,3706.0327175311295,0.190765,0.671957,11.588525376082373,1.0,41614037298.0,9e-06,8e-06,5.293211414154399,0.46037508258067233,0.52932114141544,none,none
FIG,79158.02368637895,0.0,4,0,79158.02368637895,4,49.75,1.992437,1.992437,,4,0,0,0.0,0.0,68769.50767577632,0.0,4,0,14.099938313772858,372439.0,0.0,79158.02368637895,LONG,19789.505921594737,0.0,0.131238,0.0,99.0,1.0,9770926104.0,3.8e-05,0.0,4.819325758108656,0.18,0.4819325758108656,none,trend_aligned
MSFT,1536185.0912949457,381312.15823613486,8,5,2203915.54521868,13,69.153846,0.394699,0.397192,0.390711,13,4,1,982526.2734067644,63932.298002419935,338216.94795084983,182737.1467041628,8,5,1.707171961290002,2282527.5,640117.5,1154872.933058811,LONG,192023.1364118682,76262.43164722697,0.779833,0.520768,4.028681116282774,1.0,2717557472944.0,1e-06,0.0,4.642151708604984,0.3306594364815193,0.4642151708604984,none,trend_aligned
CRM,1013722.7282504647,504895.04360789666,7,10,2818043.2023745235,17,83.588235,0.302733,0.461234,0.191783,17,2,6,763480.3980868636,379456.4021316902,758749.8003572751,174230.52405880764,7,10,118.83130292241566,1733247.0,888301.5,508827.684642568,LONG,144817.53260720923,50489.504360789666,0.251521,0.654917,2.0077890268174734,1.0,171345720000.0,1e-05,5e-06,4.639300858313616,0.5228727141697317,0.4639300858313616,none,trend_aligned
RIG,842963.1428314606,0.0,1,0,842963.1428314606,1,49.0,0.499042,0.499042,,1,0,0,0.0,0.0,842963.1428314606,0.0,1,0,0.0,1176832.0,0.0,842963.1428314606,LONG,842963.1428314606,0.0,0.0,0.0,99.0,1.0,7598627874.0,0.000155,0.0,4.5,0.05,0.45,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
ENPH,89152.17408650734,467.24631200771523,3,1,178771.5944850224,4,59.25,0.162745,0.152629,0.193093,4,0,0,0.0,0.0,88944.67156179876,467.24631200771523,3,1,429.769685178777,297792.5,194755.0,88684.92777449962,LONG,29717.391362169114,467.24631200771523,0.002328,0.0,99.0,1.0,5267550547.0,5.7e-05,3.7e-05,4.405562801461372,0.2915565774043415,0.4405562801461371,none,trend_aligned
OKLO,817.8944884885144,34.32315818439865,1,1,852.217646672913,2,30.5,12.886364,19.375,6.397727,2,0,0,0.0,0.0,817.8944884885144,34.32315818439865,1,1,23.829231683589146,325063.0,186370.0,783.5713303041158,LONG,817.8944884885144,34.32315818439865,0.0,0.0,23.829231683589146,1.0,8992598906.0,3.6e-05,2.1e-05,4.388757833933558,0.39611199569824707,0.4388757833933558,none,trend_aligned
RKLB,382275.34424448654,219593.404490497,2,4,821462.1532254806,6,97.5,2.194851,4.897404,0.843575,6,1,1,99554.88969532146,26454.26355604016,282720.4545491651,121226.59973982464,2,4,0.3866727234617086,601850.0,353171.0,162681.93975398954,LONG,191137.67212224327,54898.35112262425,0.260427,0.44795,1.7408325406286493,0.7,37417352907.0,1.6e-05,9e-06,4.31446346303757,0.2686165145480097,0.431446346303757,none,trend_aligned
MRNA,610799.7734476544,64791.27955250169,1,1,675591.0530001562,2,80.5,0.033439,0.046931,0.019947,2,0,0,0.0,0.0,610799.7734476544,64791.27955250169,1,1,9.42719109217022,690150.0,77815.0,546008.4938951527,LONG,610799.7734476544,64791.27955250169,0.0,0.0,9.42719109217022,1.0,21156904944.0,3.3e-05,4e-06,4.307135101320433,0.29487594205673634,0.4307135101320433,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
CRCL,383411.0081534168,0.0,2,0,409092.7858510595,2,66.0,0.957969,0.957969,,2,0,0,0.0,0.0,357729.2304557741,0.0,2,0,6.964650863881008,434624.0,0.0,383411.0081534168,LONG,191705.5040767084,0.0,0.066982,0.0,99.0,1.0,22415480848.0,1.9e-05,0.0,4.291021140086888,0.18,0.42910211400868875,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
PONY,749.0486455343563,0.0,2,0,749.0486455343563,2,51.5,0.716494,0.716494,,2,1,0,733.6157482099995,0.0,733.6157482099995,0.0,2,0,47.53584066500453,270367.0,0.0,749.0486455343563,LONG,374.52432276717815,0.0,0.020603,0.0,99.0,1.0,3404843615.0,7.9e-05,0.0,4.282301483097356,0.18,0.4282301483097356,none,trend_aligned
CAR,13107.930120746312,0.0,2,0,13107.930120746312,2,84.0,15.792398,15.792398,,2,0,0,0.0,0.0,8439.276198299296,0.0,2,0,0.0,330460.0,0.0,13107.930120746312,LONG,6553.965060373156,0.0,0.35617,0.0,99.0,1.0,4921402646.0,6.7e-05,0.0,4.266492878681251,0.05,0.4266492878681251,none,not_extended
COUR,33.12523424986337,83824.6110749756,1,3,167682.34738420107,4,49.75,0.531104,0.172394,0.650674,4,1,3,33.12523424986337,83824.6110749756,33.12523424986337,35782.20786238771,1,3,2.6177109235200304,118355.0,118432.5,-83791.48584072574,SHORT,33.12523424986337,27941.537024991867,0.0,0.57313,0.00039517313382146234,1.0,982288000.0,0.00012,0.000121,4.259341400192013,0.5904007125528985,0.4259341400192013,none,none
PANW,274009.27647267113,75632.87501071987,5,4,622166.8243501016,9,68.333333,1.120782,1.006596,1.263515,9,2,1,1996.0574366369922,0.5320094758162541,163840.1881076308,65889.66672551159,5,4,62.84299050700179,547009.0,488322.5,198376.40146195126,LONG,54801.85529453422,18908.218752679968,0.402063,0.128822,3.6228859002627396,1.0,127589760000.0,4e-06,4e-06,4.183718633912479,0.3451652271210025,0.4183718633912479,none,none
CRWD,97524.35752831845,49338.89273730341,5,3,147006.15541474865,8,66.5,0.473287,0.728534,0.047877,8,2,0,35206.48301761395,0.0,51225.099007817014,38687.46086857332,5,3,152.9950259091151,1954025.0,215805.0,48185.46479101504,LONG,19504.87150566369,16446.297579101138,0.474746,0.215883,1.9766223382346741,1.0,99573964016.0,2e-05,2e-06,4.1723627772970495,0.2669617578907948,0.41723627772970495,none,trend_aligned
OKTA,71815.14661802757,3.8141596851563913,4,5,71822.77493739789,9,52.555556,0.415356,0.454512,0.384031,9,0,0,0.0,0.0,71809.82796474667,1.4258225084350518,4,5,12152.391870051171,669077.0,386870.0,71811.33245834243,LONG,17953.786654506894,0.7628319370312783,7.4e-05,0.626177,99.0,1.0,13431132594.0,5e-05,2.9e-05,4.167080823202152,0.36045671090237963,0.4167080823202152,none,trend_aligned
LUV,4465.721164471039,0.0,2,0,4465.721164471039,2,85.0,0.826493,0.826493,,2,0,0,0.0,0.0,3848.5008746817944,0.0,2,0,6.235214458027457,1428640.0,0.0,4465.721164471039,LONG,2232.8605822355194,0.0,0.138213,0.0,99.0,1.0,19421800145.0,7.4e-05,0.0,4.146926982112284,0.18,0.4146926982112284,none,trend_aligned
SMH,330910.03775380977,161909.84720895084,3,3,735254.3705422378,6,65.166667,1.112171,1.109554,1.114788,6,1,0,125685.11891277408,0.0,139211.78123809965,111173.61814518386,3,3,2.054850506539739,369649.5,175375.0,169000.19054485892,LONG,110303.34591793659,53969.94906965028,0.579306,0.313361,2.043791921604112,1.0,42403439294.0,9e-06,4e-06,4.027143711997125,0.3252823559149425,0.40271437119971254,none,trend_aligned
SLV,229025.61925906048,0.0,3,0,365709.7292935032,3,55.0,2.179696,2.179696,,3,0,0,0.0,0.0,92341.50922461778,0.0,3,0,1.0620635845532909,286281.0,0.0,229025.61925906048,LONG,76341.87308635349,0.0,0.596807,0.0,99.0,1.0,33322736224.0,9e-06,0.0,3.9768715981721057,0.09602275533064261,0.3976871598172106,none,trend_aligned
META,1264115.5455655188,2136285.6433172394,5,7,4877931.416407504,12,73.25,0.50618,0.243206,0.694019,12,0,3,0.0,1171550.701497734,899326.7615114936,554345.041761909,5,7,15.821666745389564,1300917.5,2330300.0,-872170.0977517206,SHORT,252823.10911310377,305183.6633310342,0.288572,0.74051,0.591735262332518,1.0,1197567304140.0,1e-06,2e-06,3.9680276190476187,0.5084970730624255,0.3968027619047619,none,none
GS,220188.57875284422,455184.013610836,6,5,894707.08883061,11,80.363636,0.252294,0.236712,0.270991,11,0,1,0.0,1600.0612647940234,67056.720064174,341291.3984414763,6,5,5.1382610515963805,413877.5,893107.5,-234995.4348579918,SHORT,36698.09645880737,91036.8027221672,0.695458,0.250212,0.4837353074115133,1.0,244120823754.0,2e-06,4e-06,3.7385439905449926,0.38526836533352404,0.37385439905449924,none,none
HOOD,221783.83921458267,212011.74372010317,6,5,545576.3777907618,11,86.818182,1.377241,0.426795,2.517776,11,0,1,0.0,8216.342833539078,154952.43726274834,100321.87078471319,6,5,26.997294029940594,491866.0,1604968.0,9772.095494479494,LONG,36963.97320243045,42402.34874402064,0.301336,0.52681,1.0460922367931682,1.0,55580344909.0,9e-06,2.9e-05,3.702847866851284,0.57385049766355,0.3702847866851284,none,none
C,64625.1631717158,32384.939733756753,4,6,180678.14427936618,10,74.0,0.809163,1.807519,0.143592,10,1,2,60246.76619559269,11575.75822116424,60246.76619559269,13317.11849985542,4,6,33.069174699737765,441416.0,620134.5,32240.223437959048,LONG,16156.29079292895,5397.489955626125,0.067751,0.588787,1.9955313705386686,1.0,196640949802.0,2e-06,3e-06,3.6224545386808407,0.3168653960810625,0.36224545386808404,none,none
ADBE,150314.25311324254,134052.2485186884,6,4,418238.99473343825,10,80.3,0.348591,0.426235,0.232125,10,0,1,0.0,1010.6473652141192,82582.92451303106,51455.82736443795,6,4,17.586028743999936,635007.0,237563.5,16262.004594554135,LONG,25052.375518873756,33513.0621296721,0.450598,0.616151,1.1213109423695122,1.0,97363696000.0,7e-06,2e-06,3.583526317171698,0.35033110125041156,0.3583526317171698,none,trend_aligned
XLV,1691.2183172971709,228.95244528253025,2,1,3611.3890798768716,3,69.0,54.354865,81.519314,0.025966,3,0,1,0.0,228.95244528253025,1681.9782209274365,228.95244528253025,2,1,194.41944885477028,77670.0,88200.0,1462.2658720146405,LONG,845.6091586485854,228.95244528253025,0.005464,0.0,7.386766781242217,1.0,145.742962,0.0,0.0,3.433333333333333,0.1925,0.3433333333333333,none,none
GOOGL,360743.030016564,129044.09358906248,3,5,717105.6992558647,8,70.625,0.524233,0.572746,0.495126,8,0,1,0.0,3830.8541378895093,141882.77127146634,83411.31182480964,3,5,2.2255919291501387,543668.0,372004.0,231698.93642750153,LONG,120247.676672188,25808.818717812497,0.606693,0.353622,2.7955020643202833,1.0,1635516240000.0,0.0,0.0,3.4297740537976837,0.29712737661931,0.3429774053797684,none,none
SNOW,112896.62512026324,317216.4147032044,5,4,487571.14795906126,9,72.444444,1.473636,0.228998,3.029434,9,2,2,0.6968378481546612,227837.45471304638,112874.5279947672,170379.64520903106,5,4,21769.6928299372,395958.0,575316.0,-204319.78958294116,SHORT,22579.325024052647,79304.1036758011,0.000196,0.462891,0.35589780316347164,1.0,56117481000.0,7e-06,1e-05,3.407502962107964,0.5645403928211868,0.3407502962107964,none,none
LITE,123041.29441368456,35135.942098923755,4,3,275772.9891998213,7,52.714286,3.353269,0.778935,6.785714,7,0,0,0.0,0.0,109521.11119051273,27061.300602223488,4,3,5.38207046173172,358210.0,877930.0,87905.3523147608,LONG,30760.32360342114,11711.980699641252,0.109883,0.229811,3.5018641044906955,1.0,49180320000.0,7e-06,1.8e-05,3.324317347785808,0.4574722135208488,0.3324317347785808,none,none
KRE,104872.11329780231,0.0,3,0,106458.41371843938,3,60.666667,0.630466,0.630466,,3,0,0,0.0,0.0,52574.89773286089,0.0,3,0,32.55556499054739,138953.0,0.0,104872.11329780231,LONG,34957.37109926744,0.0,0.498676,0.0,99.0,1.0,64.50608,0.0,0.0,3.220452055244901,0.18,0.3220452055244901,none,trend_aligned
UBER,142054.50152193953,1460.3756276446977,4,1,285552.35657857877,5,74.2,0.582315,0.113649,2.456979,5,0,0,0.0,0.0,107480.36478215063,1460.3756276446977,4,1,16774.3963922775,444590.0,610375.0,140594.12589429482,LONG,35513.62538048488,1460.3756276446977,0.243386,0.0,97.27257757036513,1.0,145200082601.0,3e-06,4e-06,3.171328050931775,0.3081295557453726,0.31713280509317754,none,none
SNDK,225195.41012053308,163623.76147832233,4,2,615282.5365648596,6,68.5,0.303316,0.307579,0.294789,6,0,0,0.0,0.0,112257.87800528554,102799.14527598578,4,2,1.9360561790968043,317410.0,259380.0,61571.648642210755,LONG,56298.85253013327,81811.88073916116,0.501509,0.371735,1.3763001662223007,1.0,89008137579.0,4e-06,3e-06,3.1173772721342994,0.28746415183440666,0.31173772721342996,none,none
KOD,2603.153917637981,0.0,1,0,2603.153917637981,1,84.0,5.578947,5.578947,,1,0,0,0.0,0.0,2603.153917637981,0.0,1,0,0.0,75000.0,0.0,2603.153917637981,LONG,2603.153917637981,0.0,0.0,0.0,99.0,1.0,2109205497.0,3.6e-05,0.0,3.088757833933558,0.05,0.3088757833933558,none,not_extended
BIDU,0.00015150805106947405,114224.4746486184,1,1,114224.4749516345,2,115.5,3.501672,4.307692,2.695652,2,0,1,0.0,114224.4746486184,0.00015150805106947405,114224.4746486184,1,1,376958431.7213636,36510.5,119680.0,-114224.47449711035,SHORT,0.00015150805106947405,114224.4746486184,0.0,0.0,1.3264061974068936e-09,0.7,30197686770.0,1e-06,4e-06,3.0857142857142863,0.4407429987106429,0.3085714285714286,none,none
