ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
HTZ,0.0,127656.9940423774,0,2,127656.9940423774,2,58.0,7.349799,,7.349799,2,0,0,0.0,0.0,0.0,75511.97023337326,0,2,0.0,3020000.0,0.0,1985.9651180739734,0,0,-127656.9940423774,SHORT,0.0,63828.4970211887,0.0,0.408478,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,1.0,2239626061.0,0.0,0.001348,0.0,1e-06,0.0,0.015557,0.0,0.0,0.0,0.2849962238459088,0.12813383760219066,6.534160950671959,0.6813,0.0,0.0,0.0,0.0,0.6,0.0,2.815,1.0433,1.7,0.1556,0.0,0.6,0.2203,0.06,0.6619166419850893,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3020000.0,0.0,0.0,0.6534160950671959,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned
INFQ,0.0,268129.7251765941,0,1,268129.7251765941,1,57.0,1.723404,,1.723404,1,0,0,0.0,0.0,0.0,268129.7251765941,0,1,0.0,570000.0,0.0,139663.20025317185,0,0,-268129.7251765941,SHORT,0.0,268129.7251765941,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3249243624.0,0.0,0.000175,0.0,4.3e-05,0.0,0.520879,0.0,0.0,0.0,0.8252065902233316,0.13529107787241829,5.238203903520084,0.7529,0.0,0.0,0.0,0.0,0.6,0.0,2.1063,1.7,0.8319,0.0,0.0,0.6,0.0,0.06,0.603191472,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,570000.0,0.0,0.0,0.5238203903520084,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned
MOH,0.0,1.4574148949509112e-26,0,1,1.4574148949509112e-26,1,49.0,93.75,,93.75,1,0,0,0.0,0.0,0.0,1.4574148949509112e-26,0,1,0.0,712500.0,0.0,4.967139407457433e-27,0,0,-1.4574148949509112e-26,SHORT,0.0,1.4574148949509112e-26,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,7776500000.0,0.0,9.2e-05,0.0,0.0,0.0,0.340818,0.0,0.0,0.0,1.8741270429510852e-32,0.10177068932831926,4.822724118067784,0.4177,0.0,0.0,0.0,0.0,0.6,0.0,2.5227,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.5026720828470521,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,712500.0,0.0,0.0,0.48227241180677843,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
EQNR,0.0,22156.508175670613,0,1,22156.508175670613,1,87.0,17.020833,,17.020833,1,0,0,0.0,0.0,0.0,22156.508175670613,0,1,0.0,643200.0,0.0,9580.788042784254,0,0,-22156.508175670613,SHORT,0.0,22156.508175670613,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,94135204280.0,0.0,7e-06,0.0,0.0,0.0,0.432414,0.0,0.0,0.0,0.002353689923460228,0.10991320793060677,4.006233995651167,0.4991,0.0,0.0,0.0,0.0,0.6,0.0,1.7062,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.25449573957662464,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,643200.0,0.0,0.0,0.40062339956511667,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
TLN,0.0,323376.4909690461,0,1,323376.4909690461,1,86.0,7.388889,,7.388889,1,0,0,0.0,0.0,0.0,323376.4909690461,0,1,0.0,528900.0,0.0,172716.87675994282,0,1,-323376.4909690461,SHORT,0.0,323376.4909690461,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,15067471608.0,0.0,3.5e-05,0.0,1.1e-05,0.0,0.534105,0.0,0.0,0.0,0.2146189482761998,0.12350972169499366,3.928658275596619,0.6351,0.0,0.0,0.0,0.0,0.6,0.0,0.8245,0.8042,1.7,0.0,0.0,0.6,0.0,0.06,0.433580442968486,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,528900.0,0.0,0.0,0.3928658275596619,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
CAR,867943.7789554038,330415.009594867,1,1,2396717.5771005414,2,57.0,8.893985,14.314286,3.473684,2,0,0,0.0,0.0,867943.7789554038,330415.009594867,1,1,1742500.0,625000.0,50816.552112874255,4121.590159603477,0,1,537528.7693605368,LONG,867943.7789554038,330415.009594867,0.0,0.0,2.6268291504663153,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,1,0.5,25173619768.0,6.9e-05,2.5e-05,2e-06,0.0,0.058548,0.012474,0.0,0.0,0.3447830653495091,0.13125446901954138,0.4578679266471967,3.806951998617445,1.0424,1.2363,1.7,0.0,0.0,0.6,0.0,1.0046,0.5023,1.7,0.0,0.0,0.6,0.0,0.5721420795641079,0.3707295626288461,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,996670.0,3485000.0,1250000.0,0.0,0.0,0.3806951998617445,none,none
APLD,0.00016459034210356384,58379.67078486778,1,4,58379.67094945812,5,58.6,4.353322,2.480984,4.821407,5,1,0,0.00016459034210356384,0.0,0.00016459034210356384,24275.08788104181,1,4,2052975.0,2751746.0,6.748974984954508e-05,22458.638923705912,0,0,-58379.670620277444,SHORT,0.00016459034210356384,14594.917696216946,0.0,0.584186,2.8193091857281636e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8950301961.0,0.000229,0.000307,0.0,3e-06,0.410047,0.3847,0.0,0.0,1.8389361925524855e-10,0.016306620446788014,0.2666022635917441,3.785267884079269,0.569,0.0,1.3471,0.0,0.15,0.6,0.0,0.6253,0.0475,1.7,0.4667,0.0,0.6,0.3458,0.499706912,0.6060004213994492,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,2052975.0,2751746.0,0.0,0.0,0.3785267884079269,none,none
SOXX,0.0,656430.3090671578,0,1,656430.3090671578,1,57.0,2.243182,,2.243182,1,0,0,0.0,0.0,0.0,656430.3090671578,0,1,0.0,1208880.0,0.0,179638.2477008124,0,1,-656430.3090671578,SHORT,0.0,656430.3090671578,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,28011654772.0,0.0,4.3e-05,0.0,6e-06,0.0,0.273659,0.0,0.0,0.0,0.2343418532072282,0.11510501594691283,3.3583929322612343,0.5511,0.0,0.0,0.0,0.0,0.6,0.0,0.7005,0.8725,1.1854,0.0,0.0,0.6,0.0,0.06,0.41339131195054696,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,1539720.0,0.0,1208880.0,0.0,0.0,0.33583929322612344,none,not_extended
APH,0.0,345650.9297060723,0,1,345650.9297060723,1,86.0,13.848485,,13.848485,1,0,0,0.0,0.0,0.0,345650.9297060723,0,1,0.0,717320.0,0.0,183761.69423670092,0,0,-345650.9297060723,SHORT,0.0,345650.9297060723,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,186754624315.0,0.0,4e-06,0.0,1e-06,0.0,0.53164,0.0,0.0,0.0,0.018508292952524756,0.12216033217528378,3.277201105524719,0.6216,0.0,0.0,0.0,0.0,0.6,0.0,0.9205,0.0567,1.7,0.0,0.0,0.6,0.0,0.06,0.24809219149008496,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,717320.0,0.0,0.0,0.3277201105524719,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
UUUU,0.0,1742.9644217631758,0,1,1742.9644217631758,1,88.0,31.903226,,31.903226,1,0,0,0.0,0.0,0.0,1742.9644217631758,0,1,0.0,779305.0,0.0,999.2300441198495,0,0,-1742.9644217631758,SHORT,0.0,1742.9644217631758,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,4957755120.0,0.0,0.000157,0.0,0.0,0.0,0.573293,0.0,0.0,0.0,0.0035156323367644985,0.10713129138795154,3.1445359917064932,0.4713,0.0,0.0,0.0,0.0,0.6,0.0,0.8445,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,779305.0,0.0,0.0,0.3144535991706493,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
