ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
UPRO,1.191074250297075,1955.864567056596,2,4,3698.449674598668,6,63.5,41.194932,72.9,20.05822,6,1,2,0.5404142326183584,215.66160801511802,0.6506600176787167,1739.6916308448879,2,4,1038.684341966,85157.0,202785.0,-1954.6734928062988,SHORT,0.5955371251485375,488.966141764149,0.45372,0.110526,0.0006089758311279891,1.0,95.2168,0.0,0.0,3.8109904761904763,0.39575185714285716,0.3810990476190476,none,none
NBIS,55540.562911393805,148057.93907627554,3,6,237553.49563824068,9,68.777778,0.477479,0.717793,0.357321,9,0,0,0.0,0.0,27013.236345860438,49554.76714767458,3,6,2.6706953020330975,611200.0,1038520.0,-92517.37616488173,SHORT,18513.5209704646,24676.323179379255,0.51363,0.665302,0.37512721883006067,1.0,21199820508.0,2.9e-05,4.9e-05,3.7777568496375666,0.4799684909045602,0.3777756849637567,none,none
LQD,12014.441068961129,2395.2027075708847,1,2,26424.08484549314,3,62.666667,3.809991,11.280899,0.074538,3,0,0,0.0,0.0,12014.441068961129,2389.2746032763685,1,2,4456.425769303149,120000.0,836510.0,9619.238361390244,LONG,12014.441068961129,1197.6013537854424,0.0,0.002475,5.016043540275419,1.0,29848252973.0,4e-06,2.8e-05,3.763558278936998,0.28002494614596474,0.3763558278936998,none,none
AMAT,72612.94604044761,708274.4348546923,7,10,859704.163094242,17,85.058824,0.773057,1.119415,0.530607,17,2,2,2473.781282585421,392119.5461729709,44921.14983649286,255883.72935305664,7,10,31.370783997420393,524344.5,1161379.0,-635661.4888142447,SHORT,10373.278005778231,70827.44348546924,0.381362,0.638722,0.10252091910580492,1.0,268676620473.0,2e-06,4e-06,3.7554024259538457,0.4838146991368093,0.37554024259538454,none,none
UNG,29.846931754292765,3627.242591946939,1,1,7284.332115648171,2,114.0,0.254747,0.190256,0.319238,2,0,0,0.0,0.0,29.846931754292765,3627.242591946939,1,1,243.05631291063926,66669.0,35000.0,-3597.395660192646,SHORT,29.846931754292765,3627.242591946939,0.0,0.0,0.008228545788626807,0.7,822871397.0,8.1e-05,4.3e-05,3.720444981102251,0.2858129818543105,0.3720444981102251,none,trend_aligned
PYPL,11710.814572789206,24309.59029522301,2,4,50757.2766676149,6,61.666667,42.829136,73.241613,27.622897,6,1,2,11511.266749274555,11200.20491637769,11511.266749274555,7974.599866049566,2,4,2.8137749957761082,176883.5,353566.0,-12598.775722433804,SHORT,5855.407286394603,6077.3975738057525,0.01704,0.671957,0.48173640240619175,1.0,41614037298.0,4e-06,8e-06,3.64895323476701,0.460239185776838,0.364895323476701,none,none
AA,0.0014099800477357666,33325.08773524696,3,1,66650.17829045402,4,79.75,1.168371,1.136259,1.264706,4,1,0,0.0007269839668868465,0.0,0.0007269839668868465,33325.08773524696,3,1,28374229.646522198,378332.5,33755.0,-33325.086325266915,SHORT,0.00046999334924525553,33325.08773524696,0.484401,0.0,4.230986753695692e-08,1.0,15197169139.0,2.5e-05,2e-06,3.6281252235666237,0.3066168084505043,0.3628125223566624,none,trend_aligned
NET,16907.760614549617,175.91254308614228,5,1,34167.34577269338,6,109.333333,2.003733,2.382915,0.107822,6,0,0,0.0,0.0,10348.42811067774,175.91254308614228,5,1,5.194309512887205,293686.0,42310.0,16731.848071463475,LONG,3381.5521229099236,175.91254308614228,0.387948,0.0,96.11458238239491,0.7,66732265052.0,4e-06,1e-06,3.561581919358488,0.15857142857142859,0.3561581919358488,"confirmation_volume, ema_pullback, not_extended, trend_aligned","momentum_aligned, room_to_target"
TSLA,1811196.7890152102,1224704.7499368545,6,7,4905865.805705264,13,61.692308,0.129052,0.123127,0.134131,13,1,2,403210.9834562385,343691.70784160413,570132.4590107437,418083.463626747,6,7,0.535200801241607,1968643.5,1326015.0,586492.0390783558,LONG,301866.131502535,174957.82141955063,0.685218,0.658625,1.47888443243859,1.0,1396317465566.0,1e-06,1e-06,3.4415998710142204,0.3626540060206663,0.34415998710142204,none,none
XLV,2773.3716568926493,375.4513630964068,2,1,5922.194676881705,3,69.0,54.354865,81.519314,0.025966,3,0,1,0.0,375.4513630964068,2758.2191357091438,375.4513630964068,2,1,194.41944885477054,77670.0,88200.0,2397.9202937962427,LONG,1386.6858284463246,375.4513630964068,0.005464,0.0,7.386766781242221,1.0,145.742962,0.0,0.0,3.433333333333333,0.1925,0.3433333333333333,none,none
NVDA,681387.3419374969,3624653.094284891,4,7,4444914.290212449,11,53.454545,0.147166,0.098449,0.175005,11,1,0,263927.73462907807,0.0,263927.73462907807,946014.6123594219,4,7,1.1959167429565818,737017.0,3838853.0,-2943265.7523473944,SHORT,170346.83548437423,517807.5848978416,0.612661,0.739005,0.18798691190940797,1.0,4161132000000.0,0.0,1e-06,3.3441580082136406,0.37746627314716613,0.3344158008213641,none,none
XLE,129168.21768656545,98807.19526761828,3,6,348953.18877383287,9,72.222222,0.253124,0.088604,0.335383,9,0,2,0.0,18263.32450090483,50381.79982496128,34742.802486205495,3,6,4.402061508204399,140715.0,610122.5,30361.022418947163,LONG,43056.072562188485,16467.86587793638,0.609952,0.648378,1.3072754199399612,1.0,61.535482,0.0,0.0,3.3063881824274444,0.35930233043572235,0.33063881824274444,none,none
PANW,3273.2670073878508,15977.557733975178,2,4,22522.46479884041,6,63.0,1.500343,2.270544,1.115242,6,2,1,3273.2670073878508,0.8724243264968455,3270.7676331508846,15976.683574702822,2,4,12981651.817072427,142060.0,465932.5,-12704.290726587327,SHORT,1636.6335036939254,3994.3894334937945,0.000764,5.5e-05,0.2048665423018609,1.0,127589760000.0,1e-06,4e-06,3.2456597333333335,0.2801253357453726,0.32456597333333337,none,none
INTC,136382.39056405742,134681.69210593976,5,9,400725.9925680553,14,71.071429,0.214178,0.389965,0.116519,14,0,3,0.0,107598.57131624846,108421.22315262488,103723.54623908162,5,9,33.54257321790738,597191.0,931319.0,1700.6984581176657,LONG,27276.478112811485,14964.632456215528,0.20502,0.229862,1.0126275400280826,1.0,220279500000.0,3e-06,4e-06,3.169949244537542,0.3887268935426992,0.3169949244537542,none,none
TEM,19190.194619184476,0.0005584947938237864,1,1,38380.38979686375,2,53.0,0.49254,0.605081,0.38,2,0,0,0.0,0.0,19190.194619184476,0.0005584947938237864,1,1,68721122.67259298,176860.0,114374.0,19190.194060689682,LONG,19190.194619184476,0.0005584947938237864,0.0,0.0,99.0,1.0,7909922393.0,2.2e-05,1.4e-05,3.101153341545176,0.22430565348962078,0.31011533415451764,none,trend_aligned
KOD,4268.823971374755,0.0,1,0,4268.823971374755,1,84.0,5.578947,5.578947,,1,0,0,0.0,0.0,4268.823971374755,0.0,1,0,0.0,75000.0,0.0,4268.823971374755,LONG,4268.823971374755,0.0,0.0,0.0,99.0,1.0,2109205497.0,3.6e-05,0.0,3.088757833933558,0.05,0.3088757833933558,none,not_extended
BABA,54023.6596012286,10754.423776319818,6,7,110081.96758921102,13,72.461538,0.529924,0.24205,0.776672,13,1,1,970.1890505565259,4399.913093212463,40219.30119249905,4953.5356431606915,6,7,33.93167406298398,962285.0,527794.0,43269.235824908785,LONG,9003.943266871434,1536.346253759974,0.255524,0.539396,5.023389511596463,1.0,289606737455.0,3e-06,2e-06,3.0136727320830254,0.3240909673481399,0.30136727320830253,none,trend_aligned
WFC,63.09249119708981,18287.442217256696,5,7,18376.558784543762,12,74.166667,7.391713,0.091601,12.60608,12,2,4,0.006172039311007022,18272.571147457817,35.739267843552035,18261.41740610835,5,7,2343256.5967295016,1548978.0,500650.0,-18224.349726059605,SHORT,12.618498239417962,2612.491745322385,0.433542,0.001423,0.0034500445960427115,1.0,243826928352.0,6e-06,2e-06,2.9983882165040683,0.4636052187767113,0.2998388216504068,none,trend_aligned
IYR,75.07922018415387,232.11759094064902,1,1,382.27603130895676,2,86.0,0.52649,0.337018,0.715961,2,0,0,0.0,0.0,75.07922018415387,232.11759094064902,1,1,1.545817806653508,254400.0,621526.0,-157.03837075649517,SHORT,75.07922018415387,232.11759094064902,0.0,0.0,0.32345338360568776,1.0,3940180198.0,6.5e-05,0.000158,2.9659141761549925,0.3799430982883186,0.29659141761549923,none,none
CRM,15037.291789084935,122643.42434670439,5,11,150316.52467386232,16,73.0,0.625799,0.463875,0.699401,16,2,7,7846.015028823622,69151.51389301234,7757.547047130388,50629.19663885707,5,11,10.228592996315523,653967.0,2418037.5,-107606.13255761945,SHORT,3007.458357816987,11149.402213336762,0.484113,0.587184,0.12260984940028714,1.0,171345720000.0,4e-06,1.4e-05,2.964807919358488,0.5111752228167769,0.2964807919358488,none,none
ENPH,340.27636460331024,766.2214069327146,2,1,1446.774136139335,3,62.666667,0.183725,0.179042,0.193093,3,0,0,0.0,0.0,319.895549752093,766.2214069327146,2,1,34.49353023176425,171542.5,194755.0,-425.9450423294043,SHORT,170.13818230165512,766.2214069327146,0.059895,0.0,0.4440966560376869,1.0,5267550547.0,3.3e-05,3.7e-05,2.940468434653767,0.2915565774043415,0.2940468434653767,none,none
CRCL,52793.393296787675,0.0,3,0,105586.78659357535,3,83.666667,0.07311,0.07311,,3,0,0,0.0,0.0,42114.677707067814,0.0,3,0,7.652613119883287,191007.5,0.0,52793.393296787675,LONG,17597.797765595893,0.0,0.202274,0.0,99.0,1.0,22415480848.0,9e-06,0.0,2.9302986943272913,0.18,0.29302986943272913,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned"
BMNR,48473.320580887514,3661.5448020943186,1,1,104269.73076596367,2,66.5,0.209593,0.111763,0.307424,2,0,0,0.0,0.0,48473.320580887514,3661.5448020943186,1,1,13.238488998731327,54184.5,52920.0,44811.77577879319,LONG,48473.320580887514,3661.5448020943186,0.0,0.0,13.238488998731327,1.0,8856171921.0,6e-06,6e-06,2.900471719196543,0.19768105974564493,0.2900471719196543,none,none
COHR,42120.58245844095,10831.044324461507,3,1,100297.144866384,4,58.75,1.247782,0.312984,4.052174,4,0,0,0.0,0.0,36514.47375902004,10831.044324461507,3,1,3.613102703555931,462780.0,186945.0,31289.53813397944,LONG,14040.19415281365,10831.044324461507,0.133097,0.0,3.8888754580491556,1.0,45612459773.0,1e-05,4e-06,2.8224691075757184,0.3721395373320567,0.28224691075757186,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
CIEN,16.210657232440973,0.0,1,0,16.210657232440973,1,53.0,14.0,14.0,,1,1,0,16.210657232440973,0.0,16.210657232440973,0.0,1,0,0.0,1076128.0,0.0,16.210657232440973,LONG,16.210657232440973,0.0,0.0,0.0,99.0,1.0,54861175692.0,2e-05,0.0,2.7557524178967125,0.05,0.27557524178967124,"bounce_and_fail, confirmation_volume, not_extended, room_to_target, trend_aligned",momentum_aligned
