ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
WBD,2193544.7618917557,0.0,1,0,2193544.7618917557,1,115.0,23.255814,23.255814,,1,0,0,0.0,0.0,2193544.7618917557,0.0,1,0,3250000.0,0.0,834532.1088521522,0.0,1,0,2193544.7618917557,LONG,2193544.7618917557,0.0,0.0,0.0,99.0,0.7,1.0,0.0,0.6923076923076923,-0.3076923076923077,91+,0.0,0,0.0,66511709592.0,4.9e-05,0.0,4389521.0,5587359.0,0.7403996928138629,0.0,1.3e-05,0.0,0.380449,0.0,0.0,0.0,0.32979828294108293,0.0,6.046601225580717,0.09817877385587435,2.815,1.1887,1.7,0.0,0.0,0.3429,0.0,0.6389,0.0,0.0,0.0,0.0,0.3429,0.0,0.4882075061067449,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,3250000.0,0.0,0.0,0.0,0.6046601225580717,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
MRVL,2.002985581752713,12.433148264930818,9,2,28.761184253605222,11,71.181818,99.42981,115.837181,25.596639,11,7,1,1.9505613212411135,8.244332197456979,1.2209266178656364,8.244332197456979,9,2,10500453.5,1420586.5,1.2977060978614372,2.397344720433158,0,0,-10.430162683178105,SHORT,0.22255395352807922,6.216574132465409,0.390447,0.336907,0.16110043402300392,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,138323003000.0,7.6e-05,1e-05,,,,,0.0,0.0,0.660451,0.192819,0.0,0.0,1.6089439117229056e-08,4.494244628614236e-07,5.761450704924203,0.35032192603999956,0.9595,0.0,1.7,1.2444,1.05,0.6,0.2075,0.7284,0.0,1.7,0.1556,0.15,0.6,0.1692,0.7159285851363218,0.3137106081621137,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,566212.0,562587.0,16430935.0,2841173.0,0.0,0.0,0.5761450704924204,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
SPOT,1188229.5377042003,0.0,2,0,1188229.5377042003,2,51.0,17.133242,17.133242,,2,2,0,1188229.5377042003,0.0,925473.7955786473,0.0,2,0,2931383.0,0.0,697072.1653477771,0.0,0,0,1188229.5377042003,LONG,594114.7688521001,0.0,0.221132,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,102055883537.0,2.9e-05,0.0,42942697.0,64639638.0,0.06826266640867945,0.0,7e-06,0.0,0.586648,0.0,0.0,0.0,0.05821465144992899,0.0,3.9267983018556807,0.09059138778362957,0.8657,0.219,1.7,0.1556,0.3,0.6,0.0865,0.3059,0.0,0.0,0.0,0.0,0.6,0.0,0.4099754408223675,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2931383.0,0.0,843260.0,0.0,0.39267983018556807,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
CRCL,0.10046302806517413,0.0,3,0,0.20092605613034825,3,86.0,9.779189,9.779189,,3,2,0,0.02826411183231877,0.0,0.07219891623285535,0.0,3,0,3637842.0,0.0,0.07181652178723166,0.0,0,0,0.10046302806517413,LONG,0.033487676021724706,0.0,0.281338,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.6667,0,0.0,21769955145.0,0.000167,0.0,,,,,0.0,0.0,0.714855,0.0,0.0,0.0,1.53825195314727e-08,0.0,3.780667251231481,0.11256957206444898,0.74,0.0,1.7,0.3111,0.3,0.6,0.1295,0.5257,0.0,0.0,0.0,0.0,0.6,0.0,0.5940638253968255,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,7275684.0,0.0,0.0,0.0,0.3780667251231481,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
IWM,0.6990727651109121,0.4090253398348942,6,1,1.8071708700567184,7,66.142857,18.086652,20.034491,8.347458,7,0,0,0.0,0.0,0.40810718518131567,0.4090253398348942,6,1,2513011.5,689940.0,0.39008543634822934,0.22810642200072698,0,0,0.2900474252760179,LONG,0.11651212751848534,0.4090253398348942,0.416216,0.0,1.7091184751367665,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,76018908942.0,3.3e-05,9e-06,,,,,0.0,0.0,0.558004,0.557683,0.0,0.0,1.532672977553261e-08,5.380573669466467e-08,3.600385947579139,0.2643154932132604,0.2967,0.0,1.7,0.7778,0.0,0.6,0.2259,0.3432,0.0,1.7,0.0,0.0,0.6,0.0,0.44719230667380516,0.26235661284441536,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1428979.0,1853512.0,5026023.0,689940.0,0.0,0.0,0.3600385947579139,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
SPY,604790.0440964323,2602303.1400800617,1,2,3207093.184176494,3,72.333333,299.681513,2.544538,448.25,3,1,0,604790.0440964323,0.0,604790.0440964323,2072440.0271468437,1,2,866712.0,3225291.0,237978.54117625704,838343.9940497864,1,2,-1997513.0959836296,SHORT,604790.0440964323,1301151.5700400309,0.0,0.203613,0.23240568509548257,1.0,1.0,1.0,0.6923076923076923,0.6923076923076923,31-90,0.0,0,0.0,715.022776,0.0,0.0,,,,,0.0,0.0,0.39349,0.322155,0.0,0.0,0.0,0.0,3.59028584,0.3508285693329419,1.45,0.0,1.3903,0.0,0.15,0.6,0.0,0.9787,0.0,1.7,0.1556,0.0,0.6,0.074,0.21402858400000002,0.2529564841269841,3,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,0.0,8978729.0,866712.0,3225291.0,887360.0,0.0,0.359028584,none,none
ANET,0.0016047420900767917,0.0,4,0,0.0016047420900767917,4,43.75,2.430199,2.430199,,4,1,0,2.81614128980412e-20,0.0,0.0016047420900767873,0.0,4,0,3368262.0,0.0,0.00032393061023767116,0.0,0,0,0.0016047420900767917,LONG,0.0004011855225191979,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.25,0,0.0,216715092648.0,1.6e-05,0.0,,,,,0.0,0.0,0.201858,0.0,0.0,0.0,1.8512117343429535e-11,0.0,3.5844609018859037,0.10087706031272306,1.0553,0.0,1.3125,0.4667,0.15,0.6,0.0,0.4088,0.0,0.0,0.0,0.0,0.6,0.0,0.31169711714062515,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,3368262.0,0.0,0.0,0.0,0.35844609018859036,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
INTC,1362480.0874013507,97313.726630431,3,2,1489817.405008516,5,94.6,17.421669,22.715086,9.481544,5,0,0,0.0,0.0,669221.0669183843,58397.72830983152,3,2,3374693.5,3717410.0,132177.9147708504,46435.47947662423,0,0,1265166.3607709198,LONG,454160.0291337836,48656.8633152155,0.508821,0.399902,14.000903413920737,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,427159740000.0,8e-06,9e-06,,,,,0.0,0.0,0.105424,0.477173,0.0,0.0,0.010632088809066688,0.0011390788681352672,3.4097674098087847,0.3142289037428771,0.7401,0.0237,1.7,0.3111,0.0,0.3429,0.292,0.7297,0.0,1.7,0.1556,0.0,0.3429,0.2142,0.295414946308043,0.27361945411425664,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,527450.0,705222.0,4519779.0,3717410.0,0.0,0.0,0.3409767409808785,none,none
HCA,147915.03351917176,0.0,1,0,295830.0670383435,1,51.0,2.99637,2.99637,,1,1,0,147915.03351917176,0.0,147915.03351917176,0.0,1,0,323295.0,0.0,52847.894692007525,0.0,0,0,147915.03351917176,LONG,147915.03351917176,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,1,1.0,99684068094.0,3e-06,0.0,1426126.0,3739219.0,0.2266945557405166,0.0,1e-06,0.0,0.357285,0.0,0.0,0.0,0.014838382536684897,0.0,3.381644885369792,0.13562222123190154,0.8928,0.0414,1.6975,0.0,0.15,0.6,0.0,0.7562,0.0,0.0,0.0,0.0,0.6,0.0,0.25721180657849974,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,646590.0,0.0,0.0,0.0,0.33816448853697917,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
CIEN,2.1041282486788575e-11,9.620801340551519e-17,2,1,4.2082661181590556e-11,3,32.333333,17.44329,22.028571,8.272727,3,1,0,1.1261855334650488e-11,0.0,1.1261855334650488e-11,9.620801340551519e-17,2,1,2399167.5,752400.0,1.2898770920307082e-11,4.2763921966707256e-17,0,0,2.1041186278775168e-11,LONG,1.0520641243394287e-11,9.620801340551519e-17,0.464773,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,71595679527.0,3.4e-05,1.1e-05,,,,,0.0,0.0,0.613022,0.444494,0.0,0.0,1.4694519715294785e-18,1.3437684234735625e-23,3.2509938248381856,0.2721544408598768,0.3849,0.0,1.7,0.1556,0.15,0.6,0.2606,0.4215,0.0,1.7,0.0,0.0,0.6,0.0,0.40661804466548473,0.2700745531955577,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,4798335.0,752400.0,1500000.0,0.0,0.32509938248381853,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned
