ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
KORU,3401368.2404437424,0.0,11,0,6802736.480887485,11,48.0,170.694444,170.694444,,11,10,0,3401368.240288564,0.0,1181383.1145550113,0.0,11,0,7080276.0,0.0,2575646.2810923522,0.0,0,0,3401368.2404437424,LONG,309215.29458579473,0.0,0.652674,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.9091,0,0.0,1491385108.0,0.004747,0.0,0.001727,0.0,0.757238,0.0,0.0,0.0,2.073343048198083,0.0,9.38648219006923,0.09414372073996774,2.3917,1.7,1.7,1.4,1.2,0.6,0.3948,0.3414,0.0,0.0,0.0,0.0,0.6,0.0,0.9894767142857143,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,14160552.0,0.0,727380.0,0.0,0.9386482190069231,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
FCEL,39153.526065970334,0.0,1,0,39153.526065970334,1,87.0,27.572549,27.572549,,1,1,0,39153.526065970334,0.0,39153.526065970334,0.0,1,0,849286.0,0.0,3008.8175967186976,0.0,0,0,39153.526065970334,LONG,39153.526065970334,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,502759948.0,0.001689,0.0,6e-06,0.0,0.076847,0.0,0.0,0.0,0.7787717820746202,0.0,6.964994530821067,0.13459279545167044,2.815,1.7,1.7,0.0,0.15,0.6,0.0,0.7459,0.0,0.0,0.0,0.0,0.6,0.0,0.7050000000000001,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,849286.0,0.0,0.0,0.0,0.6964994530821067,none,not_extended
SMMT,766732.1448478677,0.0,1,0,766732.1448478677,1,57.0,21.771014,21.771014,,1,0,0,0.0,0.0,766732.1448478677,0.0,1,0,1007500.0,0.0,292463.5031944882,0.0,0,0,766732.1448478677,LONG,766732.1448478677,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,20454331826.0,4.9e-05,0.0,1.4e-05,0.0,0.381442,0.0,0.0,0.0,0.37485074133453516,0.0,6.4451763406440366,0.11478642940663977,2.815,1.3302,1.7,0.0,0.0,0.6,0.0,0.5479,0.0,0.0,0.0,0.0,0.6,0.0,0.528065017613077,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1007500.0,0.0,0.0,0.0,0.6445176340644037,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
CRCL,3006531.1000364907,0.0,3,0,6013062.200072981,3,86.0,9.779189,9.779189,,3,2,0,845852.7766418522,0.0,2160678.3233946385,0.0,3,0,3637842.0,0.0,2149234.503559715,0.0,3,0,3006531.1000364907,LONG,1002177.0333454969,0.0,0.281338,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.6667,0,0.0,21902253699.0,0.000166,0.0,9.8e-05,0.0,0.714855,0.0,0.0,0.0,0.45756799602373965,0.0,5.262706215724321,0.10923192798039072,0.6439,1.5782,1.7,0.3111,0.3,0.6,0.1295,0.4923,0.0,0.0,0.0,0.0,0.6,0.0,0.7518826462910312,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,7275684.0,0.0,0.0,0.0,0.5262706215724321,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none
MRVL,4041814.041873073,234011.30561571658,6,1,4509836.653104506,7,86.0,74.118317,77.98773,50.90184,7,3,0,1755478.1108532934,0.0,784552.2446578431,234011.30561571658,6,1,5577972.0,327550.0,828607.4945257567,46295.011695518224,0,0,3807802.7362573566,LONG,673635.6736455122,234011.30561571658,0.805891,0.0,17.271875096968042,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,132290333000.0,4.2e-05,2e-06,6e-06,0.0,0.205009,0.197832,0.0,0.0,0.05092100521400247,0.017689221903743835,5.071050227213821,0.30645661358768445,0.8536,0.1897,1.7,0.7778,0.45,0.6,0.5,0.7113,0.0533,1.7,0.0,0.0,0.6,0.0,0.5663652903760479,0.2395081897972143,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,5577972.0,655100.0,655176.0,0.0,0.507105022721382,none,not_extended
SYF,0.00014997355219694783,0.0,1,0,0.00029994710439389566,1,31.0,1666.666667,1666.666667,,1,0,0,0.0,0.0,0.00014997355219694783,0.0,1,0,500000.0,0.0,4.9025301496092156e-05,0.0,0,0,0.00014997355219694783,LONG,0.00014997355219694783,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,26983899139.0,1.9e-05,0.0,0.0,0.0,0.326893,0.0,0.0,0.0,5.5578903339506676e-11,0.0,5.051813494761042,0.13170840871194245,2.7518,0.0,1.7,0.0,0.0,0.6,0.0,0.7171,0.0,0.0,0.0,0.0,0.6,0.0,0.2996151674861953,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1000000.0,0.0,0.0,0.0,0.5051813494761042,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
CAR,1699043.5755681153,0.0,1,0,3398087.1511362307,1,57.0,14.314286,14.314286,,1,0,0,0.0,0.0,1699043.5755681153,0.0,1,0,1742500.0,0.0,99475.95511752334,0.0,1,0,1699043.5755681153,LONG,1699043.5755681153,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,1,1.0,25173619768.0,6.9e-05,0.0,4e-06,0.0,0.058548,0.0,0.0,0.0,0.6749301813670404,0.0,5.042363356894084,0.1574436904318603,1.0424,1.7,1.7,0.0,0.0,0.6,0.0,0.9744,0.0,0.0,0.0,0.0,0.6,0.0,0.6185104886063195,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,507005.0,0.0,3485000.0,0.0,0.0,0.0,0.5042363356894084,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
PTON,5.4677921747177406e-30,0.0,1,0,5.4677921747177406e-30,1,52.0,3.887723,3.887723,,1,0,0,0.0,0.0,5.4677921747177406e-30,0.0,1,0,560000.0,0.0,3.201324349252005e-30,0.0,0,0,5.4677921747177406e-30,LONG,5.4677921747177406e-30,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2048261830.0,0.000273,0.0,0.0,0.0,0.585488,0.0,0.0,0.0,2.669479113770206e-35,0.0,4.101570374531038,0.13723829361185375,1.8016,0.0,1.7,0.0,0.0,0.6,0.0,0.7724,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,560000.0,0.0,0.0,0.0,0.41015703745310383,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
ANET,48024.70216429742,0.0,4,0,48024.70216429742,4,43.75,2.430199,2.430199,,4,1,0,8.427793321539283e-13,0.0,48024.70216429729,0.0,4,0,3368262.0,0.0,9694.18772945554,0.0,0,0,48024.70216429742,LONG,12006.175541074355,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.25,0,0.0,217205142431.0,1.6e-05,0.0,0.0,0.0,0.201858,0.0,0.0,0.0,0.0005527574258463232,0.0,3.522725273817182,0.09276100891209774,0.9935,0.0,1.3125,0.4667,0.15,0.6,0.0,0.3276,0.0,0.0,0.0,0.0,0.6,0.0,0.31169711714062515,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3368262.0,0.0,0.0,0.0,0.3522725273817182,none,not_extended
CIEN,0.0006296970278473291,2.8791923750173987e-09,2,1,0.001259396934887033,3,32.333333,17.44329,22.028571,8.272727,3,1,0,0.0003370306366414995,0.0,0.0003370306366414995,2.8791923750173987e-09,2,1,2399167.5,752400.0,0.00038601818670039605,1.2797848504927587e-09,0,0,0.0006296941486549541,LONG,0.00031484851392366453,2.8791923750173987e-09,0.464773,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,71537706172.0,3.4e-05,1.1e-05,0.0,0.0,0.613022,0.444494,0.0,0.0,4.401154730439161e-11,4.024720010025035e-16,3.3873558679350966,0.26546319044822203,0.5212,0.0,1.7,0.1556,0.15,0.6,0.2606,0.3546,0.0,1.7,0.0,0.0,0.6,0.0,0.40661804466548473,0.2700745531955577,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,4798335.0,752400.0,1500000.0,0.0,0.3387355867935097,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none
