ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
KORU,572.5333248894665,71.57196012394427,27,3,1288.2105700268216,30,39.533333,98.436008,109.615723,25.767857,30,24,1,331.05669133317895,44.25892689490965,212.01781303740825,44.25892689490965,27,3,90068788.84386009,4254363.0,470549.0,500.9613647655222,LONG,21.204937958869127,23.857320041314754,0.629685,0.381616,7.999408202569634,1.0,1561734356.0,0.002724,0.000301,0.000135778135874403,0.0001527617033566415,8.37834642857143,0.6392820952380953,0.8378346428571429,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
ONDS,625512.5780043519,0.0,8,0,628940.9581315939,8,59.25,6.571051,6.571051,,8,0,0,0.0,0.0,281040.7272704852,0.0,8,0,42.29442946477001,2231858.0,0.0,625512.5780043519,LONG,78189.07225054399,0.0,0.550703,0.0,99.0,1.0,4764759303.0,0.000468,0.0,0.1640986821754341,0.0,7.605705301874561,0.18,0.7605705301874561,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
DAVE,198347.9683196963,3671.879406187911,14,6,202019.84772589323,20,36.4,7.591622,2.769648,15.628246,20,2,1,2.194798368389319e-06,2.8221716471600227e-09,198347.96825245253,2074.190880640222,14,6,411143859552.0994,2664680.0,1310990.0,194676.08891350837,LONG,14167.712022835449,611.9799010313185,0.0,0.435115,54.01810527476394,1.0,2852592952.0,0.000934,0.00046,0.04966608366925338,0.002145346045962321,7.274661430658648,0.6831034523809524,0.7274661430658649,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
LITE,3661944.0576298404,147481.09072343647,4,2,3956906.2390767136,6,67.666667,2.506754,3.584285,0.35169,6,0,0,0.0,0.0,1894584.8877076753,94392.21187917153,4,2,19.188139433804913,5595357.0,726250.0,3514462.966906404,LONG,915486.0144074601,73740.54536171824,0.482629,0.359971,24.82992253221731,1.0,63633108000.0,8.8e-05,1.1e-05,0.14386944833929222,0.011588392847590948,6.73166858826045,0.24889712965799365,0.673166858826045,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
JNUG,5.2744544480345556e-06,11.9113654279613,5,4,23.82273613037705,9,59.666667,7.880162,9.674722,0.701923,9,1,1,4.5914535073827285e-06,11.9113654279613,4.5914535073827285e-06,11.9113654279613,5,4,6.5262512749974264e+16,885550.0,514350.0,-11.911360153506852,SHORT,1.0548908896069111e-06,2.977841356990325,0.129492,0.0,4.4280854952640886e-07,1.0,583444719.0,0.001518,0.000882,1.8080391427913688e-11,5.103896324735309e-05,6.479399047619047,0.49461538,0.6479399047619048,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
U,17069.075000969253,5422.073280815157,4,2,27913.221562599567,6,63.666667,10.421598,9.593716,12.077364,6,1,0,298.7333470524529,0.0,11701.019736935343,5005.477465166368,4,2,4.199875968047268,1115210.0,156600.0,11647.001720154096,LONG,4267.268750242313,2711.0366404075785,0.31449,0.076833,3.1480716170628886,1.0,11227368753.0,9.9e-05,1.4e-05,0.0038007736666724173,0.0024146678532164343,6.459864911677009,0.3876389868229541,0.6459864911677009,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended"
LCID,16167.124807611714,288.3143689932264,3,1,16743.753545598167,4,77.5,2.595626,3.239116,0.665159,4,0,0,0.0,0.0,15551.760949730477,288.3143689932264,3,1,27.98931842935843,438716.0,56187.5,15878.810438618488,LONG,5389.041602537238,288.3143689932264,0.038063,0.0,56.07464124686599,1.0,2523168671.0,0.000174,2.2e-05,0.021358229691403923,0.001142667837893531,6.12714120661029,0.2590332954641359,0.6127141206610289,"confirmation_volume, not_extended, room_to_target, volume_capitulation_reversal","momentum_aligned, trend_aligned"
CENX,780913.0334356156,0.0,1,0,780913.0334356156,1,62.0,26.338346,26.338346,,1,0,0,0.0,0.0,780913.0334356156,0.0,1,0,0.0,833000.0,0.0,780913.0334356156,LONG,780913.0334356156,0.0,0.0,0.0,99.0,1.0,6493687224.0,0.000128,0.0,1.2025726008937438,0.0,6.000000000000001,0.05,0.6000000000000001,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
SPXS,0.000298281812901923,34727.34881856598,1,4,69432.89890600547,5,36.8,7.959772,9.609756,7.409777,5,1,4,0.000298281812901923,34727.34881856598,0.000298281812901923,34705.549789061784,1,4,361996826231.37604,69628.0,226838.5,-34727.34852028417,SHORT,0.000298281812901923,8681.837204641495,0.0,0.000628,8.589248043676031e-09,1.0,415806342.0,0.000167,0.000546,7.17357535883671e-09,0.20879520891582493,5.925000000000001,0.7391561684173416,0.5925,none,none
NN,105749.11834041345,1.0205139622185061e-05,5,1,105749.11836082373,6,67.333333,0.951951,1.127326,0.075075,6,1,0,47415.02943715803,0.0,58334.08816324305,1.0205139622185061e-05,5,1,276463623.5432026,3189520.0,50000.0,105749.11833020831,LONG,21149.82366808269,1.0205139622185061e-05,0.448373,0.0,99.0,1.0,2913950841.0,0.001095,1.7e-05,0.07258126448291269,3.5021660209898716e-11,5.827328004385665,0.2338107787014866,0.5827328004385665,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
