ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bullish_score_raw,checks_passed,checks_failed
MRVL,28.927607299353564,179.67549661019876,9,3,415.6019136333822,12,72.416667,95.385812,115.837181,34.031706,12,7,1,28.170483316608,119.06666050225029,17.632920608464687,119.06666050225029,9,3,10500453.5,1748136.5,18.74178862339247,34.645379713186905,0,0,-150.7478893108452,SHORT,3.2141785888170626,59.89183220339959,0.390447,0.337324,0.16099917821355042,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,143656233000.0,7.3e-05,1.2e-05,,,,,0.0,0.0,0.660451,0.192822,0.0,0.0,2.2374097675365485e-07,4.169107803585493e-06,5.79338321444148,0.3733396386856159,0.9915,0.0,1.7,1.2444,1.05,0.6,0.2075,0.8028,0.0,1.7,0.3111,0.15,0.6,0.1695,0.708630840483594,0.33694435500938036,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,562587.0,16430935.0,3496273.0,0.0,0.0,0.579338321444148,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
IVZ,6.843075984519755e-07,0.0,1,0,6.843075984519755e-07,1,91.0,96.230769,96.230769,,1,0,0,0.0,0.0,6.843075984519755e-07,0.0,1,0,1750000.0,0.0,2.9432882889262206e-07,0.0,0,0,6.843075984519755e-07,LONG,6.843075984519755e-07,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,11318118051.0,0.000155,0.0,2267883.0,58874.0,0.7716447453418012,0.0,0.0,0.0,0.430112,0.0,0.0,0.0,6.046125295463889e-13,0.0,4.8578516736782085,0.0917756777163011,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,0.5749,0.0,0.0,0.0,0.0,0.3429,0.0,0.4942857142857142,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1750000.0,0.0,0.0,0.0,0.48578516736782085,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
USO,86913.48024925459,0.0,1,0,173826.96049850917,1,81.0,8.21875,8.21875,,1,1,0,86913.48024925459,0.0,86913.48024925459,0.0,1,0,255367.5,0.0,51696.240166339114,0.0,0,0,86913.48024925459,LONG,86913.48024925459,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,1228364647.0,0.000208,0.0,,,,,4.2e-05,0.0,0.594801,0.0,0.0,0.0,0.7075543932456938,0.0,4.235005469178933,0.07247587856481089,0.085,1.7,1.7,0.0,0.15,0.6,0.0,0.1248,0.0,0.0,0.0,0.0,0.6,0.0,0.7050000000000001,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1718358.0,0.0,510735.0,0.0,0.0,0.0,0.42350054691789335,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
CRCL,1.450911604381225,0.0,3,0,2.90182320876245,3,86.0,9.779189,9.779189,,3,2,0,0.4081972108031242,0.0,1.0427143935781007,0.0,3,0,3637842.0,0.0,1.0371917595375826,0.0,0,0,1.450911604381225,LONG,0.4836372014604083,0.0,0.281338,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.6667,0,0.0,22732541175.0,0.00016,0.0,,,,,0.0,0.0,0.714855,0.0,0.0,0.0,2.1275105045989576e-07,0.0,3.8022197648605838,0.11256957206444897,0.7616,0.0,1.7,0.3111,0.3,0.6,0.1295,0.5257,0.0,0.0,0.0,0.0,0.6,0.0,0.5940638253968255,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,7275684.0,0.0,0.0,0.0,0.3802219764860584,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned"
BURL,33.912471446092425,278364.0083928719,3,1,278431.83333576407,4,40.25,,,,4,0,0,0.0,0.0,33.912471446092425,278364.0083928719,3,1,1197337.5,750000.0,0.6956175063263897,10626.093064170616,0,0,-278330.0959214258,SHORT,11.304157148697476,278364.0083928719,0.0,0.0,0.00012182778816085201,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,20797807324.0,5.8e-05,3.6e-05,1063077.0,892642.0,1.1262942383289263,0.840202455183601,0.0,1e-06,0.020512,0.038173,0.0,0.0,5.435263906716187e-06,0.13384295952758865,3.726105641932177,0.36949904079876705,2.815,0.0,0.0,0.3111,0.0,0.6,0.0,2.5829,0.512,0.0,0.0,0.0,0.6,0.0,0.28105286764811854,0.2375004722442033,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2394675.0,750000.0,0.0,0.0,0.3726105641932177,"confirmation_volume, hammer_at_support, not_extended, room_to_target, trend_aligned",momentum_aligned
IWM,10.096179726419205,5.928798544862564,6,2,26.121157997700976,8,68.75,16.745027,20.034491,8.521368,8,0,1,0.0,0.02155462158142232,5.8939837093780785,5.9072439232811425,6,2,2513011.5,1681940.0,5.633709208233188,3.303641892105597,0,0,4.167381181556641,LONG,1.6826966210698675,2.964399272431282,0.416216,0.003636,1.7029048381425895,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,75958175670.0,3.3e-05,2.2e-05,,,,,0.0,0.0,0.558004,0.557219,0.0,0.0,2.2152936220853124e-07,3.9026730780240213e-07,3.5932658436227882,0.2934277264519079,0.2896,0.0,1.7,0.7778,0.0,0.6,0.2259,0.3287,0.0,1.7,0.1556,0.15,0.6,0.0,0.44719230667380516,0.34073911189395323,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1428979.0,1853512.0,5026023.0,1681940.0,0.0,0.0,0.3593265843622788,none,none
LCID,0.0010721625116977187,0.0,1,0,0.0010721625116977187,1,59.0,82.306931,82.306931,,1,0,0,0.0,0.0,0.0010721625116977187,0.0,1,0,563385.0,0.0,0.0001778607604399653,0.0,0,0,0.0010721625116977187,LONG,0.0010721625116977187,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2048026519.0,0.000275,0.0,,,,,0.0,0.0,0.16589,0.0,0.0,0.0,5.235100726240737e-09,0.0,3.2799280082433215,0.14032625194741513,0.9799,0.0,1.7,0.0,0.0,0.6,0.0,0.8033,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,563385.0,0.0,0.0,0.0,0.32799280082433213,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
ORCL,0.25884009490401794,0.0,1,0,0.25884009490401794,1,30.0,14.0,14.0,,1,1,0,0.25884009490401794,0.0,0.25884009490401794,0.0,1,0,707173.0,0.0,0.12939880550176597,0.0,0,0,0.25884009490401794,LONG,0.25884009490401794,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,1.0,0,0.0,498361250880.0,1e-06,0.0,,,,,0.0,0.0,0.499918,0.0,0.0,0.0,5.193824649227069e-09,0.0,3.004142865849509,0.11808200677766775,0.5541,0.0,1.7,0.0,0.15,0.6,0.0,0.5808,0.0,0.0,0.0,0.0,0.6,0.0,0.245,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,906360.0,5890833.0,707173.0,0.0,0.0,0.0,0.3004142865849509,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned"
INTC,433608.038621724,1405428.6233745343,1,2,2272644.700617982,3,81.0,12.870246,19.647651,9.481544,3,0,0,0.0,0.0,433608.038621724,843394.2645972131,1,2,1145085.5,3717410.0,211220.21287007123,670632.5433863346,0,0,-971820.5847528103,SHORT,433608.038621724,702714.3116872672,0.0,0.399902,0.3085236997526066,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,414846040000.0,3e-06,9e-06,,,,,1e-06,2e-06,0.487122,0.477173,0.0,0.0,0.010452264136876513,0.016939159204394653,3.0003311035296933,0.34272355963525153,0.6774,0.023,1.7,0.0,0.0,0.6,0.0,0.7073,0.0501,1.7,0.1556,0.0,0.6,0.2142,0.24062001634764385,0.30434689827524514,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,527450.0,705222.0,2290171.0,3717410.0,0.0,0.0,0.3000331103529693,none,none
CCJ,5.658930588016171e-17,6.711909175847739e-16,2,1,7.843695293450973e-16,3,39.0,1687.131594,2526.189815,9.015152,3,0,0,0.0,0.0,5.658218561082305e-17,6.711909175847739e-16,2,1,1066000.0,515060.0,4.3074330034528177e-19,3.571474552105932e-16,0,0,-6.146016117046121e-16,SHORT,2.8294652940080853e-17,6.711909175847739e-16,0.000126,0.0,0.08431178729860311,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,53191192013.0,2e-05,1e-05,,,,,0.0,0.0,0.007612,0.53211,0.0,0.0,5.319424489145798e-24,1.2618459789747405e-22,2.914079579518475,0.27271924838404454,0.4585,0.0,1.7,0.1556,0.0,0.6,0.0,0.4272,0.0,1.7,0.0,0.0,0.6,0.0,0.3187228360315742,0.2662331240351296,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2132000.0,515060.0,0.0,1058930.0,0.2914079579518475,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
