ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
KORU,1798033.69178544,224770.83882378403,33,3,4045609.061218448,36,40.111111,113.073339,122.263389,25.767857,36,30,1,1039679.3671756814,138994.6021651746,665839.2700084723,138994.6021651746,33,3,147865033.42919782,5720245.0,470549.0,1573262.8529616562,LONG,54485.86944804364,74923.61294126134,0.629685,0.381616,7.999408202569656,1.0,1502861134.0,0.003806,0.000313,0.36254759814717274,0.49853982677591374,9.518367737780606,0.7889173096647094,0.9518367737780606,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
TSEM,504590.8656254372,0.6664305402692099,14,4,836194.1667920927,18,81.611111,106.8094,186.585831,0.440824,18,10,1,0.15888791766950053,0.014366935108686465,331602.47584819765,0.34031519651325437,14,4,5535268.383864384,9615903.5,1033067.0,504590.1991948969,LONG,36042.20468753123,0.16660763506730247,0.342829,0.489346,99.0,1.0,23366537907.0,0.000412,4.4e-05,0.015424708970999908,7.130180591168845e-08,8.212100948661405,0.3901020043401739,0.8212100948661405,none,not_extended
USO,485393.6648009331,141212.1543290873,5,3,739962.2113775248,8,44.875,10.657399,16.75703,0.491349,8,4,1,425074.80602473253,47665.67927128271,269278.83845956344,55169.84409799085,5,3,0.6425186731288378,637208.5,160942.0,344181.5104718458,LONG,97078.73296018662,47070.718109695765,0.445236,0.609312,3.437336305129581,1.0,1228364647.0,0.000519,0.000131,0.7903087507221838,0.383198248375637,7.5583552345463065,0.5230248032224396,0.7558355234546307,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume
EWY,741288.1815038796,6020.734634826597,8,3,786047.781407314,11,31.454545,2.784547,3.790161,0.10291,11,5,0,320553.5459455617,0.0,335829.59972883266,2267.4562400740265,8,3,20.76730922903413,1255271.5,100400.0,735267.4468690531,LONG,92661.02268798495,2006.911544942199,0.546965,0.623392,99.0,1.0,18268683242.0,6.9e-05,5e-06,0.05072123779285622,0.0010985529270813982,7.227941006971289,0.2582643433392588,0.7227941006971289,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern"
DAVE,0.21117821599196762,2.8287603852462122e-05,13,7,0.21123479119967256,20,37.05,3.375832,2.856607,4.043407,20,2,1,0.00689273661721186,8.8629944930716e-06,0.18575723373572042,1.942460377399764e-05,13,7,2126.4125428295915,2456520.0,446150.0,0.21114992838811517,LONG,0.016244478153228277,4.041086264637446e-06,0.120377,0.313317,99.0,1.0,2389467537.0,0.001028,0.000187,6.798367377538587e-08,1.6912078536589243e-11,7.178519200000001,0.6877369285714285,0.7178519200000001,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned
IRDM,189251.30945572697,7.714749284636896e-12,5,1,189251.30945572697,6,80.333333,12.106846,14.435633,0.462908,6,3,1,49352.45493324887,7.714749284636896e-12,139898.8545224776,7.714749284636896e-12,5,1,174338923899354.56,1003106.0,39405.0,189251.30945572697,LONG,37850.26189114539,7.714749284636896e-12,0.260777,0.0,99.0,1.0,3698151403.0,0.000271,1.1e-05,0.10234914087195199,2.0861096380149734e-17,7.1694703879157515,0.22704702861686005,0.7169470387915752,none,not_extended
SMR,88183.09359325582,56507.00667617984,8,2,144690.10026943567,10,59.9,2.98641,3.616889,0.464494,10,0,0,0.0,0.0,62961.97968257356,56507.00140421589,8,2,89978.33502988481,1265714.0,187033.0,31676.086917075983,LONG,11022.886699156978,28253.50333808992,0.286008,0.0,1.5605691892086868,1.0,3052218110.0,0.000415,6.1e-05,0.036114347998403615,0.09256711781351011,6.980397234283745,0.3952501579545094,0.6980397234283745,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
RGTI,362332.9372035083,0.0,3,0,362332.9372035083,3,63.333333,4.021271,4.021271,,3,0,0,0.0,0.0,199397.7132606563,0.0,3,0,3.250388591465173,444110.0,0.0,362332.9372035083,LONG,120777.64573450276,0.0,0.449684,0.0,99.0,1.0,5025437927.0,8.8e-05,0.0,0.24033257894919924,0.0,6.878051501158085,0.18,0.6878051501158085,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned
DUOL,1147.4197792079326,0.010747543867430471,12,3,2294.780387287174,15,55.333333,2.881562,2.75786,3.376371,15,0,0,0.0,0.0,1147.3391129915065,0.00611240203207632,12,3,43301.13657425417,1785900.0,269255.0,1147.4090316640652,LONG,95.61831493399438,0.0035825146224768237,7e-05,0.431275,99.0,1.0,3796779174.0,0.00047,7.1e-05,0.0002518406010778292,9.435667596918882e-09,6.854716000000001,0.5730053477290459,0.6854716000000001,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned"
URA,5.226394496105862,0.04612731743540053,6,4,10.498916309647123,10,70.6,5.659064,3.722177,8.564394,10,0,0,0.0,0.0,2.927326932666758,0.039691415804528694,6,4,876.609876540266,434570.5,1128116.0,5.180267178670461,LONG,0.871065749350977,0.011531829358850132,0.439896,0.139525,99.0,1.0,2922340149.0,0.000149,0.000386,2.980713075611846e-06,3.9460941474578944e-08,6.709449523809524,0.6228232142857143,0.6709449523809524,none,none
