ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
BURL,6.584099107505644e-27,1.1022232551390024e-05,1,2,1.1022232551390024e-05,3,39.666667,10.234694,,10.234694,3,0,0,0.0,0.0,6.584099107505644e-27,1.1022232551390024e-05,1,2,391037.5,2748000.0,1.3505399067860088e-28,6.011643138701031e-06,0,1,-1.1022232551390024e-05,SHORT,6.584099107505644e-27,5.511116275695012e-06,0.0,0.0,5.973471414985993e-22,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,17934872579.0,2.2e-05,0.000153,,,,,0.0,0.0,0.020512,0.545411,0.0,0.0,3.671115631574091e-33,3.0728494174795508e-12,0.2520241110371897,5.220719294099316,1.5102,0.0,0.4101,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.1556,0.0,0.6,0.0,0.14018355633839766,0.5355555555555556,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.6915565063221123,1,-1.414365989423559,1,0.0,0.0,782075.0,2748000.0,504559.0,0.0,0.5220719294099316,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
MHK,0.0,568.5955197094133,0,1,1137.1910394188267,1,31.0,55.555556,,55.555556,1,0,0,0.0,0.0,0.0,568.5955197094133,0,1,0.0,315000.0,0.0,360.77399267193493,0,1,-568.5955197094133,SHORT,0.0,568.5955197094133,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,5749710168.0,0.0,5.5e-05,408351.0,3835.0,0.0,82.13820078226858,0.0,0.0,0.0,0.6345,0.0,0.0,0.0,0.0009889116200568343,0.19486642211766525,5.065163738543761,0.8279,0.0,0.5208,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.41180460591398443,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.4196876395910427,1,3.5,1,0.0,0.0,0.0,630000.0,0.0,0.0,0.5065163738543761,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned"
AMT,0.0,9.258946492347463e-10,0,1,9.258946492347463e-10,1,41.0,5.109756,,5.109756,1,0,0,0.0,0.0,0.0,9.258946492347463e-10,0,1,0.0,782000.0,0.0,2.9582689334361495e-10,0,1,-9.258946492347463e-10,SHORT,0.0,9.258946492347463e-10,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,85258431627.0,0.0,9e-06,174505.0,910845.0,0.0,0.8585434404316871,0.0,0.0,0.0,0.319504,0.0,0.0,0.0,1.0859860210488907e-16,0.1431056481072373,4.8853314455345584,0.5851,0.0,0.2459,0.0,0.0,0.6,0.0,2.6352,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.26235661284441536,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.4013172062062043,1,-0.24982051007718112,1,0.0,0.0,0.0,782000.0,0.0,0.0,0.48853314455345587,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned"
HUN,0.0,0.0001263838548138909,0,1,0.0001263838548138909,1,101.0,62.5,,62.5,1,0,0,0.0,0.0,0.0,0.0001263838548138909,0,1,0.0,850000.0,0.0,4.7955314519441914e-05,0,1,-0.0001263838548138909,SHORT,0.0,0.0001263838548138909,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,2335650172.0,0.0,0.000364,1780706.0,426411.0,0.0,1.9933819718534465,0.0,0.0,0.0,0.379442,0.0,0.0,0.0,5.411078094185198e-10,0.14965238865834946,4.808020881400903,0.7257,0.0,0.428,0.0,0.0,0.3429,0.0,2.815,0.0,1.6502,0.0,0.0,0.3429,0.0,0.03428571428571428,0.4942857142857142,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.8739992429627577,1,-0.05326570351064552,1,0.0,0.0,0.0,850000.0,0.0,0.0,0.4808020881400903,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, room_to_target",trend_aligned
NAMS,550656.8532259839,9.539024324690766e-22,1,1,1101313.7064519678,2,104.0,169.315673,5.298013,333.333333,2,0,0,0.0,0.0,550656.8532259839,9.539024324690766e-22,1,1,1124000.0,815040.0,225481.28714538092,4.706497615416686e-22,1,0,550656.8532259839,LONG,550656.8532259839,9.539024324690766e-22,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.5,3942002172.0,0.000285,0.000207,8120.0,3909780.0,138.42364532019704,0.20846185718889554,5.7e-05,0.0,0.409477,0.493394,0.0,0.0,1.3968963719434093,2.419842483204691e-27,0.6508020881400902,4.808020881400903,2.815,1.7,1.6502,0.0,0.0,0.3429,0.0,2.815,0.0,1.6502,0.0,0.0,0.3429,0.0,0.6642857142857143,0.4942857142857142,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,3.5,1,-0.7382881147747867,1,0.0,0.0,2248000.0,815040.0,0.0,0.0,0.4808020881400903,none,none
SG,0.0,1028.4801245123658,0,1,2056.9602490247316,1,31.0,,,,1,0,0,0.0,0.0,0.0,1028.4801245123658,0,1,0.0,461162.0,0.0,221.81286496424275,0,1,-1028.4801245123658,SHORT,0.0,1028.4801245123658,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,922841274.0,0.0,0.0005,,,,,0.0,0.0,0.0,0.215671,0.0,0.0,0.0,0.011144713110354075,0.15046834784900145,3.832231027208814,0.5867,0.0,0.318,0.0,0.0,0.6,0.0,2.815,0.0259,0.3914,0.0,0.0,0.6,0.0,0.06,0.35258750964924257,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.241673400835454,1,-1.2995553434731815,1,0.0,0.0,0.0,922324.0,0.0,0.0,0.3832231027208814,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
ITB,0.0,2.6332389227813613e-05,0,1,5.2664778455627226e-05,1,37.0,36.231884,,36.231884,1,0,0,0.0,0.0,0.0,2.6332389227813613e-05,0,1,0.0,256250.0,0.0,8.460056662469515e-06,0,1,-2.6332389227813613e-05,SHORT,0.0,2.6332389227813613e-05,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2282864153.0,0.0,0.000112,,,,,0.0,0.0,0.0,0.321279,0.0,0.0,0.0,1.1534803414915953e-10,0.1691001146384862,3.6992862917415286,0.6662,0.0,0.4248,0.0,0.0,0.6,0.0,1.4491,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-1.7829405949510506,1,-1.7954644587760786,1,0.0,0.0,0.0,512500.0,0.0,0.0,0.36992862917415287,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned
INFQ,0.0,4.917790886254705e-29,0,1,4.917790886254705e-29,1,57.0,1.723404,,1.723404,1,0,0,0.0,0.0,0.0,4.917790886254705e-29,0,1,0.0,570000.0,0.0,2.561575046921244e-29,0,1,-4.917790886254705e-29,SHORT,0.0,4.917790886254705e-29,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2319432951.0,0.0,0.000246,,,,,0.0,0.0,0.0,0.520879,0.0,0.0,0.0,2.120255678929822e-34,0.16506130240267317,3.676563808029334,0.7212,0.0,0.3295,0.0,0.0,0.6,0.0,1.4264,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.43319147199999997,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.3506217145568749,1,0.0,0.0,0.0,570000.0,0.0,856240.0,0.3676563808029334,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
XOP,0.0,0.01564028407959245,0,1,0.01564028407959245,1,36.0,10.311456,,10.311456,1,0,0,0.0,0.0,0.0,0.01564028407959245,0,1,0.0,9667715.0,0.0,0.006576060150380579,0,1,-0.01564028407959245,SHORT,0.0,0.01564028407959245,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,178.536898,0.0,0.0,,,,,0.0,0.0,0.0,0.420457,0.0,0.0,0.0,0.0,0.20725753457547832,3.5543328302980464,0.9787,0.0,0.4939,0.0,0.0,0.6,0.0,1.45,0.0,1.5043,0.0,0.0,0.6,0.0,0.06,0.23,3,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,-0.6745,3,0.0,3,0.0,0.0,0.0,9667715.0,817959.0,0.0,0.35543328302980465,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned
NOK,0.30315676109393436,2.5176078971165334e-13,2,1,0.3031567610942889,3,71.666667,16.24513,4.609931,39.515528,3,1,1,1.0278415537167661e-13,2.5176078971165334e-13,0.30315676109383155,2.5176078971165334e-13,2,1,950437.5,868250.0,0.16181807894543146,1.6408068065251835e-13,1,0,0.3031567610936826,LONG,0.15157838054696718,2.5176078971165334e-13,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.5,0,0.0,78496416644.0,1.2e-05,1.1e-05,,,,,0.0,0.0,0.533777,0.651732,0.0,0.0,1.9310229310773678e-08,3.207290223876698e-20,0.3540545256064268,3.3437950949428763,0.9848,0.0,1.6502,0.1556,0.15,0.6,0.0,0.9436,0.0,1.6502,0.0,0.15,0.6,0.0,0.30443708516811047,0.2850745531955577,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.0014995330272414,1,755820.0,0.0,1313423.0,868250.0,0.0,2870348.0,0.33437950949428763,none,none
