ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
GXO,0.0,386629.67826957506,0,1,386629.67826957506,1,43.0,1610.333333,,1610.333333,1,0,0,0.0,0.0,0.0,386629.67826957506,0,1,0.0,811608.0,0.0,124505.95182202193,0,0,-386629.67826957506,SHORT,0.0,386629.67826957506,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,5718471913.0,0.0,0.000142,337023.0,1810241.0,0.0,0.44834251351063203,0.0,2.2e-05,0.0,0.322029,0.0,0.0,0.0,0.6761066315472083,0.15303811603466386,6.814994530821066,0.9304,0.0,0.0,0.0,0.0,0.6,0.0,2.815,1.7,1.7,0.0,0.0,0.6,0.0,0.06,0.69,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1318762.0,0.0,811608.0,0.0,0.0,0.6814994530821066,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",none
EA,350302.28844597866,1400349.9554166573,3,2,2100954.532308615,5,104.6,48.484271,66.568771,12.315271,5,0,0,0.0,0.0,179162.2391288593,888281.6881374319,3,2,1943750.0,3350000.0,129700.656419511,341341.78594138904,0,0,-1050047.6669706786,SHORT,116767.42948199289,700174.9777083286,0.48855,0.365672,0.2501533899372678,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,5,1.0,50443640929.0,3.9e-05,6.6e-05,167310.0,9971060.0,11.617655848425079,0.3359723038473342,3e-06,7e-06,0.370254,0.243755,0.0,0.0,0.023148097030970538,0.1388034179955077,0.5522468781939294,5.733749259011508,2.815,0.076,1.7,0.3111,0.0,0.3429,0.2775,2.815,0.5306,1.7,0.1556,0.0,0.3429,0.1898,0.4063049745409279,0.5027832204195715,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,3887500.0,3350000.0,1850000.0,0.0,0.5733749259011508,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none
MDGL,0.0,277162.37169048126,0,2,554324.7433809625,2,72.0,6.410256,,6.410256,2,0,0,0.0,0.0,0.0,277162.37169048126,0,2,0.0,2650000.0,0.0,136660.68710405714,0,0,-277162.37169048126,SHORT,0.0,138581.18584524063,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,1.0,11526646223.0,0.0,0.00023,7342310.0,3733645.0,0.0,0.7097621761040485,0.0,1.2e-05,0.0,0.493071,0.0,0.0,0.0,0.12022680592791941,0.1449809697524177,5.731310398536811,0.8498,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.4608,1.7,0.1556,0.0,0.6,0.0,0.06,0.5816315867715744,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1116000.0,0.0,0.0,5300000.0,0.0,0.0,0.5731310398536811,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
VIK,0.0,406774.23940961144,0,2,542872.5232070335,2,107.0,15.351768,,15.351768,2,0,0,0.0,0.0,0.0,270675.9556121893,0,2,0.0,784500.0,0.0,121638.05577025407,0,0,-406774.23940961144,SHORT,0.0,203387.11970480572,0.0,0.334579,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,2,1.0,25976205565.0,0.0,3e-05,901087.0,1197580.0,0.0,0.6550710599709414,0.0,5e-06,0.0,0.280548,0.0,0.0,0.0,0.07829747081261432,0.10503524262586064,5.479789204461083,0.7075,0.0,0.0,0.0,0.0,0.3429,0.0,2.815,0.2988,1.7,0.1556,0.0,0.3429,0.1676,0.03428571428571428,0.37362287819730783,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1047000.0,0.0,0.0,0.5479789204461083,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned"
EEM,0.0,3012649.9711661967,0,1,3012649.9711661967,1,72.0,6.393985,,6.393985,1,0,0,0.0,0.0,0.0,3012649.9711661967,0,1,0.0,6450000.0,0.0,719578.9222185741,0,0,-3012649.9711661967,SHORT,0.0,3012649.9711661967,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,28840085176.0,0.0,0.000224,,,,,0.0,2.5e-05,0.0,0.238852,0.0,0.0,0.0,1.0446050879465671,0.11332787870592873,5.28427173259947,0.5333,0.0,0.0,0.0,0.0,0.6,0.0,1.2843,1.7,1.7,0.0,0.0,0.6,0.0,0.06,0.69,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,6450000.0,0.0,0.0,0.528427173259947,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
BTDR,0.0,5.678594014525847e-21,0,1,5.678594014525847e-21,1,31.0,1538.615385,,1538.615385,1,0,0,0.0,0.0,0.0,5.678594014525847e-21,0,1,0.0,3433092.0,0.0,3.2250368424533463e-21,0,0,-5.678594014525847e-21,SHORT,0.0,5.678594014525847e-21,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2939690008.0,0.0,0.001168,40385161.0,1888426.0,0.0,1.8179648024333492,0.0,0.0,0.0,0.567929,0.0,0.0,0.0,1.9316982399750523e-26,0.13768239020401823,5.1149945308210665,0.7768,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3433092.0,0.0,0.0,0.5114994530821066,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
CTRA,0.0,8.424515481581039e-22,0,1,1.6849030963162078e-21,1,31.0,517.241379,,517.241379,1,0,0,0.0,0.0,0.0,8.424515481581039e-22,0,1,0.0,397500.0,0.0,2.26681115064207e-22,0,0,-8.424515481581039e-22,SHORT,0.0,8.424515481581039e-22,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,27055876335.0,0.0,1.5e-05,2454850.0,221847.0,0.0,1.7917754127844867,0.0,0.0,0.0,0.269073,0.0,0.0,0.0,3.113747038636085e-28,0.11359929794171383,4.906282644112612,0.536,0.0,0.0,0.0,0.0,0.6,0.0,2.6063,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.28510178707283906,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,795000.0,0.0,0.0,0.49062826441126123,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target",trend_aligned
INDV,0.0,0.033236737494583606,0,1,0.06647347498916721,1,113.0,294.294118,,294.294118,1,0,0,0.0,0.0,0.0,0.033236737494583606,0,1,0.0,817000.0,0.0,0.013932121661904119,0,0,-0.033236737494583606,SHORT,0.0,0.033236737494583606,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,4951332931.0,0.0,0.000165,905967.0,885.0,0.0,923.1638418079096,0.0,0.0,0.0,0.419178,0.0,0.0,0.0,6.712684838155473e-08,0.1265798881116037,4.8578516736782085,0.9229,0.0,0.0,0.0,0.0,0.3429,0.0,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.4942857142857142,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1634000.0,0.0,0.0,0.48578516736782085,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
MTSI,1062.1260436795658,817.2027681161969,1,1,2696.53157991196,2,109.0,129.0,52.875,205.125,2,0,1,0.0,817.2027681161969,1062.1260436795658,817.2027681161969,1,1,756848.0,574750.0,445.1357929999964,364.1099723365751,0,0,244.92327556336886,LONG,1062.1260436795658,817.2027681161969,0.0,0.0,1.2997093073093258,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,22771383733.0,3.3e-05,2.5e-05,20934235.0,462624.0,0.03615360198258976,1.2423696133361002,0.0,0.0,0.419099,0.445556,0.0,0.0,0.00046643017224304474,0.00035887268762324577,0.48578516736782085,4.714583269131818,2.815,0.0,1.7,0.0,0.0,0.3429,0.0,2.5217,0.0,1.7,0.0,0.15,0.3429,0.0,0.3211133860388845,0.3097809119146807,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,756848.0,1149500.0,0.0,0.0,0.4714583269131818,none,none
CORZ,0.0,452074.4016967668,0,1,904148.8033935336,1,72.0,15.65,,15.65,1,0,0,0.0,0.0,0.0,452074.4016967668,0,1,0.0,1111488.0,0.0,315886.91427046113,0,0,-452074.4016967668,SHORT,0.0,452074.4016967668,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,6997231614.0,0.0,0.000159,67355112.0,17208698.0,0.0,0.06458873297677721,0.0,4.5e-05,0.0,0.69875,0.0,0.0,0.0,0.6460760864228937,0.12248417323402822,4.656264199557186,0.6248,0.0,0.0,0.0,0.0,0.6,0.0,0.6563,1.7,1.7,0.0,0.0,0.6,0.0,0.06,0.69,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,2222976.0,0.0,0.0,0.4656264199557186,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
